% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.779419799e+006 +8.779419799e+006 +8.779209919e+006 +8.779209919e+006 +3.3554e+000 +4.7277e+000 +1.1900e+000 +2.0213e+000 +2.7755e+000 +1.5666e+000 +4.6517e+000 -1.5566e+000 -3.1709e+000 +1.9864e+000 +1.6979e+000 +2.7111e+000 -4.1123e+000 -4.1759e+000 +1.0269e+000 +3.3610e+000 +3.1046e+000 +3.2866e+000 -2.9050e+000 +1.1511e+000
40 +4.198748661e+006 +4.198748661e+006 +4.198538781e+006 +4.198538781e+006 -8.7447e-001 +9.3317e-001 -2.2058e+000 +4.5661e+000 +2.0726e+000 +1.2388e+000 +1.2152e+000 -1.1702e+000 -8.9766e-001 -3.2593e+000 +3.5557e+000 -8.1444e-001 -2.3150e+000 -4.6269e+000 +4.3579e+000 +1.8081e-001 -2.7769e+000 +4.5417e+000 -4.0603e+000 +1.9003e+000
112 +3.002409749e+006 +3.002409749e+006 +3.002199869e+006 +3.002199869e+006 -3.9088e+000 -1.4760e+000 -1.7994e+000 +4.4287e+000 +2.3902e+000 +1.5813e-001 +2.1045e+000 -2.2752e+000 +2.1876e+000 -1.1955e+000 +5.2934e+000 +2.6370e-001 -3.3244e+000 -3.4674e+000 +4.1344e+000 +8.5633e-002 -4.5943e+000 +1.8464e+000 -1.6714e+000 +2.0464e+000
272 +2.486467677e+006 +2.486467677e+006 +2.486257797e+006 +2.486257797e+006 -1.1029e+000 -1.6512e+000 -5.0928e+000 +3.8049e+000 +1.3651e+000 +2.3446e+000 -1.4579e+000 -1.7882e+000 +1.9826e+000 -3.9500e+000 +2.6231e+000 -1.9467e+000 -4.0224e+000 +1.9480e+000 +3.3978e+000 -9.0831e-001 -7.4425e-001 +2.8562e+000 -2.3829e+000 +2.3206e+000
564 +1.456313284e+006 +1.456313284e+006 +1.456103404e+006 +1.456103404e+006 -6.1004e+000 +5.0255e-001 +4.8743e-001 +3.6948e+000 +7.2945e-001 +3.8577e+000 -3.0010e+000 +2.6899e-001 +1.5351e+000 -3.1003e+000 +7.0109e+000 +5.3423e+000 -4.8966e+000 -3.3570e+000 -3.9316e+000 -3.2915e+000 -3.8280e+000 +3.4956e+000 -3.4237e+000 +1.8350e+000
647 +6.691304045e+005 +6.691304045e+005 +6.689205245e+005 +6.689205245e+005 -2.9222e+000 +2.1150e-001 -5.6913e+000 +4.7840e+000 +3.7352e+000 -1.0483e-001 +2.2419e-001 -3.9003e+000 +2.1940e+000 -1.9506e+000 +3.3432e+000 -5.5502e-001 -2.4198e-001 -3.3996e+000 +1.2584e+000 -4.0164e+000 -2.9695e+000 +3.5081e+000 -1.9366e+000 +2.2705e+000
748 +6.083847857e+005 +6.083847857e+005 +6.081749057e+005 +6.081749057e+005 -4.1284e+000 -1.9608e+000 -3.4312e+000 -6.2487e+000 +2.2129e+000 +3.7385e+000 -4.0473e-001 +4.0273e+000 +3.4265e+000 -1.0391e+000 +5.7842e+000 -2.7647e+000 -3.7738e+000 -4.4496e-001 -2.1489e+000 -3.5646e+000 -2.8570e+000 +3.7775e+000 -2.2144e+000 +1.9705e+000
776 +3.783960449e+005 +3.783960449e+005 +3.781861649e+005 +3.781861649e+005 -5.7079e+000 +4.6054e+000 -4.1964e+000 +3.3000e+000 +4.9378e+000 +1.8814e+000 -1.3009e+000 -6.8178e-001 -7.0380e-001 -4.4992e+000 -1.6068e+000 -5.8564e-001 +3.8040e+000 -4.4575e+000 -5.2578e-001 -4.7568e+000 -3.2055e+000 +3.4332e+000 -2.2649e+000 +2.2141e+000
796 +2.229994306e+005 +2.229994306e+005 +2.227895506e+005 +2.227895506e+005 -4.2333e+000 +4.8437e+000 -5.9784e+000 +5.4858e+000 +4.1331e+000 +1.9166e+000 +1.3961e+000 -4.9721e+000 -8.6482e-001 -3.0914e+000 +2.4406e+000 +1.4462e+000 +3.6056e+000 -3.0807e+000 -1.4889e+000 -4.8034e+000 -3.4021e+000 +2.8749e+000 -2.7117e+000 +2.0449e+000
1601 +1.485920368e+005 +1.485920368e+005 +1.483821568e+005 +1.483821568e+005 -5.5842e+000 -7.4837e+000 -1.0684e+001 +3.1897e+000 +2.2060e+000 -3.6524e-001 +1.4221e+000 -4.8958e+000 +6.4364e-001 -5.5127e+000 +3.3960e+000 +6.3819e-001 +3.0695e+000 -2.3143e+000 -1.4502e+000 -3.5414e+000 -3.2951e+000 +3.5018e+000 -2.5995e+000 +1.9047e+000
