% function evaluation | noise-free fitness - Fopt (1.026100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.525506827e+006 +6.525506827e+006 +6.525609437e+006 +6.525609437e+006 +5.5574e+000 +1.1769e+001 +7.0702e+000 +1.4683e+001 +9.7137e+000 +1.4861e+001 +1.2998e+001 +1.0872e+001 +1.0724e+001 +5.8296e+000 +5.1836e+000 +1.1942e+001 +5.8964e+000 +8.2337e+000 +9.9299e+000 +1.1891e+001 +1.0711e+001 +7.4251e+000 +1.4045e+001 +7.1675e+000
3 +6.069074864e+006 +6.069074864e+006 +6.069177474e+006 +6.069177474e+006 +1.0964e+001 +1.3932e+001 +5.6128e+000 +5.2307e+000 +6.2714e+000 +8.2171e+000 +1.3340e+001 +1.2925e+001 +6.1898e+000 +1.1728e+001 +6.0550e+000 +7.9142e+000 +8.0602e+000 +1.0637e+001 +9.6217e+000 +1.2736e+001 +1.4604e+001 +1.2065e+001 +1.0017e+001 +5.3719e+000
186 +3.884711625e+006 +3.884711625e+006 +3.884814235e+006 +3.884814235e+006 +1.3881e+000 +1.0662e+001 +8.1995e+000 +9.4157e+000 +6.2081e+000 +6.6556e+000 +1.2754e+001 +7.9694e+000 +5.5001e+000 +1.2518e+001 +1.1945e+001 +6.5962e+000 +6.7339e+000 +1.4477e+001 +1.0603e+001 +5.0515e+000 +5.2091e+000 +6.1526e+000 +9.4448e+000 +5.2936e+000
467 +2.303969634e+006 +2.303969634e+006 +2.304072244e+006 +2.304072244e+006 +9.4387e-001 +5.4527e+000 +2.9557e+000 +6.0527e+000 +7.5527e+000 +5.3509e+000 +8.3300e+000 +9.8688e+000 +4.8882e+000 +9.8678e-001 +7.3056e+000 +5.4723e+000 +8.4541e+000 +1.2111e+001 +8.4410e+000 +8.5536e+000 +2.4150e+000 +6.8963e+000 +1.4190e+001 +7.5869e+000
754 +1.574668328e+006 +1.574668328e+006 +1.574770938e+006 +1.574770938e+006 +2.5963e+000 +8.6000e+000 +5.4279e+000 +8.9846e+000 +6.8931e+000 +1.0160e+001 +6.7350e+000 +7.6877e+000 +3.9848e+000 +8.9667e+000 +7.3189e+000 +1.1532e+001 +6.5918e+000 +7.8625e+000 +8.4591e+000 -1.5164e+000 +5.4094e+000 +3.0594e+000 +5.9925e+000 +4.5516e+000
937 +9.606302294e+005 +9.606302294e+005 +9.607328394e+005 +9.607328394e+005 +5.7452e+000 +7.0338e+000 +3.6410e+000 +5.2738e+000 +1.0870e+001 +7.2844e+000 +5.9707e+000 +7.0701e+000 +5.1334e+000 +2.6359e+000 +8.4545e+000 +4.4564e+000 +8.5385e+000 +9.0680e+000 +3.4478e+000 +3.2751e+000 +7.2376e+000 +3.6989e+000 +5.2505e+000 +1.6694e+000
1004 +5.251367456e+005 +5.251367456e+005 +5.252393556e+005 +5.252393556e+005 +3.3359e+000 +9.0461e+000 +4.4175e+000 +4.1613e+000 +4.7685e+000 +5.8753e+000 +7.2073e+000 +5.6384e+000 +3.0605e+000 +5.1908e+000 +7.3360e+000 +8.5491e+000 +7.6898e+000 +1.3776e+000 +3.8372e+000 -6.2934e+000 +6.1582e+000 +7.5618e-001 +6.2268e+000 -4.4461e-001
1126 +3.410920218e+005 +3.410920218e+005 +3.411946318e+005 +3.411946318e+005 +7.1618e-001 +8.1100e+000 +5.9345e+000 +6.4056e+000 +5.3140e+000 +4.7103e+000 +6.3963e+000 +4.7901e+000 -3.5439e+000 -4.6633e-001 +5.4363e+000 +7.5485e+000 +4.8727e+000 +7.6452e+000 +6.4295e+000 -6.8942e+000 +4.4992e+000 +1.4273e+000 +3.2538e+000 -2.6608e+000
1203 +2.053103894e+005 +2.053103894e+005 +2.054129994e+005 +2.054129994e+005 +1.2072e+000 +8.3210e+000 +5.1560e+000 +4.7141e+000 +5.3942e+000 +4.5769e+000 +6.1195e+000 +4.5224e+000 -1.1975e+000 +1.0883e+000 +5.6772e+000 +7.2423e+000 +5.9520e+000 +4.7469e+000 +5.3021e+000 -6.1620e+000 +5.1866e+000 +1.0520e+000 +4.2591e+000 -1.3188e+000
1488 +1.487698320e+005 +1.487698320e+005 +1.488724420e+005 +1.488724420e+005 +1.1578e-001 +6.9778e+000 +5.5752e+000 +5.4343e+000 +4.3203e+000 +4.3081e+000 +7.3872e+000 +4.4819e+000 -1.9372e+000 +2.3434e+000 +4.1989e+000 +5.1851e+000 +7.0587e+000 +3.6559e+000 +5.3006e+000 -4.8809e+000 +5.4327e+000 -3.5888e-002 +5.1012e+000 +1.6965e+000
