% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.281934340e+003 +2.281934340e+003 +1.819844340e+003 +1.819844340e+003 +1.1843e-001 +4.9631e+000 -4.9045e+000 +4.1424e+000 -4.7382e+000 -1.8884e-001 -2.5160e-001 -1.6826e+000 -2.9044e+000 -1.5708e+000 +3.1923e+000 +1.8367e+000 +2.8954e-001 -3.9866e+000 -3.2478e-001 +1.8819e+000 +2.9372e+000 -1.3400e+000 -1.0296e+000 +3.5419e+000
3 +1.379952477e+003 +1.379952477e+003 +9.178624769e+002 +9.178624769e+002 -3.3558e+000 -3.8603e+000 +4.6226e+000 +2.4429e+000 -1.3240e+000 +2.3970e+000 +4.0336e+000 -6.2527e-002 +2.1734e+000 -3.2941e+000 +1.8307e+000 -3.0834e+000 -2.9833e+000 +3.5071e+000 -2.8104e+000 -3.6965e+000 -1.6959e+000 +4.3486e+000 -2.1754e+000 +3.5955e+000
93 +8.468796731e+002 +8.468796731e+002 +3.847896731e+002 +3.847896731e+002 +4.5280e+000 +2.0158e+000 -1.9859e+000 +7.8712e+000 -4.4587e+000 +3.3419e+000 +3.6048e+000 -4.0106e+000 -1.9481e+000 -1.3328e-001 -2.6354e+000 -4.5884e-001 +8.1470e-001 -3.0725e+000 +1.5292e+000 -3.4583e+000 -3.5980e+000 +1.7987e+000 -1.1345e+000 +9.5302e-001
242 +5.938467817e+002 +5.938467817e+002 +1.317567817e+002 +1.317567817e+002 -2.9881e+000 +2.9945e+000 +1.2806e+000 +2.2776e+000 +3.5271e+000 +1.2181e+000 +4.1158e+000 -4.7469e-001 -5.1121e-001 -1.8223e+000 +8.6531e-001 -2.1302e+000 -3.9795e-001 -1.0166e+000 -1.6607e+000 -2.7217e+000 -1.4948e+000 +1.3864e+000 -1.4947e+000 +4.1483e+000
855 +3.947826174e+002 +3.947826174e+002 -6.730738256e+001 -6.730738256e+001 -2.5103e+000 +4.3803e+000 +4.6605e+000 -8.8566e-001 +4.5296e+000 -9.5113e-001 +4.5010e+000 +3.5293e+000 +2.3991e+000 +2.5192e+000 -4.8165e+000 -3.0931e+000 +6.0579e-001 -7.3212e-002 -2.6882e+000 -4.9358e+000 -2.0956e+000 +3.2790e+000 -1.6965e+000 +2.8755e+000
1562 +2.473338857e+002 +2.473338857e+002 -2.147561143e+002 -2.147561143e+002 -2.4190e+000 +1.9944e+000 +2.2687e+000 +1.0219e+000 -4.5860e-001 +2.6291e+000 +6.3486e-001 +1.4833e+000 +1.4662e+000 -5.3341e-001 -3.4841e+000 -1.4313e+000 +4.1284e-001 -2.0879e+000 -5.0950e-001 -3.8968e+000 +8.1492e-002 +3.9815e+000 -2.8542e+000 +7.9357e-001
3054 +1.480157165e+002 +1.480157165e+002 -3.140742835e+002 -3.140742835e+002 -5.0807e+000 +7.8976e-001 +1.4122e+000 +1.3176e+000 +4.0422e+000 +2.1493e+000 +3.6756e+000 +3.2452e+000 +2.3292e+000 -2.5802e-002 -3.3649e+000 -3.6765e+000 -4.9404e-001 -1.6797e+000 -2.2131e+000 -4.2958e+000 +1.3905e-001 +2.9165e+000 -2.4519e+000 +6.3615e-001
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.350520326e+003 +2.350520326e+003 +2.428180326e+003 +2.428180326e+003 +7.2360e-001 +1.8611e+000 -5.9709e-001 +3.0354e+000 -4.7727e+000 -3.5922e+000 -2.0288e+000 +3.1323e+000 +5.0923e-001 +7.8929e-001 +4.0405e+000 +1.2648e+000 -7.2651e-001 +3.7713e+000 -3.6171e+000 +4.3185e+000 +3.7129e-002 -1.1756e+000 -4.7877e+000 +1.4934e+000
3 +1.334968570e+003 +1.334968570e+003 +1.412628570e+003 +1.412628570e+003 -4.6932e+000 +4.2275e+000 +1.2083e+000 +3.5959e+000 +4.5734e-001 +4.4825e+000 +1.0168e+000 -6.4551e-002 -2.0222e+000 +4.2322e+000 +1.8828e+000 -4.2012e+000 -6.2487e-001 +1.7005e+000 -4.7663e+000 +8.4213e-002 -3.7826e+000 -1.4304e+000 +2.7480e+000 -1.6444e+000
28 +9.877651611e+002 +9.877651611e+002 +1.065425161e+003 +1.065425161e+003 -2.7362e+000 +4.0917e+000 -4.7089e-001 -2.2205e+000 +6.3253e-001 -1.8375e+000 -2.5276e+000 +4.2560e+000 -2.8234e+000 -3.2192e+000 +1.8506e+000 +3.7762e+000 -3.6791e+000 +3.1803e+000 -4.6097e+000 -6.5457e-001 +8.8819e-001 -2.4233e+000 -4.6834e-002 -1.7803e+000
228 +6.114105649e+002 +6.114105649e+002 +6.890705649e+002 +6.890705649e+002 -2.7362e+000 +4.0917e+000 -4.1251e+000 +6.6014e+000 -3.0420e+000 +1.0193e+000 -3.1033e+000 +7.3573e-002 -2.8234e+000 -3.2192e+000 +1.8506e+000 +3.7762e+000 -3.6791e+000 +2.6894e-001 -4.6097e+000 +1.8922e+000 +8.8819e-001 -2.4233e+000 -4.6834e-002 -5.1598e+000
1041 +3.621331895e+002 +3.621331895e+002 +4.397931895e+002 +4.397931895e+002 +5.5254e+000 -1.1076e+000 -1.6036e-001 -8.1874e-001 +6.5641e-001 -4.2190e+000 +3.5655e+000 +1.5318e+000 -1.6583e+000 -4.9481e+000 +2.7825e+000 -6.8144e-001 -3.5185e+000 -3.7590e-001 -4.5719e+000 +1.7125e+000 +9.2498e-002 -2.3258e+000 +2.6009e+000 -4.0768e+000
1913 +2.258257901e+002 +2.258257901e+002 +3.034857901e+002 +3.034857901e+002 +5.6073e+000 +1.0573e+000 +3.1549e-002 +3.9944e+000 -2.8549e+000 -2.4354e+000 +4.5844e-001 -4.1476e-001 -5.0234e-001 -4.7143e+000 +3.9049e+000 +7.2107e-001 -1.0461e+000 -5.4003e-001 -3.8267e+000 +1.3352e+000 -3.0283e-001 -1.8814e+000 +2.4491e+000 -3.3575e+000
