% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.192121211e+003 +3.192121211e+003 +3.139771211e+003 +3.139771211e+003 +8.2819e+000 +8.6402e+000 +1.0852e+001 +9.1984e+000 +5.9681e+000 +8.0987e+000 +6.4076e+000 +1.4891e+001 +1.2224e+001 +1.0268e+001 +7.2509e+000 +7.8787e+000 +1.0375e+001 +1.3660e+001 +8.3979e+000 +1.4653e+001 +7.4978e+000 +6.0626e+000 +1.1523e+001 +7.9164e+000
3 +2.061226404e+003 +2.061226404e+003 +2.008876404e+003 +2.008876404e+003 +1.1395e+001 +7.6676e+000 +1.2120e+001 +1.3971e+001 +1.2300e+001 +1.3371e+001 +1.1351e+001 +6.0168e+000 +9.1223e+000 +1.3019e+001 +6.7462e+000 +6.7996e+000 +7.7342e+000 +1.4876e+001 +1.2007e+001 +8.4395e+000 +1.4643e+001 +7.5545e+000 +8.5094e+000 +9.9510e+000
4 +1.517865494e+003 +1.517865494e+003 +1.465515494e+003 +1.465515494e+003 +1.2078e+001 +1.1215e+001 +1.3063e+001 +6.1517e+000 +1.0145e+001 +1.3823e+001 +1.4535e+001 +6.2799e+000 +5.6998e+000 +1.2443e+001 +9.2686e+000 +1.3024e+001 +5.4981e+000 +5.5235e+000 +1.0963e+001 +6.7002e+000 +7.4206e+000 +8.6731e+000 +1.1136e+001 +9.4522e+000
6 +8.584392930e+002 +8.584392930e+002 +8.060892930e+002 +8.060892930e+002 +1.2477e+001 +8.7975e+000 +1.4198e+001 +7.2880e+000 +1.3220e+001 +1.4495e+001 +9.3676e+000 +1.3790e+001 +1.0462e+001 +5.3000e+000 +8.5456e+000 +1.4009e+001 +6.9951e+000 +1.4680e+001 +5.9186e+000 +5.7286e+000 +8.8374e+000 +1.2959e+001 +1.4160e+001 +8.9151e+000
148 +5.928265338e+002 +5.928265338e+002 +5.404765338e+002 +5.404765338e+002 +6.9765e+000 +9.6656e+000 +1.1146e+001 +7.8768e+000 +1.2566e+001 +1.7308e+001 +1.0754e+001 +1.1453e+001 +1.1500e+001 +4.1146e+000 +6.9562e+000 +1.1957e+001 +5.8769e+000 +1.4700e+001 +7.3466e+000 +4.3847e+000 +8.8297e+000 +1.1382e+001 +1.3277e+001 +8.7437e+000
403 +3.755712496e+002 +3.755712496e+002 +3.232212496e+002 +3.232212496e+002 +4.5455e+000 +8.2936e+000 +1.0478e+001 +1.5947e+000 +8.6212e+000 +1.2865e+001 -2.8388e-001 +1.3449e+001 +8.3230e+000 +7.5760e+000 +8.9486e+000 +5.8918e+000 +1.1225e+001 +1.0125e+001 +7.9645e+000 +2.7612e+000 +1.0411e+001 +8.6577e+000 +1.0445e+001 +4.3972e+000
837 +2.151796833e+002 +2.151796833e+002 +1.628296833e+002 +1.628296833e+002 +3.2169e+000 +7.5425e+000 +1.0494e+001 -1.5186e+000 +7.6260e+000 +1.4168e+001 -4.7562e+000 +1.5712e+001 +6.6453e+000 +5.4525e+000 +8.2419e+000 +4.4907e+000 +1.1557e+001 +1.1384e+001 +6.8217e+000 +1.0328e+000 +8.6303e+000 +8.3649e+000 +9.3407e+000 +1.2512e+000
1201 +1.567384907e+002 +1.567384907e+002 +1.043884907e+002 +1.043884907e+002 +1.2025e+000 +5.4107e+000 +1.0739e+001 -6.2981e+000 +4.6204e+000 +1.3324e+001 -7.3250e+000 +1.8643e+001 +6.4596e+000 +2.0716e+000 +9.2508e+000 +2.3599e+000 +1.4652e+001 +1.3429e+001 +4.4829e+000 +1.6924e+000 +9.1358e+000 +1.0241e+001 +6.4961e+000 -1.0816e+000
1840 +9.849321698e+001 +9.849321698e+001 +4.614321698e+001 +4.614321698e+001 +1.9846e+000 +4.3324e+000 +9.2707e+000 -7.4812e+000 +2.3715e+000 +1.4296e+001 -9.0139e+000 +1.7091e+001 +6.5656e+000 +1.1026e+000 +9.6987e+000 +1.3089e+000 +1.5497e+001 +1.2317e+001 +2.5618e+000 +3.7457e+000 +6.6604e+000 +1.2696e+001 +4.0404e+000 -3.2084e+000
3263 +6.291762708e+001 +6.291762708e+001 +1.056762708e+001 +1.056762708e+001 +4.1024e+000 +3.6426e+000 +6.8039e+000 -7.1516e+000 +3.5615e-001 +1.3624e+001 -1.0774e+001 +1.2740e+001 +6.3370e+000 -3.5820e+000 +9.5157e+000 +1.1905e+000 +1.5454e+001 +1.1205e+001 -2.0213e+000 +4.7306e+000 +2.7501e+000 +1.2427e+001 +2.9574e+000 -3.7164e+000
5688 +3.980568047e+001 +3.980568047e+001 -1.254431953e+001 -1.254431953e+001 +3.5719e+000 +5.2819e+000 +4.0144e+000 -3.9891e+000 +1.8104e-001 +1.2323e+001 -1.0188e+001 +6.4211e+000 +6.1851e+000 -2.8129e+000 +8.3447e+000 +2.5747e+000 +1.3563e+001 +9.7458e+000 -4.5653e+000 +3.4680e+000 -1.4635e+000 +7.8766e+000 +4.1052e+000 -2.5733e+000
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.336074864e+003 +7.336074864e+003 +7.156534864e+003 +7.156534864e+003 +5.0589e+000 +1.0258e+001 +8.3094e+000 +6.6649e+000 +1.3207e+001 +1.2322e+001 +8.9228e+000 +1.4967e+001 +7.9982e+000 +7.2357e+000 +1.4124e+001 +7.5038e+000 +1.2226e+001 +9.7820e+000 +1.2722e+001 +1.3349e+001 +1.4076e+001 +8.6435e+000 +7.0535e+000 +8.8099e+000
3 +6.115254264e+003 +6.115254264e+003 +5.935714264e+003 +5.935714264e+003 +8.2729e+000 +5.3937e+000 +1.0169e+001 +6.1432e+000 +1.3623e+001 +1.0218e+001 +8.1371e+000 +1.0300e+001 +1.4235e+001 +7.2337e+000 +1.0495e+001 +1.3624e+001 +1.2164e+001 +1.2368e+001 +1.0176e+001 +6.3955e+000 +1.2040e+001 +5.3087e+000 +9.1098e+000 +9.6369e+000
9 +3.813091907e+003 +3.813091907e+003 +3.633551907e+003 +3.633551907e+003 +5.8757e+000 +5.9654e+000 +1.4490e+001 +1.3985e+001 +5.1209e+000 +1.3691e+001 +1.0418e+001 +7.6940e+000 +7.7355e+000 +9.4742e+000 +1.2581e+001 +1.0899e+001 +5.3998e+000 +1.1878e+001 +6.3422e+000 +8.7469e+000 +1.0993e+001 +1.3205e+001 +1.1211e+001 +8.7668e+000
