% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.144343376e+003 +4.144343376e+003 +3.682253376e+003 +3.682253376e+003 -2.0039e+000 -1.7760e-001 -2.6680e+000 -2.4598e+000 -4.9677e+000 -4.7012e+000 -3.0824e-001 -3.3229e+000 -6.8160e-001 +4.5397e-001 +9.0349e-001 +8.1502e-001 -4.6704e+000 +1.2407e+000 -2.7593e+000 -3.7277e+000 +2.3424e+000 +2.9119e+000 +3.4746e+000 +3.2718e+000
5 +2.848711195e+003 +2.848711195e+003 +2.386621195e+003 +2.386621195e+003 -3.2209e+000 +2.8910e+000 +7.8896e-001 -1.0213e+000 -4.1978e+000 -1.1216e+000 -6.0411e-001 -2.5173e+000 +4.0257e+000 -4.4518e+000 +8.2129e-001 -4.3350e+000 -1.9260e+000 +2.5791e+000 -3.8563e+000 +3.6245e+000 -4.8519e+000 +4.7436e+000 +1.8055e+000 -1.2342e-001
7 +1.629086090e+003 +1.629086090e+003 +1.166996090e+003 +1.166996090e+003 -1.8762e+000 +4.1889e+000 -2.5226e+000 -1.0211e+000 +1.1706e+000 +2.5265e+000 +3.0758e+000 +1.5063e+000 -1.2722e+000 +9.2500e-001 -1.7957e+000 +5.7256e-001 -3.2484e+000 +1.4558e+000 +2.0621e+000 +6.9798e-001 -3.7768e+000 -4.2453e+000 +2.3203e-001 -2.4747e-001
31 +1.327667696e+003 +1.327667696e+003 +8.655776960e+002 +8.655776960e+002 -2.4767e+000 -2.4678e+000 -3.3509e+000 +1.3943e+000 +2.9009e+000 +2.3099e+000 +2.5101e+000 +2.7562e+000 -3.1560e+000 -1.7832e+000 +2.5272e+000 +2.4644e+000 -3.1631e+000 +1.6916e+000 -1.0276e+000 +1.1394e+000 -5.9895e-001 +6.8721e-001 -3.4810e+000 -5.3801e-001
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.911291674e+003 +3.911291674e+003 +3.988951674e+003 +3.988951674e+003 -2.3945e+000 +2.5416e-001 -1.6313e+000 +2.9612e+000 -2.1370e+000 +1.9313e+000 +4.3849e+000 +2.4713e+000 -2.0364e+000 -1.9449e+000 +1.0424e+000 -3.1707e+000 -1.9126e+000 -1.4677e+000 +3.1034e+000 +4.4853e+000 -3.7137e+000 -4.1029e-001 +8.3693e-001 +1.7508e+000
5 +1.699891875e+003 +1.699891875e+003 +1.777551875e+003 +1.777551875e+003 -4.8165e+000 -4.7021e+000 +1.7463e+000 +1.4427e+000 +4.6354e-001 -4.3635e+000 -1.9024e+000 +5.0351e-001 -2.4044e+000 -7.1022e-001 -1.2789e+000 -3.1111e+000 +4.7872e-001 +4.0151e+000 -3.3030e+000 -3.5103e+000 +1.0491e+000 +2.8244e-001 +3.3129e+000 -4.1397e+000
9 +1.422502062e+003 +1.422502062e+003 +1.500162062e+003 +1.500162062e+003 -3.1916e+000 +1.0910e+000 -3.4375e+000 +3.9897e+000 -1.3963e+000 -4.8061e+000 -7.2895e-001 -2.3399e+000 +1.2817e+000 +1.0006e-001 +1.5365e+000 +1.1089e-001 -3.1057e+000 +3.6467e+000 -3.6418e+000 +3.3147e+000 +4.1413e-001 -2.1278e+000 -3.0336e+000 -3.5345e+000
% function evaluation | noise-free fitness - Fopt (1.156800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.200946954e+003 +1.200946954e+003 +1.316626954e+003 +1.316626954e+003 -2.6685e-002 +1.2728e+000 -5.7846e-001 +2.9752e+000 -1.7884e+000 -1.5119e+000 +3.1339e+000 +2.8541e+000 +1.0914e-002 +1.5544e+000 +2.5718e+000 +3.3947e+000 +2.8895e+000 +3.3753e+000 +3.0543e+000 -1.5777e+000 -1.8492e+000 +3.3918e+000 +7.2338e-001 +2.6949e+000
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.228580469e+003 +3.228580469e+003 +3.224870469e+003 +3.224870469e+003 -2.4898e+000 -3.4195e-001 -7.1399e-001 -3.2655e+000 -1.2027e-001 +4.1769e+000 -2.2193e+000 -4.4258e+000 -4.0418e+000 +1.3760e+000 +8.1649e-001 +1.4315e+000 +3.6440e-001 +3.7429e+000 +2.3941e+000 +2.4853e+000 -7.3679e-001 +3.0546e+000 -4.3382e-001 +3.2642e+000
5 +2.410672840e+003 +2.410672840e+003 +2.406962840e+003 +2.406962840e+003 -3.2128e+000 +3.1141e+000 -1.7367e+000 +4.9262e+000 +2.0863e+000 +4.4923e+000 +3.2144e-002 -1.2108e+000 +4.1063e+000 +9.8848e-001 +4.5360e+000 -1.6404e+000 -3.7801e+000 -9.0957e-001 -4.4465e+000 -4.7850e+000 -3.0426e+000 +1.2345e+000 -2.3985e+000 +3.1123e+000
24 +1.557185008e+003 +1.557185008e+003 +1.553475008e+003 +1.553475008e+003 -3.6749e+000 -3.7447e+000 +3.1464e+000 -1.8742e+000 +2.6635e+000 +3.5047e+000 -3.1269e+000 +1.8870e+000 -8.6109e-002 +1.1592e+000 -1.1132e+000 +4.1335e+000 -6.4400e-002 +2.3842e+000 -2.8665e+000 +2.9324e+000 -3.1593e-001 +2.6531e+000 -3.3962e-001 +1.5009e+000
% function evaluation | noise-free fitness - Fopt (1.321800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.623463942e+003 +2.623463942e+003 +2.755643942e+003 +2.755643942e+003 -8.4876e-001 +3.6411e-001 +2.2623e+000 -3.1033e+000 -9.5650e-001 +1.6382e+000 -3.5890e+000 +1.0680e+000 +1.9458e+000 +6.5322e-001 -4.3517e+000 +2.2420e+000 -3.2002e+000 +1.5877e+000 +2.8028e+000 +7.6149e-001 -4.4009e+000 +9.9501e-002 +2.4776e+000 -4.1865e+000
4 +9.868301834e+002 +9.868301834e+002 +1.119010183e+003 +1.119010183e+003 +9.2569e-001 +5.5253e-001 -4.0169e+000 -3.5408e+000 -1.1601e+000 -2.4056e+000 -8.0496e-001 +4.7776e+000 +1.3673e-001 +4.1744e+000 -5.7243e-001 +3.0006e+000 -4.0363e-001 +2.1167e+000 -2.2375e+000 -1.8709e+000 -9.6866e-001 -6.2047e-001 -1.5970e+000 +2.3976e+000
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.201320370e+004 +1.201320370e+004 +1.197146370e+004 +1.197146370e+004 +4.4903e+000 +2.2005e+000 +4.5347e+000 +2.1514e+000 -4.4126e+000 +3.1479e+000 +8.0452e-001 -2.1444e+000 +4.1043e+000 -2.6961e+000 +1.6331e+000 -4.0712e+000 -4.5096e+000 -3.8861e+000 +2.3956e+000 +2.7040e+000 -2.5632e-001 -3.6945e+000 +4.4358e+000 -4.0997e+000
3 +1.526823526e+003 +1.526823526e+003 +1.485083526e+003 +1.485083526e+003 -1.8241e-001 -3.8320e+000 -1.5705e+000 -4.9306e-001 +2.7492e+000 -7.4583e-001 +1.8429e+000 +8.6974e-002 +1.2210e+000 +1.6716e+000 -1.6362e+000 -3.1845e+000 -4.8062e+000 -5.0031e-001 -3.8026e+000 +1.5805e+000 -8.3537e-001 +3.8836e+000 -2.6952e+000 +4.6361e+000
40 +8.025822418e+002 +8.025822418e+002 +7.608422418e+002 +7.608422418e+002 -4.5620e+000 +8.4531e-001 +4.7803e-002 +3.0668e+000 +4.1106e-002 +3.5102e+000 -4.7150e+000 -2.1239e+000 -1.1186e+000 +2.3141e+000 +4.0515e+000 +2.4504e+000 -3.5062e+000 -4.3625e+000 +1.3351e+000 -3.4179e+000 +7.2521e-001 +4.4671e+000 -9.1449e-001 +1.2546e+000
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
