% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.488726134e+006 +1.488726134e+006 +1.488802404e+006 +1.488802404e+006 +2.9301e+000 -3.0891e+000 +3.1265e+000 -3.0092e+000 -1.5017e-001 +4.0100e-001 +7.1515e-001 +2.1594e+000 -2.4927e+000 +4.1676e+000 +4.1412e+000 +5.1263e-002 +3.4891e-001 +2.2309e+000 +6.6502e-001 +1.3296e+000 -3.3559e+000 -1.4602e+000 -3.5671e+000 -9.0935e-001
4 +5.991509340e+002 +5.991509340e+002 +6.754209340e+002 +6.754209340e+002 -4.8200e+000 +4.6572e+000 -4.7563e+000 +2.0845e+000 +2.9178e+000 +3.5126e-001 -3.2547e+000 +2.9561e+000 +4.2126e+000 +4.2323e+000 +1.5197e-001 +2.1682e-001 -4.9606e+000 +1.5933e+000 -4.0698e-001 -2.3592e+000 -1.8830e+000 -3.9001e-001 +3.5500e+000 -4.3022e+000
167 +3.246581843e+002 +3.246581843e+002 +4.009281843e+002 +4.009281843e+002 -6.8072e+000 +4.7003e+000 -8.3057e+000 +7.9743e-001 +5.9820e-001 -1.2767e-001 -6.3481e-001 +2.6113e+000 +7.2063e+000 +3.6457e+000 -8.6076e-001 -2.3759e+000 -8.6493e+000 +2.5615e+000 +1.6495e+000 -2.5761e+000 -1.9900e+000 -9.5514e-001 +3.6045e+000 -6.0077e+000
1059 +2.250945840e+002 +2.250945840e+002 +3.013645840e+002 +3.013645840e+002 -3.3921e+000 +5.1834e+000 -3.0736e-001 -3.7803e-001 +2.9052e+000 -5.6843e+000 -8.1322e-002 +3.4027e+000 +2.0519e+000 +4.6243e+000 +2.9130e+000 +2.3850e+000 -1.7475e+000 +2.7861e+000 -2.4942e-001 -6.5585e+000 +6.1192e+000 -1.1315e+000 -2.8070e+000 +1.9396e-001
1634 +1.182154418e+002 +1.182154418e+002 +1.944854418e+002 +1.944854418e+002 -5.8947e+000 +2.2454e+000 -3.4403e+000 +4.9412e-001 +3.5208e-001 -3.6407e+000 +1.4940e+000 -2.2090e-002 +3.0132e+000 +4.4288e+000 +1.3682e+000 -1.9717e-001 -4.3567e+000 +1.4170e+000 -4.8963e-001 -2.2863e+000 -8.1127e-001 -4.9675e+000 -5.6696e-002 +2.2880e-001
1688 +9.667442407e+001 +9.667442407e+001 +1.729444241e+002 +1.729444241e+002 -4.3484e+000 +3.0838e-001 -1.0893e+000 -1.3706e+000 +8.2278e-001 -5.7806e+000 +2.3409e+000 -1.4414e-001 +2.8867e-002 +4.0190e+000 +1.7960e+000 +9.3970e-001 -2.3733e+000 +1.0312e+000 -7.2915e-001 -2.7265e+000 +3.9131e-001 -4.4649e+000 -1.1286e+000 +1.6716e+000
2680 +6.265217357e+001 +6.265217357e+001 +1.389221736e+002 +1.389221736e+002 -3.7953e+000 -2.9658e-001 -1.6592e+000 -4.8774e-002 +8.3361e-001 -2.9269e+000 +5.5388e-002 +2.8091e-001 -1.8526e-001 +2.8332e+000 +1.7532e+000 -5.2902e-002 -1.1560e+000 -1.3142e+000 -1.9761e+000 -2.8123e+000 +9.3267e-001 -2.6891e+000 +2.2467e+000 -7.8623e-001
4044 +3.938172524e+001 +3.938172524e+001 +1.156517252e+002 +1.156517252e+002 -2.5995e+000 -8.6430e-001 -1.9295e+000 +6.0648e-001 -1.7695e+000 -1.5994e+000 +2.3745e-001 +5.0937e-001 -2.0500e+000 +2.7286e+000 +2.6133e+000 -2.0991e+000 +1.7751e-001 +2.4290e-001 -1.2689e+000 -4.0579e+000 +5.7363e-001 -3.3210e+000 +2.4839e+000 -1.5319e+000
7169 +2.510566153e+001 +2.510566153e+001 +1.013756615e+002 +1.013756615e+002 -2.3509e+000 -2.0291e+000 -1.3194e+000 +6.8253e-001 -1.3706e+000 -2.3508e+000 -6.8208e-001 +3.0518e-001 -7.8204e-001 +1.5859e+000 +2.2300e+000 -1.4641e+000 -1.2416e+000 +1.8311e+000 -2.0830e-001 -4.1764e+000 -5.6771e-001 -3.9208e+000 +1.1415e+000 -1.9899e+000
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.638092917e+005 +4.638092917e+005 +4.637867417e+005 +4.637867417e+005 +2.5846e+000 -2.3595e+000 +4.5376e+000 +3.3579e+000 -5.1286e-001 -4.7033e+000 +4.8058e+000 -3.5207e+000 +3.1249e+000 -3.1799e+000 -2.6188e+000 -1.9401e+000 -2.7537e-001 -3.6367e-001 +2.4963e+000 +1.7389e+000 +3.1782e+000 +3.3172e+000 +1.6067e-001 +4.2066e+000
8 +2.519586928e+005 +2.519586928e+005 +2.519361428e+005 +2.519361428e+005 -6.4152e-001 +1.2547e+000 +1.3771e+000 -3.5947e+000 +3.6386e+000 +4.8406e+000 +1.5934e+000 -4.9279e+000 -2.4825e+000 -1.9388e+000 -3.5277e+000 -2.4336e+000 +4.3406e+000 -4.7625e+000 -9.9587e-001 -1.6860e+000 -3.5533e+000 +4.5838e+000 -7.8931e-001 +1.4596e+000
17 +2.380040549e+004 +2.380040549e+004 +2.377785549e+004 +2.377785549e+004 -3.1613e+000 -2.7811e+000 +1.8441e+000 -6.0851e-002 +3.4187e+000 -1.6145e+000 -1.7373e+000 -2.4729e+000 +2.4205e-001 +2.3088e+000 +1.2528e+000 -7.0713e-001 -3.8489e+000 +1.5766e+000 +4.9433e+000 +3.6682e+000 +3.4879e+000 +1.3703e+000 -3.8011e+000 -2.4286e+000
38 +8.803000130e+003 +8.803000130e+003 +8.780450130e+003 +8.780450130e+003 -2.0863e+000 +3.7579e+000 +4.4353e+000 +2.9547e+000 +1.4322e+000 +2.9817e+000 +8.1017e-001 +3.2123e+000 -4.9980e+000 -3.0300e+000 +2.4678e+000 +1.7268e+000 -1.7972e+000 +1.4087e+000 -1.3109e-001 +4.4967e-001 +3.9706e-001 +1.7411e+000 +1.4152e+000 -3.7142e+000
58 +1.888640874e+003 +1.888640874e+003 +1.866090874e+003 +1.866090874e+003 +5.4236e+000 +8.6251e+000 -4.3133e+000 +2.8866e+000 +4.9502e-001 +2.8311e+000 -3.6245e+000 +4.7293e+000 -1.7332e+000 +3.5169e+000 +3.9830e+000 +4.2708e+000 +1.5092e+000 -3.6981e+000 +3.6707e+000 +7.1344e+000 +2.1146e+000 +5.3008e+000 -2.2838e-001 -1.6039e+000
87 +1.268307374e+003 +1.268307374e+003 +1.245757374e+003 +1.245757374e+003 +4.4685e+000 +1.3900e+001 -1.1620e+000 +3.3459e+000 -6.0222e-001 +1.3889e+000 -2.6672e+000 +2.9083e-001 +3.3733e+000 -2.9076e+000 +7.5114e+000 +6.7453e+000 +1.2275e+000 -2.1664e-001 +6.2334e+000 -3.0502e+000 +4.2315e+000 -2.4670e+000 -1.3018e-001 -3.4413e+000
285 +4.813011992e+002 +4.813011992e+002 +4.587511992e+002 +4.587511992e+002 -3.9008e-001 +5.4982e+000 -1.3940e+000 +5.9762e-001 -2.2904e+000 +3.7697e+000 -3.8607e-001 +4.9319e+000 +2.5338e+000 -1.9403e+000 +2.5764e+000 +3.7271e+000 -1.5192e+000 +7.6086e+000 +9.2050e+000 -6.5708e+000 +4.5820e+000 -1.1649e+000 -1.5787e+000 -2.5522e+000
346 +3.080758771e+002 +3.080758771e+002 +2.855258771e+002 +2.855258771e+002 +4.9129e+000 +7.4966e+000 +1.9592e+000 -2.2791e-001 +3.7806e+000 +1.1922e+000 -1.2785e+000 +3.8480e+000 +2.9138e+000 -5.0335e+000 +2.1488e+000 +3.4428e+000 +2.4247e+000 -5.7039e-001 +9.0610e+000 +2.2084e+000 +4.2317e+000 +1.4224e+000 +1.1088e+000 -4.8694e+000
1526 +2.393749717e+002 +2.393749717e+002 +2.168249717e+002 +2.168249717e+002 +3.2596e+000 +3.4163e+000 -2.4205e+000 +3.1009e+000 +3.9493e-001 -1.0407e+000 +3.5942e-001 +1.1447e+000 -5.6659e-001 -1.5160e+000 +6.0504e+000 -9.5431e-002 -2.6846e+000 -3.0813e+000 +1.8638e+000 +3.2858e-001 +2.2401e+000 -9.8423e-001 -2.5956e+000 -5.5427e+000
2214 +1.335205839e+002 +1.335205839e+002 +1.109705839e+002 +1.109705839e+002 -2.7514e-001 +4.4221e-001 +4.3240e-001 -2.6119e+000 +2.6349e+000 +5.1414e-001 +1.3483e+000 -1.2806e+000 +3.2777e+000 -5.2638e+000 +8.9420e-001 -1.3513e+000 -1.2065e+000 -2.7269e+000 +3.0657e+000 +1.9076e+000 +4.7232e+000 -1.2671e+000 +1.3199e+000 -3.3838e+000
3449 +9.975959091e+001 +9.975959091e+001 +7.720959091e+001 +7.720959091e+001 -6.1618e-001 +2.1382e+000 +3.1356e-001 -1.2463e+000 +1.0581e+000 +2.4285e+000 +5.3809e-001 -3.3999e+000 +5.4202e+000 -2.5491e+000 +1.5587e+000 +2.2973e+000 -8.7210e-001 -2.2157e+000 +1.9345e+000 +1.3455e+000 +6.1196e+000 -1.2857e+000 +7.3610e-001 -1.3273e+000
5660 +6.152106928e+001 +6.152106928e+001 +3.897106928e+001 +3.897106928e+001 +2.9422e+000 +2.0941e+000 +2.3268e+000 -3.5430e+000 +2.2927e+000 -2.8114e-001 +1.2912e-001 -3.6729e+000 +5.0543e+000 -3.9030e-001 +1.4722e+000 +9.0614e-001 +4.5390e-001 -2.1401e+000 +3.2262e+000 +6.9987e-001 +5.2716e+000 -1.9158e+000 +2.6119e+000 -2.2034e+000
7832 +3.938437910e+001 +3.938437910e+001 +1.683437910e+001 +1.683437910e+001 +1.5722e+000 +1.3713e+000 +3.3273e+000 -3.1148e+000 +1.3562e+000 -1.5382e+000 +1.4167e-001 -3.9567e+000 +4.7159e+000 +4.6941e-001 +2.4738e+000 -8.3271e-002 +1.1544e+000 -1.2215e+000 +1.3933e+000 +1.0382e+000 +5.4119e+000 -2.5232e+000 +3.3946e+000 -8.9073e-001
% function evaluation | noise-free fitness - Fopt (1.366000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.206700555e+007 +1.206700555e+007 +1.206701921e+007 +1.206701921e+007 -2.2011e+000 +1.2210e+000 -4.5218e+000 +5.2354e-001 +2.9802e+000 -6.2742e-001 -1.6813e+000 -3.7168e+000 -4.0809e-001 -2.9608e+000 +4.6229e+000 +4.7929e+000 +7.3406e-001 +8.5288e-001 +2.7307e+000 +2.7970e-001 +2.8120e+000 +3.8924e+000 -2.6576e-001 -2.3746e+000
3 +5.821823877e+005 +5.821823877e+005 +5.821960477e+005 +5.821960477e+005 +4.9369e+000 -4.5447e+000 -1.7891e+000 -3.6568e+000 +3.3606e+000 +8.1237e-001 -4.5409e+000 -3.7634e+000 +1.3433e+000 +1.9588e+000 +2.9416e+000 +6.6268e-001 +7.5959e-001 +3.2851e+000 -2.9519e+000 +3.5121e+000 -2.2129e-001 -2.6187e+000 -2.1513e+000 -3.8684e+000
13 +2.287903271e+004 +2.287903271e+004 +2.289269271e+004 +2.289269271e+004 +4.5411e+000 -4.7693e-001 +3.5073e+000 +3.1167e+000 +4.2687e+000 +1.3711e+000 +2.5786e+000 +7.2313e-002 -4.1726e+000 +1.6353e+000 -5.5304e-001 +7.4376e-001 +3.6503e+000 +7.8246e-001 +3.1482e+000 -3.2373e+000 +4.1441e+000 -9.1013e-001 -2.9636e+000 +4.6941e+000
