% function evaluation | noise-free fitness - Fopt (-1.025500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.142123469e+001 +5.142123469e+001 -5.112876531e+001 -5.112876531e+001 +3.8874e+000 -4.9772e+000 +3.3288e-001 -8.1500e-001 +1.3700e+000 +6.2099e-001 -2.4976e+000 +6.6794e-001 +1.6708e+000 -4.7496e+000 +8.6163e-001 -3.3466e+000 +4.8913e+000 +4.6822e+000 -3.1190e+000 -2.0433e-001 -1.9523e+000 -2.7339e+000 +1.4317e+000 +4.1142e+000
9 +3.779278899e+001 +3.779278899e+001 -6.475721101e+001 -6.475721101e+001 -1.3470e+000 -2.9796e+000 -2.2317e+000 -3.2428e+000 -5.7672e-001 +4.2938e-001 -4.2985e+000 +9.4752e-001 +4.0629e+000 -1.9000e-001 -1.5310e+000 -4.2378e+000 -4.3804e+000 +3.9365e+000 -1.0811e+000 -1.0319e+000 +2.7504e+000 +3.6554e-001 -1.2375e+000 +3.1388e+000
% function evaluation | noise-free fitness - Fopt (7.169000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.498332936e+001 +8.498332936e+001 +1.566733294e+002 +1.566733294e+002 -4.6641e+000 -6.7490e-002 -2.5606e+000 +1.1727e+000 -2.8987e-001 -3.3736e+000 -4.3058e+000 -4.3996e+000 -4.7574e+000 +3.9698e+000 -7.2790e-001 +2.8333e+000 -5.7830e-001 +4.8702e+000 +3.5246e+000 +4.7753e+000 -7.5467e-002 +1.7304e+000 +4.5444e-001 +1.2498e+000
5 +3.917559803e+001 +3.917559803e+001 +1.108655980e+002 +1.108655980e+002 +3.4001e+000 +4.1776e+000 +1.4965e+000 +2.5758e+000 -4.3494e-001 -1.3805e+000 -5.6940e-001 -3.7284e+000 -1.0568e+000 -4.2008e-001 -1.9563e+000 -4.7385e+000 -3.5931e+000 -1.3991e+000 +1.7138e+000 +4.5277e+000 +3.9532e+000 -4.1628e+000 -4.4280e+000 -4.7562e+000
12 +2.456368494e+001 +2.456368494e+001 +9.625368494e+001 +9.625368494e+001 +3.1473e+000 +1.5088e+000 -2.9841e-001 -2.9484e+000 +4.5068e+000 -3.8040e+000 +2.2140e+000 +2.1114e+000 -1.8658e-001 +1.1672e+000 +2.5819e+000 +1.3282e+000 +1.9166e-002 +2.1717e+000 +7.4553e-001 +1.6470e+000 +2.4459e+000 +4.3010e+000 +3.5686e+000 +2.8890e-002
% function evaluation | noise-free fitness - Fopt (2.140100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.533262432e+001 +6.533262432e+001 +2.793426243e+002 +2.793426243e+002 -2.0777e-001 -4.0935e+000 +1.0577e+000 -3.9062e+000 +4.9572e+000 +3.0475e+000 -3.0058e+000 -2.8053e+000 +3.0331e+000 +6.6670e-001 -2.3028e+000 +2.0776e+000 -2.9992e+000 -3.4461e+000 -4.3254e+000 +3.3316e+000 -9.7954e-001 -3.0977e+000 +2.0067e+000 +3.0800e+000
3 +2.701602519e+001 +2.701602519e+001 +2.410260252e+002 +2.410260252e+002 +4.6404e+000 -1.7152e+000 -2.3664e+000 -1.6215e+000 +1.1597e+000 -3.2147e+000 -6.3632e-001 +5.5706e-001 -1.3670e+000 -3.5041e+000 +1.9537e+000 +2.6949e+000 +1.9554e+000 -1.2718e+000 -4.9967e+000 +4.2731e+000 +1.3638e+000 -3.3289e+000 +2.2091e+000 -4.7221e+000
81 +1.739706215e+001 +1.739706215e+001 +2.314070621e+002 +2.314070621e+002 +1.8321e+000 +1.4660e+000 +2.4430e+000 -1.6181e+000 -4.1257e+000 +8.6993e-001 -5.3782e-001 -6.5752e-002 -3.2496e+000 +1.5968e+000 -1.0418e+000 +1.7465e+000 -5.5816e-001 +3.0523e+000 +3.1523e+000 -2.1614e+000 +4.0168e-001 +3.0148e+000 -1.5812e+000 -3.0593e+000
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.187630759e+002 +1.187630759e+002 +6.028307589e+001 +6.028307589e+001 -1.7397e+000 -3.2630e+000 -2.4549e+000 -3.2292e+000 -3.1097e+000 +2.7023e+000 -4.8644e+000 +9.3430e-001 -3.1451e+000 +2.0232e+000 -2.0515e+000 +3.0123e+000 -2.6347e+000 -3.8587e+000 -4.1577e+000 +1.3010e+000 -3.1094e+000 -4.6899e+000 -4.4249e+000 +2.9525e+000
