% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.356741847e+004 +1.356741847e+004 +1.355047847e+004 +1.355047847e+004 +9.1609e+000 +1.2591e+001 +5.1548e+000 +1.3478e+001 +1.0082e+001 +7.5285e+000 +1.0320e+001 +7.7275e+000 +1.1861e+001 +1.3944e+001 +1.1914e+001 +1.1071e+001 +1.4551e+001 +1.3060e+001 +5.8232e+000 +7.8951e+000 +1.3103e+001 +1.0691e+001 +1.3986e+001 +1.4104e+001
3 +7.353632730e+003 +7.353632730e+003 +7.336692730e+003 +7.336692730e+003 +7.8965e+000 +1.4818e+001 +8.6120e+000 +9.7289e+000 +1.4484e+001 +6.2097e+000 +1.0510e+001 +1.3003e+001 +9.2006e+000 +5.2562e+000 +6.0035e+000 +1.2367e+001 +6.7621e+000 +6.7428e+000 +5.2867e+000 +6.6417e+000 +5.7723e+000 +5.7395e+000 +8.7540e+000 +5.1527e+000
45 +5.727169231e+003 +5.727169231e+003 +5.710229231e+003 +5.710229231e+003 +1.0246e+001 +1.0681e+001 +5.3167e+000 +6.4532e+000 +9.2850e+000 +6.5083e+000 +1.0600e+001 +6.6299e+000 +1.1019e+001 +1.2244e+001 +6.1086e+000 +7.8645e+000 +8.3236e+000 +1.2422e+001 +9.1536e+000 +1.0193e+001 +1.3113e+001 +1.0030e+001 +7.7292e+000 +6.4821e+000
341 +2.984783711e+003 +2.984783711e+003 +2.967843711e+003 +2.967843711e+003 +8.9713e+000 +1.0869e+001 +5.5552e+000 +5.1727e+000 +3.6440e+000 +1.1920e+001 +8.7154e+000 +7.6375e+000 +7.7494e+000 +1.0074e+001 +6.3031e+000 +2.4378e-001 +1.2451e+001 +5.4526e+000 +7.3557e+000 +7.1903e+000 +6.7779e+000 +5.1401e+000 +4.8678e+000 +5.1917e+000
512 +2.259683373e+003 +2.259683373e+003 +2.242743373e+003 +2.242743373e+003 +8.7395e+000 +8.4948e+000 +1.1827e+000 +4.8596e-001 +9.0362e+000 +9.6685e+000 +2.4679e+000 +3.7750e+000 +3.3727e+000 -3.5866e+000 +4.4247e+000 +8.4224e+000 +7.8916e+000 +3.7847e+000 +6.1060e+000 +1.0451e+001 +4.6740e+000 +8.0341e+000 +5.8770e+000 +6.7821e+000
806 +1.485556442e+003 +1.485556442e+003 +1.468616442e+003 +1.468616442e+003 +9.3328e+000 +3.8319e+000 +2.3249e+000 -1.5446e+000 +3.6064e+000 +3.6074e+000 +1.0051e+001 +5.9795e+000 +7.4219e-001 -8.9279e+000 +4.2755e+000 +3.3458e+000 +8.7428e+000 +7.9551e+000 +7.5465e+000 +7.2733e+000 +9.5844e+000 +5.5437e+000 +1.8501e+000 +5.0968e+000
1036 +8.196995800e+002 +8.196995800e+002 +8.027595800e+002 +8.027595800e+002 +4.0729e+000 +6.1677e+000 +3.2318e+000 +3.9601e-001 +2.2323e+000 +6.2951e+000 +3.6228e+000 +6.7887e-001 +4.0363e+000 +6.6261e+000 +3.9096e+000 +9.2038e-001 +4.2954e+000 +6.6735e+000 +1.7782e+000 +5.2965e+000 +1.1118e+001 +3.6514e+000 +8.4374e+000 +4.8168e+000
1235 +3.271565608e+002 +3.271565608e+002 +3.102165608e+002 +3.102165608e+002 +2.9472e+000 +1.7787e+000 +1.9801e+000 +1.6193e+000 -9.7003e-001 +3.8790e+000 +4.4068e+000 +7.6406e+000 +4.0968e+000 -5.9114e+000 +1.4848e+000 -2.0471e+000 +6.4467e+000 +7.3088e+000 +5.9268e+000 +7.1123e+000 +5.4475e+000 +1.5892e+000 -1.9955e+000 +5.9427e-001
1772 +2.189524184e+002 +2.189524184e+002 +2.020124184e+002 +2.020124184e+002 +3.4918e-002 +6.2600e+000 +3.0926e+000 +4.1875e+000 +3.0177e+000 +2.6270e+000 +1.1629e+000 +1.2401e+000 +1.4948e+000 -1.4900e+000 -2.0481e+000 -7.5707e-001 +1.8545e+000 +2.1884e+000 +6.6693e+000 +7.4489e+000 +2.1020e+000 +8.2051e-001 +2.3170e+000 +2.1656e+000
1870 +1.350431520e+002 +1.350431520e+002 +1.181031520e+002 +1.181031520e+002 -3.4568e-001 +5.1573e+000 -2.9753e+000 +3.8785e+000 +1.1594e+000 +3.5941e+000 +1.4240e+000 +2.4455e+000 +3.0932e+000 -2.9789e+000 +4.5293e+000 +3.6518e+000 -4.5342e+000 +4.8294e+000 +4.9019e+000 +1.8992e+000 +1.4572e+000 +2.2372e-001 -6.0530e+000 +1.3883e+000
2020 +9.850848031e+001 +9.850848031e+001 +8.156848031e+001 +8.156848031e+001 -3.4568e-001 +5.1573e+000 -5.3387e+000 +3.8785e+000 +1.1594e+000 +2.6965e+000 +5.8325e+000 +2.4455e+000 +3.0932e+000 +2.3538e+000 +4.5293e+000 +3.6518e+000 -4.5342e+000 +4.8294e+000 +3.1842e-001 +1.8992e+000 +1.4572e+000 +7.2283e-001 +1.5316e-001 +1.3883e+000
2873 +4.658290888e+001 +4.658290888e+001 +2.964290888e+001 +2.964290888e+001 +1.1983e+000 +5.3202e+000 +1.4605e+000 +2.4621e+000 +3.8698e+000 +4.3876e+000 +2.9571e+000 -2.4071e-001 +1.0192e-001 -2.4087e+000 +3.6364e+000 -2.8107e+000 +3.3051e+000 +1.4438e-001 +2.7447e+000 +4.7246e+000 +4.5611e+000 -1.9943e+000 -1.1211e+000 +1.4976e+000
3296 +3.420655432e+001 +3.420655432e+001 +1.726655432e+001 +1.726655432e+001 +3.1169e+000 +2.5464e+000 +2.5233e+000 +9.6098e-001 +4.0818e+000 +1.0697e+000 +2.9039e+000 +6.8932e-001 +2.1966e+000 -2.9109e+000 +2.9488e+000 +1.2105e+000 -6.7655e-001 -4.1472e+000 -9.1280e-002 +3.0649e+000 +3.7145e+000 -1.8146e+000 +4.8455e-001 +1.4357e+000
4879 +2.281424166e+001 +2.281424166e+001 +5.874241656e+000 +5.874241656e+000 +2.1246e+000 +4.6503e+000 -3.5088e+000 +2.2380e+000 +2.1609e+000 +1.3942e-001 +4.5975e+000 -2.4559e+000 -1.2064e+000 -1.6012e+000 +3.4139e+000 -1.0875e+000 -2.1396e+000 +6.9283e-001 +3.6033e+000 +1.6142e+000 +3.1984e+000 -3.2876e+000 -3.0895e-001 +4.1800e+000
% function evaluation | noise-free fitness - Fopt (1.881000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.296056770e+004 +7.296056770e+004 +7.297937770e+004 +7.297937770e+004 +1.3143e+001 +7.5600e+000 +1.4473e+001 +7.2656e+000 +9.4174e+000 +8.0768e+000 +7.5517e+000 +1.3615e+001 +1.0683e+001 +1.0949e+001 +1.2636e+001 +7.6512e+000 +5.6241e+000 +1.0601e+001 +1.3615e+001 +9.8076e+000 +1.0562e+001 +1.4497e+001 +1.4106e+001 +8.5956e+000
3 +3.030977334e+004 +3.030977334e+004 +3.032858334e+004 +3.032858334e+004 +1.2679e+001 +6.7191e+000 +1.0938e+001 +1.4871e+001 +8.3459e+000 +7.0162e+000 +1.2747e+001 +6.1393e+000 +1.2232e+001 +7.6146e+000 +7.7099e+000 +1.1877e+001 +6.7948e+000 +1.0357e+001 +9.1474e+000 +1.3178e+001 +9.8044e+000 +1.3589e+001 +1.1545e+001 +1.3888e+001
7 +1.424513923e+004 +1.424513923e+004 +1.426394923e+004 +1.426394923e+004 +9.6454e+000 +6.0472e+000 +1.4650e+001 +1.0047e+001 +9.7357e+000 +1.4792e+001 +7.0911e+000 +6.2084e+000 +5.6380e+000 +8.5861e+000 +6.8554e+000 +1.3312e+001 +5.3936e+000 +1.0497e+001 +1.4596e+001 +1.0764e+001 +5.5544e+000 +5.4364e+000 +7.5313e+000 +8.3339e+000
113 +6.698831231e+003 +6.698831231e+003 +6.717641231e+003 +6.717641231e+003 +6.5086e+000 +9.9738e+000 +7.5967e+000 +1.0154e+001 +5.6790e+000 +5.9968e+000 +1.1729e+001 +5.0663e+000 +1.1484e+000 +3.0824e+000 +3.4107e+000 +9.0176e+000 +9.0413e+000 +1.0610e+001 +1.0493e+001 +1.1737e+001 +1.2083e+001 +6.9779e+000 +6.2737e+000 +5.6012e+000
231 +5.718035416e+003 +5.718035416e+003 +5.736845416e+003 +5.736845416e+003 +1.0398e+001 +1.1962e+001 +1.4098e+001 +1.3152e+001 +1.0246e+001 +9.7679e+000 +8.2461e+000 -6.3650e-001 +6.9353e+000 +4.0531e+000 +4.2824e+000 +7.4583e+000 -1.0808e+000 +8.2064e+000 +8.4311e+000 +1.1506e+001 +6.6885e+000 +1.1069e+001 +4.1320e+000 +1.1536e+001
293 +3.599317546e+003 +3.599317546e+003 +3.618127546e+003 +3.618127546e+003 +8.4030e+000 +1.1855e+001 +4.7602e+000 +1.0362e+001 +4.1684e+000 +5.7352e+000 +6.5204e+000 -2.6521e+000 +8.8828e+000 +2.7953e+000 -4.9214e+000 +4.0954e+000 -6.5499e+000 +8.9843e+000 +7.0743e+000 +1.0509e+001 +4.5685e+000 +1.0465e+001 +3.2594e+000 +1.2257e+001
614 +2.257627713e+003 +2.257627713e+003 +2.276437713e+003 +2.276437713e+003 +8.7136e+000 +6.7077e+000 +4.6099e+000 +1.3400e+001 +5.1776e+000 +5.2045e+000 +7.5041e+000 +4.1488e+000 +1.4318e+000 +4.2687e+000 +1.6221e+000 +4.0788e+000 +5.4898e+000 +6.0242e+000 +3.6686e+000 +9.0663e+000 +6.5497e+000 +7.3641e+000 +6.8253e+000 +7.9842e+000
735 +1.569826026e+003 +1.569826026e+003 +1.588636026e+003 +1.588636026e+003 +1.3894e+001 -5.6455e+000 +8.1048e+000 +7.1180e+000 +6.8003e+000 +3.6841e+000 +8.4616e+000 +7.9693e+000 -3.0589e-001 +8.6861e+000 -8.8827e-002 -1.0354e+000 -4.5684e+000 +6.6260e+000 +4.0869e+000 -1.3386e-001 -1.8717e+000 +6.9829e+000 +6.0427e+000 -4.9993e+000
749 +9.295942840e+002 +9.295942840e+002 +9.484042840e+002 +9.484042840e+002 +1.6341e+000 +6.6014e-002 +1.1432e+001 +4.3170e+000 -4.3674e+000 +2.3471e+000 +6.1560e+000 -1.8038e+000 -5.1826e+000 +6.3260e+000 +3.5225e+000 -3.5467e+000 -6.8134e+000 +7.6316e+000 +5.5268e+000 +5.1812e+000 +5.0830e+000 +6.0914e+000 +8.5878e+000 +2.1392e+000
1158 +5.177296332e+002 +5.177296332e+002 +5.365396332e+002 +5.365396332e+002 +3.8872e+000 +2.2850e+000 +7.1687e+000 +2.9378e+000 +4.4141e+000 -2.5511e+000 +1.4316e+000 +1.0251e+000 -6.8548e+000 +5.6594e+000 +3.4264e+000 +2.4005e+000 +4.3057e+000 +5.1667e+000 +3.1882e+000 +9.1131e+000 +4.1373e-001 -3.4714e+000 +7.2174e+000 +4.1491e+000
1294 +3.849996587e+002 +3.849996587e+002 +4.038096587e+002 +4.038096587e+002 +7.0105e+000 +5.5042e+000 -2.0566e-001 +5.7973e+000 +3.5816e+000 +1.1673e+000 +8.5528e+000 -1.3771e+000 +2.6972e-001 +4.0272e+000 -2.1745e+000 +1.7175e-001 +4.1367e+000 -1.6939e+000 +7.1768e+000 +1.7564e+000 +3.0190e+000 -1.5886e+000 -7.1044e-001 -7.6031e-001
1504 +2.173076109e+002 +2.173076109e+002 +2.361176109e+002 +2.361176109e+002 +4.1111e+000 +1.4382e+000 +4.4808e+000 +1.1639e+000 +1.7401e+000 -1.3580e+000 +6.8139e+000 -2.9707e+000 +2.8209e+000 +5.1049e+000 +7.0234e+000 +2.6053e+000 +7.0481e+000 +2.1621e+000 +4.6197e+000 +6.3046e+000 -5.5753e+000 +3.1054e+000 -8.5975e-001 +5.1990e+000
1661 +1.554537861e+002 +1.554537861e+002 +1.742637861e+002 +1.742637861e+002 +3.2414e+000 -2.8949e+000 +1.8538e+000 +4.1557e-001 -4.0687e+000 +1.9641e+000 +3.3084e+000 -6.3593e+000 -3.5856e+000 +7.1618e+000 -2.5581e+000 +4.6107e-001 -1.3800e+000 +5.3441e+000 -1.1931e+000 +5.8692e+000 -2.5554e+000 -2.1738e+000 -6.9144e-001 +2.0093e+000
2027 +8.545033925e+001 +8.545033925e+001 +1.042603392e+002 +1.042603392e+002 -5.2781e+000 +1.7800e+000 +3.0978e+000 +2.6993e-001 -8.7850e-001 +4.1867e+000 +5.8786e+000 +3.7530e+000 -1.5702e+000 +4.1797e+000 +1.0351e+000 -1.7804e+000 +1.5072e+000 +5.4026e+000 +2.6092e+000 +3.0625e+000 -1.8839e+000 +1.0692e+000 -5.4516e+000 +4.3519e+000
2460 +6.273440835e+001 +6.273440835e+001 +8.154440835e+001 +8.154440835e+001 -1.6627e+000 +2.7115e+000 +3.5224e+000 +1.3316e+000 +1.9378e+000 +1.4371e+000 +1.7198e+000 +3.0775e+000 -5.6193e+000 +4.4227e+000 -1.1083e+000 -6.5649e-002 +2.7771e+000 +3.0989e+000 +9.9681e-001 +1.4360e+000 -2.1672e+000 +1.4847e+000 -2.7169e-001 -1.8394e-001
3456 +3.935909046e+001 +3.935909046e+001 +5.816909046e+001 +5.816909046e+001 -3.0501e+000 +7.8745e-001 +3.2050e+000 +4.0832e+000 +1.0149e-001 -3.6194e+000 +2.1251e+000 -4.6433e+000 -2.7957e+000 +5.2289e+000 -4.7651e+000 +4.6155e+000 +4.2765e+000 +1.9788e+000 -8.0019e-001 -2.7314e+000 -1.2832e+000 +8.2221e-002 -8.8861e-001 +4.7734e+000
4361 +2.399212494e+001 +2.399212494e+001 +4.280212494e+001 +4.280212494e+001 -3.2971e-001 +2.8350e+000 -1.6958e+000 +8.3408e-001 -8.6545e-001 -4.3791e+000 +2.2746e+000 +7.2575e-002 +2.8176e+000 +4.4908e+000 -3.3249e+000 +2.3449e+000 +3.6643e-001 +6.3299e-001 -5.5845e-001 -3.5573e+000 -3.5506e+000 +6.7480e-001 -1.4387e+000 +3.7310e+000
% function evaluation | noise-free fitness - Fopt (2.731500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.046479912e+006 +1.046479912e+006 +1.046753062e+006 +1.046753062e+006 +1.2433e+001 +6.3237e+000 +5.3974e+000 +1.0981e+001 +1.0116e+001 +1.4649e+001 +9.6227e+000 +1.3759e+001 +9.4966e+000 +7.6727e+000 +7.9827e+000 +1.1161e+001 +1.1059e+001 +7.8180e+000 +1.2537e+001 +9.1054e+000 +6.2476e+000 +9.2580e+000 +1.2784e+001 +5.5287e+000
4 +6.393895050e+005 +6.393895050e+005 +6.396626550e+005 +6.396626550e+005 +1.2333e+001 +1.2805e+001 +7.6059e+000 +9.3722e+000 +6.8602e+000 +7.2797e+000 +8.2297e+000 +1.1548e+001 +1.2572e+001 +8.5254e+000 +7.2980e+000 +6.5108e+000 +1.3290e+001 +1.2422e+001 +7.1147e+000 +8.9752e+000 +8.5502e+000 +1.3102e+001 +5.2273e+000 +1.4630e+001
5 +1.884307995e+005 +1.884307995e+005 +1.887039495e+005 +1.887039495e+005 +5.9363e+000 +1.0748e+001 +5.8491e+000 +9.1141e+000 +7.3519e+000 +1.2056e+001 +1.1231e+001 +9.1676e+000 +1.4142e+001 +1.2395e+001 +9.3319e+000 +9.7753e+000 +1.0814e+001 +1.3365e+001 +1.4146e+001 +7.1572e+000 +1.4768e+001 +9.3226e+000 +1.2873e+001 +1.3790e+001
38 +1.061899302e+005 +1.061899302e+005 +1.064630802e+005 +1.064630802e+005 +7.8529e+000 +1.0626e+001 +7.5974e+000 +1.4252e+001 +7.4734e+000 +6.9846e+000 +8.3112e+000 +8.9574e+000 +7.4346e+000 +1.0699e+001 +5.2759e+000 +1.4567e+001 +1.1005e+001 +9.9697e+000 +7.2481e+000 +6.0610e+000 +1.3900e+001 +7.9201e+000 +1.1133e+001 +1.0543e+001
68 +8.997466726e+004 +8.997466726e+004 +9.024781726e+004 +9.024781726e+004 +1.0438e+001 +9.7126e+000 +4.3100e+000 +1.1751e+001 +7.2393e+000 +8.5016e+000 +1.3593e+001 +4.7505e+000 +1.0810e+001 +9.1721e+000 +9.5300e+000 +8.5666e+000 +1.6517e+001 +8.0930e+000 +1.2786e+001 +9.2899e+000 +1.0677e+001 +4.9098e+000 +1.0706e+001 +1.6103e+001
81 +4.132469105e+004 +4.132469105e+004 +4.159784105e+004 +4.159784105e+004 +8.5610e+000 +1.3611e+001 +7.8754e+000 +9.3936e+000 +4.3414e+000 +9.3402e+000 +1.2553e+001 +5.6945e+000 +1.3460e+001 +9.5605e+000 +9.6291e+000 +9.7240e+000 +6.8415e+000 +9.4915e+000 +1.3138e+001 +8.0394e+000 +5.4324e+000 +4.3616e+000 +8.1348e+000 +9.3391e+000
