% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.771442613e+002 +8.771442613e+002 -1.228557387e+002 -1.228557387e+002 +1.3410e+001 +1.2704e+001 +5.2814e+000 +1.4546e+001 +9.6648e+000 +5.9503e+000 +8.8978e+000 +8.0020e+000 +7.4507e+000 +1.2896e+001 +1.4136e+001 +1.2227e+001 +7.5045e+000 +1.4801e+001 +1.3805e+001 +1.3112e+001 +9.3911e+000 +9.6789e+000 +6.3306e+000 +1.0457e+001
4 +5.771587588e+002 +5.771587588e+002 -4.228412412e+002 -4.228412412e+002 +5.2212e+000 +1.3552e+001 +7.9026e+000 +9.6212e+000 +1.1415e+001 +8.6485e+000 +5.7952e+000 +7.8995e+000 +1.3645e+001 +5.1102e+000 +1.3309e+001 +8.4851e+000 +5.6353e+000 +9.1071e+000 +1.2108e+001 +5.8804e+000 +1.0323e+001 +1.0845e+001 +9.4154e+000 +9.1978e+000
12 +3.766556065e+002 +3.766556065e+002 -6.233443935e+002 -6.233443935e+002 +5.8544e+000 +1.0594e+001 +9.7407e+000 +8.0921e+000 +1.2198e+001 +9.2470e+000 +6.5411e+000 +9.3434e+000 +6.1375e+000 +7.0615e+000 +6.8518e+000 +8.3635e+000 +9.1895e+000 +5.2226e+000 +8.2812e+000 +1.0446e+001 +6.8457e+000 +6.5589e+000 +8.3493e+000 +1.1292e+001
55 +8.287602554e+001 +8.287602554e+001 -9.171239745e+002 -9.171239745e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
1797 +6.091042477e+001 +6.091042477e+001 -9.390895752e+002 -9.390895752e+002 -1.8601e+000 -2.9119e+000 +7.9692e-001 -3.9110e+000 +1.5702e+000 -3.5819e+000 +0.0000e+000 -5.5556e+000 +1.1540e+000 +1.7894e-001 +2.0264e-001 +1.1132e-001 +2.9752e-001 -2.2202e+000 +6.3980e-002 -2.8314e+000 +0.0000e+000 +1.4084e-001 -7.6058e-001 -7.4517e-002
2772 +3.941892667e+001 +3.941892667e+001 -9.605810733e+002 -9.605810733e+002 -2.9110e+000 -4.2763e+000 +2.7326e-001 -4.1159e+000 +1.2694e+000 -2.4301e+000 +0.0000e+000 -4.7666e+000 +2.5931e+000 +1.7620e+000 +8.7329e-001 +4.1977e-001 +1.8416e+000 -1.2110e+000 -9.4486e-002 -3.2826e+000 +0.0000e+000 -1.5617e-001 +9.0287e-001 -2.0286e-001
3700 +2.505073065e+001 +2.505073065e+001 -9.749492693e+002 -9.749492693e+002 -2.5746e+000 -2.0248e+000 +1.1077e+000 -5.0903e+000 +3.9498e-001 -4.4666e+000 +0.0000e+000 -5.4648e+000 +3.0816e+000 +2.3962e+000 +1.7115e+000 -9.2553e-001 +2.3308e+000 -1.4739e+000 -1.3302e+000 -2.8419e+000 +0.0000e+000 -2.4468e-001 +9.7832e-001 -4.2844e-001
4368 +1.229220661e+001 +1.229220661e+001 -9.877077934e+002 -9.877077934e+002 -3.1772e+000 -2.5589e+000 +2.0009e+000 -4.7432e+000 +9.5475e-001 -3.5668e+000 +0.0000e+000 -5.1256e+000 +2.1863e+000 +2.1626e+000 +3.8020e+000 -2.1712e+000 +1.5389e+000 -1.1640e+000 -4.1465e-001 -2.5582e+000 +0.0000e+000 -9.5185e-001 +6.5358e-001 -6.4344e-001
5186 +9.516196808e+000 +9.516196808e+000 -9.904838032e+002 -9.904838032e+002 -4.5131e+000 -1.7214e+000 +1.6990e+000 -4.4755e+000 +1.7374e+000 -3.3043e+000 +0.0000e+000 -4.2614e+000 +2.2901e+000 +1.8743e+000 +3.6044e+000 -1.3838e+000 +1.6201e+000 -1.5590e+000 -1.5633e+000 -3.2184e+000 +0.0000e+000 -5.1340e-001 +2.7254e-001 -1.1774e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.424863484e+002 +7.424863484e+002 +1.742486348e+003 +1.742486348e+003 +9.6409e+000 +1.4730e+001 +1.0333e+001 +5.2336e+000 +8.6775e+000 +6.4022e+000 +1.1620e+001 +9.4664e+000 +1.3419e+001 +6.7674e+000 +1.4379e+001 +1.1894e+001 +1.4100e+001 +1.1936e+001 +9.9788e+000 +9.5744e+000 +8.9935e+000 +6.2932e+000 +8.5544e+000 +8.9485e+000
3 +6.129797978e+002 +6.129797978e+002 +1.612979798e+003 +1.612979798e+003 +1.2316e+001 +1.2624e+001 +8.7093e+000 +8.6111e+000 +8.3470e+000 +1.0047e+001 +5.8613e+000 +1.0109e+001 +1.1878e+001 +5.8067e+000 +1.2489e+001 +5.9870e+000 +7.0337e+000 +6.0070e+000 +5.5436e+000 +1.0771e+001 +1.2869e+001 +9.7444e+000 +6.4761e+000 +1.4700e+001
55 +8.367961493e+001 +8.367961493e+001 +1.083679615e+003 +1.083679615e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
1919 +6.252475498e+001 +6.252475498e+001 +1.062524755e+003 +1.062524755e+003 +8.5531e-001 +1.7311e+000 -6.4825e-002 -1.1842e-001 -9.6224e-003 +1.9906e+000 -5.2343e-001 -9.6285e-001 -1.4316e-001 -5.7609e-001 -6.1309e-003 +4.1540e-001 -8.4180e-001 -2.2004e+000 -5.5932e-001 +3.7206e-001 -2.1932e+000 +4.0584e+000 -4.7998e-001 -1.2699e+000
4720 +3.929551128e+001 +3.929551128e+001 +1.039295511e+003 +1.039295511e+003 -7.2415e-001 +2.7886e+000 -3.3434e-001 +1.3036e+000 -4.4071e-001 +9.9799e-001 -1.0489e-001 +2.4896e-001 -1.0305e+000 +3.8742e-001 -1.9555e+000 +2.7001e-001 +9.7907e-001 -1.6666e+000 -1.8091e+000 +1.2724e+000 -7.8102e-001 +3.8859e+000 -1.0161e+000 -1.3633e+000
7194 +2.169852581e+001 +2.169852581e+001 +1.021698526e+003 +1.021698526e+003 -1.5797e+000 +3.9844e+000 -1.9623e+000 +4.5001e-001 -7.3427e-001 +1.1148e+000 +2.4135e-001 +8.7114e-001 -1.5147e+000 +7.3135e-001 -3.4460e+000 +6.5331e-001 +1.9456e+000 -2.9870e+000 -1.9287e+000 +3.0897e+000 -2.9330e-001 +4.8417e+000 -7.1493e-001 -2.6765e-001
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.317028219e+002 +9.317028219e+002 +8.825728219e+002 +8.825728219e+002 +1.4197e+001 +5.4776e+000 +9.9273e+000 +7.0589e+000 +1.3362e+001 +1.1400e+001 +7.5826e+000 +1.3003e+001 +9.3647e+000 +1.0427e+001 +1.3421e+001 +1.3280e+001 +1.4408e+001 +1.4737e+001 +7.9165e+000 +9.7336e+000 +1.0662e+001 +7.2410e+000 +1.3856e+001 +1.0700e+001
9 +5.639605263e+002 +5.639605263e+002 +5.148305263e+002 +5.148305263e+002 +7.3254e+000 +1.4199e+001 +5.2246e+000 +8.7873e+000 +5.9760e+000 +9.7710e+000 +1.4568e+001 +7.0958e+000 +6.6813e+000 +5.2329e+000 +1.1500e+001 +6.0622e+000 +1.3003e+001 +9.7947e+000 +5.2703e+000 +1.2428e+001 +1.2631e+001 +6.2735e+000 +6.0159e+000 +6.9707e+000
53 +8.282343011e+001 +8.282343011e+001 +3.369343011e+001 +3.369343011e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
1925 +6.105882359e+001 +6.105882359e+001 +1.192882359e+001 +1.192882359e+001 -2.7961e+000 +2.1007e+000 -1.5771e+000 +1.0351e+000 +5.3991e+000 -2.6555e-001 +3.2805e+000 -2.0848e+000 -2.9053e-003 +3.4090e+000 +3.0675e+000 -6.2817e-001 -3.5953e-001 +1.0030e+000 +5.9345e-001 +4.7790e-002 +4.2039e+000 -3.8841e-001 +1.9522e+000 -1.4105e+000
