% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.788479423e+003 +9.788479423e+003 +9.326389423e+003 +9.326389423e+003 +1.3721e+000 +3.9582e+000 -4.9873e+000 -4.7523e+000 -1.1214e+000 +3.4673e+000 +3.7426e+000 -6.5448e-001 -3.4520e+000 -3.3802e+000 +4.9746e+000 +3.7479e+000 -4.9436e+000 -6.4798e-001 +4.8358e+000 +1.3265e+000 -3.9808e+000 -1.0504e-002 +4.2777e-001 -3.0581e+000
3 +3.708670750e+003 +3.708670750e+003 +3.246580750e+003 +3.246580750e+003 -3.3457e-001 -2.1207e+000 -1.5470e+000 +2.8530e+000 +3.2679e+000 -3.8303e+000 +4.6941e+000 -1.0658e+000 +8.0021e-001 -4.7250e+000 -8.4030e-001 +2.5232e+000 +1.1776e+000 +1.4639e+000 -3.7508e+000 +4.5335e+000 -2.8652e+000 +3.2235e+000 -3.3563e+000 -4.4220e+000
7 +1.573955864e+003 +1.573955864e+003 +1.111865864e+003 +1.111865864e+003 -3.7447e+000 -2.7108e+000 -4.1204e+000 +2.7207e+000 -1.9477e+000 +7.2639e-001 -4.8659e+000 +1.4295e+000 +1.3541e+000 -3.4937e+000 +1.3314e+000 +3.9711e+000 -3.3487e+000 -3.6354e-001 -2.4243e-001 +3.2030e+000 -1.1852e+000 -1.2991e+000 -1.2969e+000 +4.9097e+000
360 +8.108176747e+002 +8.108176747e+002 +3.487276747e+002 +3.487276747e+002 -9.2995e-001 +7.3998e-001 +1.2163e+000 +4.3317e+000 +2.8488e+000 +4.5702e+000 -1.4929e+000 +2.3139e+000 -2.0777e+000 +3.1191e+000 +2.8334e+000 -1.0484e+000 -2.2411e+000 -4.0358e-001 -7.5665e-001 -1.0021e+000 -4.0455e+000 +1.5205e+000 +9.9862e-002 +2.6453e+000
916 +4.701573685e+002 +4.701573685e+002 +8.067368463e+000 +8.067368463e+000 +1.1116e+000 +4.9328e-002 -2.4599e+000 -2.3438e+000 -1.5007e+000 +4.3683e+000 +2.4063e+000 +2.3828e+000 -1.1200e-001 +2.4583e-001 -1.1492e+000 -4.5236e+000 +5.8221e-001 -1.1284e+000 +4.4805e-001 -4.3517e+000 -3.8744e-001 +3.5750e+000 +9.3457e-001 +1.6773e+000
1577 +3.891303074e+002 +3.891303074e+002 -7.295969259e+001 -7.295969259e+001 +1.0734e+000 +4.2494e+000 +7.0525e-001 +2.0956e+000 +1.7119e+000 +2.9638e+000 +2.1109e+000 +1.7226e+000 -6.9501e-001 -2.2934e-002 -8.4116e-001 -2.1200e+000 -2.1533e+000 -3.2958e+000 +8.6041e-001 -1.8911e+000 -7.2894e-001 +2.6422e+000 +6.2121e-001 +1.5135e-001
2658 +2.494794095e+002 +2.494794095e+002 -2.126105905e+002 -2.126105905e+002 -7.5186e-001 -1.3039e+000 -3.1473e+000 +3.0968e+000 -5.9301e-001 -1.6606e-001 +5.1256e-001 +2.5974e+000 +1.2381e+000 +1.6757e+000 +1.3155e+000 -3.2706e+000 +3.7344e-002 -3.0334e+000 +1.2571e+000 -4.1553e+000 -4.8007e-001 +1.8768e+000 +2.5403e+000 +1.9214e+000
4640 +1.366536296e+002 +1.366536296e+002 -3.254363704e+002 -3.254363704e+002 -8.4822e-001 +7.9395e-001 +2.1637e+000 +5.7652e-001 +4.1860e-001 +2.9428e+000 +1.7478e+000 +3.1979e+000 +1.0578e+000 +6.2405e-001 +2.2167e+000 -4.2655e+000 -3.1785e-001 -2.4603e+000 +9.1830e-001 -3.6520e+000 +1.6489e-001 +3.7230e+000 +2.1630e+000 +8.5421e-001
12329 +9.745927842e+001 +9.745927842e+001 -3.646307216e+002 -3.646307216e+002 +3.2421e-001 -5.0884e-001 +7.4720e-001 +4.8562e-001 +2.1811e+000 +2.1154e+000 +1.6751e+000 +3.2120e+000 +1.2814e+000 -4.6875e-001 +2.0991e+000 -4.1733e+000 -2.7341e-001 -3.5201e+000 +9.5709e-001 -3.9611e+000 +3.2249e-001 +2.6355e+000 +2.4949e+000 +2.0749e+000
22918 +6.134474070e+001 +6.134474070e+001 -4.007452593e+002 -4.007452593e+002 +2.6868e-001 -5.2965e-001 +1.3672e+000 +1.6697e+000 +2.2656e+000 +2.9695e+000 +1.9659e+000 +2.6054e+000 +1.1832e+000 -4.8225e-001 +2.2489e+000 -4.1878e+000 -3.6221e-001 -3.3894e+000 +9.3045e-001 -3.8886e+000 -1.5428e-004 +3.6269e+000 +2.5473e+000 +1.8042e+000
