% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.209851865e+001 +1.209851865e+001 +1.896851865e+001 +1.896851865e+001 +3.2936e+000 +1.3836e+000 +4.8831e+000 -3.6483e+000 +1.1199e+000 +3.4834e+000 -2.1757e-001 +3.0232e+000 +4.8979e+000 -5.6853e-001 +4.6446e+000 +3.2398e+000 +4.3562e+000 +7.1011e-001 -4.8524e+000 +3.9590e+000 -2.0891e-001 +2.9097e+000 -4.7864e+000 +1.5120e+000
74 +9.475219303e+000 +9.475219303e+000 +1.634521930e+001 +1.634521930e+001 -2.0280e+000 -2.3956e+000 -1.7580e+000 +2.2432e+000 +2.7787e+000 -3.6238e+000 +3.3306e-001 +4.3513e-002 -6.7999e+000 +1.4053e+000 +2.1822e+000 -4.3176e+000 +2.9059e+000 -1.2092e+000 +4.3230e+000 +5.8203e-001 -3.5890e+000 +3.0063e+000 +3.6914e+000 -2.1968e+000
367 +5.467145206e+000 +5.467145206e+000 +1.233714521e+001 +1.233714521e+001 -2.4375e+000 -1.9712e+000 +3.1135e+000 +3.8846e+000 +4.1432e-001 +8.8352e-001 +1.2548e+000 -5.4558e+000 +9.8975e-001 +1.5536e+000 +3.6665e+000 +1.9032e-001 +2.9022e+000 -1.8349e+000 -3.0689e+000 +4.3930e+000 +4.3664e-002 +4.0211e+000 +1.2712e+000 -2.1359e+000
3326 +2.577135884e+000 +2.577135884e+000 +9.447135884e+000 +9.447135884e+000 -3.7774e+000 -2.6624e+000 -2.4976e+000 -1.5991e+000 +1.3648e+000 -4.7433e+000 +2.5876e+000 -2.9732e+000 +3.6733e+000 -1.8927e-001 +1.2291e-001 -4.2577e+000 +1.0488e+000 +4.4330e+000 -1.4594e+000 -1.1761e+000 -9.2574e-001 +2.9719e+000 +3.5343e+000 +1.0907e+000
9890 +2.181467809e+000 +2.181467809e+000 +9.051467809e+000 +9.051467809e+000 -3.8040e+000 -2.6692e+000 -2.5239e+000 -1.5942e+000 +1.3718e+000 -4.7646e+000 +2.5954e+000 -3.0137e+000 +3.6731e+000 -1.7289e-001 +1.1730e-001 -4.2808e+000 +1.0503e+000 +4.4462e+000 -1.4955e+000 -1.1954e+000 -9.3460e-001 +2.9695e+000 +3.5628e+000 +1.0969e+000
11907 +1.476812869e+000 +1.476812869e+000 +8.346812869e+000 +8.346812869e+000 -3.8021e+000 -2.6585e+000 -2.5272e+000 -1.5801e+000 +1.3694e+000 -4.7529e+000 +2.5939e+000 -2.9970e+000 +3.6732e+000 -1.7627e-001 +1.1875e-001 -4.2830e+000 +1.0574e+000 +4.4427e+000 -1.5024e+000 -1.1946e+000 -9.2834e-001 +2.9554e+000 +3.5569e+000 +1.0949e+000
14829 +9.677371400e-001 +9.677371400e-001 +7.837737140e+000 +7.837737140e+000 -3.7953e+000 -2.6561e+000 -2.5241e+000 -1.5719e+000 +1.3650e+000 -4.7366e+000 +2.5847e+000 -2.9797e+000 +3.6750e+000 -1.8168e-001 +1.2122e-001 -4.2754e+000 +1.0610e+000 +4.4361e+000 -1.5042e+000 -1.1924e+000 -9.2196e-001 +2.9466e+000 +3.5521e+000 +1.0965e+000
21295 +6.261611572e-001 +6.261611572e-001 +7.496161157e+000 +7.496161157e+000 -3.7968e+000 -2.6541e+000 -2.5260e+000 -1.5773e+000 +1.3632e+000 -4.7311e+000 +2.5761e+000 -2.9844e+000 +3.6766e+000 -1.8509e-001 +1.2835e-001 -4.2648e+000 +1.0579e+000 +4.4328e+000 -1.4968e+000 -1.1917e+000 -9.1754e-001 +2.9497e+000 +3.5454e+000 +1.0916e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e-002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.266185298e+001 +1.266185298e+001 +1.267185298e+001 +1.267185298e+001 +3.9119e+000 +2.8026e+000 +1.2828e+000 +9.7705e-001 +7.9260e-001 -3.5126e+000 -1.9199e+000 -5.6292e-002 -1.0702e+000 +3.2704e+000 +2.6945e+000 -1.8065e+000 -1.4124e+000 -3.2251e-001 -4.2832e+000 +3.8008e+000 +4.8175e+000 +3.0361e+000 -2.1962e+000 +7.6847e-001
6 +9.160457291e+000 +9.160457291e+000 +9.170457291e+000 +9.170457291e+000 -3.2587e+000 -7.0695e-001 -4.7691e+000 +4.8846e+000 -4.3471e+000 +6.2255e-001 -9.0092e-001 -3.6738e+000 +3.6656e+000 -4.2496e+000 -1.2353e+000 +7.5328e-001 -4.9570e+000 +1.2848e+000 -1.1256e+000 +3.8657e+000 -1.2138e+000 -3.9163e+000 -1.0889e+000 +4.4050e+000
10 +5.534344480e+000 +5.534344480e+000 +5.544344480e+000 +5.544344480e+000 -1.8876e+000 +2.2580e+000 +9.7899e-001 +4.5630e+000 -3.0364e+000 +8.1710e-001 +3.4228e+000 -1.4828e+000 +4.6134e+000 -4.2845e+000 -1.0848e+000 -2.5054e-001 +4.0950e+000 -4.1222e+000 +3.3116e-001 +5.7730e-001 +2.9150e+000 +2.9947e+000 -3.6467e+000 +1.2231e+000
18 +3.388308615e+000 +3.388308615e+000 +3.398308615e+000 +3.398308615e+000 +3.3625e+000 -3.9419e-001 +2.2427e+000 -1.3656e-002 -3.7457e+000 +1.3896e+000 +4.6649e+000 +2.6332e+000 -4.4472e+000 +4.1432e+000 +3.0446e+000 -4.4171e+000 -3.4488e+000 +1.1931e+000 +1.2022e+000 -1.5057e+000 -4.0308e+000 -6.3831e-003 -2.5600e+000 -4.9689e+000
7004 +2.499551035e+000 +2.499551035e+000 +2.509551035e+000 +2.509551035e+000 +3.3593e+000 -3.9158e-001 +2.2485e+000 -2.3851e-002 -3.7349e+000 +1.3835e+000 +4.6496e+000 +2.6213e+000 -4.4227e+000 +4.1237e+000 +3.0466e+000 -4.3830e+000 -3.4290e+000 +1.1946e+000 +1.2154e+000 -1.5183e+000 -4.0182e+000 -1.8398e-002 -2.5650e+000 -4.9387e+000
17431 +1.506711765e+000 +1.506711765e+000 +1.516711765e+000 +1.516711765e+000 +3.3556e+000 -3.9207e-001 +2.2485e+000 -2.4097e-002 -3.7344e+000 +1.3824e+000 +4.6513e+000 +2.6197e+000 -4.4245e+000 +4.1237e+000 +3.0455e+000 -4.3871e+000 -3.4281e+000 +1.1930e+000 +1.2137e+000 -1.5143e+000 -4.0210e+000 -1.7901e-002 -2.5623e+000 -4.9397e+000
46893 +9.754853492e-001 +9.754853492e-001 +9.854853492e-001 +9.854853492e-001 +3.3560e+000 -3.9207e-001 +2.2489e+000 -2.4203e-002 -3.7336e+000 +1.3817e+000 +4.6515e+000 +2.6196e+000 -4.4278e+000 +4.1233e+000 +3.0459e+000 -4.3877e+000 -3.4278e+000 +1.1928e+000 +1.2116e+000 -1.5161e+000 -4.0203e+000 -1.0315e-002 -2.5647e+000 -4.9404e+000
52264 +6.289542415e-001 +6.289542415e-001 +6.389542415e-001 +6.389542415e-001 +3.3557e+000 -3.9089e-001 +2.2485e+000 -2.8438e-002 -3.7334e+000 +1.3798e+000 +4.6506e+000 +2.6230e+000 -4.4325e+000 +4.1207e+000 +3.0468e+000 -4.3871e+000 -3.4393e+000 +1.1928e+000 +1.2083e+000 -1.5162e+000 -4.0191e+000 +1.2851e-002 -2.5662e+000 -4.9461e+000
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
