% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.885736686e+003 +1.885736686e+003 +2.885736686e+003 +2.885736686e+003 -4.8016e+000 +3.6789e+000 -2.6130e+000 -2.7309e+000 +4.4557e+000 +2.4916e+000 +3.0174e+000 +1.7467e+000 -4.1710e+000 +4.5892e+000 -1.5776e+000 -8.8891e-002 -7.6617e-001 +4.9173e+000 -4.1568e+000 +2.4433e+000 -4.1806e+000 -1.5985e+000 +2.5288e+000 +5.7084e-002
4 +1.255073495e+003 +1.255073495e+003 +2.255073495e+003 +2.255073495e+003 +4.2346e+000 +4.0402e+000 -3.4422e+000 -5.0719e-001 +2.0080e+000 +2.4085e-001 -4.4282e+000 +3.9159e+000 -3.9496e+000 -6.1872e-001 +1.0707e+000 -1.4330e+000 -2.7931e+000 +3.8098e+000 -2.5810e+000 -3.4960e+000 -8.2780e-001 -1.7754e-001 -3.0498e+000 +2.4077e-001
6 +7.632261249e+002 +7.632261249e+002 +1.763226125e+003 +1.763226125e+003 +7.3557e-001 +2.2607e+000 +1.5210e+000 +8.0515e-001 -1.7835e+000 +1.2700e+000 -1.2970e+000 +2.2617e+000 +3.0591e+000 -3.1369e+000 -2.9077e+000 -2.9851e+000 -2.2386e+000 -3.9452e+000 +1.8609e+000 +4.3533e+000 -1.1034e+000 +4.7936e+000 +1.0382e+000 -2.0137e+000
141 +6.109406038e+002 +6.109406038e+002 +1.610940604e+003 +1.610940604e+003 +2.6895e+000 +3.9862e+000 +2.5677e+000 +3.9031e+000 -3.2319e-001 +1.4490e+000 -7.2023e-001 +9.9646e-002 +1.2800e+000 -1.6282e+000 +4.2285e-001 -9.0604e-001 -1.3153e+000 -2.9025e+000 +1.5505e+000 +2.6187e+000 +4.4792e+000 -4.8710e+000 -2.2823e+000 -3.4669e+000
536 +3.904640163e+002 +3.904640163e+002 +1.390464016e+003 +1.390464016e+003 -2.2276e+000 +4.8758e-001 +1.8916e+000 +2.3608e-001 +2.0451e+000 -2.9643e+000 +5.7911e-004 -2.4477e+000 -2.0179e+000 +1.4421e+000 -1.5256e+000 +5.8852e-001 +4.7999e-001 -3.5495e+000 +1.8604e+000 +5.2461e+000 +2.0795e+000 -2.1610e+000 -1.5096e+000 +1.7177e+000
1283 +2.409653232e+002 +2.409653232e+002 +1.240965323e+003 +1.240965323e+003 -2.8341e+000 +7.6392e+000 +6.0817e+000 +3.6793e+000 +6.0944e-001 -1.4601e+000 -2.7749e-001 +3.7428e-001 -3.2862e+000 -1.6087e-001 -2.5390e+000 -2.9391e+000 -7.2208e-001 -1.7209e+000 +1.2625e+000 +4.3769e+000 +2.3385e+000 -4.6059e-001 +7.1808e-002 -1.2475e+000
20718 +1.511303485e+002 +1.511303485e+002 +1.151130348e+003 +1.151130348e+003 -1.0795e+000 +2.8775e+000 +4.5030e+000 +3.4243e+000 +3.8650e+000 -9.5209e-001 -9.5797e-001 -3.0424e-001 -2.9276e+000 -9.9642e-001 -1.5773e+000 -3.3929e+000 -5.8992e-001 -4.0299e+000 +4.1479e+000 +3.2471e+000 +2.7554e+000 +8.4648e-001 -2.3713e+000 -4.4605e-001
23471 +9.904245586e+001 +9.904245586e+001 +1.099042456e+003 +1.099042456e+003 -1.0420e+000 +2.8945e+000 +4.5341e+000 +3.5493e+000 +3.8267e+000 -9.7208e-001 -9.6929e-001 -2.4543e-001 -2.7122e+000 -1.0233e+000 -1.6510e+000 -3.2095e+000 -5.3891e-001 -3.8252e+000 +4.2925e+000 +3.3138e+000 +2.6643e+000 +7.9889e-001 -2.3215e+000 -2.8755e-001
25877 +6.283377721e+001 +6.283377721e+001 +1.062833777e+003 +1.062833777e+003 -1.1180e+000 +2.8908e+000 +4.3837e+000 +3.4344e+000 +3.7774e+000 -1.0248e+000 -9.3679e-001 -2.5858e-001 -2.7141e+000 -1.0475e+000 -1.6702e+000 -3.3269e+000 -5.1680e-001 -3.8823e+000 +4.2646e+000 +3.3021e+000 +2.7307e+000 +6.7400e-001 -2.2601e+000 -3.4127e-001
782596 +3.980892947e+001 +3.980892947e+001 +1.039808929e+003 +1.039808929e+003 -2.0767e+000 +2.5088e+000 +2.1691e+000 +2.2956e+000 +3.3187e+000 -3.0668e+000 -2.3878e+000 +7.8080e-001 -3.0518e+000 -1.0350e+000 -2.1942e+000 -1.1826e+000 -1.2421e+000 -3.9985e+000 +2.8833e+000 +3.3544e+000 +4.9136e+000 -5.8414e-001 -1.3094e-001 +1.3524e+000
% function evaluation | noise-free fitness - Fopt (7.003000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.123262102e+003 +1.123262102e+003 +1.193292102e+003 +1.193292102e+003 +2.4155e+000 -2.6634e-001 +7.5640e-001 +6.1328e-002 +9.6643e-001 -3.9797e+000 -1.1601e+000 -3.7284e+000 -1.9912e+000 -8.0581e-001 +2.2426e-001 +3.8523e+000 +2.9732e+000 -2.2152e+000 -2.8281e+000 +4.9051e+000 -8.1064e-001 +3.1074e+000 +5.8584e-002 +5.5879e-002
16 +9.250600926e+002 +9.250600926e+002 +9.950900926e+002 +9.950900926e+002 +1.9494e+000 -3.2902e+000 -4.7869e+000 -2.2133e+000 -2.4066e+000 -3.1701e+000 -3.1834e+000 +1.8017e+000 +4.1653e+000 -3.6399e+000 -3.7867e+000 -3.4435e+000 -2.8330e+000 +2.4043e+000 +2.2072e-001 -1.9746e+000 +4.5905e-001 +2.1838e+000 -3.9007e+000 +1.6060e+000
283 +5.403839050e+002 +5.403839050e+002 +6.104139050e+002 +6.104139050e+002 +1.1512e+000 -6.1227e-002 -6.5576e+000 +6.0737e-001 -1.5212e+000 -5.6178e+000 +3.0481e+000 +5.0804e+000 -1.0786e+000 +1.0388e+000 +1.1510e+000 -1.3437e+000 +2.9443e+000 -6.8918e+000 -2.4461e+000 -2.3278e+000 -8.8177e-002 +2.0167e+000 -1.8484e+000 +2.2585e+000
451 +3.946676997e+002 +3.946676997e+002 +4.646976997e+002 +4.646976997e+002 -2.2547e-001 -6.8945e+000 -5.9846e+000 +1.6013e+000 +1.6598e-001 -6.6044e+000 +1.3514e+000 +1.2583e+000 -1.2285e+000 +1.5279e+000 -2.6603e-001 -4.4696e+000 +5.8398e-001 -6.7978e+000 +8.9268e-001 -3.7086e+000 +2.7921e+000 +2.1681e+000 -2.3208e+000 +2.3171e-001
1066 +2.338587663e+002 +2.338587663e+002 +3.038887663e+002 +3.038887663e+002 -2.8505e-001 -2.0738e+000 -4.5527e+000 -2.4145e+000 +1.6089e+000 -5.6420e+000 +7.5261e-001 +3.1509e+000 -4.7827e+000 +1.5603e+000 -9.5812e-001 -7.3095e-001 +3.1935e+000 -2.4396e+000 -2.3353e+000 -2.1224e+000 +1.5538e+000 +3.5274e+000 -1.3155e+000 +1.4793e+000
1629 +1.523314021e+002 +1.523314021e+002 +2.223614021e+002 +2.223614021e+002 +2.7687e-003 -1.6296e+000 -4.3514e+000 -1.7102e+000 +1.1059e+000 -5.2789e+000 -5.1217e-001 +2.5212e+000 -4.2729e+000 +1.3561e+000 -9.2712e-001 -1.1750e+000 +3.0270e+000 -2.6554e+000 -1.8805e+000 -2.3677e+000 +1.3064e+000 +3.4868e+000 -1.1687e+000 +1.6397e+000
44833 +9.925456879e+001 +9.925456879e+001 +1.692845688e+002 +1.692845688e+002 -3.0845e+000 -2.2888e+000 -5.3733e+000 +5.5261e-001 +4.6690e-001 -3.7633e+000 +7.3558e-001 +2.1093e+000 -2.9842e+000 +8.9577e-001 -1.2597e+000 -1.6980e+000 +5.0229e+000 -5.5554e+000 -2.1312e+000 +1.7555e-001 +1.0085e+000 +3.8523e+000 +5.4407e-001 +1.8605e+000
94601 +6.249398448e+001 +6.249398448e+001 +1.325239845e+002 +1.325239845e+002 -7.2142e-001 -2.0962e+000 -3.8996e+000 -3.1164e-001 +2.5573e-001 -4.0524e+000 -8.9996e-001 +2.8701e+000 -3.2405e+000 -6.5770e-001 +1.0044e+000 -2.4238e+000 +3.3622e+000 -2.4201e+000 -1.3457e+000 -3.5242e+000 +1.7583e+000 +4.3348e+000 -8.3339e-001 +7.2323e-001
98970 +3.966391031e+001 +3.966391031e+001 +1.096939103e+002 +1.096939103e+002 -7.0354e-001 -2.0646e+000 -3.9353e+000 -2.9331e-001 +1.0785e-001 -4.0626e+000 -9.3630e-001 +2.9160e+000 -3.3108e+000 -7.2427e-001 +1.0361e+000 -2.4449e+000 +3.4686e+000 -2.4051e+000 -1.3021e+000 -3.6053e+000 +1.6181e+000 +4.3710e+000 -8.8009e-001 +6.0027e-001
3154316 +2.471518362e+001 +2.471518362e+001 +9.474518362e+001 +9.474518362e+001 -1.0160e+000 -2.7169e+000 -4.1767e+000 -1.2049e+000 +5.3610e-001 -3.6813e+000 -1.2726e+000 +1.0568e+000 -4.4995e+000 -3.9582e-001 -7.6166e-001 -2.6142e+000 +3.3575e+000 -2.8202e+000 -1.3434e+000 -2.5166e+000 +1.3275e+000 +4.4141e+000 -1.7621e+000 +1.4547e+000
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.454726156e+003 +5.454726156e+003 +5.406506156e+003 +5.406506156e+003 +3.8486e+000 +3.4289e-001 -7.5553e-001 -2.6505e-001 +3.5659e+000 -3.2298e+000 +3.8781e+000 +7.2509e-002 +1.2842e+000 -1.0613e+000 -8.6439e-001 +8.8680e-002 -2.8739e+000 +2.7757e+000 +2.1178e+000 -3.7364e+000 +4.4953e+000 -1.9626e+000 -3.8026e+000 +3.0519e+000
3 +8.113792723e+002 +8.113792723e+002 +7.631592723e+002 +7.631592723e+002 +3.1440e-001 +3.8970e+000 +8.2921e-001 +2.1876e+000 -4.5921e+000 +3.6897e+000 -4.6711e-001 +3.5509e-001 -7.0041e-002 +2.6850e+000 +4.7254e-001 -4.7475e+000 +3.0818e-001 +1.7004e+000 -2.7367e+000 -1.3831e+000 +1.2644e+000 +2.6144e-001 -2.3005e+000 -3.0833e+000
280 +5.840244180e+002 +5.840244180e+002 +5.358044180e+002 +5.358044180e+002 -1.7686e+000 +2.3074e+000 -2.2929e+000 +1.1955e+000 -2.9963e+000 +1.4859e+000 -2.8462e+000 -2.2451e+000 +2.5269e-001 +4.5703e+000 +2.1140e+000 -4.9552e+000 +4.5012e-001 +1.0619e-001 -3.3251e+000 -3.0061e+000 -1.5438e+000 +2.4021e+000 -3.5217e-001 +3.2375e-001
