% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.236469738e+002 +5.236469738e+002 +6.165869738e+002 +6.165869738e+002 -2.1266e+000 -8.2302e-001 -2.9520e+000 +1.7182e+000 +3.3858e+000 +4.7305e+000 -4.0644e+000 -2.3252e+000 +2.8711e+000 +4.8445e+000 -1.7459e+000 -1.4383e+000 -3.9312e+000 +2.6108e+000 +4.3123e+000 -1.2124e+000 +4.1914e+000 -5.3245e-001 -2.5153e+000 +1.8483e-001
165 +3.753999772e+002 +3.753999772e+002 +4.683399772e+002 +4.683399772e+002 -1.2584e+000 +2.5385e+000 -1.1804e-001 +7.6129e-001 +3.2242e-001 +3.7205e+000 +5.3840e+000 -6.8478e-001 +5.4148e-001 +4.1974e+000 +7.9490e-001 +4.7510e-001 -7.5534e-001 +4.0519e-001 +2.8577e+000 -4.3787e+000 +4.7228e+000 -2.4208e+000 +1.7839e+000 -3.0622e+000
695 +1.995977882e+002 +1.995977882e+002 +2.925377882e+002 +2.925377882e+002 +2.3189e+000 +4.4036e+000 +1.8588e+000 +6.9997e-001 +1.8886e+000 +7.1558e+000 +5.2970e+000 -1.2672e+000 -9.4080e-001 +2.4918e+000 -1.0328e+000 -1.2787e+000 -2.6497e+000 -7.0406e-001 +1.1764e+000 -1.9675e-001 +2.3465e+000 -4.6504e+000 +1.0729e+000 -4.0902e+000
1110 +1.469456291e+002 +1.469456291e+002 +2.398856291e+002 +2.398856291e+002 +2.0862e+000 +2.2879e+000 +1.4214e+000 +3.2880e+000 +1.0284e+000 +4.5245e+000 +4.5243e+000 -9.6520e-001 +3.5516e+000 +3.8993e+000 +1.5010e+000 -2.7984e+000 -2.7792e+000 -4.7265e-001 +2.8921e+000 -4.2482e+000 +7.3238e-001 -3.3437e+000 +5.3625e-001 +3.5397e-001
1396 +9.870675028e+001 +9.870675028e+001 +1.916467503e+002 +1.916467503e+002 +2.2591e+000 +3.5631e+000 +1.8566e+000 +3.3178e+000 +1.8772e+000 +5.9031e+000 +1.5833e+000 -9.2226e-001 +1.5837e+000 +3.1206e+000 +1.1870e+000 -1.8859e+000 -2.8057e+000 -6.4081e-001 +7.9510e-001 -1.4775e+000 +2.5594e+000 -3.0979e+000 +8.0089e-001 +8.4579e-001
2405 +6.249149860e+001 +6.249149860e+001 +1.554314986e+002 +1.554314986e+002 +1.2887e+000 +4.1559e+000 +7.0892e-001 +2.5958e+000 +1.4247e+000 +6.2347e+000 +2.2205e+000 +5.2936e-001 +1.1375e+000 +3.5216e+000 +2.1531e+000 -3.3372e+000 -2.8615e+000 -1.4130e+000 +1.5074e+000 -2.2383e+000 +2.3712e+000 -3.2707e+000 +7.2813e-001 -6.8332e-001
2741 +3.949521968e+001 +3.949521968e+001 +1.324352197e+002 +1.324352197e+002 +1.6468e+000 +3.1735e+000 +8.2174e-001 +2.9961e+000 +2.0100e+000 +6.0725e+000 +4.0280e+000 -2.4264e+000 +9.7416e-001 +2.5440e+000 +2.4907e+000 -3.4746e+000 -2.6691e+000 -3.3846e-001 +1.6972e+000 +7.0810e-002 +2.4486e+000 -3.3372e+000 +1.0430e+000 +4.8980e-001
3198 +2.352701202e+001 +2.352701202e+001 +1.164670120e+002 +1.164670120e+002 +7.9155e-001 +1.2932e+000 -3.6284e-001 +3.6626e+000 +2.8951e+000 +5.5703e+000 +3.5326e+000 -2.9805e+000 +2.4167e+000 +1.3120e+000 +2.6892e+000 -2.4038e+000 -2.8425e+000 +7.3140e-001 +1.3445e+000 +9.2095e-001 +3.4029e+000 -3.2011e+000 +1.7125e+000 +1.4939e+000
5307 +1.517403601e+001 +1.517403601e+001 +1.081140360e+002 +1.081140360e+002 +1.0868e+000 +1.5657e+000 -1.7730e-001 +3.2240e+000 +2.5030e+000 +5.5766e+000 +2.6793e+000 -1.8616e+000 +2.4190e+000 +1.9705e+000 +2.2106e+000 -2.9736e+000 -2.7659e+000 +2.4601e-001 +1.4425e+000 +6.3540e-001 +3.2172e+000 -3.2113e+000 +1.5875e+000 +2.6505e-001
5878 +9.043456165e+000 +9.043456165e+000 +1.019834562e+002 +1.019834562e+002 +4.4803e-001 +2.1215e+000 +4.4699e-001 +2.9609e+000 +2.3727e+000 +5.2318e+000 +2.3656e+000 -1.3505e+000 +2.4090e+000 +2.2180e+000 +2.1021e+000 -3.3910e+000 -2.1159e+000 +6.1150e-002 +1.2933e+000 +6.3795e-001 +3.0817e+000 -3.2593e+000 +1.4454e+000 +1.3962e-001
