% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.753657125e+005 +3.753657125e+005 +3.754895425e+005 +3.754895425e+005 -2.8252e+000 +2.4891e+000 -2.6928e+000 +4.2306e+000 +2.3022e-001 -3.0608e+000 -4.9430e+000 -1.0390e+000 -3.7157e+000 -1.7776e+000 +8.6515e-001 +3.7869e+000 -2.4841e+000 -4.1710e+000 -6.2966e-001 -4.3540e+000 -4.2134e+000 +3.0382e+000 +2.2756e+000 -3.7580e+000
3 +1.854293376e+005 +1.854293376e+005 +1.855531676e+005 +1.855531676e+005 +2.7708e+000 +1.2156e+000 -1.8044e+000 +3.2335e+000 +3.0647e+000 -2.9239e+000 +2.3736e+000 +4.1552e+000 +1.0804e+000 -1.4918e+000 -3.4052e+000 -2.7225e+000 +4.9199e-001 -2.6946e+000 +7.5513e-001 +3.8744e+000 -2.0278e+000 -8.6641e-001 -2.3412e+000 -1.3625e+000
14 +1.400934853e+005 +1.400934853e+005 +1.402173153e+005 +1.402173153e+005 +1.2945e+000 -1.4580e+000 -2.6166e+000 +3.0390e+000 +8.9891e-001 +2.1036e+000 +2.4922e+000 -4.3448e+000 -2.4904e+000 +1.2171e+000 +2.0998e+000 -3.0732e+000 +1.3072e+000 +2.8745e+000 +2.5225e+000 -8.6530e-001 -4.4911e+000 +7.6803e-001 -4.9476e-001 -4.1556e+000
166 +6.559768180e+004 +6.559768180e+004 +6.572151180e+004 +6.572151180e+004 +7.8719e-001 +4.3048e+000 +1.7338e+000 +2.7208e-001 -5.3922e-001 +2.1294e+000 +3.4382e+000 +2.6233e+000 -3.8472e+000 +2.0390e-001 -2.7508e+000 -1.8888e+000 -1.0912e-001 -2.3056e+000 +2.6273e+000 -4.8429e+000 +1.2514e+000 +3.0252e+000 -1.1285e-002 -5.5698e+000
224 +2.052932716e+004 +2.052932716e+004 +2.065315716e+004 +2.065315716e+004 +1.4403e-001 +3.8114e+000 -8.5136e-001 +3.9610e-001 -4.5257e-001 +6.5884e-001 +3.0615e+000 +3.5809e-001 -4.7913e+000 +1.7694e+000 -3.7074e+000 -3.8894e+000 -2.4546e+000 -8.0868e-001 +7.5615e-001 -2.7538e+000 -9.5955e-001 +3.0476e+000 +1.1292e+000 -3.3394e+000
476 +8.055181432e+003 +8.055181432e+003 +8.179011432e+003 +8.179011432e+003 +5.8504e-001 -4.2247e-001 +1.8267e+000 +1.6942e+000 +1.1386e+000 +2.3208e+000 +1.0465e+000 -1.7689e-001 -2.7960e+000 +6.6511e-001 -3.8599e+000 -3.9705e+000 -1.0338e+000 -8.7467e-001 +1.1391e+000 -3.1999e+000 +1.1098e-001 +1.0912e+000 +7.9230e-001 -1.7739e+000
888 +5.309893933e+003 +5.309893933e+003 +5.433723933e+003 +5.433723933e+003 -2.0290e+000 +7.1367e-001 -3.0444e-001 +1.5033e+000 +2.4761e+000 +1.5067e+000 +1.4756e-001 -6.6586e-001 -3.1600e+000 +6.2230e-001 -3.4318e+000 -3.4160e+000 -3.6145e-001 -1.0880e+000 +2.3775e+000 -2.8188e+000 +6.0363e-001 +2.0330e+000 +4.7159e-001 -1.8185e+000
1015 +3.170886457e+003 +3.170886457e+003 +3.294716457e+003 +3.294716457e+003 -7.4457e-001 +1.0437e-001 +3.2965e-001 +2.0811e+000 +1.9788e+000 +1.4096e+000 -3.0422e-001 -8.9426e-001 -1.7036e+000 +4.3226e-001 -3.0694e+000 -3.6901e+000 -5.1507e-001 -2.7686e-001 +2.0213e+000 -2.7237e+000 +7.6081e-001 +1.0436e+000 +3.7944e-001 -8.5535e-001
1110 +2.089894929e+003 +2.089894929e+003 +2.213724929e+003 +2.213724929e+003 -1.2619e+000 +8.4962e-001 +6.3069e-001 +1.6375e+000 +1.5545e+000 +1.2214e+000 +1.8868e+000 -8.0016e-001 -1.6853e+000 +2.1475e+000 -3.3822e+000 -2.8916e+000 -2.7769e+000 -4.0662e-001 +2.1626e+000 -2.6143e+000 -5.0670e-001 +2.0562e+000 -3.8275e-001 -3.3069e+000
1741 +1.514049015e+003 +1.514049015e+003 +1.637879015e+003 +1.637879015e+003 -2.4416e-001 +4.7971e-001 +3.9060e-001 +1.9715e+000 +1.1353e+000 +1.2007e+000 +1.0157e+000 -1.0956e+000 -2.3296e+000 +1.4784e+000 -3.4676e+000 -2.8168e+000 -2.0962e+000 -4.0889e-001 +1.1338e+000 -2.5585e+000 -1.1296e-001 +2.3251e+000 +2.5544e-001 -2.1217e+000
2123 +9.528033130e+002 +9.528033130e+002 +1.076633313e+003 +1.076633313e+003 +7.2670e-001 +1.1497e-001 +1.9255e-001 +1.7976e+000 +1.0933e+000 +1.1234e+000 +5.5166e-001 -4.8326e-001 -2.1092e+000 +1.2502e+000 -2.8950e+000 -3.2341e+000 -1.8448e+000 +8.9568e-002 +1.3503e+000 -2.5431e+000 -1.1983e+000 +1.7037e+000 -2.2846e-002 -1.6975e+000
2499 +6.290593432e+002 +6.290593432e+002 +7.528893432e+002 +7.528893432e+002 +2.9005e-001 +7.6014e-001 -2.4920e-001 +1.5919e+000 +9.7560e-001 +1.1082e+000 +3.2712e-001 -1.0540e+000 -2.1984e+000 +1.5618e+000 -2.6173e+000 -3.8346e+000 -1.5282e+000 +8.0992e-001 +9.0441e-001 -2.3925e+000 -1.0803e+000 +1.9798e+000 -2.7120e-001 -7.8553e-001
2638 +3.482386551e+002 +3.482386551e+002 +4.720686551e+002 +4.720686551e+002 +1.2676e-001 +1.2595e+000 -1.7878e-001 +1.5939e+000 +1.2515e+000 +1.3660e+000 +8.0973e-001 -1.1542e+000 -2.2869e+000 +1.1012e+000 -2.6163e+000 -2.8284e+000 -2.2344e+000 +6.3595e-001 +8.7900e-001 -2.3723e+000 -7.2827e-001 +2.2480e+000 -8.4893e-002 -1.2452e+000
