% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.729573644e+008 +1.729573644e+008 +1.729573094e+008 +1.729573094e+008 +9.4066e+000 +7.3686e+000 +1.4205e+001 +7.2112e+000 +1.2999e+001 +1.3586e+001 +1.0215e+001 +7.8226e+000 +8.7558e+000 +6.0251e+000 +1.2608e+001 +9.6620e+000 +1.1669e+001 +8.8143e+000 +1.3329e+001 +1.3984e+001 +1.0193e+001 +7.5151e+000 +1.4787e+001 +9.4728e+000
6 +1.557908299e+008 +1.557908299e+008 +1.557907750e+008 +1.557907750e+008 +5.3695e+000 +7.1678e+000 +1.1371e+001 +1.0381e+001 +9.9643e+000 +6.9302e+000 +1.1443e+001 +1.4309e+001 +6.9780e+000 +9.4872e+000 +1.2693e+001 +1.0802e+001 +7.7899e+000 +5.6841e+000 +1.0468e+001 +9.2554e+000 +1.0879e+001 +1.1509e+001 +9.3618e+000 +1.0398e+001
112 +9.992682655e+007 +9.992682655e+007 +9.992677161e+007 +9.992677161e+007 +8.8075e+000 +4.9864e+000 +1.1014e+001 +2.5163e+000 +1.3516e+001 +7.0265e+000 +7.7634e+000 +1.2439e+001 +1.0024e+001 +8.9451e+000 +5.9251e+000 +6.3226e+000 +5.7319e+000 +8.0036e+000 +1.0946e+001 +8.9894e+000 +1.3564e+001 +1.1638e+001 +6.6184e+000 +8.7062e+000
203 +6.015060009e+007 +6.015060009e+007 +6.015054515e+007 +6.015054515e+007 +2.2698e+000 +7.6927e+000 +1.2324e+001 +8.6144e+000 -3.4333e+000 +6.0047e+000 +1.4517e+001 +6.2577e+000 +1.5418e+000 +5.1605e+000 +1.0983e+001 +7.1680e+000 +1.3306e+001 +2.7952e+000 +7.9655e+000 +7.1529e+000 +7.7979e+000 +1.2620e+001 +5.0475e+000 +7.9192e+000
472 +2.811080871e+007 +2.811080871e+007 +2.811075377e+007 +2.811075377e+007 +5.4119e+000 +8.9430e+000 +1.0170e+001 +4.8218e+000 -1.0834e+000 +1.3743e+001 +1.2144e+001 +9.6636e+000 +6.9305e+000 +1.6369e+001 +4.4114e+000 +1.0057e+001 +2.1168e+001 +5.7012e+000 +1.3475e+001 +2.0193e+001 +1.5155e+001 +1.7624e+001 +1.2059e+001 +4.2056e+000
586 +2.266809508e+007 +2.266809508e+007 +2.266804014e+007 +2.266804014e+007 +3.5105e+000 +6.3791e-001 +2.8577e+000 +7.4937e+000 -5.0174e-001 +7.7905e+000 +7.7722e+000 -1.2012e+000 +1.7407e-001 +7.5001e+000 +1.6852e+001 +1.0649e+001 +1.6013e+001 +8.7662e+000 +1.2066e+001 +8.8959e+000 +1.4820e+001 +1.4125e+001 +1.1677e+001 +8.6197e+000
681 +1.526740698e+007 +1.526740698e+007 +1.526735204e+007 +1.526735204e+007 +3.0514e+000 +7.8597e+000 +5.9302e+000 +7.0907e+000 -2.8569e-001 +1.5313e+001 +8.8397e+000 +4.8346e+000 +3.7009e+000 +1.1065e+001 +8.4037e+000 +1.1551e+001 +1.9759e+001 +6.6339e+000 +1.6794e+001 +1.7224e+001 +1.8969e+001 +1.9004e+001 +1.2746e+001 +6.2505e+000
699 +9.726419637e+006 +9.726419637e+006 +9.726364697e+006 +9.726364697e+006 -3.9647e+000 -3.3077e-002 +1.2677e+001 -2.8874e+000 +6.7992e+000 +4.0397e+000 +1.8477e+001 -5.1001e+000 +4.0629e+000 +5.5453e+000 -2.6169e-001 +9.7379e+000 +1.8309e+001 +7.3176e+000 +1.3253e+001 +2.7367e+000 +2.6550e+000 +1.3163e+001 +1.7193e+001 +8.4983e+000
1000 +4.301601738e+006 +4.301601738e+006 +4.301546798e+006 +4.301546798e+006 +1.3269e+000 +2.1548e+000 +6.5894e+000 +1.1325e+000 -1.7614e+000 +1.8916e+001 +1.6418e+001 -3.8822e+000 -7.0277e-001 +1.0428e+001 +8.5364e+000 +1.2541e+001 +1.7358e+001 +6.9600e+000 +1.3358e+001 +7.8009e+000 +8.8598e+000 +1.6981e+001 +1.3748e+001 +9.0352e+000
1006 +3.757909187e+006 +3.757909187e+006 +3.757854247e+006 +3.757854247e+006 -2.5895e+000 +1.8397e+000 +7.6494e+000 -1.0613e+000 +7.5429e-001 +1.0798e+001 +1.7734e+001 -3.8710e+000 +3.3281e+000 +8.1464e+000 +2.4479e+000 +1.2013e+001 +2.1927e+001 +6.4424e+000 +1.4163e+001 +9.7832e+000 +7.3960e+000 +1.5604e+001 +1.6020e+001 +7.4447e+000
