% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.175593049e+003 +1.175593049e+003 +2.175593049e+003 +2.175593049e+003 -9.2643e-001 +2.9501e+000 +4.1845e+000 -1.5920e+000 +1.3249e+000 +1.0467e+000 +4.4609e-001 -1.2850e-001 +2.7471e+000 +8.0719e-001 +3.5955e+000 +1.6244e+000 +4.7384e-001 +3.1066e+000 +2.0850e+000 -8.0525e-001 +1.8897e+000 +3.9180e+000 -2.1511e+000 +3.6488e+000
29 +5.074647665e+002 +5.074647665e+002 +1.507464766e+003 +1.507464766e+003 +9.7294e-001 +4.1178e-001 +3.8271e+000 +3.9551e+000 +4.1758e+000 -4.1608e-001 +2.4347e-002 -1.4557e+000 +2.4460e+000 +2.4318e+000 -2.8090e+000 +1.4103e+000 -2.0995e+000 -4.4093e+000 +1.5787e+000 +3.5242e+000 +9.7656e-001 -3.8240e+000 -3.1654e+000 +2.4401e+000
730 +3.952351232e+002 +3.952351232e+002 +1.395235123e+003 +1.395235123e+003 -1.1435e+000 +1.9247e+000 +2.3671e+000 -1.1214e-001 +5.7345e+000 -6.3940e+000 -9.8490e-001 -2.8921e+000 -2.9721e+000 +2.2379e+000 -2.9391e+000 -1.9247e+000 +3.1380e+000 -6.0848e+000 +4.4115e+000 +4.0704e+000 +5.1403e+000 -3.4695e+000 +2.1888e+000 +1.3782e+000
1426 +2.470310974e+002 +2.470310974e+002 +1.247031097e+003 +1.247031097e+003 -5.5720e-001 +2.9577e-001 +1.9058e+000 +1.7801e+000 +4.7560e+000 -4.6525e+000 -9.6146e-001 -1.8379e+000 -1.7353e+000 +1.9087e+000 -2.0539e+000 -1.0822e+000 -7.7248e-001 -4.5701e+000 +4.3928e+000 +3.9418e+000 +3.2383e+000 -1.7931e+000 -3.8814e-001 +8.6989e-001
3487 +1.518272789e+002 +1.518272789e+002 +1.151827279e+003 +1.151827279e+003 -4.8590e-001 +1.5561e+000 +1.5284e+000 +2.3201e+000 +4.9668e+000 -4.8612e+000 -1.5858e+000 -1.1413e+000 -1.3389e+000 +5.4927e-001 -2.4043e+000 -1.0376e+000 -6.9083e-001 -3.8190e+000 +4.3055e+000 +3.4383e+000 +3.3015e+000 -1.9544e+000 -2.4804e-001 +1.2992e+000
5900 +9.927017002e+001 +9.927017002e+001 +1.099270170e+003 +1.099270170e+003 -4.5912e-001 +1.5307e+000 +1.5549e+000 +2.3542e+000 +4.8863e+000 -4.6741e+000 -1.4946e+000 -1.0721e+000 -1.3204e+000 +4.8304e-001 -2.3418e+000 -1.0608e+000 -5.9078e-001 -3.8633e+000 +4.2871e+000 +3.2842e+000 +3.3275e+000 -1.9362e+000 -2.6234e-001 +1.3118e+000
% function evaluation | noise-free fitness - Fopt (7.003000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.950565228e+003 +5.950565228e+003 +6.020595228e+003 +6.020595228e+003 +4.7618e-001 +3.7487e+000 +2.6028e+000 -2.4779e-001 -3.8295e+000 +4.2467e+000 -3.1132e+000 +4.6410e+000 -2.7714e+000 +1.9760e+000 +1.8259e+000 +3.4737e+000 +3.5391e-001 -2.1342e+000 -1.8713e+000 -2.1536e+000 -1.0180e+000 +2.1771e+000 +1.1195e+000 -4.6884e+000
3 +1.506998263e+003 +1.506998263e+003 +1.577028263e+003 +1.577028263e+003 +1.6809e-001 +1.6984e-001 -2.4076e+000 -9.0587e-001 -3.7065e-001 +1.4044e+000 +3.0482e+000 +2.2375e+000 +4.7188e+000 -2.1835e+000 -2.7501e-001 -7.9759e-001 -2.0123e+000 +6.2151e-001 -4.8457e+000 +3.6998e+000 +2.2769e+000 -9.7413e-001 -3.6119e+000 -3.9062e+000
14 +8.354996517e+002 +8.354996517e+002 +9.055296517e+002 +9.055296517e+002 +9.8284e-001 +5.2587e-001 -3.4601e+000 +3.8355e+000 -3.6852e+000 -4.9553e+000 -4.1722e+000 -2.6367e+000 -4.4925e+000 +2.1235e+000 +1.9107e+000 -2.5316e-001 -1.1657e+000 -4.7890e+000 +5.6383e-001 -3.9339e+000 -3.1558e+000 +4.9273e+000 -1.9115e+000 +2.9990e+000
164 +5.470940624e+002 +5.470940624e+002 +6.171240624e+002 +6.171240624e+002 -1.7861e+000 -2.2566e+000 -2.5096e+000 -2.2659e+000 -2.4259e+000 -9.6685e-001 -1.2238e+000 -4.9324e-001 +3.0417e+000 -2.5345e+000 +9.3829e-001 -1.5528e+000 -6.9422e-001 -6.3656e-001 -5.1079e-001 -2.0231e+000 +1.1583e+000 +3.2116e+000 -3.6177e+000 -3.9238e-001
