% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.431707238e+002 +2.431707238e+002 +2.262307238e+002 +2.262307238e+002 +1.0751e+000 +5.3304e-001 -8.2019e-001 +1.1209e+000 +2.0601e+000 -2.0775e+000 -4.5196e+000 +1.8352e+000 +2.1360e+000 +3.3695e+000 -1.1940e+000 -4.3229e+000 +2.1698e+000 -4.2458e+000 +2.1074e+000 -1.1207e+000 -2.3484e+000 +2.6618e+000 -3.6768e+000 +1.4867e+000
3 +9.373841749e+001 +9.373841749e+001 +7.679841749e+001 +7.679841749e+001 -4.8164e+000 -7.5907e-001 +2.4715e+000 +4.2204e+000 +2.0438e+000 -1.5315e+000 +4.0542e+000 -4.1064e+000 -3.8209e+000 -2.8434e+000 +4.7769e+000 +3.0488e+000 -1.7306e+000 +8.9750e-002 +4.5774e+000 -6.1064e-001 +1.7503e+000 -1.8682e+000 -2.8245e+000 -4.2673e+000
123 +5.871503221e+001 +5.871503221e+001 +4.177503221e+001 +4.177503221e+001 -4.3968e+000 +5.1081e+000 -4.6074e+000 +2.0933e+000 +1.9588e+000 +1.1966e+000 -1.2605e+000 -2.5354e+000 -3.2302e+000 +1.8750e+000 +4.0322e-001 +8.8251e-001 -3.6259e+000 +1.4331e+000 +5.3544e+000 +4.4893e-001 +3.2718e+000 +7.3551e-001 -2.0294e+000 +1.0856e+000
604 +3.628018677e+001 +3.628018677e+001 +1.934018677e+001 +1.934018677e+001 -3.2643e+000 +1.7754e+000 -3.5560e+000 -5.2208e-001 +4.2335e+000 -9.6082e-001 -1.0225e+000 -3.8365e+000 -3.8042e+000 -3.9611e-003 +2.8305e+000 -2.3255e+000 -3.4746e+000 -6.0147e-001 +3.3149e+000 +2.5175e+000 +3.5780e+000 +1.1325e+000 -2.3685e+000 +2.4371e+000
1048 +2.335711410e+001 +2.335711410e+001 +6.417114100e+000 +6.417114100e+000 +1.1532e-001 +2.1292e+000 -3.4854e+000 +1.3526e+000 +4.4436e+000 -1.4167e+000 +2.3975e+000 -3.3859e+000 -2.3491e+000 -1.2140e+000 +3.2828e+000 -2.8491e+000 -3.5371e+000 -7.1322e-001 +3.9105e+000 +1.6790e+000 +4.6255e+000 +9.5744e-001 -1.8867e+000 +3.4391e+000
1837 +1.498859803e+001 +1.498859803e+001 -1.951401972e+000 -1.951401972e+000 +2.4690e+000 +1.2014e+000 -2.4678e+000 +2.5230e+000 +3.2763e+000 -8.8321e-001 +3.5836e+000 -1.9450e+000 -2.3151e+000 -2.3326e+000 +3.2187e+000 -3.7295e+000 -2.3637e+000 -1.3356e+000 +4.4438e+000 +1.9072e+000 +5.0147e+000 +3.0034e-001 -2.9457e-002 +3.0114e+000
3206 +9.913268188e+000 +9.913268188e+000 -7.026731812e+000 -7.026731812e+000 +3.4333e+000 +1.7508e+000 -5.8268e-001 +2.0566e+000 +3.0222e+000 -1.0028e+000 +4.3902e+000 -1.9607e+000 -1.8403e+000 -2.9115e+000 +4.3422e+000 -4.5817e+000 -2.6869e+000 -1.4355e+000 +4.8168e+000 +2.0670e+000 +4.9829e+000 -1.8060e-002 -1.3509e-001 +4.0841e+000
6129 +6.207879900e+000 +6.207879900e+000 -1.073212010e+001 -1.073212010e+001 +2.8897e+000 +1.9902e+000 +4.4052e-001 +1.4607e+000 +1.6398e+000 -1.1687e+000 +4.4387e+000 -2.0114e+000 -1.9185e+000 -2.7636e+000 +4.5615e+000 -4.5702e+000 -2.6244e+000 -1.5172e+000 +4.1321e+000 +2.3083e+000 +4.9676e+000 -3.0432e-002 -9.6169e-002 +3.4041e+000
9425 +3.780688861e+000 +3.780688861e+000 -1.315931114e+001 -1.315931114e+001 +2.9440e+000 +1.4802e+000 +4.6842e-001 +1.5183e+000 +1.8223e+000 -1.4363e+000 +4.5106e+000 -2.1062e+000 -1.8121e+000 -2.7170e+000 +4.7689e+000 -4.2387e+000 -2.5940e+000 -1.5135e+000 +4.3021e+000 +2.5687e+000 +4.9251e+000 -1.9344e-002 -5.9004e-002 +3.3120e+000
15911 +2.508496327e+000 +2.508496327e+000 -1.443150367e+001 -1.443150367e+001 +2.8143e+000 +1.4275e+000 +4.1129e-001 +1.5183e+000 +1.8148e+000 -1.4276e+000 +4.5650e+000 -2.1163e+000 -1.8624e+000 -2.7303e+000 +4.6941e+000 -4.2363e+000 -2.5922e+000 -1.4916e+000 +4.3216e+000 +2.6179e+000 +4.9381e+000 -2.4844e-003 -9.1492e-002 +3.2687e+000
