% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.128364226e+003 +9.128364226e+003 +9.111424226e+003 +9.111424226e+003 +8.1129e+000 +5.3031e+000 +6.2588e+000 +1.3276e+001 +9.3701e+000 +1.1606e+001 +1.2771e+001 +7.7232e+000 +1.0269e+001 +7.6410e+000 +9.8795e+000 +9.6777e+000 +7.0927e+000 +1.4912e+001 +1.1363e+001 +1.0982e+001 +8.3197e+000 +7.9940e+000 +8.5671e+000 +1.2707e+001
114 +5.631048242e+003 +5.631048242e+003 +5.614108242e+003 +5.614108242e+003 +5.8354e+000 +5.8638e+000 +1.1643e+001 +1.0903e+001 +7.6305e+000 +5.6888e+000 +5.9776e+000 +9.6022e+000 +5.5847e+000 +1.2422e+001 +2.6718e+000 +1.2148e+001 +1.0782e+001 +6.9546e+000 +1.1089e+001 +4.7820e+000 +1.1063e+001 +1.2621e+001 +9.1433e+000 +9.3388e+000
314 +2.790887245e+003 +2.790887245e+003 +2.773947245e+003 +2.773947245e+003 +1.1105e+001 +3.6035e+000 -2.3620e+000 +2.5116e+000 +6.9709e+000 +5.6888e+000 +8.3841e+000 +6.1834e-001 +5.5847e+000 +7.1903e+000 +2.6718e+000 +7.6054e+000 +7.3208e+000 +6.9546e+000 +1.1089e+001 +4.7820e+000 +1.1063e+001 +7.2966e+000 +9.1433e+000 +9.3388e+000
464 +2.070396118e+003 +2.070396118e+003 +2.053456118e+003 +2.053456118e+003 +5.9183e+000 +3.6035e+000 -2.3620e+000 +2.5116e+000 +6.9709e+000 +5.4471e+000 +8.3841e+000 +6.1834e-001 +5.5847e+000 +7.1903e+000 +4.0058e+000 +1.0413e+001 +7.3208e+000 -4.2126e-002 +4.8808e+000 +7.4110e+000 +1.1063e+001 +8.6022e+000 +9.1433e+000 +9.3388e+000
756 +1.476396655e+003 +1.476396655e+003 +1.459456655e+003 +1.459456655e+003 +5.3015e+000 -1.2548e-001 +1.4378e+000 -2.3835e+000 +4.1323e+000 -5.5711e-002 +5.3010e+000 +3.4459e+000 +5.3935e+000 +9.8034e+000 +2.3702e+000 +7.1145e+000 +8.8623e+000 +9.0478e+000 +9.3570e+000 +8.0990e+000 +9.3201e+000 +3.6797e+000 -2.0285e+000 +2.8018e+000
821 +9.752875922e+002 +9.752875922e+002 +9.583475922e+002 +9.583475922e+002 +6.6958e+000 +7.3145e+000 +5.4077e+000 +1.4893e+000 +6.6092e+000 +1.4961e+000 +8.4540e+000 +1.6464e+000 +4.2963e+000 -5.8598e+000 +2.9582e+000 +3.1051e-001 +4.5411e+000 +6.3043e+000 +1.0669e+001 +9.0718e+000 +4.8496e+000 +6.7435e+000 +1.9956e+000 +3.2686e+000
1098 +4.979291174e+002 +4.979291174e+002 +4.809891174e+002 +4.809891174e+002 +2.4825e+000 +4.0823e+000 +3.8808e+000 +2.4335e-001 +1.6386e+000 +1.7989e+000 +6.0613e+000 +2.5614e+000 +4.0518e+000 +3.6613e+000 -3.2994e-001 +2.0377e+000 +3.8248e+000 +5.9726e+000 +9.5673e+000 +1.0660e+000 +8.3135e+000 -1.4119e+000 +3.8817e+000 +3.9009e+000
1413 +3.914420231e+002 +3.914420231e+002 +3.745020231e+002 +3.745020231e+002 +5.5214e+000 +8.2747e+000 -6.5726e+000 +3.7687e+000 +4.6415e+000 +2.3788e+000 +3.5989e+000 +4.5887e+000 -2.5636e+000 +6.6890e+000 -3.6271e+000 +3.1861e+000 +3.0336e+000 +2.9682e+000 +6.8452e+000 +6.5393e+000 +4.4042e+000 +4.5387e+000 +1.8093e+000 +5.5094e+000
1638 +2.444608724e+002 +2.444608724e+002 +2.275208724e+002 +2.275208724e+002 +1.1261e+000 -2.9406e-001 -5.3116e+000 +4.8399e+000 +5.0693e+000 -1.5650e+000 +3.9869e+000 +3.5691e+000 -3.2002e+000 +4.0914e+000 +4.7355e+000 -1.8396e-001 +8.8480e-001 +2.5773e+000 +7.4265e+000 +3.6830e+000 +4.9383e+000 +7.2067e+000 -2.1589e+000 +2.2461e+000
1905 +1.566507899e+002 +1.566507899e+002 +1.397107899e+002 +1.397107899e+002 -1.3466e+000 +4.5045e+000 -8.0637e-001 -2.9882e-001 +5.6697e+000 -1.8739e+000 +7.0263e+000 +4.9883e+000 +1.7798e-001 +3.4519e+000 +2.0067e+000 +2.4790e+000 +4.1896e+000 +4.3417e+000 +3.2564e+000 -1.3361e+000 +3.9785e+000 +1.5803e+000 +6.4695e-001 -3.0053e+000
