% function evaluation | noise-free fitness - Fopt (-5.465000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.546749132e+005 +2.546749132e+005 +2.541284132e+005 +2.541284132e+005 -1.3372e+000 +3.2444e+000 -2.1776e+000 +4.8466e+000 -4.3061e+000 -4.3508e+000 -2.1302e+000 -1.5722e+000 +7.5734e-001 +1.0471e+000 -2.5563e+000 -3.2106e+000 -3.8687e+000 +1.3052e+000 -4.3756e+000 -1.7032e+000 +4.2325e+000 -1.9348e+000 -1.3439e+000 -3.1581e+000
3 +1.687464127e+005 +1.687464127e+005 +1.681999127e+005 +1.681999127e+005 +1.0036e+000 -4.2279e+000 +2.5238e-001 -4.1637e+000 -2.2862e+000 -5.7809e-001 -2.9428e+000 -2.7511e+000 -7.2299e-003 +2.2122e+000 +1.7460e+000 +7.6837e-001 +4.2667e+000 -2.8177e+000 -1.5957e+000 -3.3053e+000 +2.3426e+000 +1.0678e+000 +4.2642e+000 -5.2151e-001
4 +1.247178253e+005 +1.247178253e+005 +1.241713253e+005 +1.241713253e+005 -2.7121e+000 -1.4512e+000 -2.4026e+000 +1.3052e-001 +4.0745e+000 -1.9832e+000 -3.7845e+000 -2.7761e+000 -1.5964e+000 +3.4425e+000 -1.4042e+000 +1.7420e-001 -2.8646e+000 -1.1266e+000 +4.7331e+000 -1.1235e+000 +3.4366e+000 +2.4479e+000 +2.5878e+000 +3.7941e+000
7 +7.988000564e+004 +7.988000564e+004 +7.933350564e+004 +7.933350564e+004 -6.3909e-001 +2.1387e+000 +4.8813e+000 -1.8043e+000 -3.2122e+000 -3.6654e+000 -3.8601e+000 -2.9319e+000 +3.6916e+000 -3.8363e+000 +4.9046e+000 +1.3372e+000 +3.7089e-001 -3.7621e+000 -3.2355e+000 -2.4811e+000 +1.5434e+000 -2.5110e+000 -2.5022e+000 +6.5625e-002
61 +4.765861760e+004 +4.765861760e+004 +4.711211760e+004 +4.711211760e+004 +5.9026e+000 +2.1387e+000 +4.8813e+000 -1.8043e+000 -3.2122e+000 -1.0602e+000 -4.8060e+000 -4.0935e+000 -3.2772e-001 -3.8363e+000 +4.9046e+000 +1.3372e+000 -8.1061e-001 -3.7621e+000 -1.1454e+000 -4.4065e+000 +1.5434e+000 -2.5110e+000 -2.5022e+000 +6.5625e-002
111 +3.675363697e+004 +3.675363697e+004 +3.620713697e+004 +3.620713697e+004 +1.3399e+000 +1.0196e+000 +2.1929e+000 -3.9005e+000 +4.9267e-002 -3.1443e+000 -8.2444e-001 -2.1744e+000 +2.0198e+000 -2.2052e+000 +1.0292e+000 +3.5443e+000 +1.7086e+000 -1.0017e+000 +3.2719e+000 -8.0174e-001 +6.3807e-001 +4.0714e-001 -2.9268e+000 -1.2414e+000
308 +2.267926991e+004 +2.267926991e+004 +2.213276991e+004 +2.213276991e+004 +6.5822e+000 +3.2820e+000 +7.8895e-001 -1.1174e-001 -1.4216e+000 +3.0527e+000 -3.1868e+000 -4.1358e+000 -3.6026e+000 +2.0622e+000 +7.5365e-001 +3.0466e+000 -1.4162e-002 -2.0492e+000 +2.4182e+000 -2.0634e+000 +6.1619e-001 -1.1151e+000 -3.2968e+000 +9.4967e-001
455 +1.544381854e+004 +1.544381854e+004 +1.489731854e+004 +1.489731854e+004 +5.3987e+000 +5.3263e+000 +7.6721e-001 -6.9550e-001 -1.1416e+000 +2.7039e+000 -2.1868e-001 +1.1767e-001 -1.0397e+000 +2.4922e+000 -1.5355e+000 +3.9044e+000 -3.8969e-001 -3.1583e+000 +7.9227e-001 -2.6395e+000 +1.1082e+000 -2.3703e+000 -3.4471e+000 +1.8841e+000
713 +7.937287849e+003 +7.937287849e+003 +7.390787849e+003 +7.390787849e+003 +1.4817e+000 +4.2542e+000 +1.1220e+000 -2.3427e+000 -2.6793e+000 +5.9796e-001 +5.9236e-001 +1.1165e+000 -1.0686e+000 +8.8456e-001 -1.6615e+000 +2.9146e+000 +1.4340e+000 -1.8825e+000 -8.5881e-001 -2.0210e+000 +8.7588e-001 -2.5379e+000 -2.6358e+000 +2.1268e+000
971 +5.675237038e+003 +5.675237038e+003 +5.128737038e+003 +5.128737038e+003 -4.0985e-001 +4.2681e+000 +6.5352e-001 -1.5487e+000 -1.4635e+000 -1.7070e-001 -6.7779e-001 -7.9851e-001 -9.8076e-001 +3.8608e+000 -1.7039e+000 +3.0379e+000 +1.6182e+000 -1.9852e-001 -1.3748e-001 -4.5997e-001 +2.1213e+000 -2.6022e+000 -1.7903e+000 +1.5323e+000
