% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.536776140e+004 +3.536776140e+004 +3.546070140e+004 +3.546070140e+004 +9.8600e+000 +5.6738e+000 +9.5161e+000 +1.4028e+001 +7.2064e+000 +6.9197e+000 +1.0800e+001 +8.7794e+000 +5.7183e+000 +1.0006e+001 +1.4961e+001 +8.1387e+000 +1.1812e+001 +1.3869e+001 +9.0128e+000 +1.4401e+001 +7.8335e+000 +1.3885e+001 +9.0053e+000 +8.7509e+000
4 +2.336542833e+004 +2.336542833e+004 +2.345836833e+004 +2.345836833e+004 +8.1353e+000 +9.0381e+000 +9.5098e+000 +6.2295e+000 +8.3685e+000 +5.2288e+000 +7.6359e+000 +6.6254e+000 +7.1705e+000 +5.1590e+000 +6.3315e+000 +9.8068e+000 +8.4242e+000 +6.5142e+000 +1.0342e+001 +1.0090e+001 +5.7977e+000 +1.3707e+001 +1.3806e+001 +9.3271e+000
158 +1.478455852e+004 +1.478455852e+004 +1.487749852e+004 +1.487749852e+004 +1.2107e+001 +1.2928e+001 +8.2455e+000 +1.0975e+001 +7.0247e+000 +5.3365e+000 +6.9065e+000 +8.1591e+000 +1.5377e+001 +4.3630e+000 +9.2075e+000 +8.3492e+000 +1.1688e+001 +4.1885e+000 +5.3886e-001 +8.7822e+000 +7.9592e+000 +5.1830e+000 +5.9663e+000 +4.0505e+000
236 +9.788229415e+003 +9.788229415e+003 +9.881169415e+003 +9.881169415e+003 +1.0874e+001 +9.1499e+000 +2.2066e+000 +1.2648e+001 +6.1033e+000 +1.1503e+001 +4.1206e+000 +1.1488e+001 +2.9583e+000 +3.1709e+000 +4.2039e+000 +1.0779e+001 +1.2162e+001 +9.7009e+000 -9.0992e+000 +1.4930e+000 +9.3837e+000 +5.6276e+000 +1.0612e+001 +3.9768e+000
427 +4.862767529e+003 +4.862767529e+003 +4.955707529e+003 +4.955707529e+003 +6.2955e-001 +4.5562e+000 +4.0030e+000 +8.2557e+000 +5.0231e+000 -1.8144e+000 +4.5459e+000 -2.8657e+000 +8.5454e+000 +8.9379e+000 +9.2939e+000 -9.9222e-001 +1.0400e+001 +1.2575e+001 -6.6598e+000 +4.5592e+000 +9.1476e+000 +1.0820e+000 +1.5715e+001 +3.4895e+000
589 +3.873700086e+003 +3.873700086e+003 +3.966640086e+003 +3.966640086e+003 +7.4631e+000 +3.4602e+000 +7.2511e+000 +4.9577e+000 +1.2104e+001 +4.4860e+000 +6.0404e+000 +1.4487e+000 +7.3466e+000 +3.7712e+000 +2.7358e+000 -6.8051e+000 +1.2278e+001 +6.4576e+000 -1.6830e-002 +1.8762e+000 -5.5657e+000 -1.3271e+000 +2.4113e+001 -2.2264e+000
1042 +2.175314414e+003 +2.175314414e+003 +2.268254414e+003 +2.268254414e+003 +3.7310e+000 -2.9966e-001 +2.8478e+000 +1.0176e+001 +3.1304e+000 +1.7792e+000 +4.6467e+000 +5.5313e-001 +4.9266e+000 +5.3569e+000 +3.0846e+000 -4.8474e+000 +4.8448e+000 -1.5623e+000 -6.7194e+000 +4.7067e+000 -3.6848e+000 -3.3754e+000 +2.2229e+000 +9.3425e+000
1442 +1.383065422e+003 +1.383065422e+003 +1.476005422e+003 +1.476005422e+003 +3.7310e+000 +3.5309e+000 +1.2204e+001 -2.2073e+000 +6.1692e+000 +9.5351e+000 +2.6474e+000 +6.0539e+000 +8.1049e+000 +7.1362e+000 +8.0356e+000 -1.6909e+001 +4.1152e+000 +6.1512e+000 -8.5197e-001 -2.1312e+000 -7.7822e+000 -3.3754e+000 +4.4713e+000 +9.3425e+000
1941 +8.151703193e+002 +8.151703193e+002 +9.081103193e+002 +9.081103193e+002 +8.1414e-001 +3.6574e+000 +6.0294e+000 -1.5250e+000 +1.0200e+001 +1.0099e+001 +7.4838e+000 -4.0100e-001 +1.9946e+000 +8.9501e+000 +5.9093e+000 -9.6754e+000 -7.5767e-001 +6.3594e+000 -3.6792e-001 -3.5937e+000 -3.9913e+000 -3.8136e+000 +3.8815e+000 -9.4312e-001
2772 +5.328600826e+002 +5.328600826e+002 +6.258000826e+002 +6.258000826e+002 -3.8786e+000 +1.1273e-001 +1.1810e+000 +4.5176e+000 +8.0656e+000 +6.1944e+000 +6.6488e+000 -1.7274e+000 +6.6028e+000 +4.9596e+000 +3.8206e+000 -7.5192e+000 +1.1466e+000 +3.1215e+000 -2.7096e+000 -5.2797e-001 -3.8650e+000 +2.1751e+000 +2.3560e+000 +4.1383e+000
4246 +3.613640655e+002 +3.613640655e+002 +4.543040655e+002 +4.543040655e+002 -3.9360e+000 -6.1943e-001 +3.1176e+000 +5.4613e+000 +8.8493e+000 +4.7234e+000 +2.3840e+000 -2.1321e-001 +7.5992e+000 +3.9659e+000 +4.3104e+000 -4.3929e+000 +1.2256e+000 +1.8910e+000 -9.7184e-001 +4.4399e+000 -8.5144e-001 -1.8562e+000 +8.7835e+000 +6.4644e+000
% function evaluation | noise-free fitness - Fopt (3.535000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.484501624e+004 +1.484501624e+004 +1.488036624e+004 +1.488036624e+004 +7.7585e+000 +7.8591e+000 +1.4746e+001 +6.1596e+000 +1.3462e+001 +9.0842e+000 +1.1185e+001 +1.4051e+001 +9.1715e+000 +9.2581e+000 +8.4397e+000 +8.6010e+000 +6.9644e+000 +1.3465e+001 +9.1328e+000 +1.0502e+001 +1.0734e+001 +6.0511e+000 +1.2088e+001 +1.2051e+001
