% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.805477485e+008 +1.805477485e+008 +1.805476935e+008 +1.805476935e+008 +1.0831e+001 +9.3559e+000 +8.8207e+000 +7.9310e+000 +8.3272e+000 +1.4322e+001 +1.1255e+001 +1.2473e+001 +1.1687e+001 +1.4788e+001 +1.2554e+001 +1.1309e+001 +1.3802e+001 +7.4973e+000 +5.4025e+000 +8.0645e+000 +1.1303e+001 +1.2792e+001 +1.3778e+001 +1.0543e+001
14 +1.425381367e+008 +1.425381367e+008 +1.425380817e+008 +1.425380817e+008 +1.0708e+001 +6.8753e+000 +7.3221e+000 +5.4101e+000 +1.0691e+001 +7.3420e+000 +1.0761e+001 +5.5956e+000 +8.7365e+000 +1.2204e+001 +5.4831e+000 +8.6605e+000 +5.4871e+000 +1.0064e+001 +1.1068e+001 +1.2371e+001 +7.7953e+000 +8.7924e+000 +1.1682e+001 +6.8841e+000
180 +9.555402856e+007 +9.555402856e+007 +9.555397362e+007 +9.555397362e+007 +9.9152e+000 +4.8499e+000 +1.1156e+001 +1.2724e+001 +1.1552e+001 +6.1461e+000 +9.2499e+000 +1.4191e+001 +9.0486e+000 +3.8611e+000 +7.4747e+000 +1.1771e+001 +7.7716e+000 +7.2503e+000 +1.3979e+001 +8.9966e+000 +1.3690e+001 +1.7397e+001 +5.8756e+000 +5.9169e+000
332 +4.931822022e+007 +4.931822022e+007 +4.931816528e+007 +4.931816528e+007 +7.7977e+000 +1.6108e+000 +1.1365e+001 +6.1729e+000 +1.1222e+001 +6.9272e+000 +4.3473e+000 +9.5768e+000 +5.1719e+000 +1.3684e+001 +4.6732e+000 +1.5218e+001 +1.3589e+001 +5.6561e+000 +4.4812e+000 +6.8038e+000 +1.9228e+001 +1.0292e+001 +7.1479e+000 +8.0416e+000
472 +3.094107748e+007 +3.094107748e+007 +3.094102254e+007 +3.094102254e+007 +7.5982e+000 +8.9128e+000 +2.2399e+000 -1.3851e+000 +1.1505e+001 +2.6572e+001 -6.8045e+000 +1.8623e+000 +2.1429e+000 +3.0104e+000 +1.3454e+001 +2.9533e+000 +9.6247e+000 +8.1012e+000 +9.3344e+000 +7.8592e+000 +1.7151e+001 +3.7489e+000 +6.8509e+000 -3.8131e+000
552 +2.506179494e+007 +2.506179494e+007 +2.506174000e+007 +2.506174000e+007 +5.2799e+000 +6.4058e+000 +8.8207e+000 -1.3628e+001 +6.7386e+000 +1.3190e+001 -8.5400e+000 +1.3887e+001 +2.7210e+000 +1.4191e+001 +3.4361e+000 +1.0023e+001 +1.0067e+001 +2.0424e+001 +1.1151e+001 +3.6001e+000 +1.1298e+001 +1.8114e+001 +4.9364e+000 -1.3348e+000
645 +1.344164603e+007 +1.344164603e+007 +1.344159109e+007 +1.344159109e+007 -2.7381e+000 -2.2680e+000 +1.0516e+001 +6.0949e+000 +5.2161e+000 +1.2775e+001 +1.2144e+001 +5.0771e+000 +8.0037e+000 -2.9434e+000 +1.0805e+001 +8.8707e+000 +1.1272e+001 -1.5949e+000 +6.4916e+000 +2.6822e+001 +1.6171e+001 +1.0856e+001 -2.1643e+000 +9.6931e+000
766 +9.595680853e+006 +9.595680853e+006 +9.595625913e+006 +9.595625913e+006 -1.4186e+000 +1.8593e+000 +5.9475e+000 -9.5301e+000 +1.5246e+001 -1.2248e+000 -8.1870e+000 +1.3895e+001 +2.4211e+000 -6.8759e-001 +3.0037e+000 +8.9488e+000 +9.8300e+000 +5.9618e+000 +7.3066e+000 +1.6823e+001 +8.6882e+000 +5.3019e+000 +1.3126e+001 -9.1447e+000
1344 +6.211722983e+006 +6.211722983e+006 +6.211668043e+006 +6.211668043e+006 +5.9239e+000 +7.5841e+000 +5.5541e+000 -2.7455e-001 +1.1058e+000 +1.6189e+001 +1.7810e+001 -5.1546e+000 +6.9110e+000 +4.7845e+000 +3.4840e+000 +4.9057e+000 +1.1740e+001 -6.6773e+000 -5.8755e+000 +1.9909e+001 +1.4700e+001 +1.8101e+001 +8.4305e+000 +1.1612e+001
1584 +2.814723877e+006 +2.814723877e+006 +2.814668937e+006 +2.814668937e+006 -1.8431e-001 +2.9850e+000 +9.0188e+000 -7.6363e+000 +1.0088e+001 +1.5090e+001 -2.7145e+000 +1.5535e+001 +3.1865e+000 +4.0156e+000 +1.0823e+001 +9.8905e+000 +9.1942e+000 -1.1862e+001 -4.4127e+000 +1.5502e+001 +8.9909e+000 +9.1922e-001 +4.6011e+000 +7.1720e-003
