% function evaluation | noise-free fitness - Fopt (7.948000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.360031254e+001 +9.360031254e+001 +1.730803125e+002 +1.730803125e+002 -2.8244e+000 -1.9117e+000 -1.1937e+000 -1.3173e+000 -4.0709e+000 +3.9870e+000 +2.6886e+000 +3.3692e+000 -1.5108e+000 -3.3173e+000 +6.6882e-001 +3.5573e+000 +2.9073e+000 -1.0189e+000 +4.9023e+000 +3.5347e+000 +3.1093e-001 -4.9703e+000 +1.6366e+000 +4.3588e+000
323 +5.057543232e+001 +5.057543232e+001 +1.300554323e+002 +1.300554323e+002 -1.5380e+000 -2.1163e+000 -2.4424e+000 +8.1072e-002 -3.2338e+000 +3.4348e+000 +1.2346e+000 +1.9835e+000 -3.5522e+000 -4.7096e+000 -4.3534e-001 +1.9361e+000 +9.9114e-001 +7.0030e-001 +3.1385e+000 +3.5937e+000 +3.1285e-001 -3.8855e+000 -2.3847e-002 +1.7606e+000
722 +3.431802692e+001 +3.431802692e+001 +1.137980269e+002 +1.137980269e+002 -1.2506e+000 -2.4309e+000 -3.2098e+000 +8.0309e-001 -4.2737e+000 +1.8764e+000 +2.1453e-001 +8.5717e-001 -3.6364e+000 -4.5442e+000 -1.3507e+000 +2.4673e+000 +1.9255e+000 +1.4365e+000 +3.4180e+000 +2.9970e+000 +3.5583e-003 -3.6172e+000 +1.0267e+000 +1.6128e+000
914 +2.201504125e+001 +2.201504125e+001 +1.014950413e+002 +1.014950413e+002 -1.5179e+000 -1.3733e+000 -1.0671e+000 +4.0955e+000 -3.0544e+000 +1.1299e+000 -1.7998e-001 -3.5966e-001 -1.4966e+000 -3.0881e+000 -1.7123e+000 +2.5292e+000 +2.7412e+000 -5.0977e-001 +3.8969e+000 +2.4805e+000 +6.6517e-001 -4.4953e+000 +1.4859e+000 -4.8874e-001
1336 +1.572840546e+001 +1.572840546e+001 +9.520840546e+001 +9.520840546e+001 -9.2831e-001 -1.5137e+000 -1.6529e+000 +4.1661e+000 -1.9101e+000 +2.5450e-001 -3.5139e-001 +4.4806e-001 -2.1305e+000 -3.8215e+000 -2.6943e+000 +2.3872e+000 +7.1309e-001 -1.6673e+000 +4.3768e+000 +3.3290e+000 -1.9765e-001 -4.1754e+000 +1.8075e+000 +1.3520e-001
1495 +9.673139667e+000 +9.673139667e+000 +8.915313967e+001 +8.915313967e+001 -8.3141e-001 -1.7640e+000 -1.5979e+000 +2.2080e+000 -3.7317e+000 +8.2598e-001 +3.5020e-001 +5.4967e-001 -1.7195e+000 -2.6869e+000 -2.0838e+000 +2.3044e+000 +1.2020e+000 +3.5603e-001 +3.7861e+000 +2.2674e+000 +3.3087e-001 -3.9446e+000 +3.2166e+000 +2.1934e+000
1678 +4.912603271e+000 +4.912603271e+000 +8.439260327e+001 +8.439260327e+001 +8.9147e-002 -1.7058e+000 -1.0975e+000 +2.2572e+000 -3.3253e+000 +6.5659e-001 -3.3085e-001 +3.5195e-001 -9.6786e-001 -2.5454e+000 -3.5009e+000 +2.3540e+000 +1.4152e+000 -4.2521e-003 +3.0907e+000 +2.5733e+000 +6.8676e-001 -3.6107e+000 +3.5994e+000 +1.2986e+000
1972 +3.274823524e+000 +3.274823524e+000 +8.275482352e+001 +8.275482352e+001 +2.1411e-001 -1.4706e+000 -8.0575e-001 +2.2230e+000 -3.0219e+000 +6.1347e-001 -5.4550e-002 +2.6026e-001 -1.5904e+000 -2.1422e+000 -3.8759e+000 +2.5995e+000 +1.2059e+000 -2.1096e-001 +3.6316e+000 +2.3851e+000 +7.3365e-001 -3.2647e+000 +2.8312e+000 +1.1596e+000
2290 +2.508651830e+000 +2.508651830e+000 +8.198865183e+001 +8.198865183e+001 -4.3934e-001 -1.4195e+000 -7.4289e-001 +2.3678e+000 -2.8453e+000 +7.3110e-001 -1.1535e-001 +8.6624e-002 -1.1523e+000 -3.0574e+000 -4.0199e+000 +2.0590e+000 +9.1086e-001 +1.6323e-001 +3.6373e+000 +2.7544e+000 +5.2150e-001 -3.4586e+000 +3.1283e+000 +1.5712e+000
2471 +1.339916979e+000 +1.339916979e+000 +8.081991698e+001 +8.081991698e+001 -1.0862e-001 -1.3289e+000 -1.1064e+000 +2.0393e+000 -2.5511e+000 +4.8918e-001 +1.5944e-001 +1.1265e-001 -1.7529e+000 -2.7840e+000 -4.0715e+000 +2.1753e+000 +8.8815e-001 +1.0694e-001 +3.6662e+000 +2.4137e+000 -1.6012e-001 -3.3517e+000 +2.5088e+000 +1.6591e+000
2754 +8.570756111e-001 +8.570756111e-001 +8.033707561e+001 +8.033707561e+001 -7.4460e-002 -1.2836e+000 -1.0922e+000 +2.2193e+000 -2.5462e+000 +3.7821e-001 -2.4924e-001 +4.3795e-002 -1.8536e+000 -2.8910e+000 -3.8432e+000 +1.9995e+000 +8.7575e-001 -1.2503e-001 +3.5979e+000 +2.4889e+000 -2.9760e-001 -3.5574e+000 +2.3361e+000 +1.3121e+000
3086 +6.195991150e-001 +6.195991150e-001 +8.009959911e+001 +8.009959911e+001 +5.5358e-002 -1.0808e+000 -1.0408e+000 +2.1097e+000 -2.5747e+000 +4.4015e-001 -4.3920e-002 +8.0317e-002 -1.6198e+000 -2.6705e+000 -3.9595e+000 +2.1779e+000 +1.1868e+000 +7.4492e-002 +3.6534e+000 +2.6715e+000 -2.6186e-001 -3.5697e+000 +2.3584e+000 +1.3346e+000
3300 +3.913805970e-001 +3.913805970e-001 +7.987138060e+001 +7.987138060e+001 +4.1348e-001 -1.2591e+000 -5.6763e-001 +1.9742e+000 -2.5013e+000 +5.1690e-001 -2.0456e-001 +2.3514e-002 -1.3789e+000 -3.0856e+000 -3.7888e+000 +2.1643e+000 +1.0333e+000 -1.1076e-002 +3.6286e+000 +2.6913e+000 -1.9719e-001 -3.7552e+000 +2.4617e+000 +1.0796e+000
3716 +2.481694485e-001 +2.481694485e-001 +7.972816945e+001 +7.972816945e+001 +4.6634e-001 -1.2710e+000 -5.6334e-001 +1.9656e+000 -2.7645e+000 +6.0198e-001 -3.2035e-001 +5.1348e-002 -1.6940e+000 -2.9388e+000 -3.7889e+000 +2.1097e+000 +1.1252e+000 -2.4549e-002 +3.6324e+000 +2.9093e+000 -2.1514e-001 -3.7465e+000 +2.3563e+000 +1.2744e+000
3838 +1.427304331e-001 +1.427304331e-001 +7.962273043e+001 +7.962273043e+001 +3.3434e-001 -1.2134e+000 -6.5242e-001 +1.8364e+000 -2.6923e+000 +5.7480e-001 -1.5770e-001 +1.1778e-001 -1.5493e+000 -2.9215e+000 -3.8605e+000 +2.0276e+000 +1.1028e+000 -8.4349e-002 +3.6954e+000 +2.8829e+000 -2.4300e-001 -3.7922e+000 +2.4020e+000 +1.1650e+000
4218 +7.576148397e-002 +7.576148397e-002 +7.955576148e+001 +7.955576148e+001 +2.3838e-001 -1.0995e+000 -7.2013e-001 +1.9191e+000 -2.7271e+000 +5.8183e-001 -1.3748e-001 +7.7318e-002 -1.5399e+000 -2.9459e+000 -3.7945e+000 +1.9535e+000 +1.1598e+000 -7.4775e-002 +3.7095e+000 +2.9205e+000 -1.5477e-001 -3.8652e+000 +2.4270e+000 +1.3882e+000
4495 +5.707113455e-002 +5.707113455e-002 +7.953707113e+001 +7.953707113e+001 +2.4973e-001 -1.1828e+000 -6.3769e-001 +1.8317e+000 -2.6392e+000 +4.4781e-001 -6.8643e-002 +8.6419e-002 -1.6025e+000 -3.0065e+000 -3.8230e+000 +1.9724e+000 +1.1397e+000 -6.4779e-002 +3.6613e+000 +2.9313e+000 -9.8061e-002 -3.8414e+000 +2.4448e+000 +1.2602e+000
4532 +3.917310003e-002 +3.917310003e-002 +7.951917310e+001 +7.951917310e+001 +2.4248e-001 -1.1490e+000 -6.6186e-001 +1.8717e+000 -2.6544e+000 +4.6192e-001 -7.2783e-002 +7.5973e-002 -1.6045e+000 -2.9858e+000 -3.8016e+000 +1.9669e+000 +1.1422e+000 -6.7382e-002 +3.6726e+000 +2.9323e+000 -1.1475e-001 -3.8796e+000 +2.4399e+000 +1.2997e+000
