% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.151200742e+006 +1.151200742e+006 +1.151349892e+006 +1.151349892e+006
7 +8.624612032e+005 +8.624612032e+005 +8.626103532e+005 +8.626103532e+005
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.553665617e+005 +9.553665617e+005 +9.543665617e+005 +9.543665617e+005
128 +6.182941575e+005 +6.182941575e+005 +6.172941575e+005 +6.172941575e+005
% function evaluation | noise-free fitness - Fopt (9.862000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.143809256e+006 +1.143809256e+006 +1.143907876e+006 +1.143907876e+006
12 +9.963114006e+005 +9.963114006e+005 +9.964100206e+005 +9.964100206e+005
24 +5.405320369e+005 +5.405320369e+005 +5.406306569e+005 +5.406306569e+005
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.926526484e+006 +1.926526484e+006 +1.926479334e+006 +1.926479334e+006
3 +8.941618989e+005 +8.941618989e+005 +8.941147489e+005 +8.941147489e+005
23 +4.801608677e+005 +4.801608677e+005 +4.801137177e+005 +4.801137177e+005
% function evaluation | noise-free fitness - Fopt (3.752000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.708625293e+005 +9.708625293e+005 +9.709000493e+005 +9.709000493e+005
13 +5.137661539e+005 +5.137661539e+005 +5.138036739e+005 +5.138036739e+005
% function evaluation | noise-free fitness - Fopt (-2.980000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.698393656e+006 +1.698393656e+006 +1.698363856e+006 +1.698363856e+006
2 +1.204158697e+006 +1.204158697e+006 +1.204128897e+006 +1.204128897e+006
3 +6.979235245e+005 +6.979235245e+005 +6.978937245e+005 +6.978937245e+005
% function evaluation | noise-free fitness - Fopt (8.140000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.768291598e+006 +1.768291598e+006 +1.768372998e+006 +1.768372998e+006
3 +1.521950187e+006 +1.521950187e+006 +1.522031587e+006 +1.522031587e+006
5 +8.888955788e+005 +8.888955788e+005 +8.889769788e+005 +8.889769788e+005
% function evaluation | noise-free fitness - Fopt (-1.835000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.004204752e+006 +1.004204752e+006 +1.004186402e+006 +1.004186402e+006
2 +4.737016480e+005 +4.737016480e+005 +4.736832980e+005 +4.736832980e+005
% function evaluation | noise-free fitness - Fopt (-9.987000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.630785878e+005 +5.630785878e+005 +5.629787178e+005 +5.629787178e+005
42 +3.150983089e+005 +3.150983089e+005 +3.149984389e+005 +3.149984389e+005
% function evaluation | noise-free fitness - Fopt (7.680000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.467641615e+005 +5.467641615e+005 +5.467718415e+005 +5.467718415e+005
% function evaluation | noise-free fitness - Fopt (-1.809300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.066566343e+006 +1.066566343e+006 +1.066385413e+006 +1.066385413e+006
10 +9.771234941e+005 +9.771234941e+005 +9.769425641e+005 +9.769425641e+005
21 +5.863988756e+005 +5.863988756e+005 +5.862179456e+005 +5.862179456e+005
% function evaluation | noise-free fitness - Fopt (-3.674000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.036040274e+006 +1.036040274e+006 +1.036003534e+006 +1.036003534e+006
8 +9.510532928e+005 +9.510532928e+005 +9.510165528e+005 +9.510165528e+005
62 +5.460466001e+005 +5.460466001e+005 +5.460098601e+005 +5.460098601e+005
% function evaluation | noise-free fitness - Fopt (1.151100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.517939768e+006 +2.517939768e+006 +2.518054878e+006 +2.518054878e+006
2 +1.953739497e+006 +1.953739497e+006 +1.953854607e+006 +1.953854607e+006
12 +1.242533269e+006 +1.242533269e+006 +1.242648379e+006 +1.242648379e+006
21 +8.585737950e+005 +8.585737950e+005 +8.586889050e+005 +8.586889050e+005
% function evaluation | noise-free fitness - Fopt (1.759000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.438095474e+006 +1.438095474e+006 +1.438113064e+006 +1.438113064e+006
5 +8.215957916e+005 +8.215957916e+005 +8.216133816e+005 +8.216133816e+005
92 +5.820689175e+005 +5.820689175e+005 +5.820865075e+005 +5.820865075e+005
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.366079248e+006 +1.366079248e+006 +1.367079248e+006 +1.367079248e+006
2 +5.503344748e+005 +5.503344748e+005 +5.513344748e+005 +5.513344748e+005
