% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.297781424e+005 +3.297781424e+005 +3.299272924e+005 +3.299272924e+005 -2.1013e+000 -4.9919e+000 +1.4825e+000 +1.0967e+000 -2.3734e-001 -4.9217e+000 +1.7412e+000 -4.4507e+000 +4.4256e+000 +8.6682e-001 -3.1476e+000 -2.7810e+000 +2.6238e-002 +4.8036e+000 -1.8818e+000 +1.6763e+000 -2.1871e+000 -2.6480e+000 -1.4359e+000 -1.8600e+000
8 +1.689552233e+005 +1.689552233e+005 +1.691043733e+005 +1.691043733e+005 -4.7874e+000 -3.0331e+000 -1.4049e+000 +1.8578e+000 -4.1234e+000 -3.9103e+000 +2.8583e-001 -1.4230e+000 -4.4062e+000 -4.0090e+000 -2.5763e+000 +4.2653e+000 +4.5766e+000 +2.2517e+000 -2.8686e+000 +2.1958e+000 +2.7793e+000 -2.8352e+000 -4.8639e+000 +8.9261e-001
16 +1.089672177e+005 +1.089672177e+005 +1.091163677e+005 +1.091163677e+005 +1.2973e+000 +1.6687e+000 -1.5945e+000 -1.5240e+000 -3.9215e-001 -4.1971e-001 -4.9384e+000 +9.5063e-002 -4.5517e+000 -3.3548e+000 -3.4007e+000 -8.0669e-001 +2.5817e+000 +5.7573e-001 -1.8261e+000 +2.8841e+000 +4.3338e-001 -2.1175e+000 -1.9270e+000 -4.5253e+000
34 +5.495467087e+004 +5.495467087e+004 +5.510382087e+004 +5.510382087e+004 -8.9030e-001 +6.8613e-001 -4.0145e+000 +1.2425e+000 -1.1460e+000 +3.0076e-001 +1.1961e-002 -2.3257e+000 -5.8008e-002 -2.1309e+000 -3.7976e+000 -1.6251e+000 -2.6694e-001 -3.1282e+000 +1.8676e+000 -1.2280e+000 +2.0990e+000 -1.5131e-001 -4.1178e+000 +4.5931e+000
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.083776379e+004 +6.083776379e+004 +5.983776379e+004 +5.983776379e+004 -2.8273e+000 -2.0968e+000 -6.8469e-002 +8.6636e-001 -2.3380e+000 -1.0651e+000 -1.6242e+000 -2.1242e+000 +1.7010e+000 +2.5872e+000 -2.9843e+000 -4.0700e+000 +4.1289e-001 -2.8552e+000 -2.3103e+000 -4.4666e+000 -4.0298e+000 -3.3268e+000 -2.9817e+000 +1.2284e+000
% function evaluation | noise-free fitness - Fopt (9.862000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.419988052e+005 +7.419988052e+005 +7.420974252e+005 +7.420974252e+005 -9.4984e-001 -2.9216e+000 -3.5234e+000 -4.5348e+000 +3.5084e-001 +1.0908e+000 +1.7210e+000 -3.5397e+000 -1.0605e-001 +1.7617e+000 -1.1052e+000 -2.9895e-001 +2.6194e+000 +1.9590e+000 +7.3022e-001 +4.8863e+000 +4.7561e+000 -4.1624e+000 -2.9925e+000 +3.5880e-001
4 +4.222729642e+005 +4.222729642e+005 +4.223715842e+005 +4.223715842e+005 +1.3901e+000 +3.2656e+000 +3.8240e+000 -2.3111e+000 -1.0598e-002 +4.9272e+000 -3.8533e+000 -2.1379e+000 -1.6667e+000 +2.7414e+000 +2.7497e+000 +2.0769e+000 -1.6157e-001 -2.7475e+000 +3.5569e+000 -1.3658e+000 +2.7439e+000 +3.2858e+000 +4.5573e+000 +7.6769e-001
20 +3.655771546e+005 +3.655771546e+005 +3.656757746e+005 +3.656757746e+005 -1.4475e+000 +2.2565e+000 -2.6756e+000 -4.1153e+000 -3.7097e+000 +3.5915e+000 -3.5598e+000 -3.0567e+000 +2.2000e-001 -3.1466e+000 -3.4969e+000 -1.9427e+000 -3.1315e+000 +2.9240e-001 -4.1270e-001 +1.9747e+000 -3.7323e+000 +4.6511e+000 -2.3597e+000 +4.8676e+000
34 +1.532139454e+005 +1.532139454e+005 +1.533125654e+005 +1.533125654e+005 -2.2852e+000 +2.3853e+000 +4.2694e+000 -1.7417e+000 -1.9469e+000 -1.4431e+000 -1.3179e+000 -6.6926e-001 -4.0428e+000 +1.1426e+000 -2.8247e-001 +1.8143e+000 +2.4926e+000 +6.1966e-001 +4.4596e-002 -1.3449e+000 +4.0822e+000 +3.7744e+000 -4.9820e-001 -2.6601e+000
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.301324790e+005 +5.301324790e+005 +5.300853290e+005 +5.300853290e+005 +1.0383e+000 +3.8916e+000 +1.8497e+000 +1.9703e+000 -3.3864e+000 +4.7159e-002 +3.0459e+000 +3.1086e+000 +3.5733e+000 -3.5699e+000 -2.5201e+000 +1.8347e+000 +3.8657e+000 -4.0221e+000 +3.3321e-001 +1.0392e+000 -1.5123e-001 -2.7058e+000 +2.2008e+000 -4.9951e+000
2 +2.561063446e+005 +2.561063446e+005 +2.560591946e+005 +2.560591946e+005 -3.3767e+000 -2.7906e+000 +1.4944e+000 -2.8429e+000 +4.3512e+000 +3.2099e+000 -2.1344e+000 -1.5935e+000 +2.7601e+000 +2.0218e+000 -1.9436e+000 +1.3028e+000 -5.4158e-001 -4.8621e+000 +3.2848e+000 -7.5192e-001 +2.1742e+000 -1.8619e+000 -9.5350e-001 +6.1430e-001
41 +2.090058036e+005 +2.090058036e+005 +2.089586536e+005 +2.089586536e+005 -1.3522e-001 +2.5459e+000 +1.6997e+000 -5.9933e-001 -4.0952e-001 +4.0050e+000 -4.8875e+000 -2.5599e+000 -2.9930e+000 -1.6948e+000 -2.4528e+000 -2.7939e-001 -3.0526e+000 -2.5840e+000 +1.1773e-001 -2.1862e+000 -4.7603e-001 +1.1192e+000 +2.0906e+000 -1.0772e+000
% function evaluation | noise-free fitness - Fopt (3.752000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.986985202e+005 +8.986985202e+005 +8.987360402e+005 +8.987360402e+005 +9.6468e-001 -1.8177e+000 -4.7779e+000 +3.3076e+000 -2.1003e+000 +1.5238e+000 -3.9596e+000 -3.2817e+000 +2.7206e+000 +4.1350e+000 -2.1125e+000 -3.8512e+000 -2.9971e-001 -3.3416e+000 -2.8386e+000 +3.0557e+000 +6.0547e-001 +2.2683e+000 -4.6514e-001 -2.3947e+000
4 +4.056943337e+005 +4.056943337e+005 +4.057318537e+005 +4.057318537e+005 +1.4857e+000 +3.0134e-001 -3.7695e+000 +3.8833e-001 -1.6834e+000 +3.9536e+000 -9.7121e-001 -2.4178e+000 -2.7089e+000 -2.9184e+000 +9.0320e-001 +2.6964e+000 -2.1880e+000 +3.5579e+000 +4.4621e-001 +3.7637e+000 -3.9872e-001 -4.2637e+000 +1.8994e+000 +4.9069e-001
10 +2.704236973e+005 +2.704236973e+005 +2.704612173e+005 +2.704612173e+005 +1.7838e+000 -3.1935e+000 -6.5124e-001 +3.7273e+000 +2.3327e+000 +1.6713e+000 +4.9968e-001 -2.8196e+000 +1.4765e+000 -4.8054e+000 +2.0611e+000 -2.9222e+000 +1.4997e+000 +1.6869e-001 +1.4662e+000 +4.0812e-001 +2.5102e+000 -3.5675e+000 -9.1422e-001 +1.5101e+000
27 +1.932709325e+005 +1.932709325e+005 +1.933084525e+005 +1.933084525e+005 +1.7538e-001 +9.7921e-001 +4.8050e+000 -3.1253e+000 +3.1880e+000 -1.2871e+000 -1.8833e+000 +5.3734e-001 +1.5277e+000 +1.3226e+000 -2.5325e+000 +1.3512e+000 -8.9292e-001 +4.7569e+000 +3.2766e-001 +3.2859e+000 +3.2115e-001 -6.5633e-002 +8.4728e-001 +1.3660e+000
% function evaluation | noise-free fitness - Fopt (-2.980000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.972844347e+005 +4.972844347e+005 +4.972546347e+005 +4.972546347e+005 +4.5637e-001 +6.3061e-001 +1.4959e-001 +2.0221e+000 +4.9374e+000 +4.9682e+000 +3.5516e+000 -4.8941e+000 +2.9110e-001 +2.8937e+000 -4.3006e+000 +2.1720e+000 +3.2130e-001 -2.0700e+000 -3.7970e+000 +1.6360e+000 +2.9554e+000 +1.5965e+000 -4.8020e+000 +1.4348e+000
6 +2.833121254e+005 +2.833121254e+005 +2.832823254e+005 +2.832823254e+005 +4.8647e-001 +1.3893e+000 -2.0749e+000 -5.0112e-001 -4.2804e+000 +3.6548e+000 +1.9249e+000 -2.1657e+000 +4.6021e+000 -2.6233e+000 +9.8238e-001 +2.4789e+000 -2.3179e+000 -1.9509e+000 -1.8439e+000 +2.7474e+000 -2.6603e-002 +4.3407e-001 +9.1561e-002 -4.3371e+000
37 +2.131922981e+005 +2.131922981e+005 +2.131624981e+005 +2.131624981e+005 +3.5529e-001 -1.0885e+000 -1.0033e+000 -2.9700e+000 +2.0044e+000 +1.2376e+000 -8.1878e-001 -2.0980e+000 -2.7267e+000 -4.4231e+000 +4.0163e+000 -2.4364e+000 +1.9771e+000 +4.7252e+000 -1.0263e+000 -1.2724e+000 +3.4279e+000 -3.5216e+000 +1.8766e+000 -3.7725e+000
% function evaluation | noise-free fitness - Fopt (8.140000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.209316997e+006 +2.209316997e+006 +2.209398397e+006 +2.209398397e+006 -4.8229e+000 +4.6855e+000 -4.5996e+000 -3.2573e+000 -2.6438e+000 -4.1152e+000 -4.5470e+000 -4.2219e+000 -9.6676e-001 +4.2408e+000 +4.6855e+000 -4.4649e+000 +2.4056e+000 +4.2624e+000 -2.8405e+000 +4.4396e+000 +4.0510e+000 +1.1323e+000 +4.9724e-001 -3.8290e+000
2 +5.441438577e+005 +5.441438577e+005 +5.442252577e+005 +5.442252577e+005 -3.9540e+000 -4.9617e+000 -3.4952e+000 +4.5900e+000 -3.5622e+000 +3.4816e+000 +3.6496e+000 +1.1767e+000 +2.6386e+000 +1.4046e+000 -3.9599e+000 +6.2713e-001 +4.4847e+000 -2.7709e+000 -4.9891e+000 -1.9640e+000 -4.0624e+000 +2.7125e+000 +4.9314e+000 -4.5589e+000
9 +3.968594066e+005 +3.968594066e+005 +3.969408066e+005 +3.969408066e+005 -3.4218e+000 -3.9739e+000 -3.6596e+000 +7.1013e-002 -4.4708e-001 -3.7957e-002 +2.0673e+000 +1.8770e+000 +1.7027e+000 +2.0237e+000 -3.2018e+000 +3.2478e+000 -4.6444e-001 -5.0800e-001 -4.6784e+000 +6.2555e-001 +4.3072e+000 +3.1102e+000 +2.1057e+000 -8.2175e-001
38 +1.204254575e+005 +1.204254575e+005 +1.205068575e+005 +1.205068575e+005 -3.4289e+000 -1.0271e+000 +1.7394e+000 +3.6219e+000 +2.8116e-001 -4.9498e-001 +2.0824e+000 -2.4869e+000 -3.6119e+000 +4.7439e-001 -1.2922e+000 -4.2696e+000 -1.2334e+000 -5.1754e-001 -2.5277e+000 -3.8170e+000 -3.0440e+000 -3.1597e+000 -3.1411e+000 +6.7627e-001
% function evaluation | noise-free fitness - Fopt (-1.835000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.623567138e+005 +5.623567138e+005 +5.623383638e+005 +5.623383638e+005 -3.1776e+000 +3.0650e+000 -4.3342e+000 -3.6572e+000 +1.3160e+000 -1.0152e+000 +2.6457e+000 +6.4909e-001 +2.5655e+000 +3.3407e+000 -3.0911e+000 -1.4433e+000 +1.4453e+000 -1.9464e+000 +3.4676e+000 -2.1471e+000 +3.6770e+000 -3.2778e+000 +2.6082e+000 -3.8433e+000
6 +3.543146333e+005 +3.543146333e+005 +3.542962833e+005 +3.542962833e+005 -2.8201e+000 +1.9178e+000 +1.6391e+000 -5.7454e-001 +6.5999e-001 -1.1227e+000 -3.1661e+000 -1.4001e+000 +4.0418e+000 +2.4544e+000 -4.2393e+000 +2.4245e+000 +2.0586e+000 +1.9599e+000 +1.8611e+000 -1.4418e+000 +3.4032e+000 +2.2840e+000 -2.2949e+000 -4.1822e+000
13 +2.503031727e+005 +2.503031727e+005 +2.502848227e+005 +2.502848227e+005 -1.1375e+000 +3.7430e+000 +1.9357e+000 +4.7347e+000 -4.8833e+000 -2.7655e+000 -1.6333e+000 +5.7344e-001 -4.7405e+000 +2.1083e-001 +2.2123e+000 -2.3186e+000 -4.9161e+000 -7.8400e-001 +3.3539e+000 -2.1188e+000 +1.3403e-001 +3.4888e+000 +3.6511e-002 -1.0330e+000
