% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.979968094e+003 +3.979968094e+003 +3.927618094e+003 +3.927618094e+003 +1.1342e+001 +9.6715e+000 +1.2170e+001 +6.0071e+000 +1.0564e+001 +5.1136e+000 +6.9852e+000 +9.2402e+000 +1.3926e+001 +8.5196e+000 +9.1366e+000 +9.7761e+000 +1.3175e+001 +1.3253e+001 +8.9469e+000 +1.2643e+001 +5.8906e+000 +6.6954e+000 +9.1994e+000 +5.8980e+000
3 +1.544147569e+003 +1.544147569e+003 +1.491797569e+003 +1.491797569e+003 +8.6288e+000 +7.2154e+000 +1.2766e+001 +1.0623e+001 +8.7745e+000 +1.3863e+001 +9.8328e+000 +1.2831e+001 +7.1858e+000 +7.4752e+000 +1.3327e+001 +6.3398e+000 +7.2957e+000 +1.2233e+001 +1.0756e+001 +5.6623e+000 +1.1702e+001 +6.3590e+000 +8.9152e+000 +1.1136e+001
29 +6.749508531e+002 +6.749508531e+002 +6.226008531e+002 +6.226008531e+002 +1.2253e+001 +9.7999e+000 +1.0978e+001 +6.8947e+000 +1.0543e+001 +1.4645e+001 +5.4646e+000 +1.4060e+001 +7.1920e+000 +5.0686e+000 +5.5277e+000 +8.2015e+000 +1.2009e+001 +7.5076e+000 +7.2823e+000 +5.1443e+000 +1.4716e+001 +1.0087e+001 +7.4917e+000 +6.9559e+000
54 +3.680316576e+001 +3.680316576e+001 -1.554683424e+001 -1.554683424e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
342 +2.267183909e+001 +2.267183909e+001 -2.967816091e+001 -2.967816091e+001 +0.0000e+000 +0.0000e+000 -1.6783e+000 -2.1160e+000 +0.0000e+000 +0.0000e+000 -3.0844e+000 -2.4352e+000 +0.0000e+000 -3.0009e+000 +0.0000e+000 +0.0000e+000 +1.4066e+000 -1.1536e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
1061 +1.545115647e+001 +1.545115647e+001 -3.689884353e+001 -3.689884353e+001 +0.0000e+000 +0.0000e+000 +1.4554e+000 -1.3225e+000 -1.2983e+000 +0.0000e+000 -3.8554e-001 -1.8264e+000 +0.0000e+000 -5.6266e-001 +0.0000e+000 +0.0000e+000 +1.6704e+000 -4.3262e-001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 -3.8021e+000
2582 +9.147527722e+000 +9.147527722e+000 -4.320247228e+001 -4.320247228e+001 -2.1280e+000 +1.1051e-001 +1.4828e+000 -8.8170e-001 -1.2269e+000 +2.0465e+000 -2.8956e+000 -1.6339e+000 +1.5519e+000 -2.3459e+000 +0.0000e+000 +0.0000e+000 +2.3702e+000 -9.9198e-001 +0.0000e+000 +0.0000e+000 -7.7859e-001 +0.0000e+000 +0.0000e+000 -2.5678e+000
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.468013035e+003 +9.468013035e+003 +9.288473035e+003 +9.288473035e+003 +6.7114e+000 +1.0883e+001 +1.0233e+001 +1.1817e+001 +1.1250e+001 +1.4441e+001 +1.1738e+001 +1.2077e+001 +8.1894e+000 +5.7580e+000 +1.4326e+001 +9.3651e+000 +8.8633e+000 +1.2556e+001 +9.1578e+000 +1.3654e+001 +8.6227e+000 +5.7173e+000 +1.4920e+001 +1.1412e+001
3 +4.589252025e+003 +4.589252025e+003 +4.409712025e+003 +4.409712025e+003 +1.0805e+001 +7.7831e+000 +1.4892e+001 +6.5740e+000 +1.1393e+001 +5.8819e+000 +1.3900e+001 +9.5313e+000 +1.1247e+001 +1.1708e+001 +1.3128e+001 +8.4172e+000 +1.1684e+001 +1.0775e+001 +1.3060e+001 +6.9975e+000 +9.6598e+000 +1.0566e+001 +6.3831e+000 +1.1938e+001
10 +3.305959030e+003 +3.305959030e+003 +3.126419030e+003 +3.126419030e+003 +5.0447e+000 +1.4459e+001 +1.4693e+001 +7.5048e+000 +1.3389e+001 +1.0551e+001 +1.4286e+001 +7.4063e+000 +1.2197e+001 +1.3968e+001 +5.1674e+000 +1.1417e+001 +8.0159e+000 +1.0123e+001 +1.1444e+001 +1.0911e+001 +1.1459e+001 +9.9643e+000 +7.3703e+000 +7.5176e+000
19 +2.484519630e+003 +2.484519630e+003 +2.304979630e+003 +2.304979630e+003 +8.8219e+000 +6.4736e+000 +7.1366e+000 +8.9373e+000 +1.0175e+001 +7.4810e+000 +6.9010e+000 +8.8743e+000 +1.3958e+001 +8.6813e+000 +8.0553e+000 +9.9671e+000 +1.2689e+001 +1.1497e+001 +8.9061e+000 +7.6258e+000 +7.2112e+000 +1.2425e+001 +1.1551e+001 +5.8178e+000
54 +5.080463025e+001 +5.080463025e+001 -1.287353697e+002 -1.287353697e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
239 +2.868402882e+001 +2.868402882e+001 -1.508559712e+002 -1.508559712e+002 +3.0317e+000 -6.9172e-002 +0.0000e+000 +5.5737e+000 +7.4724e+000 +0.0000e+000 +3.3998e+000 +0.0000e+000 +3.6997e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +2.3932e-001 -3.6756e-001 +0.0000e+000 +0.0000e+000 -4.6483e-001 +0.0000e+000 +3.6242e+000 -1.8510e+000
666 +2.020416406e+001 +2.020416406e+001 -1.593358359e+002 -1.593358359e+002 +1.8652e+000 +1.7293e-002 -5.6370e+000 +2.3267e+000 +7.4724e+000 +0.0000e+000 +3.3998e+000 +0.0000e+000 -1.2627e-001 -2.3238e-001 +0.0000e+000 -1.9882e+000 +0.0000e+000 -2.6172e-001 -3.2430e-001 -8.8841e-002 -5.1644e-001 +0.0000e+000 +9.0606e-001 +0.0000e+000
