% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.806165136e+001 +1.806165136e+001 +2.493165136e+001 +2.493165136e+001 +1.7859e+000 -3.3030e+000 -4.1384e+000 -1.6939e+000 -4.3435e+000 -2.4127e+000 +1.3470e+000 +4.6609e+000 -5.7724e-001 +1.9199e+000 -1.1419e+000 -2.7324e+000 -4.8773e+000 -3.6187e+000 +3.9400e+000 -1.3112e+000 +4.7678e+000 -2.2360e+000 -1.2670e+000 -1.1295e+000
3 +7.174455399e+000 +7.174455399e+000 +1.404445540e+001 +1.404445540e+001 -2.2530e+000 -2.1294e+000 -2.2684e+000 +2.7475e+000 -4.8398e+000 +2.8479e+000 -2.5761e-001 +5.4043e-001 -1.7620e+000 +4.3751e+000 +2.6584e+000 +3.7603e+000 -2.9986e+000 -4.8301e-001 -1.9329e+000 -3.0237e+000 -3.7960e-001 +3.2475e+000 +3.4215e+000 -4.7415e+000
21 +5.444368323e+000 +5.444368323e+000 +1.231436832e+001 +1.231436832e+001 -2.0328e+000 +2.8361e+000 -2.4752e+000 +7.1758e-001 -6.1998e-001 +2.5828e+000 -4.7293e+000 -3.3262e+000 +2.5231e-001 +3.0354e+000 +4.3759e+000 +2.7382e+000 -4.7119e+000 -3.4814e+000 +4.7693e+000 -2.2969e+000 +1.8385e+000 -9.3253e-001 +1.3306e+000 +2.0135e+000
5179 +3.888015745e+000 +3.888015745e+000 +1.075801574e+001 +1.075801574e+001 +3.2708e+000 -1.5284e+000 +2.1680e+000 -4.4770e+000 -4.3944e+000 -2.2108e+000 +1.8271e+000 +1.5400e+000 -1.3628e+000 -3.8695e+000 +7.2156e-001 -4.7788e-001 -2.1067e+000 -3.1708e+000 +3.0228e+000 +2.7235e+000 +2.3888e+000 +1.0259e+000 +1.7195e+000 +1.5121e+000
38585 +2.115776530e+000 +2.115776530e+000 +8.985776530e+000 +8.985776530e+000 -1.1200e+000 -4.7604e+000 +1.5891e+000 -2.2662e+000 -7.4940e-001 +3.3676e+000 -3.1184e+000 -4.5832e+000 +1.9694e+000 +4.9237e+000 -4.1116e+000 -4.2376e+000 -3.9285e+000 +2.0387e+000 +3.9521e+000 -2.2843e+000 -1.4609e+000 -5.9856e-001 -1.9888e+000 -7.1353e-001
% function evaluation | noise-free fitness - Fopt (1.000000000000e-002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.051932789e+001 +1.051932789e+001 +1.052932789e+001 +1.052932789e+001 -1.1492e+000 +3.6394e+000 +1.8793e+000 -1.0427e+000 +4.4404e+000 -2.2139e+000 +5.4901e-001 -4.2043e+000 -4.5030e-001 +5.4491e-001 -2.1926e-001 -2.9075e+000 +1.9497e+000 -3.2219e+000 +3.5071e-001 +3.0102e+000 -4.5833e+000 -1.6184e+000 +2.9520e+000 +3.4097e+000
7 +9.984630470e+000 +9.984630470e+000 +9.994630470e+000 +9.994630470e+000 -2.3832e+000 +2.7619e+000 -2.5967e+000 -2.2218e+000 +3.1050e+000 +4.2160e+000 -2.8776e+000 -1.5392e+000 +2.6567e+000 -4.4498e+000 +3.9736e-001 -1.4292e+000 +4.7626e+000 +5.4090e-002 -4.4421e+000 -1.0597e-001 -2.9681e+000 +2.0003e+000 -1.8457e+000 -4.8921e+000
165 +6.130842724e+000 +6.130842724e+000 +6.140842724e+000 +6.140842724e+000 +3.9171e+000 -4.8369e+000 -3.1251e-001 +3.5097e+000 -5.0595e+000 -7.9680e-001 +2.5927e+000 +2.0528e+000 -1.0919e-001 +2.9316e+000 -4.5016e+000 -1.9300e+000 +4.9324e+000 +3.0834e-001 +2.9734e+000 -9.1718e-001 -1.5765e+000 +1.3266e+000 -2.8086e+000 -1.4303e+000
564 +3.863079996e+000 +3.863079996e+000 +3.873079996e+000 +3.873079996e+000 -4.2447e+000 -4.3881e+000 -1.0619e-002 +2.8412e+000 +2.7652e+000 -2.0210e+000 -1.3363e+000 +2.8469e+000 +2.6454e+000 +3.9159e-001 -2.4208e+000 -1.9139e+000 -4.9428e+000 +4.1707e+000 +3.7645e+000 +8.0311e-001 -4.0170e+000 +4.7851e+000 +3.9344e+000 +1.1479e+000
