% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.564665728e+002 +3.564665728e+002 +3.395265728e+002 +3.395265728e+002 -3.1332e+000 -1.9332e+000 +4.6750e+000 -9.0249e-001 -3.6911e+000 +4.5066e+000 -1.0110e+000 +1.7160e-001 -4.3521e+000 -1.5946e+000 -2.4741e+000 +2.1510e+000 -4.6107e+000 +3.2785e+000 -3.4501e+000 +3.1256e+000 -1.0335e-002 -1.2777e+000 +3.2096e+000 -4.8364e+000
3 +5.535828312e+001 +5.535828312e+001 +3.841828312e+001 +3.841828312e+001 -3.5352e+000 -4.4235e-001 +2.1514e+000 +3.1586e-001 -1.9191e+000 -1.1718e-001 -1.0370e+000 +2.7189e+000 -1.3348e+000 -2.3024e+000 +1.1098e+000 +2.2464e+000 -3.5764e+000 +3.3798e+000 -2.2791e-001 +2.7017e+000 +3.9407e+000 +2.3707e+000 +4.5567e+000 +1.4907e+000
10 +3.972346249e+001 +3.972346249e+001 +2.278346249e+001 +2.278346249e+001 -1.2817e+000 +3.9494e+000 -2.9413e+000 -3.9844e+000 -4.4314e+000 +4.7219e+000 +1.0558e+000 +3.4291e+000 -4.2265e+000 -3.5465e+000 -4.7503e+000 -6.2406e-001 -4.6741e+000 +8.7371e-001 -1.1943e+000 +2.8347e+000 +4.6748e+000 +2.1621e+000 -4.3219e+000 +2.6109e+000
74 +2.314977130e+001 +2.314977130e+001 +6.209771305e+000 +6.209771305e+000 +1.1942e-001 +3.6809e-001 -5.1184e+000 -1.3332e+000 +2.3282e+000 -9.1278e-001 -2.9777e+000 +4.2941e+000 -5.3187e-001 +6.9350e-001 -6.8412e-001 +1.1460e+000 -3.4156e+000 +3.2981e+000 +1.9689e+000 +4.7361e+000 +5.0359e-001 +3.8098e+000 -2.9132e+000 -3.4199e-001
258 +1.324067669e+001 +1.324067669e+001 -3.699323311e+000 -3.699323311e+000 +4.1793e+000 +1.8094e+000 -2.8914e+000 -1.8296e+000 +4.6931e+000 -3.0823e+000 +1.8947e+000 +1.0404e+000 -2.9427e-001 -5.1176e-001 -1.2364e+000 +5.3116e+000 -1.1513e+000 +2.5884e+000 +1.0533e+000 +9.9221e-001 +4.4532e+000 +7.0762e-001 -9.1430e-001 +2.5435e+000
1001 +8.462334326e+000 +8.462334326e+000 -8.477665674e+000 -8.477665674e+000 +3.4947e+000 +8.8263e-001 -1.5262e+000 +1.5357e-001 +3.7505e+000 -1.6919e+000 +1.6091e+000 +8.8293e-001 -2.5943e+000 -1.8882e+000 +2.2129e-001 +1.7337e+000 -1.3394e+000 +1.1612e+000 +1.4641e+000 +1.4228e+000 +2.5461e+000 +8.2550e-001 -1.4928e+000 +3.0235e+000
1468 +5.796901228e+000 +5.796901228e+000 -1.114309877e+001 -1.114309877e+001 +2.7513e+000 +2.1396e+000 -3.5151e-001 -1.5377e+000 +3.6265e+000 -2.5992e+000 +1.8249e+000 -3.2763e-001 -3.4855e+000 -3.0584e+000 +2.1633e+000 -1.4601e+000 -2.2507e+000 -7.5743e-001 +3.3694e+000 +2.3041e+000 +3.0058e+000 -2.9005e-001 +6.6963e-001 +2.0057e+000
2173 +3.426312931e+000 +3.426312931e+000 -1.351368707e+001 -1.351368707e+001 +2.8594e+000 +2.2987e+000 -1.0250e+000 -1.0295e+000 +3.1030e+000 -1.0253e+000 +2.2268e+000 -1.1821e+000 -1.0511e+000 -1.6339e+000 +2.8127e+000 -9.5091e-001 -1.5912e+000 -2.1531e+000 +2.2020e+000 +2.3164e+000 +3.1698e+000 -2.4529e-001 +1.8522e+000 +2.1793e+000
3171 +2.302826602e+000 +2.302826602e+000 -1.463717340e+001 -1.463717340e+001 +4.6563e+000 +1.7514e+000 -2.2000e+000 +1.7062e+000 +2.5168e+000 -1.9869e+000 +3.4013e+000 -1.4788e+000 -1.5165e+000 -1.6865e+000 +3.1904e+000 -9.1439e-001 -2.4019e+000 -1.6798e+000 +2.8577e+000 +3.0806e+000 +2.2591e+000 -9.4186e-001 +6.5415e-001 +2.0000e+000
4102 +1.570052515e+000 +1.570052515e+000 -1.536994748e+001 -1.536994748e+001 +4.6739e+000 +1.5169e+000 -2.0470e+000 +1.8496e+000 +2.4386e+000 -1.8999e+000 +3.2363e+000 -1.9020e+000 -1.3876e+000 -1.8113e+000 +3.1617e+000 -7.1605e-001 -2.4209e+000 -1.7952e+000 +2.7381e+000 +2.9642e+000 +2.2279e+000 -8.3620e-001 +3.8970e-001 +2.1386e+000
8187 +9.992299480e-001 +9.992299480e-001 -1.594077005e+001 -1.594077005e+001 +4.5664e+000 +1.2389e+000 -1.9712e+000 +1.9491e+000 +2.3920e+000 -1.9681e+000 +3.3411e+000 -2.4168e+000 -1.2313e+000 -1.9072e+000 +3.2936e+000 -4.8000e-001 -2.4464e+000 -1.7735e+000 +2.7618e+000 +2.8364e+000 +2.1871e+000 -7.3823e-001 -8.2800e-002 +2.5069e+000
% function evaluation | noise-free fitness - Fopt (1.881000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.760404294e+001 +2.760404294e+001 +4.641404294e+001 +4.641404294e+001 -3.4120e+000 +4.1707e+000 +1.2763e+000 +3.9770e+000 +3.0451e+000 +1.3479e+000 +1.0260e+000 +3.4229e+000 +2.0299e+000 +1.3362e+000 +2.9965e+000 +2.4824e+000 +4.3329e+000 +1.7510e+000 +3.1484e-002 -4.2231e+000 -4.8878e+000 -3.3987e+000 +2.8281e+000 +3.8962e+000
3 +1.199569779e+001 +1.199569779e+001 +3.080569779e+001 +3.080569779e+001 -2.2761e+000 -7.1997e-001 -2.6385e+000 -2.8708e+000 -4.4811e-001 -3.1033e+000 +1.5460e+000 +2.1917e+000 -3.4811e+000 +4.4273e+000 -2.9458e+000 +3.0051e+000 +2.7910e+000 -4.6609e+000 +2.0490e+000 -1.7419e+000 -2.0070e+000 +4.9997e+000 -2.8659e+000 -2.8382e+000
474 +9.203309796e+000 +9.203309796e+000 +2.801330980e+001 +2.801330980e+001 +1.6061e+000 -1.8225e+000 +5.7948e-001 -5.5791e-001 +7.3682e-001 -1.6857e+000 +3.5844e+000 +2.2194e+000 +2.4367e+000 -1.4749e+000 -2.7028e+000 +4.4215e-001 +1.6224e+000 -3.1529e+000 -1.1581e+000 -4.2988e+000 +1.9956e-002 -3.1846e-001 +1.5302e+000 +8.8301e-001
769 +5.747140969e+000 +5.747140969e+000 +2.455714097e+001 +2.455714097e+001 +1.8376e+000 -1.6679e+000 +8.5629e-001 -3.1870e-001 +3.0373e+000 -1.1343e+000 +2.4441e+000 +1.3974e+000 +3.4089e+000 -2.3319e-001 -1.8282e+000 +1.4139e+000 +1.7433e+000 -2.4206e+000 -1.1625e+000 -2.9326e+000 -4.3027e-001 +9.3312e-001 +1.9032e+000 +2.1182e+000
2491 +3.583605256e+000 +3.583605256e+000 +2.239360526e+001 +2.239360526e+001 -6.7803e-002 -2.8566e-001 -7.3456e-001 -7.2673e-001 +1.6469e+000 -1.7726e+000 +4.9808e+000 +1.1785e+000 +1.7197e+000 +1.2033e+000 -2.9853e+000 +2.4414e+000 +2.8652e+000 -2.6846e+000 -2.1197e+000 -2.9588e+000 -2.6429e+000 +1.2852e+000 -1.6531e+000 +3.0418e+000
4002 +2.500400559e+000 +2.500400559e+000 +2.131040056e+001 +2.131040056e+001 +1.1859e+000 +6.2740e-002 -9.0185e-001 -1.9193e-001 +1.6913e+000 -2.0682e+000 +3.4980e+000 +2.5817e+000 +2.5687e+000 +1.9404e+000 -2.9786e+000 +2.2682e+000 +3.5209e+000 -1.8642e+000 -1.6471e+000 -3.8146e+000 -2.6796e+000 +1.5394e+000 -8.3756e-001 +3.0597e+000
6260 +1.581266459e+000 +1.581266459e+000 +2.039126646e+001 +2.039126646e+001 +1.0171e+000 +8.6116e-001 -9.7428e-001 -6.1529e-001 +1.0540e+000 -2.4466e+000 +3.5903e+000 +1.4571e+000 +2.5744e+000 +1.9685e+000 -2.2760e+000 +2.1496e+000 +3.6983e+000 -1.9627e+000 -1.6646e+000 -3.4431e+000 -2.0615e+000 +1.7375e+000 -1.3093e+000 +2.9903e+000
9350 +9.923679924e-001 +9.923679924e-001 +1.980236799e+001 +1.980236799e+001 +9.5587e-001 +7.3286e-001 -1.0634e+000 -5.3925e-001 +1.0874e+000 -2.3613e+000 +3.6158e+000 +1.3641e+000 +2.7453e+000 +1.8962e+000 -2.5758e+000 +2.0374e+000 +3.3132e+000 -1.9871e+000 -1.5851e+000 -3.5458e+000 -2.0650e+000 +1.7272e+000 -1.2091e+000 +3.0908e+000
% function evaluation | noise-free fitness - Fopt (2.731500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.720548638e+002 +1.720548638e+002 +4.452048638e+002 +4.452048638e+002 +4.6916e+000 -2.8218e+000 +4.0265e+000 +1.9935e+000 -4.3027e+000 +9.0406e-001 -3.4245e+000 +2.9420e+000 -2.5742e+000 +1.9557e+000 +2.5604e+000 +3.4674e+000 +6.1910e-001 +1.2766e+000 +2.3929e+000 +1.6493e+000 -1.0390e+000 -8.2294e-001 -3.4203e+000 +3.8959e+000
4 +7.053240607e+001 +7.053240607e+001 +3.436824061e+002 +3.436824061e+002 +2.4984e+000 -3.6744e+000 -1.5156e+000 -2.5515e+000 +2.5830e-002 +2.8649e+000 +4.0993e-001 -1.5781e+000 -1.2177e+000 +4.5766e+000 +8.5981e-001 +2.4794e+000 +1.3722e+000 -3.8932e+000 -2.5389e+000 +1.7073e+000 +2.5120e+000 -1.4079e+000 +1.0380e+000 +5.4108e-001
8 +4.413223219e+001 +4.413223219e+001 +3.172822322e+002 +3.172822322e+002 -2.0543e+000 +3.8363e+000 -5.8188e-001 +1.1173e+000 -4.1479e+000 +5.6501e-001 -3.6563e+000 +2.5098e+000 -1.7120e+000 +1.5665e+000 +6.1532e-001 +4.0669e+000 -1.3089e+000 +4.3467e+000 +2.0005e+000 +1.7009e+000 -3.8437e+000 -4.9762e+000 +2.2321e+000 -3.7728e+000
14 +3.357055490e+001 +3.357055490e+001 +3.067205549e+002 +3.067205549e+002 -2.4001e+000 -2.7171e+000 +3.4914e+000 -2.8538e+000 +2.3404e+000 +5.7084e-001 -5.5567e-001 -4.7158e+000 +7.8564e-001 +2.1440e+000 +3.0825e+000 +3.0765e+000 -5.9087e-001 +2.2447e+000 -2.4635e+000 +2.3659e+000 +4.7422e+000 +3.8622e-001 -4.2724e+000 -2.5106e+000
33 +1.940304787e+001 +1.940304787e+001 +2.925530479e+002 +2.925530479e+002 +2.0153e+000 -1.4070e+000 +4.6012e-001 +1.4449e+000 -3.0728e+000 -1.4642e+000 -1.5035e+000 +3.9926e+000 -1.8175e+000 +9.9540e-002 -2.9642e+000 +2.8154e+000 -3.6217e+000 +2.5857e+000 +2.5478e-001 -2.2850e+000 +2.2121e+000 -1.3341e+000 -2.1743e+000 -4.5841e+000
447 +1.576617041e+001 +1.576617041e+001 +2.889161704e+002 +2.889161704e+002 -3.8918e+000 +4.9612e+000 +4.6012e-001 +6.4069e-001 -1.3381e+000 -1.4642e+000 -1.5035e+000 +3.9926e+000 -1.8175e+000 +3.4666e+000 -2.9642e+000 -2.8312e-001 -3.6217e+000 +2.5857e+000 +2.5478e-001 -2.2850e+000 +3.1181e+000 -2.1383e+000 -2.1743e+000 -4.5841e+000
1170 +8.456071808e+000 +8.456071808e+000 +2.816060718e+002 +2.816060718e+002 -2.0532e+000 +2.0990e+000 +1.3262e+000 +2.1742e+000 -2.2619e+000 -2.0029e+000 -1.3193e+000 +2.0955e+000 -1.9526e+000 +2.1792e+000 -6.9664e-001 +3.1372e+000 -2.6931e+000 +1.3021e+000 -3.1474e-001 -3.4255e+000 +5.2266e+000 -2.2163e-001 -6.4520e-001 -5.4105e+000
2208 +6.147996646e+000 +6.147996646e+000 +2.792979966e+002 +2.792979966e+002 -2.4492e+000 +3.1576e+000 -3.2882e-001 +1.9975e+000 -8.6878e-001 -3.0409e+000 +5.2916e-001 +5.4894e-001 -1.4965e+000 +2.8755e+000 -1.2855e+000 +3.1232e+000 -8.8824e-001 -1.3529e-001 +2.5437e+000 -2.4929e+000 +4.2255e+000 +1.5799e+000 +2.2296e-001 -4.4338e+000
