% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.201240839e+002 +5.201240839e+002 +5.109140839e+002 +5.109140839e+002 +1.2501e+001 +7.7138e+000 +6.4832e+000 +6.5490e+000 +1.3569e+001 +1.4368e+001 +1.2793e+001 +1.1506e+001 +6.5751e+000 +5.7371e+000 +8.9848e+000 +5.7338e+000 +1.3360e+001 +1.3730e+001 +1.4798e+001 +1.0814e+001 +8.0614e+000 +1.2954e+001 +1.3616e+001 +8.4694e+000
75 +3.488419535e+002 +3.488419535e+002 +3.396319535e+002 +3.396319535e+002 +1.1099e+001 +1.5935e+001 +1.0876e+001 +1.3801e+001 +3.9742e+000 +1.1740e+001 +5.2458e+000 +7.8915e+000 +1.3759e+001 +1.1237e+001 +9.1712e+000 +6.6394e+000 +5.6974e+000 +7.3689e+000 +6.0690e+000 +5.5792e+000 +9.0557e+000 +8.8346e+000 +2.7489e+000 +8.6852e+000
333 +2.486003278e+002 +2.486003278e+002 +2.393903278e+002 +2.393903278e+002 +6.1829e+000 +1.4706e+001 +2.4137e+001 +1.7364e+001 +3.4895e+000 +4.2184e+000 +8.7471e+000 +4.0033e+000 +1.1084e+001 +7.7647e+000 +1.0131e+001 +6.7606e+000 +8.5560e+000 +3.3347e+000 -3.0802e+000 +5.6621e+000 +1.3725e+001 +6.7725e+000 -3.4834e+000 +1.3618e+001
582 +1.435701511e+002 +1.435701511e+002 +1.343601511e+002 +1.343601511e+002 +1.0860e+001 +7.2765e+000 +1.8139e+001 +2.0979e+001 +8.7263e+000 +9.9562e+000 +6.3945e+000 +1.2567e+001 +1.6890e+001 +4.8877e+000 -5.0187e+000 -7.3644e+000 +4.3988e+000 +1.5056e+001 -5.8943e+000 +5.7509e+000 +7.0363e+000 +1.2257e+001 -2.8238e+000 +4.6208e+000
768 +9.711270119e+001 +9.711270119e+001 +8.790270119e+001 +8.790270119e+001 +1.0971e+001 +8.9724e+000 +1.4238e+001 +2.3491e+001 +6.6827e+000 +1.1442e+001 +4.4806e+000 +1.3808e+001 +1.3645e+001 +1.8578e+000 -2.8380e+000 -4.8348e+000 +6.8385e+000 +1.2270e+001 -8.3905e+000 +2.8851e-001 +1.1918e+001 +1.1322e+001 -3.1716e+000 +1.1772e+001
845 +5.557903462e+001 +5.557903462e+001 +4.636903462e+001 +4.636903462e+001 +9.6416e+000 +4.1685e+000 +1.0780e+001 +1.5151e+001 +2.6381e+000 +1.7104e+001 +5.7373e+000 +1.7759e+001 +1.4101e+001 +9.6886e-001 -9.1159e+000 -4.1424e+000 +5.2322e+000 +1.1489e+001 -1.5247e+001 -1.5544e+000 +5.0096e+000 +1.2397e+001 -8.6653e+000 +1.7648e+001
987 +3.347440142e+001 +3.347440142e+001 +2.426440142e+001 +2.426440142e+001 +1.0247e+001 +7.6195e+000 +1.0687e+001 +2.5860e+001 +7.2569e+000 +1.1001e+001 +4.8423e+000 +1.8341e+001 +1.4598e+001 -2.2055e+000 -6.4020e+000 -5.3880e+000 +5.6347e+000 +8.1051e+000 -1.3371e+001 -4.1998e+000 +1.1208e+001 +1.2009e+001 -6.3734e+000 +1.8753e+001
1061 +2.495465373e+001 +2.495465373e+001 +1.574465373e+001 +1.574465373e+001 +9.3565e+000 +7.5887e+000 +9.8045e+000 +2.6009e+001 +7.0636e+000 +1.1926e+001 +5.0811e+000 +1.9914e+001 +1.4122e+001 -3.1971e+000 -7.4617e+000 -5.3119e+000 +5.5612e+000 +8.6093e+000 -1.2642e+001 -5.5792e+000 +1.0596e+001 +1.1995e+001 -7.0484e+000 +1.8721e+001
1160 +1.400091132e+001 +1.400091132e+001 +4.790911319e+000 +4.790911319e+000 +1.0437e+001 +1.2393e+001 +8.9482e+000 +2.6638e+001 -2.9860e+000 +1.2838e+001 +4.3430e+000 +2.0411e+001 +1.4921e+001 -8.9240e+000 -7.3689e+000 -2.5291e+000 +7.0502e+000 +2.0687e+001 -1.6364e+001 -5.1310e+000 +1.1920e+001 +9.2152e+000 -1.0265e+001 +2.0767e+001
1253 +9.827742320e+000 +9.827742320e+000 +6.177423196e-001 +6.177423196e-001 +6.3350e+000 +1.0854e+001 +8.3358e+000 +2.8445e+001 -1.9446e+000 +1.0048e+001 +4.1411e+000 +1.8999e+001 +1.6395e+001 -5.7695e+000 -1.1985e+001 -4.1854e+000 +6.1922e+000 +1.8499e+001 -1.5820e+001 -6.9930e+000 +1.2577e+001 +1.1070e+001 -8.3061e+000 +2.0784e+001
