% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.641114189e+001 +8.641114189e+001 -9.135888581e+002 -9.135888581e+002 -4.8832e+000 -7.9968e-001 +3.2695e+000 +1.7358e+000 +2.5459e+000 -3.1372e+000 +4.5741e+000 +1.1759e+000 -4.8159e+000 +2.8040e+000 +6.8524e-001 +3.6001e+000 -4.5565e+000 -9.6210e-001 -2.5752e+000 -6.2461e-001 +5.8554e-002 -4.4626e+000 +8.0032e-001 +2.0767e+000
844 +6.133036837e+001 +6.133036837e+001 -9.386696316e+002 -9.386696316e+002 -4.1355e+000 -3.9999e-001 -6.3282e-001 +3.6892e+000 +1.1814e+000 -4.9156e-001 -4.0106e+000 -8.1496e-001 -3.7120e+000 -1.5365e+000 -3.1042e+000 -5.7874e-001 +5.6280e+000 -5.4132e+000 +5.3442e+000 -1.7973e+000 -4.7337e-001 -5.9448e+000 -1.0754e+000 -1.2289e+000
1251 +3.793096983e+001 +3.793096983e+001 -9.620690302e+002 -9.620690302e+002 -2.6370e+000 +4.8470e-001 -7.9368e-001 +4.8184e+000 -3.8833e-001 -1.4456e-001 -5.0333e+000 -1.2824e+000 -2.4754e+000 -1.6571e+000 -4.4195e+000 -1.3715e+000 +5.3055e+000 -5.3914e+000 +4.6749e+000 -8.6743e-001 -4.6998e-001 -4.9120e+000 +4.5368e-001 -1.9089e+000
1531 +2.389651316e+001 +2.389651316e+001 -9.761034868e+002 -9.761034868e+002 -3.4303e+000 +1.4789e-001 -1.6097e+000 +3.4742e+000 -1.9611e+000 -2.7464e-001 -4.5267e+000 -1.4974e+000 -2.7926e+000 -2.5761e+000 -3.6666e+000 -1.0923e+000 +3.6373e+000 -4.0481e+000 +5.2154e+000 -1.2544e+000 -4.1702e-001 -3.7232e+000 +1.5655e+000 -2.6402e+000
2161 +1.526026575e+001 +1.526026575e+001 -9.847397343e+002 -9.847397343e+002 -3.0129e+000 +1.7229e-001 -1.8408e+000 +2.7139e+000 -2.5796e+000 -3.6656e-001 -4.1367e+000 -8.2163e-001 -3.2534e+000 -1.8122e+000 -3.2292e+000 -3.0220e+000 +4.4081e+000 -3.9472e+000 +5.9281e+000 -9.7624e-001 -1.1765e+000 -4.8459e+000 +1.0434e+000 -1.1324e+000
2680 +9.860472110e+000 +9.860472110e+000 -9.901395279e+002 -9.901395279e+002 -2.8236e+000 -3.0260e-001 -2.6132e+000 +2.6462e+000 -2.7003e+000 -2.1023e-001 -4.1013e+000 -1.1567e+000 -4.2203e+000 -1.7640e+000 -2.9782e+000 -2.0413e+000 +3.7984e+000 -4.0024e+000 +5.9854e+000 -6.4084e-001 -1.5625e+000 -5.1911e+000 +1.9824e-001 +4.5149e-002
3465 +6.169741443e+000 +6.169741443e+000 -9.938302586e+002 -9.938302586e+002 -2.7851e+000 -6.6748e-001 -3.3240e+000 +3.6992e+000 -2.0507e+000 +1.2457e-002 -4.8603e+000 -2.0986e+000 -4.0460e+000 -3.0325e+000 -3.2241e+000 -3.4769e+000 +3.9908e+000 -4.1328e+000 +5.1695e+000 +1.1736e+000 -2.6133e+000 -4.6296e+000 -2.6327e-001 -2.6779e-002
4234 +3.891828388e+000 +3.891828388e+000 -9.961081716e+002 -9.961081716e+002 -2.8859e+000 -1.1209e-002 -3.8496e+000 +3.6296e+000 -2.1855e+000 +5.0229e-002 -4.6752e+000 -2.8713e+000 -4.0760e+000 -2.5948e+000 -2.9074e+000 -3.7515e+000 +3.6275e+000 -3.8193e+000 +5.0112e+000 +2.1111e+000 -2.9959e+000 -4.3230e+000 -1.1567e-001 +4.5059e-001
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.645118182e+001 +8.645118182e+001 +1.086451182e+003 +1.086451182e+003 +3.4124e+000 -1.0963e+000 +2.9022e+000 +3.8946e+000 +2.2815e+000 +4.7220e+000 -7.4845e-001 +2.1637e+000 -1.8272e+000 +3.0379e+000 -4.3258e-001 -2.1837e+000 +2.7432e+000 +3.6246e+000 -1.6411e+000 +4.0071e+000 -1.5083e+000 -2.0475e+000 +2.1818e+000 -1.9216e+000
760 +6.006746796e+001 +6.006746796e+001 +1.060067468e+003 +1.060067468e+003 -1.6746e+000 -2.7671e+000 +8.1039e-001 -2.9743e+000 +3.1571e+000 -5.5390e-001 -1.4050e-001 +1.9756e+000 -1.0500e+000 -4.2582e+000 -1.8900e+000 -1.0510e+000 -3.3821e+000 -5.2452e+000 -2.8359e-001 -3.0287e+000 +2.5106e+000 -4.1161e+000 +5.0074e-001 -6.3301e-001
1246 +3.918968385e+001 +3.918968385e+001 +1.039189684e+003 +1.039189684e+003 -3.3049e+000 -2.9391e+000 +1.0844e+000 -1.0552e+000 +1.0877e+000 -1.9173e+000 -6.9052e-001 +1.7979e+000 -9.4945e-001 -3.6978e+000 -3.9115e+000 -1.6469e+000 -2.0157e+000 -5.6253e+000 -2.3409e+000 -2.3953e+000 +3.1810e+000 -1.3330e+000 +3.1183e+000 +6.1187e-001
1479 +2.263770582e+001 +2.263770582e+001 +1.022637706e+003 +1.022637706e+003 -2.7363e+000 -2.5463e+000 +1.0191e+000 -1.3980e+000 +2.5328e+000 -2.7627e+000 +1.6033e+000 +1.1530e+000 -2.7844e+000 -4.1011e+000 -5.2904e+000 -1.5485e+000 -3.1840e+000 -5.0988e+000 -1.5718e+000 -4.5742e+000 +2.9839e+000 -3.7934e+000 +2.1581e+000 +1.4738e+000
1584 +1.307394348e+001 +1.307394348e+001 +1.013073943e+003 +1.013073943e+003 -3.4276e+000 -4.2127e+000 +6.6752e-001 -2.3355e+000 +2.2488e+000 -3.5964e+000 +1.7922e+000 +6.8220e-001 -1.7985e+000 -4.3137e+000 -4.0181e+000 -1.6181e+000 -3.1916e+000 -4.9555e+000 -3.0602e+000 -4.2779e+000 +3.8859e+000 -3.7530e+000 +2.9728e+000 +1.7375e+000
1809 +9.135653188e+000 +9.135653188e+000 +1.009135653e+003 +1.009135653e+003 -3.1655e+000 -3.8902e+000 +8.7514e-001 -2.3801e+000 +1.1531e+000 -3.2751e+000 +2.0107e-001 +5.9195e-001 -2.9035e+000 -4.0665e+000 -4.1329e+000 -1.0101e+000 -2.4131e+000 -5.1468e+000 -1.9015e+000 -4.7820e+000 +4.0685e+000 -4.1113e+000 +2.8371e+000 +1.9256e+000
1950 +6.214626042e+000 +6.214626042e+000 +1.006214626e+003 +1.006214626e+003 -2.3606e+000 -3.8647e+000 +3.6112e-001 -3.6129e+000 +1.5890e+000 -3.8586e+000 -1.8843e-001 +6.7040e-001 -2.9853e+000 -3.7618e+000 -3.5362e+000 -1.5161e+000 -1.1944e+000 -4.1660e+000 -2.8709e+000 -4.6172e+000 +2.2923e+000 -3.9109e+000 +3.0527e+000 +2.1475e+000
2152 +3.864798017e+000 +3.864798017e+000 +1.003864798e+003 +1.003864798e+003 -2.8555e+000 -3.9159e+000 +5.0552e-001 -3.4638e+000 +1.7952e+000 -3.6908e+000 +1.2669e+000 +4.6424e-001 -2.8352e+000 -3.7334e+000 -3.4007e+000 -1.3073e+000 -8.5467e-001 -4.0678e+000 -2.4532e+000 -4.8106e+000 +2.7782e+000 -3.4085e+000 +2.7816e+000 +2.0836e+000
2435 +2.261251515e+000 +2.261251515e+000 +1.002261252e+003 +1.002261252e+003 -2.9544e+000 -4.4452e+000 +4.3643e-001 -2.5508e+000 +1.0726e+000 -3.5376e+000 +9.0399e-001 +3.4733e-001 -3.1530e+000 -3.3673e+000 -3.1771e+000 -1.8590e+000 -1.0348e+000 -4.4920e+000 -2.8908e+000 -4.5789e+000 +3.2557e+000 -3.6628e+000 +2.8950e+000 +2.6817e+000
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
