% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.860621124e+002 +8.860621124e+002 +8.768521124e+002 +8.768521124e+002
4 +5.819513644e+002 +5.819513644e+002 +5.727413644e+002 +5.727413644e+002
% function evaluation | noise-free fitness - Fopt (6.559900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.741497121e+002 +6.741497121e+002 +1.330139712e+003 +1.330139712e+003
12 +6.290478681e+002 +6.290478681e+002 +1.285037868e+003 +1.285037868e+003
% function evaluation | noise-free fitness - Fopt (6.671000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.054186119e+002 +9.054186119e+002 +9.721286119e+002 +9.721286119e+002
48 +5.805899718e+002 +5.805899718e+002 +6.472999718e+002 +6.472999718e+002
% function evaluation | noise-free fitness - Fopt (9.416700000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.119567765e+002 +7.119567765e+002 +1.653626777e+003 +1.653626777e+003
39 +6.194724913e+002 +6.194724913e+002 +1.561142491e+003 +1.561142491e+003
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.653258436e+002 +9.653258436e+002 +9.278758436e+002 +9.278758436e+002
13 +5.764343429e+002 +5.764343429e+002 +5.389843429e+002 +5.389843429e+002
% function evaluation | noise-free fitness - Fopt (-4.450500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.608734700e+002 +7.608734700e+002 +3.158234700e+002 +3.158234700e+002
14 +6.199960741e+002 +6.199960741e+002 +1.749460741e+002 +1.749460741e+002
% function evaluation | noise-free fitness - Fopt (9.513200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.917148034e+002 +7.917148034e+002 +1.743034803e+003 +1.743034803e+003
10 +5.179602298e+002 +5.179602298e+002 +1.469280230e+003 +1.469280230e+003
% function evaluation | noise-free fitness - Fopt (-1.703300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.099154919e+002 +8.099154919e+002 +6.395854919e+002 +6.395854919e+002
8 +5.730335831e+002 +5.730335831e+002 +4.027035831e+002 +4.027035831e+002
% function evaluation | noise-free fitness - Fopt (4.136000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.474960785e+002 +9.474960785e+002 +9.888560785e+002 +9.888560785e+002
4 +6.183712085e+002 +6.183712085e+002 +6.597312085e+002 +6.597312085e+002
% function evaluation | noise-free fitness - Fopt (2.583700000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.890735985e+002 +7.890735985e+002 +1.047443599e+003 +1.047443599e+003
43 +6.233623836e+002 +6.233623836e+002 +8.817323836e+002 +8.817323836e+002
% function evaluation | noise-free fitness - Fopt (-7.520000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.351208641e+002 +8.351208641e+002 +8.276008641e+002 +8.276008641e+002
20 +6.288888852e+002 +6.288888852e+002 +6.213688852e+002 +6.213688852e+002
% function evaluation | noise-free fitness - Fopt (2.477800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.167952449e+002 +8.167952449e+002 +1.064575245e+003 +1.064575245e+003
23 +6.136192945e+002 +6.136192945e+002 +8.613992945e+002 +8.613992945e+002
% function evaluation | noise-free fitness - Fopt (-1.722000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.733397377e+002 +6.733397377e+002 +6.561197377e+002 +6.561197377e+002
32 +6.135084969e+002 +6.135084969e+002 +5.962884969e+002 +5.962884969e+002
% function evaluation | noise-free fitness - Fopt (-6.010200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.683116063e+002 +7.683116063e+002 +1.672916063e+002 +1.672916063e+002
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.532092815e+002 +8.532092815e+002 -1.467907185e+002 -1.467907185e+002
48 +6.050949205e+002 +6.050949205e+002 -3.949050795e+002 -3.949050795e+002
