% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.949471372e+002 +3.949471372e+002 +3.857371372e+002 +3.857371372e+002 +2.4300e+000 +3.2804e+000 -4.4734e+000 +1.8290e+000 +1.5714e+000 -5.2185e-003 -2.9758e+000 +3.7875e+000 +2.7627e+000 +3.9730e+000 -2.0152e+000 -4.4710e+000 -4.4825e+000 -2.2690e+000 -1.2174e+000 -1.8774e+000 -2.6567e+000 +2.4871e+000 -2.6767e+000 -3.0857e+000
% function evaluation | noise-free fitness - Fopt (6.559900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.414466281e+002 +4.414466281e+002 +1.097436628e+003 +1.097436628e+003 +1.0534e+000 +8.7137e-001 -4.5226e-001 +3.4576e+000 -8.1908e-002 -7.4057e-001 +4.7940e+000 -2.1377e+000 +3.7570e+000 -4.5167e+000 -1.2694e+000 +3.7114e+000 -4.3189e-001 +1.1329e+000 +1.5864e+000 +3.0146e-001 +1.7153e+000 -1.8560e-001 -1.7537e+000 -2.4900e+000
4 +3.426822724e+002 +3.426822724e+002 +9.986722724e+002 +9.986722724e+002 -1.6016e+000 -3.3341e+000 +3.5583e+000 +3.0291e+000 -4.6471e+000 +2.3590e+000 +4.8163e+000 -3.8042e+000 +1.6714e+000 -1.0288e+000 +1.5558e+000 -3.1979e+000 +3.0074e+000 -2.1392e+000 +1.1652e+000 +1.9379e+000 -4.7528e+000 -2.6669e+000 -2.7105e+000 +7.0189e-001
8 +2.118099722e+002 +2.118099722e+002 +8.677999722e+002 +8.677999722e+002 -4.3516e+000 +4.6184e+000 +1.1764e+000 +3.3030e+000 +1.7598e+000 -1.3757e+000 -2.4349e+000 -2.2852e+000 -2.8709e+000 +2.8092e+000 +4.3766e+000 +1.2985e+000 +4.4248e+000 -2.1135e+000 +3.8003e+000 +4.8103e+000 -1.8568e+000 +7.1437e-001 +4.5777e+000 +4.8207e+000
% function evaluation | noise-free fitness - Fopt (6.671000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.126557681e+002 +3.126557681e+002 +3.793657681e+002 +3.793657681e+002 +4.0775e+000 -2.8937e+000 +8.2915e-001 +1.2047e+000 -1.0334e+000 -3.0964e+000 +4.0219e+000 -1.7156e-001 +1.0373e-001 -1.2056e+000 -3.0139e+000 -1.3366e+000 +4.0704e+000 -2.6614e+000 +2.4743e+000 -6.2163e-001 -2.2062e+000 -2.4124e+000 +1.4729e+000 -4.4160e+000
67 +2.293532236e+002 +2.293532236e+002 +2.960632236e+002 +2.960632236e+002 +1.6745e-001 -2.7849e+000 -4.0921e+000 +4.4071e+000 +1.7646e+000 +4.1198e+000 +6.9872e-002 -6.2855e-001 +3.7674e+000 -4.0173e+000 +8.6193e-001 -2.4738e+000 -1.0756e+000 +3.0228e+000 +2.5880e+000 +3.1486e+000 -1.7355e+000 -3.9058e+000 -4.8803e+000 +8.4574e-001
% function evaluation | noise-free fitness - Fopt (9.416700000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.396079888e+002 +3.396079888e+002 +1.281277989e+003 +1.281277989e+003 -2.2469e+000 +3.1257e-001 -1.2634e+000 -3.7706e+000 +1.4640e+000 -2.8605e+000 +3.8508e-001 +4.5094e+000 +3.3636e+000 +2.0438e-001 +1.3203e+000 -4.0296e+000 +4.6221e+000 -4.8864e+000 -1.8182e-002 +4.7069e+000 -2.5752e+000 +2.1515e-001 -2.5329e+000 +4.5990e+000
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.303799923e+002 +3.303799923e+002 +2.929299923e+002 +2.929299923e+002 +1.4187e+000 +1.4311e+000 +2.2554e+000 +5.4578e-001 +3.2748e+000 -2.4881e+000 -3.6837e+000 -4.9725e+000 -2.9144e+000 -4.5162e-001 +1.3545e+000 +7.8422e-002 -3.7143e+000 +1.8405e+000 +1.1692e+000 -1.7843e-001 +2.6743e-001 -1.4317e+000 +4.3831e+000 -3.5818e+000
% function evaluation | noise-free fitness - Fopt (-4.450500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.051472828e+002 +4.051472828e+002 -3.990271719e+001 -3.990271719e+001 +1.8773e+000 +7.1057e-001 +1.2088e+000 +4.5034e+000 -3.5605e-001 -1.5066e+000 +1.7631e+000 -2.9083e+000 +2.7665e+000 +3.0063e+000 +8.7505e-001 +7.0118e-001 -2.9418e+000 -1.4847e-001 -9.8895e-002 -3.7235e+000 +2.5854e+000 +1.5178e-001 +4.3223e+000 -2.1128e+000
