% function evaluation | noise-free fitness - Fopt (7.948000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.361035580e+003 +2.361035580e+003 +2.440515580e+003 +2.440515580e+003 +9.3204e+000 +1.4078e+001 +1.0014e+001 +8.7757e+000 +6.0140e+000 +1.2882e+001 +1.4641e+001 +5.4054e+000 +1.1877e+001 +5.7890e+000 +1.1546e+001 +1.0853e+001 +1.2250e+001 +8.4420e+000 +7.3021e+000 +1.3010e+001 +5.9178e+000 +9.9150e+000 +1.3158e+001 +1.4583e+001
179 +1.561737585e+003 +1.561737585e+003 +1.641217585e+003 +1.641217585e+003 +9.9984e+000 +5.3420e+000 +1.8227e+000 +5.4116e+000 +9.4368e+000 +5.4355e+000 +8.2249e+000 +4.8880e+000 +3.1949e+000 +5.5788e+000 +1.1503e+001 +9.6117e+000 +7.8655e+000 +1.2529e+001 +7.7495e+000 +6.6213e+000 +1.0273e+001 +1.3204e+001 +1.1515e+001 +6.7750e+000
515 +8.557461099e+002 +8.557461099e+002 +9.352261099e+002 +9.352261099e+002 +6.2939e+000 +1.0006e+001 +1.5477e+001 +1.8923e+000 +9.7042e-002 +4.0433e+000 +7.5047e+000 +3.2208e+000 +1.2135e+000 +8.6591e-001 +7.2354e+000 +2.3519e+000 +1.0826e+000 +9.6242e+000 +5.2481e+000 +9.3087e+000 +4.1777e+000 +2.1701e+000 +2.8485e+000 +3.2192e+000
955 +6.207314857e+002 +6.207314857e+002 +7.002114857e+002 +7.002114857e+002 +4.4950e+000 +4.8750e+000 +7.6043e+000 +1.4198e+000 -3.7002e+000 +5.5975e+000 +2.9718e+000 +7.3884e+000 -3.5402e-001 +5.1197e+000 -2.9534e-001 +8.8616e+000 +7.1536e+000 +5.7019e+000 +7.9967e+000 +1.0059e+001 -5.3863e+000 +5.3597e+000 +6.5172e+000 +4.0464e+000
1204 +3.711808932e+002 +3.711808932e+002 +4.506608932e+002 +4.506608932e+002 +4.0343e+000 +6.7225e+000 +5.0574e+000 +4.1043e+000 -3.0760e+000 +3.9594e+000 +2.5807e+000 +4.9988e+000 +1.0417e+000 +2.9235e+000 +2.1745e+000 +7.2836e+000 +5.8283e+000 +5.1884e+000 +5.6530e+000 +6.2458e+000 -2.1377e+000 +4.3843e-001 +5.6765e+000 +3.9026e+000
1390 +2.471310018e+002 +2.471310018e+002 +3.266110018e+002 +3.266110018e+002 +2.8819e+000 +5.3188e+000 +2.0446e+000 +5.0045e+000 -4.3571e+000 +3.4055e+000 -4.4839e-002 +5.2914e+000 -2.4056e-001 +2.1254e+000 -5.3344e-001 +5.4642e+000 +9.1659e-001 +6.2241e+000 +7.3360e+000 +4.7019e+000 -4.0530e+000 -1.7867e+000 +6.1228e+000 +8.1365e-001
1573 +1.554672057e+002 +1.554672057e+002 +2.349472057e+002 +2.349472057e+002 +2.8924e+000 +6.0699e+000 -1.2460e+000 +2.7245e+000 -2.4587e+000 +2.6739e+000 +1.0786e+000 +1.9394e+000 +4.0242e-001 -1.8088e+000 -5.5771e+000 +3.7249e+000 +1.7478e+000 +5.6175e+000 +6.4221e+000 +2.6436e+000 +3.8092e-001 +9.1541e-002 +6.3000e+000 +2.5102e+000
1903 +8.796545483e+001 +8.796545483e+001 +1.674454548e+002 +1.674454548e+002 +2.1405e+000 +3.1067e+000 +5.9188e-001 +3.2504e+000 -4.3690e+000 +3.1148e+000 -1.8712e+000 +1.3341e+000 -2.2686e-001 -7.7057e-001 -4.8011e+000 +5.2231e+000 +2.0793e+000 +3.4946e+000 +4.0851e+000 +1.7279e+000 -1.7871e+000 -3.3573e+000 +5.7026e+000 +1.7619e+000
2027 +4.373734056e+001 +4.373734056e+001 +1.232173406e+002 +1.232173406e+002 +1.2606e+000 +1.0607e+000 -1.2735e+000 +1.1327e+000 -4.6957e+000 +1.9274e+000 +1.3033e-001 +1.1453e+000 -2.3144e-001 +1.3373e-001 -2.7964e+000 +4.3157e+000 +1.6579e+000 +5.3138e-001 +3.7768e+000 +1.5729e+000 -1.5270e+000 -3.7547e+000 +4.8628e+000 +1.8063e+000
2101 +3.618324540e+001 +3.618324540e+001 +1.156632454e+002 +1.156632454e+002 +9.3394e-001 +7.7719e-001 -1.7613e+000 +7.4193e-001 -4.2095e+000 +1.7717e+000 -3.8870e-002 +4.3169e-001 -7.2120e-001 -3.1662e-001 -2.7920e+000 +4.3081e+000 +1.2694e+000 -4.9499e-001 +3.7451e+000 +1.1610e+000 -1.2845e+000 -3.9020e+000 +4.8053e+000 +1.4476e+000
2303 +2.435135114e+001 +2.435135114e+001 +1.038313511e+002 +1.038313511e+002 +1.3794e+000 +1.9224e-002 -1.3113e+000 +1.9107e+000 -3.4906e+000 +7.5418e-001 -1.1189e+000 -7.6840e-002 +9.0663e-002 -1.1088e+000 -2.3629e+000 +3.3140e+000 +2.3013e+000 -8.5495e-001 +4.2842e+000 +1.1652e+000 -5.3335e-001 -3.7509e+000 +4.0116e+000 +2.0355e+000
2472 +1.561434978e+001 +1.561434978e+001 +9.509434978e+001 +9.509434978e+001 +1.0853e+000 -6.1837e-001 -1.4971e+000 +1.2175e+000 -3.6517e+000 +1.5293e+000 +2.9978e-001 -5.1134e-001 -1.1029e+000 -1.4168e+000 -3.6763e+000 +3.7545e+000 +1.0429e+000 +9.1164e-001 +3.4168e+000 +2.6585e+000 -1.5429e-002 -4.6713e+000 +4.0697e+000 +1.8318e+000
2660 +8.255162127e+000 +8.255162127e+000 +8.773516213e+001 +8.773516213e+001 +1.1188e+000 -1.1828e+000 -4.6853e-001 +1.3096e+000 -3.2762e+000 +7.4958e-001 +9.5281e-002 -7.0843e-001 -9.3397e-001 -3.4405e+000 -2.9277e+000 +3.2669e+000 +8.2196e-001 -9.6911e-001 +3.9287e+000 +2.3118e+000 -4.5884e-001 -3.9639e+000 +3.4875e+000 +1.7386e+000
2836 +5.924966438e+000 +5.924966438e+000 +8.540496644e+001 +8.540496644e+001 +1.0457e+000 -1.3568e+000 -6.6290e-001 +1.9455e+000 -3.0632e+000 +4.8041e-001 -2.4962e-001 -9.0244e-001 -1.0085e+000 -3.5523e+000 -3.5854e+000 +3.1789e+000 +9.1134e-001 -6.6646e-001 +3.9652e+000 +2.6981e+000 -5.0614e-002 -4.2994e+000 +3.3858e+000 +1.8749e+000
3080 +3.432329986e+000 +3.432329986e+000 +8.291232999e+001 +8.291232999e+001 +9.2231e-001 -1.2968e+000 -8.2384e-001 +1.3979e+000 -3.0905e+000 +6.7445e-001 +1.5766e-001 -5.8929e-001 -1.0814e+000 -3.4281e+000 -3.6756e+000 +2.8473e+000 +1.3778e+000 -6.1665e-001 +3.8025e+000 +2.7725e+000 -1.0273e-001 -3.8983e+000 +2.8001e+000 +1.6710e+000
3230 +2.362145917e+000 +2.362145917e+000 +8.184214592e+001 +8.184214592e+001 +6.9086e-001 -1.4853e+000 -7.7872e-001 +1.7267e+000 -2.6233e+000 +5.7780e-001 -3.1703e-001 -4.3583e-001 -1.2440e+000 -3.0847e+000 -3.6543e+000 +2.6145e+000 +1.2034e+000 -7.4626e-002 +3.6129e+000 +3.3913e+000 -5.4502e-002 -4.4294e+000 +2.8603e+000 +1.9430e+000
3496 +1.540504177e+000 +1.540504177e+000 +8.102050418e+001 +8.102050418e+001 +3.8108e-001 -1.5564e+000 -6.6087e-001 +1.9354e+000 -2.5510e+000 +8.0223e-001 -3.1491e-001 -1.7204e-002 -1.6013e+000 -3.1219e+000 -3.5569e+000 +2.5874e+000 +9.7378e-001 -4.6752e-001 +3.5400e+000 +2.8879e+000 +1.3173e-001 -4.3270e+000 +2.5554e+000 +1.9067e+000
3665 +8.487075105e-001 +8.487075105e-001 +8.032870751e+001 +8.032870751e+001 +3.0914e-001 -1.5492e+000 -6.4935e-001 +1.6663e+000 -2.5772e+000 +7.1741e-001 -2.5740e-001 +2.0015e-001 -1.5132e+000 -3.3323e+000 -3.6525e+000 +2.4080e+000 +9.9582e-001 +2.0856e-002 +3.7895e+000 +3.1850e+000 -2.0307e-001 -4.2118e+000 +2.4387e+000 +1.4404e+000
3963 +6.022280842e-001 +6.022280842e-001 +8.008222808e+001 +8.008222808e+001 +2.2645e-001 -1.5872e+000 -6.2178e-001 +1.8028e+000 -2.6147e+000 +7.5938e-001 -1.8066e-001 +1.1512e-001 -1.6142e+000 -3.1529e+000 -3.6923e+000 +2.4073e+000 +1.0131e+000 -1.6347e-001 +3.7129e+000 +2.9508e+000 -6.3040e-002 -4.0844e+000 +2.3234e+000 +1.5643e+000
