% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.430683453e+012 +1.430683453e+012 +1.430683453e+012 +1.430683453e+012 +1.3979e+001 +1.4931e+001 +1.4403e+001 +6.2140e+000 +1.0805e+001 +1.0586e+001 +1.0601e+001 +8.3482e+000 +1.4505e+001 +1.4717e+001 +5.5882e+000 +9.0801e+000 +7.9483e+000 +1.2240e+001 +6.3195e+000 +6.2236e+000 +9.0103e+000 +9.6776e+000 +7.6050e+000 +1.3651e+001
26 +9.689100544e+011 +9.689100544e+011 +9.689100538e+011 +9.689100538e+011 +1.3075e+001 +7.8091e+000 +9.4596e+000 +8.6100e+000 +1.4810e+001 +1.2276e+001 +1.2663e+001 +9.1379e+000 +1.0450e+001 +6.9108e+000 +8.6602e+000 +1.3477e+001 +1.4725e+001 +9.7624e+000 +5.2609e+000 +1.1010e+001 +5.5947e+000 +1.2453e+001 +1.2650e+001 +6.8837e+000
79 +5.444076921e+011 +5.444076921e+011 +5.444076915e+011 +5.444076915e+011 +4.8517e+000 +1.3305e+001 +1.5356e+001 +1.3719e+001 +6.8328e+000 +1.4771e+001 +1.1286e+001 +1.2314e+001 +9.6161e+000 +9.7637e+000 +1.9265e+000 +1.0322e+001 +1.4399e+001 +8.7537e+000 +1.3331e+001 +8.7238e+000 +5.7884e+000 +1.3934e+001 +8.3771e+000 +4.1143e+000
99 +1.448572336e+011 +1.448572336e+011 +1.448572330e+011 +1.448572330e+011 -1.5767e-001 +5.9728e+000 +4.1281e+000 +9.1199e+000 +9.1955e+000 +1.1980e+001 +7.3781e+000 +1.1280e+001 +5.9582e+000 +1.3386e+001 +9.4005e+000 +2.5690e+000 +6.8388e+000 +7.6936e+000 +1.1689e+001 +3.0815e+000 +6.5304e+000 +9.1688e+000 +1.2283e+001 +5.9181e+000
154 +6.066960458e+010 +6.066960458e+010 +6.066960396e+010 +6.066960396e+010 +1.1589e+001 +1.2493e+001 +1.2300e+001 +4.9526e+000 +2.7912e+000 +9.4341e+000 +8.1458e+000 +9.1926e+000 +5.3035e+000 +7.4245e+000 +2.5691e+000 +6.8612e+000 +1.2737e+001 +1.0052e+001 +1.7124e+001 +6.9958e+000 +7.6411e+000 +8.6226e+000 +7.5797e+000 -1.6346e+000
170 +1.085837788e+010 +1.085837788e+010 +1.085837725e+010 +1.085837725e+010 +7.6212e+000 +1.1321e+001 +9.9657e+000 +9.9708e+000 +8.5252e+000 +1.2842e+001 +8.2847e+000 +8.3201e+000 +7.0476e+000 +1.1065e+001 +5.5059e+000 +1.0860e+001 +1.3151e+001 +7.1876e+000 +1.3608e+001 +5.3324e+000 +7.9242e+000 +1.3753e+001 +1.6615e+001 -3.2303e+000
199 +5.850390555e+009 +5.850390555e+009 +5.850389934e+009 +5.850389934e+009 +3.9986e+000 +1.2030e+001 +8.8800e+000 +9.4431e+000 +7.7549e+000 +1.1980e+001 +7.3781e+000 +1.1280e+001 +5.4110e+000 +1.0111e+001 +6.7744e+000 +1.3162e+001 +1.3666e+001 +5.7229e+000 +1.0758e+001 +5.6639e+000 +6.1231e+000 +1.2568e+001 +1.3611e+001 -5.1301e+000
309 +2.913744022e+009 +2.913744022e+009 +2.913743401e+009 +2.913743401e+009 +8.2528e+000 +1.7245e+001 +8.9260e+000 +8.8900e+000 +6.1503e+000 +1.4418e+001 +4.6207e+000 +7.4094e+000 +9.9381e+000 +1.0289e+001 +7.0050e+000 +4.0190e+000 +8.9025e+000 -3.6359e+000 +4.6437e+000 -4.5700e-001 +1.1475e+001 +1.2879e+001 +1.3286e+001 +7.9187e-001
502 +2.117495948e+009 +2.117495948e+009 +2.117495326e+009 +2.117495326e+009 +6.5430e+000 +1.4883e+001 +7.1970e+000 +1.1193e+000 +8.7519e+000 +1.9440e+001 +2.6134e+000 +7.1196e+000 +1.5998e+001 +1.1222e+001 +3.1921e+000 +1.1322e+001 +7.5835e+000 -1.6211e+000 +9.4484e+000 +2.0354e+000 +1.0120e+001 +9.6776e+000 +8.7371e+000 -8.1206e+000
677 +1.465418765e+009 +1.465418765e+009 +1.465418144e+009 +1.465418144e+009 +1.3424e+001 +1.9126e+001 +7.8947e+000 +3.8173e+000 +4.2549e-001 +1.0445e+001 +4.1111e+000 +1.5891e+001 +1.6509e+000 +5.2967e+000 +4.0854e+000 +1.4897e+001 +1.1858e+001 -6.3482e-001 +9.5713e+000 -4.4757e+000 +5.3533e+000 +1.3597e+001 +1.0349e+001 +2.8919e+000
