% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.658521289e+002 +2.658521289e+002 +2.489121289e+002 +2.489121289e+002 +1.5704e+000 -4.1574e+000 -1.0084e+000 -2.4312e+000 +3.5604e-001 +4.8153e+000 +4.0242e-001 +2.2886e+000 +1.4360e+000 -2.4621e+000 +3.7414e+000 -3.4362e+000 -2.2831e+000 -1.1264e+000 +2.8303e+000 -1.2749e+000 +3.6737e+000 -2.6675e+000 -1.8400e+000 +8.9138e-001
5 +1.827980590e+002 +1.827980590e+002 +1.658580590e+002 +1.658580590e+002 -2.1221e-001 -3.4980e+000 -2.7112e+000 +3.2729e+000 +4.8953e+000 -2.3350e+000 +4.1533e+000 -3.7972e-001 +3.5425e+000 -3.6273e+000 -4.4850e+000 -1.6352e+000 +1.5144e+000 +2.6933e+000 +1.9366e+000 +3.1347e+000 -2.4665e+000 +6.7864e-001 +8.2266e-001 +3.0391e+000
8 +7.886857121e+001 +7.886857121e+001 +6.192857121e+001 +6.192857121e+001 +5.0765e-001 +2.0921e+000 -2.5126e+000 +7.0739e-001 +4.9340e+000 -3.0607e-001 +4.0943e+000 -2.2218e+000 -2.7526e+000 +3.2044e-001 +5.9398e-001 -2.1576e+000 -2.1920e-001 -2.8777e+000 -3.3027e+000 +1.7360e+000 +4.6184e+000 -3.5781e+000 -4.8519e+000 -3.0622e+000
73 +4.461571871e+001 +4.461571871e+001 +2.767571871e+001 +2.767571871e+001 +9.1087e-001 +1.1775e+000 -2.1659e+000 -2.5179e+000 +4.0191e+000 +3.8463e+000 +5.0768e+000 +2.3714e-001 -2.5620e+000 +9.1731e-002 +4.0416e+000 -4.5625e-001 -2.3582e-001 -8.0174e-001 +6.7574e-001 +3.7813e-001 -5.3152e-001 +2.4242e+000 +1.1400e+000 +5.0932e-002
641 +3.550977052e+001 +3.550977052e+001 +1.856977052e+001 +1.856977052e+001 +1.5821e+000 +2.0872e+000 -1.6527e+000 +3.5796e-001 +4.6564e+000 +7.9106e-001 +4.8296e+000 -3.4659e+000 +1.6231e+000 +4.2202e-001 +5.3337e+000 -8.7864e-001 -1.0614e+000 -2.0762e+000 +5.8949e-001 -1.5713e+000 +5.2242e-002 +6.2955e-001 +1.9734e+000 -1.5330e+000
979 +2.510940556e+001 +2.510940556e+001 +8.169405557e+000 +8.169405557e+000 +1.9987e+000 +1.6555e+000 -8.1162e-001 +1.4451e+000 +4.5727e+000 -7.3097e-001 +2.9562e+000 +6.7093e-001 -9.7837e-001 -3.6038e-001 +5.2083e+000 +9.0066e-002 -4.5752e-001 -6.2053e-002 +1.4830e+000 +3.0710e+000 +1.7684e+000 +6.9742e-001 +5.7024e-001 +1.2665e+000
1574 +1.484457088e+001 +1.484457088e+001 -2.095429116e+000 -2.095429116e+000 +2.6129e+000 +1.7678e+000 +4.0113e-002 +6.7923e-001 +5.1281e+000 -3.0106e+000 +3.3191e+000 -3.4613e+000 +1.9237e-001 -7.3189e-001 +5.1359e+000 -2.0871e+000 -1.0165e+000 -1.4390e+000 +2.3705e+000 +4.0430e-001 +2.5551e+000 +1.3790e+000 +8.7449e-001 +3.7517e-001
2672 +9.351977097e+000 +9.351977097e+000 -7.588022903e+000 -7.588022903e+000 +2.6886e+000 +1.6777e+000 +3.5082e-002 +1.3643e+000 +4.3606e+000 -2.1062e+000 +2.9582e+000 -2.3100e+000 -3.6158e-002 -6.5289e-001 +5.1249e+000 -1.9978e+000 -1.7446e+000 -2.8570e+000 +2.4252e+000 +5.2673e-001 +2.5186e+000 +1.4584e+000 +1.2547e+000 +1.9889e-001
4596 +6.185587154e+000 +6.185587154e+000 -1.075441285e+001 -1.075441285e+001 +2.7487e+000 +1.6239e+000 +2.3813e-001 +1.8619e+000 +3.8441e+000 -1.8551e+000 +2.9059e+000 -2.5112e+000 +9.5725e-002 -8.4639e-001 +4.9501e+000 -1.8348e+000 -1.3102e+000 -2.8668e+000 +2.0341e+000 +8.6728e-001 +2.9543e+000 +1.5628e+000 +1.2854e+000 +3.3044e-001
7097 +3.926380252e+000 +3.926380252e+000 -1.301361975e+001 -1.301361975e+001 +2.7561e+000 +1.5965e+000 +4.6932e-001 +1.3416e+000 +3.4671e+000 -1.8386e+000 +3.5459e+000 -2.7525e+000 +1.0707e-001 -9.6212e-001 +4.8945e+000 -1.9055e+000 -1.3705e+000 -2.6182e+000 +2.0335e+000 +9.9709e-001 +2.6651e+000 +1.7159e+000 +1.2149e+000 +7.4641e-001
