% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.894882407e+005 +3.894882407e+005 +3.896373907e+005 +3.896373907e+005 -3.7380e+000 -4.3145e-001 -3.7183e+000 +3.0198e+000 -2.0434e+000 +1.6584e+000 -2.7345e+000 +4.8198e+000 +1.2940e+000 +4.0473e+000 -1.9217e-001 -1.6997e+000 -6.0773e-001 -4.0212e+000 -1.1585e+000 -1.0551e+000 +4.4923e+000 -1.9537e+000 -4.9052e+000 +3.4475e+000
6 +2.248736358e+005 +2.248736358e+005 +2.250227858e+005 +2.250227858e+005 +5.6939e-002 -3.6683e+000 +2.0708e+000 -2.1250e+000 +2.4899e-001 +1.1864e+000 +2.9711e+000 +1.3368e+000 +2.3557e+000 -7.5134e-001 -7.4003e-001 +1.6883e+000 +3.2397e+000 +1.7178e+000 -2.9411e-001 -3.3600e+000 -5.7793e-001 +4.3433e+000 +3.1925e+000 +2.4408e+000
36 +1.402463986e+005 +1.402463986e+005 +1.403955486e+005 +1.403955486e+005 -4.7599e+000 +3.1981e-001 -2.9506e+000 -1.0112e+000 -2.1466e+000 -4.3240e+000 +1.7060e+000 -4.2952e+000 +5.0423e-001 +1.7138e+000 -8.5557e-001 +2.1198e+000 +3.2260e+000 +2.1251e+000 -1.3043e+000 +3.5937e+000 +9.2212e-001 -3.5099e+000 -2.1170e+000 +1.7298e+000
96 +7.675252435e+004 +7.675252435e+004 +7.690167435e+004 +7.690167435e+004 +6.9416e-001 -2.6546e+000 -1.2440e+000 +2.9911e+000 +9.6023e-001 -1.0892e+000 -4.1760e+000 -9.2412e-001 -5.1887e-001 -2.1098e+000 -5.4657e+000 -1.5247e+000 +3.2781e+000 -3.2347e+000 -3.3210e+000 -2.9703e+000 +1.8040e+000 -1.9394e+000 -4.9861e+000 -4.5816e-001
275 +5.331542079e+004 +5.331542079e+004 +5.346457079e+004 +5.346457079e+004 +9.0951e-001 -3.2956e+000 -2.1965e+000 -1.8238e+000 -1.4386e+000 -6.1149e+000 +1.8203e-001 -3.3140e+000 +3.1705e-002 +2.2488e-001 -2.3278e+000 +1.6872e+000 +4.6593e+000 +5.8036e-001 -1.5780e+000 +6.4620e-001 -1.7517e+000 -7.8550e-001 -2.9609e+000 +2.6379e+000
343 +3.513700467e+004 +3.513700467e+004 +3.528615467e+004 +3.528615467e+004 -3.3147e+000 -1.9198e+000 -2.2968e+000 -5.4651e-002 -1.6225e+000 -5.4403e+000 +2.5392e-001 -3.3621e+000 +1.2569e+000 +1.6184e+000 -2.3334e-001 +1.4887e+000 +2.6670e+000 +5.2277e-001 -1.0961e+000 +1.0263e+000 -1.2107e+000 -9.2503e-001 -3.0437e+000 +3.0725e+000
513 +2.284512232e+004 +2.284512232e+004 +2.299427232e+004 +2.299427232e+004 -3.3611e+000 -3.1460e+000 -2.6778e+000 -2.8030e-002 -3.2470e+000 -1.0892e+000 -4.1760e+000 -3.0366e+000 +9.9385e-001 -9.4387e-001 -3.0938e+000 +1.7063e+000 +1.4567e+000 +4.4285e-001 -2.0190e+000 -6.6091e-001 -2.5806e+000 +7.6694e-001 -4.9861e+000 -4.5816e-001
540 +1.501943687e+004 +1.501943687e+004 +1.516858687e+004 +1.516858687e+004 -1.9279e+000 +5.9129e-001 -4.9171e-001 +8.0025e-001 -1.6631e+000 +1.0558e-001 -1.0036e+000 -7.4926e-001 +1.3195e+000 +1.4481e+000 -7.9407e-001 +1.8246e+000 +9.7961e-001 -3.0285e+000 +7.5176e-001 -1.7306e+000 -2.7660e+000 -6.1560e-001 -2.6135e+000 -1.2400e+000
824 +9.355260833e+003 +9.355260833e+003 +9.504410833e+003 +9.504410833e+003 +8.9310e-001 -1.5643e+000 -3.4358e+000 +2.7428e+000 -1.9962e+000 -3.1390e+000 -7.2910e-001 -1.6845e+000 +9.2282e-002 -6.0917e-001 -1.7173e+000 +7.9564e-001 +9.5524e-001 -1.3344e+000 -7.8240e-002 -1.6874e+000 -2.2312e+000 -1.1712e+000 -7.6804e-001 -2.1956e+000
1027 +6.109844043e+003 +6.109844043e+003 +6.258994043e+003 +6.258994043e+003 -4.7441e-001 -3.0409e-001 -1.2476e+000 +1.7626e+000 -1.7901e+000 -1.8866e+000 -6.7519e-001 -2.0494e+000 -8.4315e-001 -1.3482e+000 -6.4457e-001 +7.7220e-001 +5.5502e-001 -1.1739e+000 -1.4212e-001 -2.5095e+000 -1.9496e+000 +2.6011e-001 -1.4409e+000 -3.9804e+000
1071 +3.850798203e+003 +3.850798203e+003 +3.999948203e+003 +3.999948203e+003 -2.4041e+000 -1.0770e+000 -1.1697e+000 +9.4853e-001 -2.2529e+000 -1.0745e+000 -1.4550e+000 -2.2374e+000 -5.4418e-001 -1.9278e+000 -2.3474e+000 +1.3094e+000 +9.1253e-001 -1.6747e+000 -1.0205e+000 -2.4120e+000 -1.7865e+000 -1.6847e+000 -1.5332e+000 -6.5231e-001
1187 +2.271831592e+003 +2.271831592e+003 +2.420981592e+003 +2.420981592e+003 -4.4669e-002 -7.8715e-001 -2.1665e+000 +2.1376e+000 -2.9775e+000 -1.9929e+000 -7.3784e-001 -2.9797e+000 +2.1622e-001 -2.1507e-002 -2.2872e+000 +6.4739e-001 +1.6197e+000 -2.2926e+000 -7.8560e-001 -2.3085e+000 -1.0147e+000 -2.1097e+000 -1.3713e+000 -3.1317e+000
1274 +1.536866772e+003 +1.536866772e+003 +1.686016772e+003 +1.686016772e+003 -4.7301e-002 -7.8715e-001 -2.1665e+000 +2.1376e+000 -3.2940e+000 -2.7697e+000 -7.3784e-001 -2.9797e+000 +1.1352e-001 -2.1507e-002 -2.2872e+000 -4.2218e-001 +1.6197e+000 -1.1197e+000 -1.5548e+000 -1.8750e+000 -1.0147e+000 -1.9416e+000 -1.7459e+000 -3.1317e+000
1549 +9.213061554e+002 +9.213061554e+002 +1.070456155e+003 +1.070456155e+003 -2.0240e+000 -1.7249e+000 -1.4367e+000 +1.0628e+000 -4.1262e+000 -2.1519e+000 -1.1894e+000 -2.7458e+000 +7.0568e-003 -5.3100e-001 -2.2697e+000 -1.7441e-001 +1.9715e+000 -9.4280e-001 -2.5260e+000 -1.8564e+000 -5.6852e-001 -3.8822e-001 -1.8344e+000 -2.5636e+000
1735 +5.012007194e+002 +5.012007194e+002 +6.503507194e+002 +6.503507194e+002 -4.7708e-001 -5.9211e-001 -7.0165e-001 +1.1562e+000 -3.3196e+000 -1.3680e+000 -6.3629e-001 -1.9629e+000 -4.1752e-001 +1.4396e-001 -2.0609e+000 -3.7047e-001 +1.8330e+000 -1.4769e+000 -2.1017e+000 -1.7942e+000 -4.5429e-001 -2.1794e-001 -1.8465e+000 -2.6462e+000
2009 +3.857547394e+002 +3.857547394e+002 +5.349047394e+002 +5.349047394e+002 -1.9745e+000 -6.8727e-001 -1.0848e-001 +8.8547e-001 -3.2461e+000 -1.1085e+000 -8.0881e-001 -1.5214e+000 -5.5142e-001 +2.2529e-001 -2.0075e+000 -4.2592e-001 +1.7774e+000 -1.6765e+000 -1.8553e+000 -1.7682e+000 -4.4038e-001 +3.1769e-001 -2.0250e+000 -2.5858e+000
2120 +2.418225142e+002 +2.418225142e+002 +3.909725142e+002 +3.909725142e+002 -1.5525e+000 -8.9003e-001 -8.2103e-001 +1.0616e+000 -3.4743e+000 -1.6621e+000 -9.1101e-001 -1.1968e+000 -2.9798e-001 +4.7497e-001 -1.5692e+000 +7.0556e-001 +2.0313e+000 -1.8758e+000 -2.0043e+000 -1.4507e+000 -7.5930e-001 -6.9091e-001 -2.2788e+000 -3.2519e+000
2630 +1.581030056e+002 +1.581030056e+002 +3.072530056e+002 +3.072530056e+002 -1.4421e+000 -9.5671e-001 -5.1516e-001 +1.0644e+000 -3.6040e+000 -2.3419e+000 -1.0816e+000 -1.4337e+000 -1.7338e-001 +4.4054e-001 -2.1582e+000 +1.4450e-001 +2.0698e+000 -1.5306e+000 -1.8112e+000 -1.3259e+000 -9.4454e-001 -8.2911e-001 -2.7277e+000 -3.9982e+000
2766 +9.586591336e+001 +9.586591336e+001 +2.450159134e+002 +2.450159134e+002 -4.3695e-001 -8.8465e-001 -5.4171e-001 +1.2535e+000 -3.7340e+000 -2.7983e+000 -1.1221e+000 -1.3843e+000 -1.6214e-001 +2.0182e-001 -2.1270e+000 +1.7524e-001 +2.0241e+000 -1.4497e+000 -1.7820e+000 -1.4598e+000 -8.7399e-001 -4.0488e-001 -2.6642e+000 -3.6206e+000
4782 +6.280594634e+001 +6.280594634e+001 +2.119559463e+002 +2.119559463e+002 -2.8676e-001 -7.4851e-001 -6.2327e-001 +1.0332e+000 -3.7087e+000 -1.9151e+000 -1.2513e+000 -1.4118e+000 -2.5944e-001 +8.8041e-002 -2.2896e+000 -4.2237e-002 +1.7257e+000 -1.5329e+000 -1.7192e+000 -1.4519e+000 -8.2942e-001 -3.9754e-001 -2.8035e+000 -3.8561e+000
5155 +3.958371319e+001 +3.958371319e+001 +1.887337132e+002 +1.887337132e+002 -2.2888e-001 -6.7084e-001 -5.5294e-001 +1.0309e+000 -3.6342e+000 -2.4320e+000 -1.6876e+000 -1.7461e+000 -8.1280e-001 -2.8277e-001 -2.5497e+000 -2.6754e-001 +1.7235e+000 -1.5363e+000 -1.6386e+000 -1.5122e+000 -8.4600e-001 -3.7167e-001 -2.8771e+000 -3.9479e+000
5321 +2.439869834e+001 +2.439869834e+001 +1.735486983e+002 +1.735486983e+002 -2.4528e-001 -7.0947e-001 -5.3644e-001 +1.1398e+000 -3.6935e+000 -2.2721e+000 -1.6805e+000 -1.9726e+000 -7.2924e-001 -4.5593e-001 -2.6604e+000 -1.6548e-001 +1.8320e+000 -1.5230e+000 -1.7095e+000 -1.5326e+000 -8.7547e-001 -3.1255e-001 -2.8591e+000 -3.9039e+000
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.608101385e+005 +4.608101385e+005 +4.598101385e+005 +4.598101385e+005 +1.0207e+000 +4.1685e+000 -4.3837e+000 -2.2584e+000 -1.2845e+000 -4.4729e+000 +2.1339e+000 -4.9786e+000 +3.6746e+000 +4.1697e+000 +3.4119e+000 +3.0178e+000 -4.4777e+000 -4.9127e+000 +1.6983e+000 -1.7370e-001 -3.9029e+000 +1.2582e+000 -3.5359e+000 -3.1813e+000
8 +3.465378349e+005 +3.465378349e+005 +3.455378349e+005 +3.455378349e+005 +1.9827e+000 +1.3972e+000 +2.2188e+000 -2.3040e+000 -4.7913e+000 +4.8421e+000 -3.0513e+000 -3.7032e+000 +2.8236e-001 +3.2427e+000 -2.4036e+000 +1.0487e+000 -1.1309e+000 -1.8118e+000 +1.2406e+000 +2.2668e+000 -9.1508e-001 +1.6759e+000 -4.5179e+000 -1.9155e+000
26 +2.428469964e+005 +2.428469964e+005 +2.418469964e+005 +2.418469964e+005 -4.7824e+000 +2.0709e+000 -6.7956e-001 -2.6342e+000 -1.2692e+000 +1.6513e-001 -2.7310e+000 -1.4080e+000 +4.3460e+000 +3.2616e+000 +2.7917e+000 -2.8158e+000 +1.4662e-001 -2.0458e+000 +5.5687e-001 +4.2056e+000 +2.6115e+000 +1.2065e+000 +8.5942e-001 -6.0885e-001
164 +9.553080459e+004 +9.553080459e+004 +9.453080459e+004 +9.453080459e+004 -5.7190e+000 -4.2200e+000 +3.6970e+000 +4.4631e-001 -7.7828e-001 -8.4713e-001 -7.5781e-001 -3.9518e+000 +4.5978e+000 +1.5409e+000 -2.3451e+000 -1.6585e+000 -1.9300e+000 -2.9744e+000 -2.4576e+000 -1.2419e+000 +7.0627e-001 -3.3286e+000 +3.9738e-001 +5.3612e+000
254 +5.004628367e+004 +5.004628367e+004 +4.904628367e+004 +4.904628367e+004 -5.2796e+000 -3.4494e+000 +3.4467e+000 -2.4971e-001 -9.4455e-001 -8.2426e-001 -1.1169e+000 -3.7537e+000 +2.6542e+000 -4.0620e-001 -1.5336e+000 -1.1400e+000 -2.3209e+000 -3.4798e+000 -3.3002e+000 -2.7002e+000 +1.7506e-001 -1.9011e+000 +5.6746e-002 +5.5645e+000
332 +3.914089585e+004 +3.914089585e+004 +3.814089585e+004 +3.814089585e+004 -5.2093e+000 -2.8545e-001 +1.9511e+000 -1.7535e+000 -1.5148e+000 +2.0985e+000 -3.7951e-001 -2.7770e+000 +2.9580e+000 +1.1058e+000 -3.7554e+000 -1.7545e+000 -7.7468e-001 -3.3792e+000 -3.1287e+000 -2.1196e+000 +2.6929e+000 -2.5104e+000 -2.2087e+000 -1.5352e+000
618 +2.509037612e+004 +2.509037612e+004 +2.409037612e+004 +2.409037612e+004 -4.8165e+000 +1.6666e+000 +2.1537e+000 -3.5180e+000 -1.4724e+000 +2.7248e+000 -1.6248e+000 -2.8119e+000 +1.1886e+000 -1.3755e-001 -3.2737e+000 -1.6850e+000 -8.8778e-001 -3.3505e+000 -1.8081e+000 -1.1522e+000 +2.3497e+000 -2.0839e+000 -2.2980e+000 -2.9080e+000
698 +1.229698770e+004 +1.229698770e+004 +1.129698770e+004 +1.129698770e+004 -4.7441e+000 +1.4341e+000 +2.0582e+000 -4.0556e+000 -2.6737e+000 +1.1514e+000 -1.6672e+000 -2.9986e+000 +1.3913e+000 -7.0601e-002 -2.6176e+000 -2.1723e+000 -6.0026e-001 -3.3470e+000 -1.7516e+000 -9.4455e-001 +2.2876e+000 -1.7303e+000 -2.3143e+000 -7.4954e-001
803 +9.871048465e+003 +9.871048465e+003 +8.871048465e+003 +8.871048465e+003 -4.6003e+000 +1.1249e+000 +1.2829e+000 -4.2966e+000 -2.8884e+000 +8.7459e-001 -3.2023e+000 -3.0424e+000 +2.6849e-001 +1.5792e+000 -5.4966e-001 -4.4194e+000 -3.6049e-001 -2.9339e+000 -1.3276e+000 -4.5003e-001 +1.3735e+000 -1.2253e+000 -2.2348e+000 -2.2959e-001
985 +3.828142129e+003 +3.828142129e+003 +2.828142129e+003 +2.828142129e+003 -4.8304e+000 +4.1025e-001 +1.3853e+000 -1.4845e+000 -1.8711e+000 +3.9115e-001 -2.7729e+000 -2.6383e+000 +8.9348e-001 +1.5266e+000 -1.3390e+000 -2.5669e+000 -8.5874e-002 -3.3663e+000 +5.0948e-003 -7.4758e-001 +1.7328e+000 -1.6625e+000 -2.2635e+000 -5.5954e+000
1118 +1.365211821e+003 +1.365211821e+003 +3.652118209e+002 +3.652118209e+002 -4.2067e+000 +9.5519e-001 -1.1120e-002 -2.3331e+000 -3.7492e+000 -8.8591e-001 -3.5383e+000 -2.4387e+000 +5.7970e-001 +2.3859e+000 -1.8409e+000 -3.4171e+000 -2.6037e-001 -3.3353e+000 +1.1080e+000 -1.3449e-001 +9.5181e-001 -2.3305e+000 -1.4896e+000 -2.6153e+000
1536 +9.811987893e+002 +9.811987893e+002 -1.880121069e+001 -1.880121069e+001 -4.6168e+000 +8.7159e-001 +7.8412e-001 -1.8630e+000 -3.6229e+000 -1.4221e+000 -3.3256e+000 -2.5473e+000 +5.1338e-001 +2.4031e+000 -1.8658e+000 -3.5144e+000 -2.5532e-001 -2.9880e+000 +5.9171e-001 -9.5489e-001 +1.1908e+000 -2.4129e+000 -1.6014e+000 -1.7723e+000
1804 +5.487897966e+002 +5.487897966e+002 -4.512102034e+002 -4.512102034e+002 -4.0101e+000 +6.6283e-001 +8.3861e-001 -2.7654e+000 -3.6842e+000 -1.4588e+000 -3.3149e+000 -1.4988e+000 +5.4336e-001 +2.2412e+000 -1.5168e+000 -1.8910e+000 -6.6537e-001 -3.0699e+000 +2.6577e-002 -9.1647e-001 +6.2698e-001 -2.2518e+000 -1.3669e+000 -8.7586e-001
1877 +3.758381870e+002 +3.758381870e+002 -6.241618130e+002 -6.241618130e+002 -4.8456e+000 +7.0067e-001 +4.0281e-001 -2.6853e+000 -3.6807e+000 -1.2370e+000 -2.7725e+000 -2.1774e+000 +5.8964e-001 +2.2485e+000 -1.5395e+000 -1.9323e+000 -6.1237e-001 -3.1554e+000 +9.6003e-002 -7.3662e-001 +7.8518e-001 -2.5969e+000 -1.7422e+000 -1.3495e+000
2435 +2.400406768e+002 +2.400406768e+002 -7.599593232e+002 -7.599593232e+002 -4.6615e+000 +6.5490e-001 +9.0318e-001 -2.8019e+000 -3.0881e+000 -1.0839e+000 -2.7894e+000 -2.0058e+000 +1.6163e-001 +2.5086e+000 -1.5368e+000 -1.4307e+000 -6.1960e-001 -3.4429e+000 +1.6964e-001 -2.3236e+000 +6.0235e-001 -2.4989e+000 -2.0513e+000 -1.8103e+000
2823 +1.467079433e+002 +1.467079433e+002 -8.532920567e+002 -8.532920567e+002 -4.4596e+000 +4.1217e-001 +6.0996e-001 -2.5196e+000 -3.2095e+000 -1.1627e+000 -2.7154e+000 -2.0461e+000 +2.1840e-001 +2.4973e+000 -1.4633e+000 -1.8225e+000 -1.0661e+000 -3.4557e+000 +7.5063e-002 -2.3284e+000 +4.7891e-001 -2.7729e+000 -2.2918e+000 -2.2436e+000
3268 +9.996758876e+001 +9.996758876e+001 -9.000324112e+002 -9.000324112e+002 -4.3448e+000 +5.2021e-001 +4.8662e-001 -2.5638e+000 -3.1703e+000 -1.1898e+000 -2.5160e+000 -1.8437e+000 +3.1115e-001 +2.2180e+000 -1.6802e+000 -2.1476e+000 -1.5231e+000 -3.5236e+000 +1.6784e-001 -1.8909e+000 +1.5172e-001 -3.1428e+000 -2.5054e+000 -2.3744e+000
3608 +5.832328129e+001 +5.832328129e+001 -9.416767187e+002 -9.416767187e+002 -4.3450e+000 +5.0193e-001 +6.3018e-001 -2.6070e+000 -3.2295e+000 -8.9450e-001 -2.8798e+000 -2.1311e+000 +1.7600e-001 +2.1650e+000 -1.9791e+000 -2.0514e+000 -1.5609e+000 -3.6192e+000 +1.3404e-001 -1.5620e+000 +2.0391e-002 -3.4818e+000 -3.0922e+000 -2.4708e+000
3837 +3.757451698e+001 +3.757451698e+001 -9.624254830e+002 -9.624254830e+002 -4.4015e+000 +5.7466e-001 +6.9042e-001 -2.5114e+000 -3.0273e+000 -8.8995e-001 -2.9006e+000 -2.2265e+000 +2.3128e-001 +1.8769e+000 -1.8745e+000 -2.2394e+000 -1.4001e+000 -3.6389e+000 +3.0196e-001 -1.4870e+000 -9.2224e-002 -3.5131e+000 -2.9018e+000 -2.7764e+000
4447 +2.402688242e+001 +2.402688242e+001 -9.759731176e+002 -9.759731176e+002 -4.4404e+000 +5.5452e-001 +7.1078e-001 -2.5543e+000 -3.0790e+000 -8.3918e-001 -2.8727e+000 -2.1566e+000 +1.9158e-001 +1.8889e+000 -1.8888e+000 -2.0899e+000 -1.5119e+000 -3.7110e+000 +9.2397e-002 -1.7269e+000 -3.3164e-001 -3.5283e+000 -2.9668e+000 -2.7292e+000
% function evaluation | noise-free fitness - Fopt (9.862000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.308533813e+006 +1.308533813e+006 +1.308632433e+006 +1.308632433e+006 -1.7104e+000 +4.8303e+000 +4.5020e+000 +4.4413e+000 -4.9966e+000 -3.5243e-001 -4.7069e+000 +2.5857e+000 +1.6546e+000 -2.1476e+000 -2.6829e+000 +3.5572e+000 -9.8468e-001 -4.2383e+000 +2.6062e+000 -1.1017e+000 +3.5711e+000 -4.5406e+000 -2.5554e+000 -5.8819e-001
3 +4.633058204e+005 +4.633058204e+005 +4.634044404e+005 +4.634044404e+005 +2.5830e+000 +2.7303e+000 -3.7811e+000 -8.7613e-001 -2.3391e+000 -8.9780e-001 -7.5590e-001 -3.5282e+000 +2.3570e-001 -9.9943e-001 +3.6203e+000 -4.8770e+000 +2.2656e+000 +2.7422e+000 +1.9068e+000 -3.3031e+000 +2.5294e+000 +8.0418e-001 +1.8989e+000 -2.2822e+000
9 +3.177566803e+005 +3.177566803e+005 +3.178553003e+005 +3.178553003e+005 -2.0893e+000 +2.7873e+000 -5.4655e-001 -1.7484e+000 -3.6238e+000 +2.8870e+000 -3.8713e+000 -3.5901e+000 -1.1031e+000 -2.5619e+000 -2.1022e+000 -3.0724e+000 -3.0294e+000 -2.9695e+000 -4.0297e+000 +2.8626e+000 +4.3720e+000 -4.0240e+000 -2.2476e-001 -4.6321e+000
75 +1.279460263e+005 +1.279460263e+005 +1.280446463e+005 +1.280446463e+005 +3.8073e-001 +2.1779e+000 +1.0025e+000 +7.9118e-001 -2.2738e+000 +4.3050e-001 -1.5374e+000 +4.3516e-001 -2.7393e+000 -6.7285e-001 +1.3593e+000 -5.2264e+000 -6.5382e-001 -7.6924e-001 -3.6055e-001 -4.8054e-001 +8.5789e-001 +5.9321e-001 +2.9683e-001 -3.2628e+000
172 +6.102226736e+004 +6.102226736e+004 +6.112088736e+004 +6.112088736e+004 +5.4470e-001 +1.8246e+000 +1.3118e+000 -1.4694e+000 -3.0485e-002 -2.0424e+000 -1.7601e+000 -1.2245e+000 -3.9268e+000 +1.8334e-001 -5.0547e-002 -4.7493e+000 +7.2453e-001 -2.7211e+000 -1.9503e+000 +4.4289e-001 +7.5774e-001 +2.8909e+000 +1.8891e+000 -2.3737e+000
303 +3.300810135e+004 +3.300810135e+004 +3.310672135e+004 +3.310672135e+004 -5.4483e-001 +1.2891e+000 +3.3976e+000 -3.8911e+000 -5.1822e-001 +7.2928e-002 -6.1867e-001 -2.6017e+000 -3.0795e+000 +1.4182e+000 +1.5144e+000 -3.5112e+000 +2.7478e+000 -4.3853e+000 -2.7099e+000 -1.3201e+000 -2.3393e+000 +3.0385e+000 +1.8578e+000 -9.8865e-001
332 +2.325678317e+004 +2.325678317e+004 +2.335540317e+004 +2.335540317e+004 +9.6769e-001 -3.5099e+000 +2.0216e+000 -9.3221e-001 -2.5650e+000 +5.5125e-001 -1.9618e+000 -1.9257e+000 -3.5249e+000 -1.0051e-001 +5.7648e-001 -1.7112e+000 +1.1001e+000 -3.7873e+000 -2.1983e+000 -3.9195e+000 -1.3151e+000 +2.2029e+000 +7.2284e-001 -1.4264e-001
583 +9.968533414e+003 +9.968533414e+003 +1.006715341e+004 +1.006715341e+004 -2.5341e+000 -4.1244e+000 +1.1509e+000 -3.4502e+000 -1.4678e+000 +7.9984e-001 -1.6497e+000 -2.1969e+000 -3.9716e+000 +3.9135e-002 +1.2929e+000 -6.8239e-001 -1.6218e+000 -2.2893e+000 -2.2649e+000 -4.5679e+000 -2.9167e-001 +1.1088e+000 -6.3216e-001 +1.3020e+000
850 +4.153418980e+003 +4.153418980e+003 +4.252038980e+003 +4.252038980e+003 -1.6477e+000 -2.1425e+000 +1.4572e+000 -3.7256e+000 +2.8500e-001 +9.6497e-001 -8.9279e-001 -2.1163e+000 -3.8936e+000 +3.6015e-002 +1.2740e+000 -6.8574e-001 -3.7495e-001 -4.7170e+000 -2.2529e+000 -1.2881e+000 +1.6895e+000 +1.1040e+000 +3.9484e-001 +1.7724e+000
859 +2.202429652e+003 +2.202429652e+003 +2.301049652e+003 +2.301049652e+003 -9.6893e-001 -3.0823e+000 +1.5118e+000 -3.9924e+000 -5.2410e-001 +3.1270e-001 -1.9570e+000 -3.5513e+000 -4.0124e+000 +2.2974e-001 -3.1495e-001 -3.1470e+000 +9.7667e-001 -3.3464e+000 -3.6984e+000 -3.4002e+000 +1.0413e+000 +1.1316e+000 -2.9720e-001 +1.2800e+000
1204 +1.264766576e+003 +1.264766576e+003 +1.363386576e+003 +1.363386576e+003 -5.7312e-001 -1.7013e+000 +1.7376e+000 -3.5908e+000 -3.4881e-001 +8.7921e-002 -2.4615e+000 -2.8836e+000 -3.9522e+000 -4.1186e-001 +1.1000e-001 -3.2323e+000 +1.3033e+000 -4.1346e+000 -3.6331e+000 -2.3692e+000 +1.4627e+000 +1.4777e+000 +5.8477e-001 +6.0192e-001
1382 +9.256758864e+002 +9.256758864e+002 +1.024295886e+003 +1.024295886e+003 -6.2640e-001 -1.4126e+000 +1.5820e+000 -3.9318e+000 -5.9925e-001 +1.6525e+000 -2.5165e+000 -2.9646e+000 -3.8855e+000 -1.7162e+000 +1.3129e+000 -3.3138e+000 +1.2936e+000 -3.6675e+000 -3.4878e+000 -2.7774e+000 +7.1800e-001 +8.9061e-001 +8.6994e-001 +6.4652e-001
1584 +5.280297473e+002 +5.280297473e+002 +6.266497473e+002 +6.266497473e+002 -1.2411e+000 -1.6674e+000 +1.5659e+000 -3.7205e+000 -2.0853e-001 +4.7760e-001 -2.0575e+000 -3.5119e+000 -4.3724e+000 -1.7263e+000 +9.1782e-001 -3.1652e+000 +5.7601e-001 -4.0165e+000 -3.4618e+000 -2.9877e+000 +1.1334e+000 +1.0885e+000 +8.7741e-001 +1.0397e+000
1695 +3.510491763e+002 +3.510491763e+002 +4.496691763e+002 +4.496691763e+002 -1.1206e+000 -1.8722e+000 +2.0491e+000 -3.2886e+000 +3.9501e-001 +1.2328e+000 -2.8239e+000 -3.5807e+000 -4.1453e+000 -1.2118e+000 +4.3874e-001 -1.8106e+000 +6.6966e-001 -4.2572e+000 -3.1928e+000 -2.3158e+000 +1.5174e+000 +1.1842e+000 +1.6870e+000 +3.7440e-001
1791 +2.202863143e+002 +2.202863143e+002 +3.189063143e+002 +3.189063143e+002 -1.7524e+000 -2.4699e+000 +1.3767e+000 -3.8347e+000 -7.3741e-002 +1.0755e+000 -2.3235e+000 -3.7149e+000 -4.1056e+000 -1.0617e+000 +4.6398e-001 -2.8577e+000 +1.1261e-001 -4.1883e+000 -2.8482e+000 -2.6648e+000 +1.1735e+000 +1.0594e+000 +1.5220e+000 +3.4106e-001
2208 +1.504619273e+002 +1.504619273e+002 +2.490819273e+002 +2.490819273e+002 -1.7931e+000 -1.9233e+000 +1.2868e+000 -3.4484e+000 -2.4823e-001 +5.7696e-001 -2.3600e+000 -3.5231e+000 -3.9646e+000 -1.0989e+000 +9.2930e-001 -1.9415e+000 +7.7109e-001 -3.5060e+000 -2.9835e+000 -2.5178e+000 +1.4466e+000 +1.3742e+000 +1.4838e+000 -3.5831e-001
2695 +9.586061441e+001 +9.586061441e+001 +1.944806144e+002 +1.944806144e+002 -2.0899e+000 -2.1225e+000 +1.3319e+000 -3.2769e+000 -1.6909e-001 +6.2180e-001 -2.3005e+000 -3.5661e+000 -3.6888e+000 -1.0992e+000 +7.4020e-001 -2.4501e+000 +4.5323e-001 -3.7694e+000 -3.3236e+000 -2.7055e+000 +1.2834e+000 +1.2315e+000 +1.6227e+000 -5.6760e-001
3038 +6.308187974e+001 +6.308187974e+001 +1.617018797e+002 +1.617018797e+002 -2.1149e+000 -2.1096e+000 +1.3544e+000 -3.2560e+000 -1.6797e-001 +6.9653e-001 -2.3524e+000 -3.6456e+000 -3.5670e+000 -1.0524e+000 +7.5900e-001 -2.5888e+000 +5.8267e-002 -3.9063e+000 -3.3844e+000 -2.8251e+000 +1.0184e+000 +1.0100e+000 +1.6411e+000 -3.9498e-001
