% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.289518840e+006 +2.289518840e+006 +2.289554740e+006 +2.289554740e+006 -4.5174e+000 +2.5543e+000 -4.2955e+000 +2.6903e+000 -8.8064e-001 +6.2896e-001 -4.0809e+000 +8.2852e-001 -4.7369e+000 +2.8864e-001 +2.9204e+000 -4.8831e+000 +1.6878e-001 +4.4591e+000 -4.5233e+000 -3.0464e+000 +2.3707e+000 +6.2262e-001 -1.4467e+000 -1.5492e+000
3 +1.298740894e+006 +1.298740894e+006 +1.298776794e+006 +1.298776794e+006 -1.0684e+000 -3.6620e+000 +1.4205e+000 +1.7169e+000 -3.5951e+000 -3.6130e+000 +3.2914e+000 -2.6851e+000 +3.1054e+000 +1.0008e+000 +3.1073e+000 -1.1007e-001 -2.8333e+000 +1.8461e+000 +2.1178e+000 +3.8617e+000 -1.2022e+000 -3.3910e+000 -2.2323e-001 -3.4633e+000
11 +7.847764915e+005 +7.847764915e+005 +7.848123915e+005 +7.848123915e+005 -9.0636e-002 +4.0926e+000 -2.0745e+000 -4.1456e-002 -2.5962e+000 -3.9765e+000 -2.4887e+000 +1.9762e+000 -2.5191e+000 +3.5678e-001 +1.2424e+000 +3.2388e+000 -6.9702e-001 +4.3020e+000 +2.2403e+000 -4.5110e+000 +4.6100e+000 -1.6420e+000 -2.3547e+000 -1.3576e+000
72 +5.717901555e+005 +5.717901555e+005 +5.718260555e+005 +5.718260555e+005 -5.7317e+000 +1.6031e+000 +5.7276e+000 +3.4307e+000 -3.4585e+000 -2.4766e+000 -1.2576e+000 -5.4779e+000 +3.1324e+000 -5.6012e+000 -1.7220e+000 -4.0932e+000 +7.6677e-001 +5.5648e+000 -2.4708e+000 +1.2268e+000 -6.0116e-001 +2.3709e+000 -5.0661e+000 +4.5464e-001
237 +3.759615385e+005 +3.759615385e+005 +3.759974385e+005 +3.759974385e+005 -2.8591e+000 +2.7550e+000 +7.0949e+000 +3.9265e+000 -2.1937e+000 -5.4177e-001 -2.5569e+000 -2.7660e+000 +2.1077e+000 -2.3035e+000 -6.3697e-001 -3.6373e+000 -3.7764e-001 +3.6443e+000 -1.7740e+000 +1.2557e-001 +4.1142e+000 +7.4581e+000 -4.2879e+000 +8.8341e-002
245 +2.410477571e+005 +2.410477571e+005 +2.410836571e+005 +2.410836571e+005 -3.9129e+000 +3.0946e+000 +7.2804e+000 +1.0641e+000 -1.1086e+000 -3.3414e+000 -2.2839e+000 -3.7427e+000 +2.1817e+000 -5.9692e+000 -4.2061e+000 -5.1169e+000 +4.4559e-001 +4.9325e+000 +9.4289e-001 -1.7960e+000 +7.5335e-001 +5.7266e+000 -3.5780e+000 -1.9241e+000
366 +1.285284291e+005 +1.285284291e+005 +1.285643291e+005 +1.285643291e+005 +2.5836e-001 +1.5164e+000 +6.1406e+000 +7.7946e+000 -6.7528e+000 -1.2961e+000 -1.8736e+000 -5.6991e+000 +2.0180e+000 -9.3844e+000 -3.4559e+000 -7.0645e+000 -2.5010e+000 +2.4418e+000 +3.2117e+000 +2.0733e+000 +1.1293e+000 +1.1331e+001 -6.7825e+000 -1.3391e+000
368 +8.647938678e+004 +8.647938678e+004 +8.651528678e+004 +8.651528678e+004 -9.0814e-001 +2.7002e+000 +7.7575e+000 +6.4596e+000 -5.8350e+000 -6.1095e+000 +8.9845e-001 -4.1707e+000 +3.4977e+000 -9.4154e+000 -1.5647e+000 -9.8872e+000 +1.6414e-001 +4.5932e+000 +4.5313e+000 -1.4597e+000 +3.6330e+000 +1.2165e+001 -5.2727e+000 -2.9064e+000
377 +3.719041155e+004 +3.719041155e+004 +3.722631155e+004 +3.722631155e+004 +6.6384e-001 +2.5727e+000 +8.0623e+000 +7.7994e+000 -7.0336e+000 -9.0345e+000 +1.5093e+000 -4.4508e+000 +2.9473e+000 -1.0437e+001 -1.1537e+000 -1.2598e+001 +8.4503e-002 +3.1807e+000 +7.6211e+000 -1.5483e+000 +4.5277e+000 +1.3434e+001 -4.3837e+000 -4.2707e+000
388 +1.187706963e+004 +1.187706963e+004 +1.191296963e+004 +1.191296963e+004 +8.9805e-001 +3.0600e+000 +1.2235e+001 +1.1838e+001 -8.1820e+000 -1.1208e+001 +3.1728e+000 -7.9424e+000 +5.1126e+000 -1.5696e+001 -2.3086e+000 -1.9766e+001 +3.4378e-001 +1.7290e+000 +1.0023e+001 +4.2381e-001 +4.0027e+000 +1.9563e+001 -4.6587e+000 -4.2890e+000
