% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.539739015e+001 +8.539739015e+001 +1.261773901e+002 +1.261773901e+002 +7.3568e-002 +3.4825e+000 +1.4200e+000 -1.7806e+000 -4.4043e+000 +2.9415e-001 +1.1878e-001 +2.2884e+000 +8.2380e-001 +2.7864e+000 -4.4778e+000 +4.0736e+000 +2.6727e-001 +1.8490e+000 +1.4461e-002 -3.8330e+000 +1.5947e+000 -1.4262e+000 +4.9955e+000 -3.6502e+000
1013 +6.008523798e+001 +6.008523798e+001 +1.008652380e+002 +1.008652380e+002 -1.7504e-001 -2.6165e+000 -1.5565e-001 +3.7130e+000 +8.4873e-001 +4.0121e+000 -2.9049e+000 +1.0353e+000 +4.4395e+000 -5.7963e-001 +1.4836e-001 -3.5558e+000 +1.6227e+000 -2.0494e+000 -2.3366e+000 +7.9888e-001 -3.3219e+000 -3.0256e+000 -7.4124e-001 -3.0942e+000
1487 +3.861018718e+001 +3.861018718e+001 +7.939018718e+001 +7.939018718e+001 -5.5439e-001 -3.7819e+000 -2.5764e-001 +6.2535e+000 +1.0986e+000 +5.4595e+000 -5.1583e+000 +2.1497e+000 +5.1053e+000 +3.7158e-002 -4.4480e-001 -3.6734e+000 -1.1863e+000 -2.2658e+000 -3.3486e+000 +1.4849e+000 -2.8788e+000 -3.9105e+000 -2.2266e+000 -3.5855e+000
1900 +2.444236759e+001 +2.444236759e+001 +6.522236759e+001 +6.522236759e+001 -5.5439e-001 -3.6898e+000 +2.9272e-001 +4.8916e+000 +1.0986e+000 +4.7878e+000 -3.7835e+000 +2.8180e+000 +4.3329e+000 -7.6452e-001 -7.5029e-001 -2.7476e+000 -2.0130e+000 -2.7283e+000 -3.3486e+000 +1.9607e+000 -5.6032e-001 -4.2224e+000 -2.2266e+000 -4.1661e+000
3234 +1.566633620e+001 +1.566633620e+001 +5.644633620e+001 +5.644633620e+001 +5.0464e-002 -3.4901e+000 +1.5585e+000 +4.4855e+000 +6.8180e-001 +4.9586e+000 -4.1410e+000 +1.9848e+000 +3.6101e+000 -2.1199e+000 -5.9425e-001 -2.3286e+000 -1.5362e+000 -3.5135e+000 -3.0263e+000 +2.3096e+000 -1.8537e+000 -3.3917e+000 -3.8598e+000 -3.9585e+000
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.504146298e+001 +8.504146298e+001 +8.344146298e+001 +8.344146298e+001 -1.3046e+000 -1.8127e+000 -2.3616e+000 +4.9660e+000 +1.0319e+000 +6.5897e-001 +1.5468e+000 -1.9230e+000 -1.7129e+000 -4.3408e+000 -3.2282e+000 -1.6729e+000 +1.8780e-001 -2.1280e+000 +3.4694e+000 +3.4825e+000 -1.0849e+000 +3.2972e+000 +7.8638e-001 -4.5891e+000
1038 +6.094085493e+001 +6.094085493e+001 +5.934085493e+001 +5.934085493e+001 +2.0743e+000 -5.6944e+000 +5.2171e+000 +3.7527e-001 -2.5917e+000 -4.6182e-001 +4.7883e+000 +1.9642e+000 -4.1658e+000 +3.0203e+000 -1.6210e+000 +1.4692e+000 -2.1235e-001 +3.6892e+000 -6.8302e-001 +1.8463e+000 -1.6707e+000 +1.7418e+000 +7.7020e-001 +4.9349e-001
1423 +3.599194744e+001 +3.599194744e+001 +3.439194744e+001 +3.439194744e+001 +2.5657e+000 -4.9500e+000 +4.9460e+000 -7.4734e-001 -2.6938e+000 +1.0373e+000 +1.3242e+000 +3.8135e+000 -3.7189e+000 +2.4427e+000 -9.6943e-001 +1.7408e+000 +1.2475e+000 +5.5445e+000 +1.5838e+000 +1.0445e+000 -2.3943e+000 +1.4820e+000 +5.8649e-001 +9.2113e-001
1892 +2.177106359e+001 +2.177106359e+001 +2.017106359e+001 +2.017106359e+001 +2.9044e+000 -3.5098e+000 +4.0857e+000 -2.5112e-001 -2.8871e+000 +9.5780e-001 +3.3280e-001 +4.5060e+000 -3.2890e+000 +3.1881e+000 -2.0453e+000 +2.6426e+000 +2.1908e+000 +4.5604e+000 +3.3843e+000 +7.6053e-001 -3.4822e+000 +2.4980e+000 +1.3678e+000 +1.7523e+000
2118 +1.100801444e+001 +1.100801444e+001 +9.408014436e+000 +9.408014436e+000 +2.7628e+000 -3.4868e+000 +3.3705e+000 +2.8430e-001 -3.9796e+000 +5.4332e-001 +5.8984e-002 +4.5995e+000 -3.5408e+000 +3.5146e+000 -2.1885e+000 +2.2382e+000 +7.1100e-001 +3.3598e+000 +1.3697e+000 +8.4095e-001 -3.5862e+000 +2.5782e+000 +1.2477e+000 +8.5747e-001
2373 +9.535848830e+000 +9.535848830e+000 +7.935848830e+000 +7.935848830e+000 +2.5536e+000 -2.8365e+000 +3.4373e+000 +7.5465e-001 -4.2494e+000 +1.1711e+000 -2.6238e-001 +4.4227e+000 -3.1265e+000 +3.5663e+000 -2.6431e+000 +2.9028e+000 +1.2268e+000 +3.1716e+000 +1.2085e+000 +9.7684e-001 -3.8822e+000 +2.9224e+000 +2.0486e+000 +1.0175e+000
2991 +5.334463938e+000 +5.334463938e+000 +3.734463938e+000 +3.734463938e+000 +2.3771e+000 -3.0626e+000 +4.3680e+000 +8.6409e-001 -4.5558e+000 +1.1769e+000 +5.4208e-002 +3.0459e+000 -3.5486e+000 +3.4694e+000 -3.6371e+000 +2.6278e+000 +1.3354e+000 +3.1061e+000 +1.5990e+000 +1.2821e+000 -3.8691e+000 +3.0677e+000 +2.1885e+000 +1.0876e-002
3388 +3.851150094e+000 +3.851150094e+000 +2.251150094e+000 +2.251150094e+000 +2.5879e+000 -3.0529e+000 +4.6964e+000 +3.3605e-001 -3.9660e+000 +3.3002e-001 +1.9706e-001 +2.3434e+000 -3.4282e+000 +3.0159e+000 -3.8238e+000 +2.9542e+000 +1.1999e+000 +2.7459e+000 +2.2428e+000 +1.5573e+000 -3.3231e+000 +3.1126e+000 +2.0970e+000 -4.3540e-001
3700 +2.465469576e+000 +2.465469576e+000 +8.654695758e-001 +8.654695758e-001 +2.6966e+000 -3.5179e+000 +4.5818e+000 +2.1601e-002 -4.2022e+000 +3.6376e-001 -1.8535e-001 +3.0169e+000 -3.4282e+000 +3.0396e+000 -4.0424e+000 +2.6913e+000 +1.3304e+000 +2.2241e+000 +1.6951e+000 +1.2535e+000 -3.9038e+000 +3.6492e+000 +2.3733e+000 -2.3997e-001
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.603765300e+001 +8.603765300e+001 -2.848023470e+002 -2.848023470e+002 -4.8712e+000 +2.4544e+000 -8.8802e-002 +4.1588e+000 -5.6505e-001 +2.4862e+000 +1.6901e+000 +4.2570e+000 +2.9720e+000 -2.6222e+000 +5.2442e-001 -2.3753e-001 -9.8330e-001 +4.8305e+000 +5.6777e-002 -4.2723e+000 +4.1987e+000 -4.9329e+000 -1.4537e+000 -1.9448e+000
1279 +5.985481011e+001 +5.985481011e+001 -3.109851899e+002 -3.109851899e+002 +3.3626e-001 +2.4932e+000 -4.4488e+000 -5.2098e-001 -1.8124e+000 +2.0177e+000 +7.2580e-001 -7.4190e-001 -4.7543e+000 +2.9469e-001 +3.5755e+000 -1.5444e+000 -2.9143e+000 +1.4532e+000 -7.4207e-001 +3.0309e+000 +8.6995e-001 -4.5144e+000 +1.6422e+000 -1.1396e+000
2515 +3.979306784e+001 +3.979306784e+001 -3.310469322e+002 -3.310469322e+002 +1.8232e+000 +2.8991e+000 -4.1646e+000 -2.2071e+000 -2.3374e+000 +4.8958e-001 +8.8385e-001 -1.6847e+000 -4.1155e+000 -8.7813e-001 +2.5986e+000 -1.2557e+000 -3.1544e+000 +2.9173e+000 -6.5137e-001 +3.8598e+000 +8.9312e-001 -5.3479e+000 +2.1995e+000 -1.8768e+000
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.422434370e+001 +8.422434370e+001 +5.166434370e+001 +5.166434370e+001 -4.5410e+000 -4.4250e+000 -3.8954e+000 +2.1225e+000 +4.1140e-001 +4.7999e+000 +1.8777e+000 +4.2652e+000 +2.6740e-002 +4.9625e+000 +2.3755e+000 -2.2529e-001 +4.0967e+000 -4.8678e+000 +2.6655e+000 +2.0508e+000 -2.4183e+000 +1.0541e+000 +3.2042e+000 +1.9070e+000
749 +5.810971905e+001 +5.810971905e+001 +2.554971905e+001 +2.554971905e+001 +1.9418e+000 -2.6479e+000 +2.2877e-001 -4.7274e+000 -3.4137e-001 +3.0322e+000 +4.1349e+000 +7.6218e-001 +2.4826e+000 -1.7468e+000 +1.3455e+000 -7.2837e-001 -5.8505e-001 -2.7043e+000 +2.0526e+000 +2.0921e+000 +1.0431e+000 -3.4584e+000 -1.4350e+000 -5.1603e-001
1132 +3.950185474e+001 +3.950185474e+001 +6.941854744e+000 +6.941854744e+000 +8.8255e-001 -4.3987e+000 +1.0625e+000 -3.7840e+000 +1.2705e+000 +2.0933e+000 +4.2362e+000 -4.4592e-001 +2.2454e+000 -6.2742e-001 +1.6561e+000 -8.9378e-001 -2.1503e+000 -3.3654e+000 +2.3712e+000 +2.2655e+000 +2.0163e+000 -2.5012e+000 +1.8258e+000 -1.6784e+000
1580 +2.333130581e+001 +2.333130581e+001 -9.228694187e+000 -9.228694187e+000 +1.2757e+000 -5.5611e+000 +2.6100e-001 -3.0931e+000 +1.3251e+000 +2.9794e+000 +3.4798e+000 +4.3855e-001 +1.7856e+000 -7.6395e-001 +1.5425e+000 -8.0979e-001 -3.2598e+000 -2.7420e+000 +2.5669e+000 +2.1431e+000 -1.8239e-001 -3.7202e+000 -7.2210e-001 -1.7302e+000
1689 +1.562005707e+001 +1.562005707e+001 -1.693994293e+001 -1.693994293e+001 +1.2827e+000 -4.5767e+000 +3.6175e-001 -1.7416e+000 +3.1972e+000 +3.2021e+000 +4.0150e+000 -6.1527e-002 +1.5044e-001 -1.3822e+000 +1.4561e+000 -9.5082e-001 -4.2195e+000 -3.1184e+000 +2.2216e+000 +1.9302e+000 +1.5735e+000 -4.7381e+000 -4.1939e-001 -1.3059e+000
