% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.052975670e+006 +2.052975670e+006 +2.053011570e+006 +2.053011570e+006 +5.9689e-001 -2.8041e+000 -2.0220e+000 +1.8905e+000 -3.8307e-001 -4.9065e+000 +3.8736e+000 -2.3897e-001 +3.8685e+000 +2.1590e+000 +2.1488e+000 -4.3494e+000 -2.4287e+000 -1.6881e+000 -2.8889e+000 +2.1274e+000 +1.8987e+000 -2.5395e+000 +3.1036e+000 -3.6809e+000
4 +1.500785127e+006 +1.500785127e+006 +1.500821027e+006 +1.500821027e+006 +2.5885e+000 +1.2972e+000 -2.7930e+000 -7.7363e-001 -8.8750e-001 +1.7739e+000 +4.6049e+000 -2.8975e+000 -2.5187e+000 +2.5121e+000 -3.8941e+000 +2.1058e+000 -3.9344e+000 +4.0464e+000 +1.3773e-001 +3.6665e+000 -3.4235e+000 -1.3850e+000 +2.3564e+000 +3.2774e+000
7 +9.921737890e+005 +9.921737890e+005 +9.922096890e+005 +9.922096890e+005 -2.1027e+000 +2.3414e+000 +1.3420e+000 -8.9378e-001 -2.9671e+000 +4.2785e+000 +3.0120e+000 -3.0660e+000 +3.9303e+000 -1.0421e+000 +2.4680e+000 +2.9154e+000 +2.2176e+000 +1.4847e+000 -3.1878e+000 +2.5985e-001 +2.0556e+000 +2.1433e+000 -1.5467e-001 -1.2371e+000
48 +5.964879030e+005 +5.964879030e+005 +5.965238030e+005 +5.965238030e+005 -1.9136e+000 +4.2391e+000 +4.1495e+000 -2.9684e+000 -2.0108e+000 -3.2568e+000 -4.8513e+000 -2.3262e+000 -4.9850e+000 -2.4764e+000 -2.8962e+000 +1.4326e-001 -3.4481e+000 -4.1283e+000 +3.2405e+000 +1.2184e-001 -4.6437e+000 +1.2468e+000 -2.9779e+000 +8.1695e-002
158 +3.694117127e+005 +3.694117127e+005 +3.694476127e+005 +3.694476127e+005 +1.5014e+000 -3.6440e+000 +9.8086e-001 +1.2471e+000 -1.5452e+000 -4.2347e+000 +3.7331e-001 -4.0276e+000 +4.2597e+000 -1.5782e+000 -6.2055e+000 -1.2767e+000 -1.9686e+000 -6.3984e-001 +2.4278e+000 -2.9276e+000 -2.7316e+000 +1.9722e+000 -6.6252e-001 -5.8888e+000
217 +2.297123373e+005 +2.297123373e+005 +2.297482373e+005 +2.297482373e+005 +6.2452e+000 +2.2852e+000 +6.4444e+000 +2.8564e+000 -5.5071e+000 -8.5372e+000 -2.8124e-001 -9.8257e+000 +8.1438e+000 +4.4775e+000 -7.0832e+000 -8.2212e+000 -6.1074e+000 -4.0855e-001 +7.6595e+000 -2.5167e+000 +6.8206e+000 +1.2634e+001 -4.2716e+000 -3.7795e+000
276 +1.251009562e+005 +1.251009562e+005 +1.251368562e+005 +1.251368562e+005 +8.4706e+000 +4.9790e+000 +5.8630e+000 +2.3871e+000 -4.5591e+000 -7.0825e+000 +3.5475e-001 -8.4061e+000 +9.0056e+000 +4.1114e+000 -6.4238e+000 -3.0447e+000 -5.0811e+000 +3.3436e+000 +6.6489e+000 -1.6458e-001 +4.5881e+000 +1.2361e+001 -1.2542e+000 -6.0611e+000
297 +3.519065086e+004 +3.519065086e+004 +3.522655086e+004 +3.522655086e+004 +1.2496e+001 +1.0091e+001 +1.0830e+001 +2.6870e+000 -1.0222e+001 -1.3873e+001 -8.7323e-001 -1.7732e+001 +1.1336e+001 +3.7327e+000 -1.0521e+001 -4.3042e+000 -8.2161e+000 +2.1850e+000 +1.0706e+001 -3.0799e+000 +3.7696e+000 +1.5966e+001 +1.4825e+000 -5.9582e+000
352 +1.147745892e+004 +1.147745892e+004 +1.151335892e+004 +1.151335892e+004 +1.8281e+001 +1.6897e+001 +1.7474e+001 +1.8492e+000 -1.5284e+001 -1.7894e+001 +1.6950e+000 -2.5769e+001 +2.0336e+001 +4.2593e+000 -1.7675e+001 -3.2644e+000 -1.0024e+001 +2.4241e+000 +1.2212e+001 -6.9441e+000 +7.6830e+000 +3.1238e+001 +2.8738e+000 -1.0605e+001
396 +5.146773638e+003 +5.146773638e+003 +5.182673638e+003 +5.182673638e+003 +1.4963e+001 +1.6819e+001 +1.6466e+001 +8.0184e-001 -1.4395e+001 -1.6596e+001 +8.2419e-001 -2.3537e+001 +1.7261e+001 +2.8742e+000 -1.6435e+001 -2.2066e+000 -9.2366e+000 +5.0852e-001 +1.0365e+001 -6.9150e+000 +5.4171e+000 +2.8459e+001 +2.2831e+000 -1.0016e+001
475 +3.709123813e+003 +3.709123813e+003 +3.745023813e+003 +3.745023813e+003 +1.4106e+001 +1.4366e+001 +1.4382e+001 +1.5148e+000 -1.2873e+001 -1.5654e+001 +1.9408e-001 -2.1418e+001 +1.5055e+001 +3.1992e+000 -1.4266e+001 -3.0090e+000 -8.9018e+000 +1.1153e+000 +1.0542e+001 -5.4671e+000 +4.8350e+000 +2.3854e+001 +1.9852e+000 -8.4900e+000
822 +2.346214367e+003 +2.346214367e+003 +2.382114367e+003 +2.382114367e+003 +9.5521e+000 +1.2701e+001 +1.2719e+001 +1.0948e+000 -1.1524e+001 -1.3835e+001 -1.5654e+000 -2.0003e+001 +1.3352e+001 +2.1373e+000 -1.3717e+001 -2.1707e+000 -7.6738e+000 -7.4200e-001 +9.2602e+000 -5.7947e+000 +1.8922e+000 +1.9120e+001 +2.8919e+000 -6.2803e+000
857 +1.462191113e+003 +1.462191113e+003 +1.498091113e+003 +1.498091113e+003 +3.7603e+000 +7.7482e+000 +1.0479e+001 +1.0039e+000 -8.1140e+000 -9.5972e+000 -3.0512e+000 -1.3868e+001 +1.1656e+001 -2.2644e+000 -1.2073e+001 -2.3801e+000 -3.8123e+000 -4.5691e+000 +5.8879e+000 -4.8538e+000 +1.1475e+000 +1.3585e+001 +6.9362e-001 -3.4712e+000
1179 +9.931605373e+002 +9.931605373e+002 +1.029060537e+003 +1.029060537e+003 +2.3588e+000 +3.8183e+000 +9.9416e+000 +4.5888e+000 -7.1306e+000 -9.4794e+000 -2.7306e+000 -1.1683e+001 +1.1494e+001 -4.5236e+000 -1.3345e+001 -5.8107e+000 -3.6287e+000 -6.3325e+000 +4.7127e+000 -4.7638e+000 +1.1189e+000 +1.1557e+001 -1.3583e+000 -3.6630e+000
2031 +6.287560607e+002 +6.287560607e+002 +6.646560607e+002 +6.646560607e+002 -2.4778e+000 +3.1987e+000 +1.0906e+001 +3.9922e+000 -5.4688e+000 -6.3495e+000 -5.6129e+000 -7.7571e+000 +6.3568e+000 -6.3738e+000 -1.0223e+001 -5.6707e+000 -2.8139e+000 -9.1123e+000 +2.5396e+000 -4.2676e+000 +1.1144e+000 +8.8720e+000 -3.8384e+000 -2.6472e+000
2718 +3.953751909e+002 +3.953751909e+002 +4.312751909e+002 +4.312751909e+002 -3.1480e-001 +5.2805e+000 +9.8193e+000 +5.0079e+000 -5.0157e+000 -6.2615e+000 -4.8512e+000 -8.9982e+000 +5.5356e-001 -5.7315e+000 -8.0655e+000 -4.6850e+000 -3.4457e+000 -7.9164e+000 +9.9838e-001 -2.8534e+000 +9.7694e-001 +4.2075e+000 -3.4463e+000 -1.1361e+000
2980 +2.467946563e+002 +2.467946563e+002 +2.826946563e+002 +2.826946563e+002 -2.5131e-001 +5.5512e+000 +9.7875e+000 +5.2370e+000 -5.9029e+000 -5.9205e+000 -5.3537e+000 -7.9578e+000 -1.3609e+000 -5.8150e+000 -4.9249e+000 -4.2426e+000 -3.3629e+000 -6.9126e+000 +3.7511e-001 -2.8703e+000 +9.0138e-001 +3.8415e+000 -2.9955e+000 -1.9451e+000
4406 +1.545906339e+002 +1.545906339e+002 +1.904906339e+002 +1.904906339e+002 +5.0587e-001 +4.1624e+000 +6.8855e+000 +4.6931e+000 -2.6914e+000 -6.3614e+000 -2.4338e+000 -4.6676e+000 -2.3194e-001 -7.4444e+000 -4.2226e+000 -3.7679e+000 -2.4273e+000 -2.0121e+000 -8.1218e-001 -4.2704e+000 +9.1868e-001 +6.4990e+000 -1.7193e+000 -3.2862e+000
4646 +9.440333698e+001 +9.440333698e+001 +1.303033370e+002 +1.303033370e+002 +1.1698e+000 +2.0130e+000 +6.4254e+000 +4.3962e+000 -2.9529e+000 -4.6800e+000 -3.2488e+000 -4.6172e+000 -4.0032e-001 -5.6460e+000 -2.1910e+000 -2.8002e+000 -3.1962e+000 -2.1294e+000 -4.7188e-001 -3.9785e+000 +1.2071e+000 +5.7335e+000 -1.8259e+000 -3.9986e+000
5970 +6.276394013e+001 +6.276394013e+001 +9.866394013e+001 +9.866394013e+001 +1.6388e+000 +1.9129e+000 +5.5133e+000 +4.6946e+000 -2.6010e+000 -4.2901e+000 -2.8178e+000 -3.3384e+000 -6.6520e-003 -4.9452e+000 -3.5710e+000 -2.1650e+000 -2.8819e+000 -1.2939e+000 +1.0289e+000 -4.2609e+000 +1.1950e+000 +4.5644e+000 -1.7938e+000 -3.9979e+000
6918 +3.895580565e+001 +3.895580565e+001 +7.485580565e+001 +7.485580565e+001 +2.2051e+000 +1.8301e+000 +3.9064e+000 +4.4044e+000 -2.2513e+000 -4.3755e+000 -3.9417e+000 -2.7037e+000 -9.6484e-001 -4.3418e+000 -3.4576e+000 -7.9470e-002 -2.9201e+000 -1.4514e+000 +8.0797e-001 -4.6811e+000 +1.2695e+000 +3.8525e+000 -2.0292e+000 -4.0291e+000
% function evaluation | noise-free fitness - Fopt (3.137000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.940399335e+005 +9.940399335e+005 +9.940713035e+005 +9.940713035e+005 +3.2033e-001 -1.1920e+000 -1.4766e+000 +2.8584e-001 +8.9688e-001 -3.6960e+000 +2.2529e+000 -4.2863e+000 +9.4452e-001 +1.8988e+000 +2.0474e+000 +1.8144e+000 -1.7890e+000 -4.5111e+000 -4.8680e+000 -1.6696e+000 +1.7183e+000 -2.7174e+000 +8.1924e-001 -8.0399e-001
4 +5.592841428e+005 +5.592841428e+005 +5.593155128e+005 +5.593155128e+005 -4.9783e+000 +2.5906e+000 -3.7484e+000 -6.8722e-001 -1.0709e+000 -2.3756e+000 +1.6090e-001 +2.7402e+000 +4.3866e+000 +4.3382e-001 -2.8627e+000 +2.7244e+000 +1.2047e+000 -4.8644e+000 +7.5355e-001 +1.7445e+000 -4.0428e-001 -3.8821e-001 -2.0263e+000 -1.4450e+000
25 +3.233171610e+005 +3.233171610e+005 +3.233485310e+005 +3.233485310e+005 +2.2904e+000 -2.4282e+000 -4.7340e+000 +2.7415e+000 +4.6726e+000 -9.3291e-001 -5.1051e-001 +4.5010e+000 -4.5306e+000 +7.8969e-001 -8.0066e-001 -2.0802e+000 +2.4025e+000 -3.2103e-001 +4.0661e+000 +2.2873e+000 +1.8845e-001 -1.0309e-001 +4.3872e+000 -5.5352e-001
104 +1.601734216e+005 +1.601734216e+005 +1.602047916e+005 +1.602047916e+005 +4.7484e+000 -8.6591e+000 -8.1089e+000 +3.9095e+000 -4.7219e+000 -1.6782e+000 -1.8702e-001 +5.2573e+000 -2.4195e+000 +1.2397e+000 +1.7616e+000 +2.3840e+000 -1.5439e+000 -2.4314e+000 +1.0866e+000 -6.4697e+000 +5.5958e+000 -1.4923e+000 -2.0173e+000 +1.1154e+000
133 +1.436194035e+005 +1.436194035e+005 +1.436507735e+005 +1.436507735e+005 +4.4704e+000 -2.6179e+000 -1.8953e+000 -3.7189e-001 -6.6552e+000 -5.1152e+000 +2.2166e+000 +2.5196e+000 -3.3894e+000 +2.3697e+000 +4.4342e-002 -3.0670e+000 +2.7277e+000 -2.2412e+000 -4.5361e-001 -2.0601e+000 +2.9068e+000 -2.1033e+000 -1.8040e+000 -1.8760e+000
134 +6.092039750e+003 +6.092039750e+003 +6.123409750e+003 +6.123409750e+003 +8.5010e+000 -5.1222e+000 -6.1586e+000 -4.3840e-001 -9.8909e+000 -2.1815e+000 +6.5415e-001 +3.3509e+000 -2.8429e+000 -4.4427e+000 -1.0178e+000 +7.0099e-001 +2.8283e+000 -3.7790e+000 +2.5697e+000 -1.6279e+000 +2.5003e+000 -5.0738e+000 -2.4308e+000 +4.9002e+000
213 +1.001339381e+003 +1.001339381e+003 +1.032709381e+003 +1.032709381e+003 +9.4977e+000 -6.2475e+000 -7.5364e+000 -1.3992e-001 -1.1509e+001 -2.2743e+000 +1.0598e+000 +5.9496e+000 -4.4546e+000 -5.8013e+000 -2.0952e+000 +1.5363e+000 +2.5354e+000 -3.8001e+000 +2.8899e+000 -4.6560e+000 +4.5701e+000 -6.5918e+000 -3.7845e+000 +6.6153e+000
215 +9.168503321e+002 +9.168503321e+002 +9.482203321e+002 +9.482203321e+002 +1.3472e+001 -5.3656e+000 -6.4567e+000 -3.7382e-001 -1.4748e+001 -4.8498e+000 -9.4207e-001 +3.9131e+000 -3.1916e+000 -4.7366e+000 -1.2509e+000 +8.8171e-001 +5.3438e+000 -3.7836e+000 +2.6390e+000 -4.6599e+000 +6.6478e+000 -5.4022e+000 -3.9837e+000 +5.2712e+000
396 +6.093632123e+002 +6.093632123e+002 +6.407332123e+002 +6.407332123e+002 +1.0864e+001 -4.3186e+000 -5.5294e+000 -1.1259e+000 -1.1039e+001 -2.9566e+000 -1.9329e+000 +3.4043e+000 -2.4058e+000 -3.8162e+000 -5.3783e-001 +1.3423e+000 +4.9598e+000 -1.8206e+000 +2.5154e+000 -4.8110e+000 +5.9652e+000 -3.1362e+000 -3.2240e+000 +4.2564e+000
942 +3.975945228e+002 +3.975945228e+002 +4.289645228e+002 +4.289645228e+002 +1.0005e+001 -5.7309e+000 -6.2060e+000 +1.9989e-001 -7.5735e+000 -1.8017e+000 -2.6212e+000 +3.8760e+000 -1.8557e+000 -4.2127e+000 -1.1868e-001 +6.8992e-001 +4.2156e+000 +1.3341e+000 +3.2196e+000 -2.4140e+000 +2.6431e+000 -3.3092e+000 -3.3873e+000 +1.7416e+000
2124 +2.389932702e+002 +2.389932702e+002 +2.703632702e+002 +2.703632702e+002 +7.9158e+000 -3.1659e+000 -4.8622e+000 +4.4927e-001 -6.1630e+000 -1.2643e+000 -3.3899e+000 +3.5716e+000 -1.4800e+000 -4.2612e+000 +2.1925e-001 +1.6846e+000 +3.9438e+000 +2.1104e+000 +2.6778e+000 -1.0678e+000 +3.2929e+000 -2.4577e+000 -2.4349e+000 +2.5537e+000
2770 +1.470059282e+002 +1.470059282e+002 +1.783759282e+002 +1.783759282e+002 +5.5377e+000 -1.1159e+000 -5.8369e+000 +1.4511e+000 -4.3415e+000 -8.9339e-001 -3.8517e+000 +3.2120e+000 -8.0508e-001 -2.6905e+000 +7.5112e-001 +2.0199e+000 +3.0272e+000 +1.1496e+000 +2.3796e+000 +1.3111e+000 +2.3472e+000 -1.4990e+000 -2.5106e+000 +1.6180e+000
3528 +9.828991462e+001 +9.828991462e+001 +1.296599146e+002 +1.296599146e+002 +3.7344e+000 +3.5386e-002 -6.1506e+000 +3.0267e+000 -2.7349e+000 -8.1275e-001 -3.6364e+000 +3.1538e+000 -3.3844e-001 -1.1280e+000 +1.4706e+000 +3.0041e+000 +1.5169e+000 +7.2229e-001 +1.7455e+000 +2.5070e+000 +1.9270e+000 -8.0089e-001 -2.6501e+000 -1.7610e+000
3897 +5.871390358e+001 +5.871390358e+001 +9.008390358e+001 +9.008390358e+001 +1.9360e+000 -1.0479e-001 -5.8971e+000 +3.7035e+000 -2.3144e+000 +1.6264e-002 -4.1556e+000 +2.8347e+000 +2.0642e-001 +9.4500e-002 +9.3340e-001 +1.9200e+000 -4.2876e-001 +1.7816e+000 +2.1248e+000 +2.5523e+000 +7.9830e-001 -2.1958e+000 -2.6295e+000 -2.3830e+000
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.085735307e+006 +1.085735307e+006 +1.084735307e+006 +1.084735307e+006 -2.4388e+000 -2.6007e+000 -3.8379e+000 +4.9995e+000 +2.7912e+000 -2.9360e+000 +4.9509e+000 -1.1634e+000 -5.8986e-001 +2.2050e-001 -1.4771e+000 -3.7383e+000 -1.0518e+000 +3.6975e+000 -2.0924e+000 -3.6184e+000 +4.5785e+000 -3.0040e+000 +2.6913e+000 -2.2021e+000
5 +5.983540002e+005 +5.983540002e+005 +5.973540002e+005 +5.973540002e+005 +1.2839e-001 -1.7551e-001 -3.4184e+000 +3.3633e+000 +4.3096e+000 +2.6203e+000 -2.8221e+000 +2.2256e+000 -1.9110e+000 -2.2918e+000 +4.8340e-001 -2.4446e+000 -4.5071e+000 -3.5569e+000 -3.8657e-001 +4.7210e+000 -3.8862e+000 +6.3361e-001 -4.9459e+000 +8.9400e-001
16 +3.188410065e+005 +3.188410065e+005 +3.178410065e+005 +3.178410065e+005 -1.7489e+000 +4.8751e+000 +7.4509e-001 +3.3863e+000 +6.5113e-002 +2.7651e+000 -1.1676e+000 +3.9629e+000 -3.8335e+000 +3.3137e+000 +2.0650e+000 -3.5756e+000 -1.8991e+000 -1.6728e+000 +1.4010e+000 -1.3586e+000 -4.3775e+000 +3.2471e+000 -4.6743e+000 -7.2944e-001
19 +1.457546498e+005 +1.457546498e+005 +1.447546498e+005 +1.447546498e+005 -7.2281e-001 -2.0143e+000 -2.5839e-001 +1.1825e+000 +2.5040e+000 +3.0108e+000 -7.5456e-001 -2.0193e+000 -3.3025e+000 +4.0449e+000 -1.4730e+000 +6.8416e-001 -4.0183e+000 +1.5078e+000 -1.7722e+000 -2.5946e+000 -1.2359e+000 +1.1582e+000 -2.0177e+000 +3.8213e+000
112 +8.467511408e+004 +8.467511408e+004 +8.367511408e+004 +8.367511408e+004 +1.2830e+001 +7.2700e+000 -7.5835e+000 +7.1299e+000 -3.2215e+000 +3.8961e+000 +5.5190e+000 +3.8094e+000 -3.6243e+000 +7.6284e+000 +5.5775e+000 -6.5372e+000 -2.2144e+000 -3.5105e+000 +2.4608e+000 -4.8792e+000 +2.6962e+000 +3.9830e+000 -6.6685e+000 +8.0543e+000
122 +3.356846614e+004 +3.356846614e+004 +3.256846614e+004 +3.256846614e+004 +1.6111e+001 +9.7218e+000 -9.2222e+000 +9.0809e+000 -3.5051e-001 +4.8916e+000 +7.7305e+000 +4.6394e+000 -1.5873e+000 +5.3941e+000 +7.5146e+000 -9.1347e+000 -1.1990e+000 -2.0165e+000 +2.3979e+000 -6.9943e+000 +3.4098e+000 +5.8042e+000 -6.9351e+000 +5.2004e+000
157 +1.451343716e+004 +1.451343716e+004 +1.351343716e+004 +1.351343716e+004 +1.7530e+001 +1.1099e+001 -1.0126e+001 +1.2850e+001 -8.4456e-001 +8.3755e+000 +8.8770e+000 +6.5548e+000 -1.6694e+000 +5.7698e+000 +8.4000e+000 -9.6968e+000 -8.0586e-001 -3.8303e+000 +2.6139e+000 -1.0841e+001 +3.8819e+000 +6.3469e+000 -7.9141e+000 +5.9553e+000
192 +2.388485507e+003 +2.388485507e+003 +1.388485507e+003 +1.388485507e+003 +1.7875e+001 +1.1451e+001 -1.0512e+001 +1.1548e+001 -2.1831e+000 +9.4702e+000 +9.0431e+000 +6.7994e+000 -1.8383e+000 +5.8446e+000 +8.9874e+000 -9.8917e+000 -9.5627e-001 -3.9110e+000 +4.8828e+000 -1.1130e+001 +4.0931e+000 +8.2689e+000 -8.0194e+000 +8.5729e+000
