% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.285275953e+007 +1.285275953e+007 +1.285270459e+007 +1.285270459e+007 -2.0338e+000 +1.0485e+000 -2.8011e+000 +1.8265e+000 -9.7126e-001 -1.1356e+000 +2.4986e+000 -2.1920e+000 -4.5295e+000 -2.7988e+000 +3.6993e+000 -4.7097e+000 +4.7086e+000 -4.1010e+000 +3.1770e+000 -9.4254e-002 -4.6464e+000 +1.7484e+000 +3.8377e-001 +7.3927e-001
4 +9.224003431e+006 +9.224003431e+006 +9.223948491e+006 +9.223948491e+006 +3.4853e+000 -4.5179e+000 -3.1576e+000 -3.7045e+000 -9.0680e-001 +3.5263e+000 +3.4975e+000 -1.5927e+000 +4.2890e+000 +9.1143e-001 -8.5420e-001 +4.4528e+000 +4.2192e+000 +3.8314e+000 +3.9364e+000 +2.3286e+000 -4.9711e+000 +4.4717e+000 -2.3254e+000 -3.6701e+000
21 +3.371597902e+006 +3.371597902e+006 +3.371542962e+006 +3.371542962e+006 -4.2409e+000 -3.6811e+000 +1.3030e+000 -8.3351e-001 +4.6064e-001 +1.7318e+000 +6.8868e-001 +3.2367e+000 -2.6665e+000 -1.0170e+000 -6.5050e-001 +4.0537e-001 -4.2754e+000 +3.0237e+000 +4.2076e+000 -2.3770e+000 -1.4336e+000 -1.6734e+000 -3.3698e+000 -1.9188e-001
36 +2.487700779e+006 +2.487700779e+006 +2.487645839e+006 +2.487645839e+006 -4.7140e+000 -3.2089e+000 +1.2143e+000 -4.3320e+000 -4.2575e+000 +3.1141e-001 -1.6959e+000 +4.6209e+000 +3.0554e+000 -2.4315e-001 +3.6133e+000 +1.0533e+000 +1.0563e+000 -3.9320e+000 -4.2132e+000 +2.4768e+000 -1.0166e+000 +3.6419e+000 -3.0559e+000 -2.0288e-001
283 +1.141208720e+006 +1.141208720e+006 +1.141153780e+006 +1.141153780e+006 -4.5510e+000 -6.2604e+000 -2.5180e-001 -3.0216e+000 -9.2848e-001 +1.6704e-001 -4.5761e-001 +2.5425e+000 +3.5441e+000 +9.7605e-001 +4.6042e+000 +1.0790e+000 +2.4511e+000 -3.5351e+000 -8.5786e-002 +7.2062e-001 -2.4433e+000 +1.7307e+000 +1.4084e+000 +3.6565e+000
374 +7.200105132e+005 +7.200105132e+005 +7.199555732e+005 +7.199555732e+005 -6.4180e+000 -7.7550e+000 -2.0399e+000 -3.2264e+000 +7.7882e-001 -1.2345e+000 -1.3852e+000 +2.4034e+000 +5.3210e+000 +9.6511e-001 +1.3290e+000 +3.3148e+000 +6.8513e+000 -2.3807e+000 +6.8194e-002 -2.9420e+000 -2.5448e+000 +1.5243e+000 +1.1529e+000 +4.3053e+000
689 +4.281624720e+005 +4.281624720e+005 +4.281075320e+005 +4.281075320e+005 -5.8558e+000 -8.0463e+000 -1.8350e+000 -2.1331e+000 +2.4949e+000 +1.6745e-001 -1.0431e+000 +3.4108e-001 +4.6219e+000 -1.3479e-001 +3.1497e+000 +1.4371e+000 +3.8372e+000 -4.8022e+000 -1.9899e+000 -3.3360e+000 -2.3460e+000 +3.1706e-001 +3.2187e+000 +6.1363e+000
787 +2.126173419e+005 +2.126173419e+005 +2.125624019e+005 +2.125624019e+005 -2.8088e+000 -5.5136e+000 -1.7699e+000 -1.2083e+000 +2.5278e+000 +1.3587e+000 -5.7314e-001 -1.8525e+000 +1.2711e+000 -7.9084e-001 +4.6557e+000 +1.5117e-001 +1.8512e-001 -6.2549e+000 -3.4423e+000 -2.1921e+000 -1.4589e+000 -9.6220e-002 +2.6931e+000 +5.4510e+000
1360 +1.497331810e+005 +1.497331810e+005 +1.496782410e+005 +1.496782410e+005 -4.2557e+000 -5.9146e+000 -1.8552e+000 -1.3054e+000 +2.3277e+000 -1.7309e-001 -8.6592e-001 -8.2332e-001 +2.6788e+000 -3.9765e-001 +2.4233e+000 +1.7692e+000 +2.8291e+000 -4.0812e+000 -2.6006e+000 -2.8264e+000 -1.8007e+000 -3.7054e-001 +1.7956e+000 +4.2254e+000
2118 +9.759898558e+004 +9.759898558e+004 +9.754404558e+004 +9.754404558e+004 -3.2540e+000 -5.1948e+000 -1.9670e+000 -1.6559e+000 +2.8149e+000 +2.7569e-001 -6.5991e-001 -6.6650e-001 +1.8942e+000 -2.8392e-001 +3.8353e+000 +2.1108e+000 +3.0785e+000 -5.1602e+000 -1.7015e+000 -2.0895e+000 -1.1463e+000 -7.8335e-001 +1.4703e+000 +4.3260e+000
