% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.620520671e+001 +8.620520671e+001 -9.137947933e+002 -9.137947933e+002 -3.5721e+000 -4.3268e+000 -2.2100e+000 -2.1778e+000 +4.9664e+000 +7.8353e-001 -4.8880e+000 +3.4792e+000 -6.5627e-001 +4.2641e+000 -2.4869e+000 +9.6397e-001 +2.7260e+000 +3.4906e+000 +2.5818e-001 -3.8659e-001 +1.3452e+000 -4.6190e+000 +3.2864e+000 +4.0718e+000
742 +5.956671229e+001 +5.956671229e+001 -9.404332877e+002 -9.404332877e+002 -3.7102e+000 -3.1754e+000 +3.0593e+000 -7.8862e-001 -1.0859e+000 -3.1353e+000 +4.4792e-001 -1.4603e+000 +2.9479e+000 +1.8721e+000 +3.5150e+000 -4.8612e+000 +6.0104e-001 -5.1867e-001 -1.0212e+000 -3.1594e+000 -2.0605e+000 +1.2517e+000 +1.4071e+000 +4.6947e+000
1416 +3.635433543e+001 +3.635433543e+001 -9.636456646e+002 -9.636456646e+002 -2.9506e+000 -4.2042e+000 +2.6975e+000 -6.7328e-001 -3.7931e-001 -2.1215e+000 +1.7728e+000 -4.7700e-001 +1.5296e+000 +2.1846e+000 +2.6340e+000 -4.0616e+000 -8.9947e-001 -5.7725e-001 -1.3804e+000 -3.2776e+000 -2.5822e+000 +2.5898e+000 -1.1318e+000 +3.6050e+000
2069 +2.470490407e+001 +2.470490407e+001 -9.752950959e+002 -9.752950959e+002 -3.0738e+000 -2.9313e+000 +2.6049e+000 -7.3021e-001 +4.8873e-001 -9.5897e-001 +2.1961e+000 +4.5442e-001 +9.0951e-001 +2.4421e+000 +3.1294e+000 -3.4330e+000 -1.2724e+000 -4.4416e-001 -2.2396e+000 -4.0970e+000 -3.5731e+000 +2.8745e+000 -7.7007e-001 +3.5889e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.619902393e+001 +8.619902393e+001 +1.086199024e+003 +1.086199024e+003 +3.0547e+000 +1.6855e+000 -1.9739e+000 -1.5922e+000 -2.1769e+000 +4.5879e-001 +2.5509e+000 -3.7283e-001 +6.6680e-001 -2.1066e+000 +4.9514e-001 -8.8408e-001 +1.1212e+000 -1.2522e+000 +2.9686e+000 -3.3957e+000 +4.6155e+000 -1.4722e+000 +4.3278e-001 -4.6379e+000
547 +6.240951042e+001 +6.240951042e+001 +1.062409510e+003 +1.062409510e+003 +2.3724e+000 +3.1400e+000 -5.6567e+000 -3.9956e-001 -3.4022e-002 +3.3153e+000 +2.7915e-001 -1.6862e+000 +4.0174e+000 -4.7892e+000 +1.1817e+000 +1.5631e-001 +1.6915e+000 -1.0233e+000 -1.4864e+000 -3.2123e+000 -2.6315e+000 -2.7148e+000 +5.1028e-001 +1.6462e+000
809 +3.672556557e+001 +3.672556557e+001 +1.036725566e+003 +1.036725566e+003 +2.6891e+000 +3.4512e+000 -4.2973e+000 -5.7348e-002 -6.5842e-001 +2.8739e+000 +4.9640e-001 -1.2192e+000 +1.1308e-001 -5.2622e+000 +1.4191e-001 +3.5129e+000 +1.6602e-001 -3.8589e+000 -1.6750e+000 -3.7914e+000 -1.7752e+000 -3.1001e+000 -2.1806e+000 +2.6662e+000
915 +2.311163845e+001 +2.311163845e+001 +1.023111638e+003 +1.023111638e+003 +2.9852e+000 +3.2149e+000 -4.4623e+000 -3.3202e-001 -9.3948e-001 +3.6897e+000 -9.2170e-001 -1.2046e+000 +1.3164e+000 -5.2921e+000 -9.4663e-001 +2.9276e+000 -2.6102e-001 -2.5292e+000 -1.2093e+000 -3.8353e+000 -1.8223e+000 -3.5934e+000 -1.7126e+000 +1.5961e+000
1079 +1.545859391e+001 +1.545859391e+001 +1.015458594e+003 +1.015458594e+003 +1.7802e+000 +3.2517e+000 -2.0944e+000 -3.6263e-001 -9.6178e-001 +3.2686e+000 +1.6533e-001 -1.9869e+000 -2.1266e-001 -4.0076e+000 -2.6538e+000 +3.4233e+000 -9.7933e-001 -1.6604e+000 -1.8411e+000 -4.2722e+000 -1.0076e+000 -2.4913e+000 -2.6185e+000 +1.5591e+000
1546 +9.426751990e+000 +9.426751990e+000 +1.009426752e+003 +1.009426752e+003 +2.8489e+000 +3.9058e+000 -2.5818e+000 -6.2541e-001 +4.3768e-002 +3.7113e+000 -6.4047e-001 -1.1573e+000 +3.3680e-001 -4.2385e+000 -2.7328e+000 +3.8661e+000 -2.3879e-001 -2.2510e+000 -2.2945e+000 -4.3535e+000 -1.4912e+000 -2.6750e+000 -2.8139e+000 +1.8047e+000
