% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.282318526e+008 +2.282318526e+008 +2.282312315e+008 +2.282312315e+008 +4.9579e+000 +3.1433e+000 +3.5695e+000 -3.7161e+000 +4.6323e+000 -4.9284e-001 -5.4164e-001 +2.6347e+000 -4.7255e+000 +4.4025e+000 +2.4950e+000 +3.9289e+000 +3.0958e+000 +1.6011e+000 +7.4003e-002 -4.2466e+000 +2.1422e+000 +3.3107e+000 -9.8343e-001 -3.6736e+000
110 +1.505861443e+008 +1.505861443e+008 +1.505855232e+008 +1.505855232e+008 -1.1776e+000 +4.6254e+000 -3.7643e-002 -3.8736e+000 +1.7811e+000 +3.5547e+000 +6.4168e-001 +2.9891e+000 +3.4431e+000 +2.4338e+000 +3.8603e-002 +2.8004e-001 +3.2462e+000 -2.2166e+000 +3.1552e+000 -2.6002e-001 -2.5740e+000 -4.9061e+000 +7.3537e-001 +1.3422e+000
393 +9.453952970e+007 +9.453952970e+007 +9.453890859e+007 +9.453890859e+007 +1.1261e+000 +3.9838e+000 +3.0794e+000 -2.4095e+000 +1.7413e+000 -5.4614e-001 -2.9281e-001 -1.1192e+000 +4.6615e+000 -1.3791e+000 +4.0803e+000 +1.8409e+000 +5.0270e+000 -1.7045e+000 +1.4132e+000 -2.9074e+000 -2.2669e+000 +5.1910e-001 +1.0119e+000 +2.4280e+000
823 +4.597024323e+007 +4.597024323e+007 +4.596962212e+007 +4.596962212e+007 +8.8150e-001 +3.2008e+000 +2.1066e+000 -3.1330e+000 +1.0797e-001 -8.5491e-001 -3.9074e-001 +7.7630e-001 +2.2693e+000 -3.2888e-001 +1.2326e+000 +2.1197e+000 +5.5568e+000 -1.4558e+000 +3.5899e+000 -2.2201e+000 -1.2566e+000 +2.5508e+000 +1.5839e+000 +5.6261e-001
912 +3.932236633e+007 +3.932236633e+007 +3.932174522e+007 +3.932174522e+007 +1.2583e+000 +2.2319e+000 +1.2515e+000 -3.8155e+000 +5.1838e-001 -1.8820e+000 -4.9809e-001 +1.4321e+000 +1.2527e+000 +1.2207e+000 +1.7617e+000 +2.0679e+000 +5.8465e+000 -4.7387e-001 +3.1876e+000 -1.8549e+000 -4.4856e-001 +2.9409e+000 +9.7518e-001 +2.8616e-001
1229 +1.793179355e+007 +1.793179355e+007 +1.793117244e+007 +1.793117244e+007 +3.6215e-001 +4.2443e+000 +1.8600e+000 -3.1620e+000 +1.4014e+000 -2.1683e+000 +4.8258e-001 +5.4500e-001 +2.3299e+000 +4.4597e-002 +1.0110e+000 +3.2097e+000 +5.2912e+000 +1.1849e+000 +2.4602e+000 -2.1573e+000 -1.8480e-001 +2.9696e+000 +1.5643e+000 -6.9104e-001
1300 +1.411922209e+007 +1.411922209e+007 +1.411860098e+007 +1.411860098e+007 +8.0484e-001 +3.0517e+000 +1.3273e+000 -2.9773e+000 +7.0000e-001 -2.0381e+000 +1.2974e+000 +3.1747e-001 +1.7746e+000 +7.4836e-002 +9.5777e-001 +3.5668e+000 +5.3155e+000 +1.1577e+000 +3.1541e+000 -1.7607e+000 +7.2726e-001 +3.0134e+000 +1.1327e+000 -1.3410e+000
1560 +9.818720926e+006 +9.818720926e+006 +9.818099816e+006 +9.818099816e+006 -1.4645e-001 +3.2652e+000 +1.2226e+000 -3.5824e+000 +4.4730e-001 -2.8227e+000 +2.2121e+000 +4.5845e-001 +2.1091e+000 -5.8654e-001 +1.1505e+000 +3.7996e+000 +2.6728e+000 +2.1317e+000 +1.3758e+000 -2.0189e+000 +1.0262e+000 +2.8359e+000 +3.6559e-001 -7.5965e-001
1915 +6.037872287e+006 +6.037872287e+006 +6.037251177e+006 +6.037251177e+006 -1.7783e-001 +4.4610e+000 +1.3804e-001 -3.6466e+000 +4.2586e-001 -2.1229e+000 +1.7027e+000 -6.6642e-001 +2.1406e+000 -6.3570e-001 +5.6274e-001 +2.9972e+000 +2.8219e+000 +9.0940e-001 +1.3036e+000 -2.1259e+000 -1.1887e-001 +2.5305e+000 +1.3914e+000 -1.1944e-001
2364 +2.921198666e+006 +2.921198666e+006 +2.920577556e+006 +2.920577556e+006 -5.0641e-001 +4.4668e+000 +7.0219e-002 -3.7174e+000 +2.4674e-001 -2.0675e+000 +2.2241e+000 -7.1946e-001 +1.3175e+000 -5.2313e-001 +6.7825e-001 +2.9304e+000 +3.2307e+000 +1.3902e+000 +1.8732e+000 -1.8574e+000 +6.7000e-001 +3.1351e+000 +1.6749e+000 -3.1097e-001
2371 +1.991981697e+006 +1.991981697e+006 +1.991360587e+006 +1.991360587e+006 -4.2486e-001 +3.6959e+000 +6.1683e-001 -3.1698e+000 -5.2943e-001 -2.2160e+000 +1.7758e+000 -4.9959e-001 +1.5699e+000 -7.2475e-001 +7.4987e-001 +2.5358e+000 +3.1017e+000 +1.4784e+000 +2.2853e+000 -2.1628e+000 +1.4848e+000 +2.3299e+000 +1.0020e+000 +5.2594e-001
2736 +1.243602034e+006 +1.243602034e+006 +1.242980924e+006 +1.242980924e+006 -3.6963e-001 +3.6968e+000 +7.8854e-001 -3.2228e+000 -6.6830e-001 -2.1035e+000 +1.6315e+000 -6.8253e-001 +1.2871e+000 -5.1211e-001 +1.5003e+000 +2.7699e+000 +3.6004e+000 +8.7861e-001 +2.0490e+000 -2.1741e+000 +8.1522e-001 +2.1173e+000 +8.0485e-001 -1.0914e-001
3047 +9.757279663e+005 +9.757279663e+005 +9.751068563e+005 +9.751068563e+005 -3.5244e-001 +3.7719e+000 +9.3965e-002 -3.2041e+000 -6.3560e-001 -1.9959e+000 +1.5851e+000 -7.8968e-001 +1.2027e+000 -5.5537e-001 +1.2599e+000 +2.8159e+000 +3.6664e+000 +9.1991e-001 +1.9485e+000 -2.0129e+000 +7.3696e-001 +2.0562e+000 +1.1714e+000 -2.9500e-001
