% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.137265842e+002 +7.137265842e+002 +6.967865842e+002 +6.967865842e+002 -4.8680e+000 -4.1958e+000 -3.4948e+000 -4.2826e+000 -4.9547e+000 -3.7208e+000 -2.5702e+000 -2.1351e+000 +3.6081e+000 -1.8449e+000 -2.2505e+000 +3.2869e+000 +1.1971e+000 -1.0767e+000 -4.3153e+000 -3.4535e+000 +2.3018e+000 -1.0683e+000 +4.5962e+000 -2.1389e-001
3 +5.434628945e+002 +5.434628945e+002 +5.265228945e+002 +5.265228945e+002 -4.0806e+000 +9.6483e-002 +2.4325e+000 -4.1295e+000 -4.9479e+000 +3.1503e+000 -3.6988e-001 -2.1508e-001 +3.5812e+000 +4.2517e+000 -4.5739e+000 -1.5079e+000 -2.1355e+000 -6.3043e-001 +4.2702e+000 -4.0510e+000 -2.7110e+000 +2.7565e+000 -1.4356e+000 +1.7881e+000
6 +1.616487186e+002 +1.616487186e+002 +1.447087186e+002 +1.447087186e+002 +1.8955e-002 +4.5211e+000 +1.6404e+000 -1.2903e+000 +4.6490e+000 -5.0399e-002 +2.8270e+000 -1.1612e+000 -1.1582e+000 -1.8245e+000 +4.2552e+000 +8.2399e-001 +4.7876e+000 +4.8552e+000 +5.3840e-001 +5.8548e-001 -1.0647e+000 +3.9840e+000 -7.9563e-001 -3.9644e+000
7 +1.128129570e+002 +1.128129570e+002 +9.587295699e+001 +9.587295699e+001 +4.8875e-001 -1.5697e+000 -1.5478e+000 -3.2885e+000 +4.4715e+000 +3.4671e+000 -2.7929e+000 -4.0938e+000 +3.4535e+000 -4.7455e+000 -3.6240e+000 +4.7619e+000 -2.6434e+000 +7.4417e-002 -1.8120e+000 +5.3209e-001 +3.8911e+000 +4.2596e+000 +1.2922e+000 -7.2359e-001
23 +5.288204342e+001 +5.288204342e+001 +3.594204342e+001 +3.594204342e+001 +3.2768e-001 -1.2251e+000 -7.1401e-001 -2.8539e+000 +1.5692e+000 +9.0038e-001 +4.6309e+000 -3.8655e+000 -1.3328e+000 -2.6844e+000 +3.1986e+000 -1.1726e+000 -2.5079e+000 -3.3873e+000 +1.2012e+000 +1.8036e+000 +4.0308e-001 +4.1897e+000 +3.3813e+000 -4.0387e+000
546 +3.381069274e+001 +3.381069274e+001 +1.687069274e+001 +1.687069274e+001 +2.9602e+000 -2.1969e+000 -1.1555e+000 +2.3949e+000 +4.9672e+000 -1.0258e+000 +2.6627e+000 -4.0957e-001 +2.6638e-001 -2.5163e+000 +9.0329e-001 -6.0936e-001 -1.3796e+000 -2.4132e+000 +3.3631e+000 +1.4902e+000 +4.6497e+000 -2.2725e+000 +2.6118e+000 -2.9912e-001
1283 +2.102502032e+001 +2.102502032e+001 +4.085020318e+000 +4.085020318e+000 +4.4328e+000 +2.8932e+000 +2.7223e-001 -8.9354e-001 +5.0798e+000 +5.0341e-002 +2.8116e+000 -3.0756e-001 -1.7467e-001 -1.0966e+000 +2.5191e+000 -7.7052e-001 +1.6058e+000 -2.7018e+000 +4.0543e+000 +4.3514e+000 +4.1509e+000 +8.2342e-001 -1.8054e-001 +3.0350e+000
2605 +1.517273561e+001 +1.517273561e+001 -1.767264392e+000 -1.767264392e+000 +2.3784e+000 +1.2158e+000 -1.2325e+000 -2.4048e-001 +1.5527e+000 -4.1755e+000 +3.5685e+000 -2.9897e+000 -3.1086e-001 -1.3832e+000 +3.3492e+000 +4.2024e-001 -2.0445e+000 -2.5120e+000 +2.8141e+000 +5.0797e+000 +3.1045e+000 -1.0500e+000 -1.3424e-001 +3.6394e+000
6044 +9.666088672e+000 +9.666088672e+000 -7.273911328e+000 -7.273911328e+000 +3.8933e+000 +1.8203e+000 +3.1331e-002 +1.6403e+000 +3.3410e+000 -3.2346e+000 +2.6722e+000 -2.7673e+000 +2.2928e-001 -2.8454e+000 +3.7063e+000 +3.0027e-001 -1.9783e+000 -1.5635e+000 +2.4220e+000 +3.4445e+000 +2.7398e+000 -7.0845e-001 +1.2607e+000 +1.0222e+000
9735 +5.507257483e+000 +5.507257483e+000 -1.143274252e+001 -1.143274252e+001 +3.5048e+000 +1.8555e+000 -1.1844e+000 +1.2770e+000 +2.0955e+000 -2.7646e+000 +3.1992e+000 -1.2686e+000 -1.9514e-001 -2.7507e+000 +3.5133e+000 -1.6059e-001 -1.4076e+000 -1.3949e+000 +3.0270e+000 +3.2306e+000 +3.1913e+000 -7.4805e-001 +4.7123e-001 +2.3912e+000
