% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.907616471e+002 +4.907616471e+002 +4.815516471e+002 +4.815516471e+002 +8.5732e+000 +8.3285e+000 +6.6075e+000 +1.4207e+001 +1.3833e+001 +5.5211e+000 +1.3813e+001 +1.3091e+001 +1.0956e+001 +9.3022e+000 +1.4956e+001 +1.3942e+001 +8.9664e+000 +9.0773e+000 +7.6941e+000 +7.0986e+000 +5.8823e+000 +5.1019e+000 +1.0235e+001 +6.0234e+000
67 +3.873283715e+002 +3.873283715e+002 +3.781183715e+002 +3.781183715e+002 +8.1933e+000 +5.5668e+000 +1.4317e+001 +1.1127e+001 +1.0068e+001 +7.6588e+000 +1.2794e+001 +1.5308e+001 +1.4965e+001 +5.7577e+000 +5.4251e+000 +6.7645e+000 +7.8890e+000 +1.2904e+001 +6.8697e+000 +8.6189e+000 +1.0136e+001 +8.7297e+000 +6.5784e+000 +1.1113e+001
393 +2.224994781e+002 +2.224994781e+002 +2.132894781e+002 +2.132894781e+002 +1.0769e+000 +1.0824e+001 +9.5070e+000 +1.1626e+001 +1.2492e+001 +1.1733e+001 +2.0092e+001 +1.2590e+001 +8.2953e+000 +3.9148e+000 -5.3131e-001 +8.8898e-001 +1.3030e+001 +1.0389e+001 -3.2013e+000 +3.6951e+000 +8.2334e+000 +1.4034e+001 +2.1037e+000 +1.1916e+001
513 +1.299989987e+002 +1.299989987e+002 +1.207889987e+002 +1.207889987e+002 +3.5216e+000 +5.8552e+000 +1.1804e+001 +1.1408e+001 +3.2297e-002 +8.1414e+000 +1.4309e+001 +1.6930e+001 +1.5795e+001 -2.0929e+000 +8.8651e-001 -9.7438e+000 +1.5282e+001 +9.8097e+000 +8.1794e-001 +4.7686e+000 +1.7399e+001 +1.7602e+001 -4.9979e+000 +1.8016e+001
751 +6.426319269e+001 +6.426319269e+001 +5.505319269e+001 +5.505319269e+001 +9.3870e+000 +1.9754e+001 +9.6446e+000 +1.3693e+001 +1.1892e+001 +8.7026e-001 +1.7202e+001 +1.2684e+001 +1.4524e+001 -4.2507e+000 +3.0463e+000 -1.8153e+001 +1.0990e+001 +7.0953e+000 -1.7112e+001 -6.2483e+000 +1.7780e+001 +1.2843e+001 -7.4815e+000 +1.0891e+001
801 +4.723866182e+001 +4.723866182e+001 +3.802866182e+001 +3.802866182e+001 +9.3870e+000 +2.6365e+001 +9.6446e+000 +1.3693e+001 -6.7614e+000 +8.7026e-001 +1.7202e+001 +1.1324e+001 +2.6155e+001 -7.5498e-001 +3.0463e+000 -1.8153e+001 +1.0990e+001 +1.0594e+001 -7.0236e+000 -6.2483e+000 +8.1052e+000 +5.5039e+000 -7.4815e+000 +1.1431e+001
1013 +3.962360528e+001 +3.962360528e+001 +3.041360528e+001 +3.041360528e+001 +3.5216e+000 +2.3959e+001 +1.1804e+001 +1.1488e+001 -1.4820e+001 +8.1414e+000 +1.8063e+001 +1.6986e+001 +3.5470e+001 -4.4015e+000 -2.8434e+000 -9.7438e+000 +1.1645e+001 +1.2608e+001 -2.0219e+001 -1.8655e+000 +1.7399e+001 +3.7517e+000 -4.9979e+000 +8.1403e+000
1056 +2.126063717e+001 +2.126063717e+001 +1.205063717e+001 +1.205063717e+001 +9.1808e+000 +1.4972e+001 +5.3071e+000 +1.4626e+001 -6.8443e+000 +3.7909e+000 +1.0219e+001 +1.2930e+001 +3.6107e+001 +5.2963e-001 -7.2457e+000 -9.4660e+000 +1.0283e+001 +9.3565e+000 -5.3232e+000 -5.2123e+000 +1.7486e+001 +1.1802e+001 -4.7080e+000 +1.3806e+001
1115 +1.193035658e+001 +1.193035658e+001 +2.720356579e+000 +2.720356579e+000 +4.6188e+000 +2.9093e+001 +1.5352e+001 +1.3853e+001 -7.4364e-001 +1.7152e+001 +1.3893e+001 +1.4792e+001 +1.0969e+001 -3.4418e+000 -6.3745e+000 -1.8947e+001 +1.1469e+001 +1.4998e+001 -1.4050e+001 -5.7742e+000 +9.8447e+000 +1.5115e+001 -7.5090e+000 +1.4298e+001
1193 +3.317055096e+000 +3.317055096e+000 -5.892944904e+000 -5.892944904e+000 +1.0015e+001 +2.0429e+001 +1.9699e+001 +1.4945e+001 -1.4309e+001 +1.2683e+001 +1.6391e+001 +2.0127e+001 +3.6497e+001 -1.1925e+001 -7.6315e+000 -8.5558e+000 +2.5766e+001 +1.7191e+001 -2.8223e+001 -1.2648e+001 +1.0658e+001 +1.8755e+001 -4.6256e+000 +5.4716e+000
