% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.693032133e+007 +4.693032133e+007 +4.693039760e+007 +4.693039760e+007 +9.9588e+000 +1.0145e+001 +1.0421e+001 +8.1362e+000 +1.0982e+001 +5.2885e+000 +1.4123e+001 +5.9014e+000 +1.4062e+001 +7.7872e+000 +9.4816e+000 +1.4753e+001 +9.5416e+000 +5.3316e+000 +1.3055e+001 +1.4023e+001 +8.5943e+000 +1.1523e+001 +9.6661e+000 +1.1446e+001
3 +3.438267047e+007 +3.438267047e+007 +3.438274674e+007 +3.438274674e+007 +9.2891e+000 +8.5637e+000 +8.9080e+000 +1.0832e+001 +8.1965e+000 +7.9580e+000 +1.1854e+001 +9.0125e+000 +1.2887e+001 +1.1953e+001 +6.3635e+000 +7.7270e+000 +1.4358e+001 +1.0017e+001 +9.4909e+000 +1.0338e+001 +7.4116e+000 +1.4041e+001 +5.8692e+000 +1.0304e+001
4 +1.357372075e+007 +1.357372075e+007 +1.357379702e+007 +1.357379702e+007 +1.1326e+001 +1.3145e+001 +1.1692e+001 +8.1989e+000 +1.2766e+001 +1.3976e+001 +1.4913e+001 +6.7282e+000 +7.8198e+000 +5.2264e+000 +1.3636e+001 +8.6682e+000 +1.0298e+001 +5.6935e+000 +6.3082e+000 +1.0953e+001 +8.9665e+000 +1.3708e+001 +9.3068e+000 +9.2295e+000
5 +2.810665870e+006 +2.810665870e+006 +2.810742140e+006 +2.810742140e+006 +7.2842e+000 +1.1965e+001 +9.7685e+000 +1.1128e+001 +5.3702e+000 +5.8901e+000 +1.4109e+001 +1.3201e+001 +5.4379e+000 +5.5578e+000 +5.5763e+000 +6.0629e+000 +8.7303e+000 +1.0870e+001 +7.4019e+000 +1.4569e+001 +1.4114e+001 +7.2087e+000 +1.1621e+001 +5.0854e+000
9 +2.089410144e+006 +2.089410144e+006 +2.089486414e+006 +2.089486414e+006 +1.3707e+001 +1.4099e+001 +1.3008e+001 +9.5403e+000 +1.4307e+001 +5.4575e+000 +1.2775e+001 +1.2203e+001 +6.3137e+000 +9.5510e+000 +7.4905e+000 +1.3449e+001 +5.8685e+000 +5.4185e+000 +8.9063e+000 +1.1031e+001 +5.5401e+000 +1.0784e+001 +1.4195e+001 +8.7934e+000
15 +4.722232349e+005 +4.722232349e+005 +4.722995049e+005 +4.722995049e+005 +8.7077e+000 +9.9611e+000 +1.3504e+001 +1.3827e+001 +1.0077e+001 +7.3021e+000 +6.0625e+000 +8.0767e+000 +1.0288e+001 +1.4019e+001 +9.5741e+000 +6.7113e+000 +6.0753e+000 +9.8001e+000 +8.1468e+000 +9.6228e+000 +7.9739e+000 +1.1313e+001 +1.1144e+001 +1.0272e+001
46 +7.619989379e+003 +7.619989379e+003 +7.696259379e+003 +7.696259379e+003 +8.0541e+000 +1.4039e+001 +1.4909e+001 +6.6486e+000 +9.7999e+000 +8.8094e+000 +7.5136e+000 +9.8379e+000 +5.3459e+000 +5.2456e+000 +1.0112e+001 +6.6962e+000 +8.0702e+000 +1.1321e+001 +1.4614e+001 +1.2425e+001 +1.1679e+001 +1.1251e+001 +1.3485e+001 +7.8325e+000
177 +4.406375933e+003 +4.406375933e+003 +4.482645933e+003 +4.482645933e+003 +9.9776e+000 +1.3319e+001 +1.2258e+001 +9.7868e+000 +3.5752e+000 +1.6597e+001 +7.8504e+000 +7.8059e+000 +6.6542e+000 +1.2986e+001 +5.6329e+000 +1.0629e+001 +6.3727e+000 +3.4356e+000 +1.4634e+001 +1.8257e+001 +5.6502e+000 +1.2632e+001 +1.2184e+001 +1.2638e+001
344 +2.678327072e+003 +2.678327072e+003 +2.754597072e+003 +2.754597072e+003 +9.5158e+000 +1.5429e+001 +1.3126e+001 +8.7844e+000 +7.1322e+000 +4.0183e+000 +8.2306e-002 +6.9084e+000 +6.8389e+000 +9.3943e+000 +7.9973e+000 +8.9849e+000 +5.1285e+000 +6.4924e+000 +6.7040e+000 +8.8340e+000 +1.0329e+001 +8.0809e+000 +1.4509e+001 +8.0740e+000
606 +1.805889015e+003 +1.805889015e+003 +1.882159015e+003 +1.882159015e+003 +9.0669e+000 +1.1702e+001 +9.8168e+000 +7.7792e+000 -2.4236e-001 +1.1292e+001 +9.2990e+000 +3.9545e+000 +5.9509e+000 +8.4421e+000 +4.4975e+000 +5.9791e+000 +8.5462e+000 +2.8045e+000 +6.0153e+000 +7.7424e+000 +1.8696e+001 +1.2318e+001 +1.9518e+000 +9.2785e+000
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.360827469e+007 +7.360827469e+007 +7.360825214e+007 +7.360825214e+007 +7.3167e+000 +1.1383e+001 +1.3174e+001 +5.2052e+000 +1.0874e+001 +1.4805e+001 +9.9764e+000 +9.2644e+000 +1.0315e+001 +5.0360e+000 +6.1946e+000 +1.0186e+001 +1.4445e+001 +6.0228e+000 +9.7181e+000 +6.0164e+000 +1.3438e+001 +1.2595e+001 +6.9303e+000 +1.1372e+001
120 +5.488699687e+007 +5.488699687e+007 +5.488697432e+007 +5.488697432e+007 +6.5938e+000 +1.0620e+001 +7.0811e+000 +5.5840e+000 +6.2919e+000 +1.1039e+001 +2.1578e+000 +1.3344e+001 +1.2686e+001 +5.3479e+000 +3.5988e+000 +1.3440e+001 +8.6851e+000 +8.3022e+000 +5.8302e+000 +6.6242e+000 +1.0418e+001 +7.8476e+000 +9.5165e+000 +1.3639e+001
251 +2.284197304e+007 +2.284197304e+007 +2.284195049e+007 +2.284195049e+007 +9.9103e+000 +1.1033e+001 +1.2229e+001 +6.6433e+000 +3.9344e+000 +9.2064e+000 +1.1178e+001 +7.1515e+000 +8.5169e+000 +7.2109e+000 +7.3655e+000 +1.3334e+001 +8.1513e+000 +2.9806e+000 +6.2813e+000 +7.3365e+000 +8.6202e+000 +9.4534e+000 +3.5200e+000 +1.2956e+001
284 +1.070747041e+007 +1.070747041e+007 +1.070744786e+007 +1.070744786e+007 +1.1190e+001 +1.0105e+001 +1.2386e+001 +4.4373e+000 +5.5784e+000 +9.4278e+000 +5.9934e+000 +1.4928e+001 +1.2996e+001 +1.4988e+001 +3.6302e-001 +1.6462e+001 +3.8926e+000 +9.8589e+000 +6.8946e+000 +9.2492e+000 +3.5640e+000 +1.4338e+001 +4.7854e+000 +1.1057e+001
295 +6.466070216e+006 +6.466070216e+006 +6.466047666e+006 +6.466047666e+006 +1.7232e+000 +1.8981e+001 +1.0153e+001 +8.7360e+000 +6.2844e+000 +7.1307e+000 -1.8769e-002 +1.8190e+001 +1.5549e+001 +5.3376e+000 +1.5798e+001 +1.4341e+001 +9.1538e+000 +6.9213e+000 +1.3414e+001 +4.5422e+000 +1.0738e+001 +1.1618e+001 +5.6074e+000 +4.9262e+000
317 +1.111705849e+005 +1.111705849e+005 +1.111480349e+005 +1.111480349e+005 +1.3611e+001 +8.0436e+000 +1.1220e+001 +4.8529e+000 +8.2478e+000 +7.6787e+000 +2.1804e+000 +1.3520e+001 +1.2287e+000 +1.4232e+001 +1.1740e+000 +1.3308e+001 +1.3618e+001 -6.8489e+000 +1.7336e+001 +3.0928e+000 +1.0497e+001 +1.3256e+001 +8.8444e+000 +8.6807e+000
322 +2.064664254e+003 +2.064664254e+003 +2.042114254e+003 +2.042114254e+003 +3.9792e+000 +1.0219e+001 +1.3424e+001 +5.4280e+000 +7.1760e+000 +8.0123e+000 +8.6500e+000 +1.6695e+001 +1.2115e+001 +1.5849e+001 -6.9557e-001 +1.7019e+001 +7.6033e+000 +8.5866e+000 +3.3856e+000 +7.0183e+000 +1.0286e+000 +1.6540e+001 +5.3597e+000 +5.4058e+000
