% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.349907772e+003 +9.349907772e+003 +8.887817772e+003 +8.887817772e+003 +8.8381e-001 +3.0505e+000 +2.5774e+000 +2.5135e+000 +1.9125e+000 -1.8138e+000 +9.2035e-001 -2.1217e+000 -2.3590e+000 +4.1998e+000 -2.4105e+000 +3.0007e+000 +4.4178e+000 -2.5140e+000 -4.6861e+000 +8.2180e-001 -3.5877e+000 -2.6370e-001 -3.1201e+000 +2.9390e+000
5 +1.705629720e+003 +1.705629720e+003 +1.243539720e+003 +1.243539720e+003 +1.1229e+000 +2.6844e+000 -1.7340e+000 +3.2325e+000 +1.4108e+000 +2.6512e+000 -1.4263e+000 +9.7772e-001 +1.2348e+000 -4.1077e+000 +1.0998e+000 +3.1555e+000 -3.5679e+000 -4.8188e+000 +1.7499e-001 +1.3677e-001 +9.9761e-001 -2.9678e+000 -3.9023e+000 +4.2752e+000
21 +1.572396719e+003 +1.572396719e+003 +1.110306719e+003 +1.110306719e+003 -3.0116e-001 -3.7797e+000 -3.0492e-001 +4.6081e+000 -4.9690e+000 +1.3007e+000 -2.7579e+000 +2.8872e+000 +1.0532e+000 +4.8536e+000 -3.5834e+000 -3.6708e+000 -1.2223e+000 -1.6222e+000 -3.6512e+000 +3.7940e+000 -3.4937e+000 +2.9118e+000 -3.8384e+000 +1.0500e+000
133 +9.919316233e+002 +9.919316233e+002 +5.298416233e+002 +5.298416233e+002 -1.8138e+000 +4.3624e-001 +1.8659e-001 +4.3573e-001 +1.9068e+000 +1.5712e+000 +1.9644e+000 +4.1047e+000 -1.1131e-001 -3.6217e+000 +7.9238e-001 +2.6575e+000 -1.8152e+000 -6.1176e+000 +9.6954e-001 -3.1391e+000 -2.1620e+000 -6.1966e-001 -2.2808e+000 +2.7340e+000
144 +6.006160054e+002 +6.006160054e+002 +1.385260054e+002 +1.385260054e+002 -2.1560e+000 -9.2508e-001 +2.1631e+000 -8.2502e-001 +2.1086e+000 +2.1844e+000 +5.8544e-001 +3.1674e+000 -1.5168e+000 -3.6255e+000 +1.7547e+000 +1.6388e-001 -1.1592e+000 -3.4733e+000 -7.2100e-001 -2.7297e+000 +3.1752e-001 +4.9724e-001 -1.4509e+000 +7.0801e-001
1026 +3.771075181e+002 +3.771075181e+002 -8.498248185e+001 -8.498248185e+001 -1.5331e+000 -6.1927e-001 +1.5260e+000 +2.6047e-001 +2.3615e+000 +1.9145e+000 +1.9553e-001 +3.9800e+000 -1.4688e+000 -1.6669e+000 +7.4153e-001 +9.5771e-001 -3.5977e-001 -3.3907e+000 +4.7764e-001 -4.7326e+000 -1.7087e+000 +2.8427e+000 +2.5879e+000 +1.0961e+000
1462 +2.361841864e+002 +2.361841864e+002 -2.259058136e+002 -2.259058136e+002 +4.0466e-001 +3.1575e+000 -8.2407e-001 +8.3132e-001 +1.5938e+000 +3.0301e+000 +2.2043e+000 +5.2580e+000 +6.4005e-001 +2.0174e+000 +2.0715e+000 -2.7520e+000 -5.4447e-001 -2.8848e+000 +7.6275e-001 -4.8151e+000 +4.4537e-001 +3.0423e+000 +2.3604e+000 +8.9505e-001
12972 +1.503145598e+002 +1.503145598e+002 -3.117754402e+002 -3.117754402e+002 +3.0059e-001 +6.2657e-001 +1.0726e+000 +1.6686e+000 -1.3747e-001 +2.9873e+000 +1.3639e+000 +3.7164e+000 +9.7345e-001 +5.4809e-001 +5.1879e-001 -4.8575e+000 -1.1501e+000 -3.1811e+000 +1.4229e+000 -3.8733e+000 -4.4013e-001 +3.2574e+000 +2.5002e+000 +1.8282e+000
207917 +9.871293572e+001 +9.871293572e+001 -3.633770643e+002 -3.633770643e+002 +4.9954e-001 +3.2081e+000 +3.5608e-001 +7.7114e-001 +1.5228e+000 +1.4474e+000 +1.7977e+000 +1.9524e+000 +1.7220e+000 +6.9062e-001 +2.1347e+000 -4.4943e+000 -3.2020e-001 -2.9390e+000 +9.1435e-001 -3.5398e+000 -4.8611e-001 +1.6685e+000 +2.1783e+000 +1.7418e+000
3440768 +5.891964195e+001 +5.891964195e+001 -4.031703581e+002 -4.031703581e+002 +5.9531e-001 +1.4642e+000 +1.2302e+000 +1.6533e+000 +8.6788e-001 +8.0540e-001 +2.5471e+000 +2.5520e+000 +1.7984e+000 +3.7642e-002 +2.1988e+000 -3.3976e+000 -3.9092e-001 -2.9761e+000 +9.8556e-001 -3.5026e+000 -4.6641e-001 +2.9374e+000 +2.4618e+000 +2.1816e+000
3441384 +3.821898090e+001 +3.821898090e+001 -4.238710191e+002 -4.238710191e+002 +4.1102e-001 +3.5109e-001 +2.1966e+000 +1.6047e+000 +1.5230e+000 +2.2560e+000 +2.5247e+000 +2.4903e+000 +1.7656e+000 +2.7497e-002 +2.1082e+000 -4.3069e+000 -3.7829e-001 -2.9776e+000 +9.8204e-001 -3.5263e+000 -4.6724e-001 +2.9287e+000 +2.4929e+000 +2.1151e+000
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.852232833e+003 +2.852232833e+003 +2.929892833e+003 +2.929892833e+003 -1.9940e+000 +4.8132e-001 +4.5905e+000 -4.3654e+000 +3.2701e-003 +3.2965e+000 -2.1926e+000 -1.7582e+000 -1.8352e+000 +1.8802e+000 -7.2918e-001 -1.9445e+000 -3.6963e+000 +9.3365e-001 -6.0823e-001 -3.5273e+000 -4.8992e+000 +4.9028e-001 -4.8079e+000 -4.2546e+000
6 +1.650738444e+003 +1.650738444e+003 +1.728398444e+003 +1.728398444e+003 -3.4402e+000 +3.1485e+000 -4.5479e+000 -2.1045e+000 +2.4516e+000 -2.1867e-001 +6.8037e-001 +2.7560e+000 -4.2621e+000 +1.3800e+000 +1.6230e+000 -8.4625e-001 -3.7945e+000 +4.9239e+000 -3.7038e+000 -3.8022e+000 +1.5983e-002 +3.8301e+000 +1.0786e-001 -6.6104e-001
34 +1.373739091e+003 +1.373739091e+003 +1.451399091e+003 +1.451399091e+003 +2.4310e+000 -1.7944e+000 -4.1599e+000 -6.2783e-001 +1.7768e+000 -1.1566e+000 -3.0998e+000 -1.8826e+000 -1.0293e+000 +2.6576e+000 -3.0878e+000 -1.4676e+000 -9.8812e-001 +4.3282e+000 -1.5170e+000 +2.9016e+000 -4.1245e+000 +1.9462e+000 +5.8895e-001 +8.9635e-001
80 +6.150732538e+002 +6.150732538e+002 +6.927332538e+002 +6.927332538e+002 -3.1912e-001 +3.7502e+000 +6.7703e-002 -2.8430e+000 +3.5435e+000 -2.0209e+000 -7.2839e-001 -1.9871e+000 -1.7651e+000 -3.8183e+000 +1.3333e+000 +6.4628e-001 +1.3789e-001 +8.1873e-001 +4.9438e-001 +2.2075e-001 -2.0380e+000 -3.4976e+000 +2.6228e+000 -3.9982e+000
1178 +3.828628947e+002 +3.828628947e+002 +4.605228947e+002 +4.605228947e+002 -9.7362e-001 +1.4046e+000 -2.3088e+000 -8.1541e-001 +2.8057e+000 -5.1472e+000 +5.8012e-001 -2.4238e+000 -8.2764e-001 -2.9504e+000 +1.0451e+000 -2.6369e-001 -1.0073e+000 +3.0768e-001 +7.8332e-001 +1.4152e+000 -1.7641e-001 -2.3018e+000 +2.2014e+000 -3.1532e+000
1776 +2.377523285e+002 +2.377523285e+002 +3.154123285e+002 +3.154123285e+002 +1.5961e+000 +1.8859e+000 -3.3610e-001 +2.0880e+000 +2.1199e+000 -2.8358e+000 +7.3420e-002 +7.5270e-001 -1.4584e+000 -3.9373e+000 +3.0634e+000 -1.2337e+000 +5.8785e-002 -1.1496e+000 +1.7389e+000 -1.9987e-001 -1.2186e-001 -9.3065e-001 +2.0619e+000 -2.8135e+000
12190 +1.576693235e+002 +1.576693235e+002 +2.353293235e+002 +2.353293235e+002 +5.1221e-001 +2.0441e+000 -6.5306e-002 +3.4219e+000 +1.6067e+000 -1.1869e+000 +4.6480e-001 -2.5322e+000 +9.6329e-002 -4.5214e+000 +1.4155e+000 +1.7749e-003 -7.1836e-001 -2.0415e+000 +2.0968e+000 +9.6557e-001 -7.7608e-001 -3.1019e+000 +1.8087e+000 -3.5086e+000
117559 +9.609384362e+001 +9.609384362e+001 +1.737538436e+002 +1.737538436e+002 +1.6459e+000 -7.0149e-001 +4.2072e-001 +3.2861e+000 +1.0461e+000 +3.1553e-001 -2.1111e-001 +1.0823e-001 +1.3439e-001 -4.5671e+000 +2.4343e+000 +2.1075e-001 -7.1042e-001 -1.6106e+000 +2.4612e+000 +1.1821e+000 -1.0033e-001 -2.0296e+000 +2.5302e+000 -3.8197e+000
118984 +5.976544334e+001 +5.976544334e+001 +1.374254433e+002 +1.374254433e+002 +1.4385e+000 -7.0480e-001 +3.6909e-001 +3.3485e+000 +9.3172e-001 +2.8020e-001 -2.0315e-001 +1.4536e-001 -5.6243e-001 -4.5257e+000 +2.4918e+000 +5.8097e-001 -7.4592e-001 -1.6179e+000 +2.4339e+000 +9.3498e-001 +2.8935e-001 -2.0156e+000 +2.4094e+000 -3.7386e+000
% function evaluation | noise-free fitness - Fopt (1.156800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.345926804e+003 +8.345926804e+003 +8.461606804e+003 +8.461606804e+003 -4.4538e+000 -3.2952e+000 +4.5687e+000 -1.6178e-001 +4.0364e+000 +3.0641e+000 -1.4988e+000 +4.4323e+000 -5.3950e-001 +4.6033e+000 -2.8682e+000 -4.0323e+000 -1.4379e-001 -1.5678e-001 +3.0871e+000 -3.2875e+000 +2.6603e+000 -3.9224e+000 -2.7282e+000 +1.1894e+000
3 +1.678792690e+003 +1.678792690e+003 +1.794472690e+003 +1.794472690e+003 +1.4918e+000 -3.5336e+000 -1.1218e+000 -3.5418e+000 +3.5168e+000 +1.9461e-001 +4.7950e-001 +3.8394e+000 +2.0024e+000 -1.6560e+000 -3.0586e+000 -2.7777e+000 -4.6151e+000 +4.6496e+000 +4.4478e-001 +3.3009e+000 -4.9720e+000 +3.3583e+000 -4.8341e+000 -3.4776e+000
5 +1.285476954e+003 +1.285476954e+003 +1.401156954e+003 +1.401156954e+003 -4.1771e+000 -3.9216e+000 +2.0664e+000 +3.9522e+000 +1.4360e+000 +9.7296e-001 +1.4802e+000 +3.5995e+000 +3.2696e+000 +3.9556e-001 +1.5794e+000 +4.3054e+000 +3.0453e+000 +1.8005e+000 -3.1026e+000 -4.1250e-001 -3.5478e+000 +2.8569e+000 -3.6405e-001 -3.1250e+000
37 +9.877172283e+002 +9.877172283e+002 +1.103397228e+003 +1.103397228e+003 +2.8319e+000 +4.4953e+000 -1.9028e-001 +6.5626e-001 -2.7456e+000 -3.7162e-001 +2.0741e+000 +2.4994e+000 -4.1968e+000 +2.2445e+000 +2.5381e+000 -8.0303e-001 +9.0320e-002 -3.4164e+000 -1.9142e+000 -2.4555e+000 +8.4283e-002 +3.7342e+000 +2.8969e+000 -4.9348e+000
502 +6.272118805e+002 +6.272118805e+002 +7.428918805e+002 +7.428918805e+002 -2.1884e+000 +3.8682e-001 -2.7633e+000 -1.6036e+000 +2.0875e+000 -1.9088e+000 -2.9458e+000 -2.1370e+000 +2.2720e+000 -3.6756e+000 -6.2658e-001 -1.4321e+000 +2.4815e+000 -8.0376e-001 -2.0029e-001 -7.9406e-001 -1.7931e+000 +2.4641e+000 +1.1968e+000 -2.4218e+000
1281 +3.690908157e+002 +3.690908157e+002 +4.847708157e+002 +4.847708157e+002 +6.7979e-001 +2.8579e-002 -7.5205e-001 -2.9113e+000 +2.6922e+000 -1.6602e+000 +3.3476e+000 -3.7853e-001 +1.0825e+000 -7.1095e-001 +1.5529e+000 +6.4639e-002 +2.6698e+000 -1.7167e+000 +6.6629e-001 -8.7207e-001 -7.0517e-001 +4.1455e+000 +3.1626e+000 -4.3084e-001
1776 +2.429496737e+002 +2.429496737e+002 +3.586296737e+002 +3.586296737e+002 +1.2858e+000 +7.6758e-001 -7.2608e-001 +3.9397e+000 +1.9747e+000 -9.6053e-001 +2.9953e+000 -1.0487e-001 +2.7355e+000 -1.2404e+000 +1.7531e+000 -5.1036e-001 +2.8869e+000 -6.0278e-001 -1.9151e-001 -7.1393e-001 -2.7599e-001 +2.4779e+000 +3.4219e+000 -4.5593e-001
25656 +1.565791658e+002 +1.565791658e+002 +2.722591658e+002 +2.722591658e+002 +1.0998e+000 -3.0097e+000 +2.6126e-001 +3.1465e+000 +1.2698e+000 -2.4832e+000 +2.7507e+000 +3.0296e+000 +3.2225e+000 -1.6572e+000 +2.7383e+000 -7.9376e-001 +3.1692e+000 +1.1537e+000 +1.1398e+000 +3.0616e-001 +1.3050e-001 +4.1172e+000 +2.7476e+000 -1.0491e+000
140324 +8.759342289e+001 +8.759342289e+001 +2.032734229e+002 +2.032734229e+002 +3.2227e-001 -1.1445e+000 -6.4601e-001 +2.2833e+000 +3.6835e+000 -3.2376e+000 +2.2840e+000 +2.3917e+000 +3.2967e+000 -2.5311e+000 +2.6080e+000 -2.3507e+000 +2.5721e+000 +1.5423e-001 +1.5405e+000 +1.0672e-001 +1.0855e-001 +4.1865e+000 +2.3892e+000 -1.2016e+000
621051 +5.809728890e+001 +5.809728890e+001 +1.737772889e+002 +1.737772889e+002 +2.1569e+000 +5.6098e-002 -7.1310e-001 +3.9774e+000 +2.8094e+000 -3.1473e+000 +3.5152e+000 +2.4381e+000 +2.1975e+000 -2.0238e+000 +2.6738e+000 -1.7589e+000 +2.8631e+000 +1.6509e-001 +2.0098e+000 -4.0229e-001 +1.0416e-001 +4.1529e+000 +3.5343e+000 -9.0661e-001
1057611 +3.873240102e+001 +3.873240102e+001 +1.544124010e+002 +1.544124010e+002 +1.1502e+000 -1.9290e+000 -7.0701e-001 +2.3037e+000 +2.1809e+000 -2.3724e+000 +3.5277e+000 +3.5943e+000 +2.7832e+000 -1.4207e+000 +2.6507e+000 -2.3043e+000 +2.9008e+000 +2.7436e-001 +1.6768e+000 +7.6561e-002 +5.4153e-002 +3.5016e+000 +3.1140e+000 -6.1612e-001
1059785 +2.470535608e+001 +2.470535608e+001 +1.403853561e+002 +1.403853561e+002 +1.1706e+000 -1.9669e+000 -6.5928e-001 +2.2308e+000 +2.1905e+000 -2.4244e+000 +3.5406e+000 +2.3549e+000 +2.7679e+000 -1.3984e+000 +2.6628e+000 -2.2982e+000 +2.9056e+000 +2.0655e-001 +1.6619e+000 +8.2500e-002 +8.0903e-002 +3.5098e+000 +3.1080e+000 -5.9988e-001
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.835112403e+003 +1.835112403e+003 +1.831402403e+003 +1.831402403e+003 +3.9408e+000 +4.5596e+000 -1.9849e+000 +2.4266e+000 +1.2372e+000 +3.2752e+000 +1.7112e+000 +1.7553e+000 -1.2660e+000 -2.6176e+000 +2.8768e+000 +3.0004e+000 +2.7667e+000 -1.5426e+000 -3.4999e+000 +5.8872e-001 -2.5604e+000 +4.1055e+000 +4.1030e+000 +1.3067e+000
21 +1.422628440e+003 +1.422628440e+003 +1.418918440e+003 +1.418918440e+003 -2.8228e+000 +8.4155e-001 -4.7480e+000 +2.8266e+000 -1.4167e+000 +2.2814e+000 -1.3555e+000 -2.9390e+000 -1.3827e+000 +4.8520e+000 +9.7568e-001 -9.8286e-001 -4.2773e+000 -8.7824e-002 +2.6565e-001 -1.2111e+000 -1.8231e+000 -4.0237e+000 +3.3898e-001 +2.1966e+000
73 +6.302855659e+002 +6.302855659e+002 +6.265755659e+002 +6.265755659e+002 +3.3459e+000 +2.0855e+000 +2.5040e-001 +5.1579e+000 +9.6384e-001 +2.1926e+000 +7.1306e-002 -1.7583e+000 -3.0489e+000 -1.4975e+000 -2.8604e+000 -4.3684e-001 +2.7550e+000 -6.0255e-001 -2.1657e+000 -2.6771e+000 +3.4562e-001 -3.2433e-001 +1.0902e+000 -2.6064e+000
