% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.651695479e+006 +4.651695479e+006 +4.651640539e+006 +4.651640539e+006 -1.5031e+000 -1.7107e+000 -4.4922e+000 -3.4747e+000 +1.8220e-001 -9.5782e-002 +2.4152e+000 -3.9476e+000 +3.5758e+000 -2.9153e-001 -3.9008e+000 +3.0198e-001 +2.9677e+000 +2.3277e+000 -1.3030e+000 -8.8840e-001 +4.0795e+000 +1.7422e+000 -3.9765e-001 +4.0438e+000
92 +1.885753844e+006 +1.885753844e+006 +1.885698904e+006 +1.885698904e+006 -1.4669e+000 -5.0779e+000 -2.2915e+000 -5.0391e-002 +1.1425e+000 -8.8802e-001 -2.3971e+000 -2.0633e+000 +1.0932e+000 -2.2299e+000 -1.5855e+000 -4.8705e+000 -2.0398e-001 -3.7557e+000 -5.1741e-001 +2.4597e+000 -4.2044e+000 +9.5315e-001 +4.5645e+000 +1.0314e+000
214 +1.188595984e+006 +1.188595984e+006 +1.188541044e+006 +1.188541044e+006 -3.2029e+000 -4.1304e+000 -3.3323e-001 +2.0214e+000 +4.5315e+000 +4.3465e+000 -9.0762e-001 -4.9899e+000 +7.1603e-002 -7.0960e+000 +1.1559e+000 -7.4735e+000 -8.7269e-001 -7.4096e+000 -8.6158e-001 +3.4340e+000 -4.7217e+000 -1.5735e+000 +1.6711e+000 +3.3990e+000
560 +9.867631309e+005 +9.867631309e+005 +9.867081909e+005 +9.867081909e+005 -4.5953e+000 -5.1688e+000 -9.0792e-001 +2.3503e+000 +4.9418e+000 +6.5882e+000 -1.5009e+000 -3.9746e+000 -8.7124e-003 -6.3378e+000 +1.8541e+000 -7.1605e+000 -5.8436e-001 -8.7546e+000 -2.5489e+000 +4.0848e+000 -4.7833e+000 -3.6945e+000 +1.9498e+000 +3.4287e+000
741 +5.963387805e+005 +5.963387805e+005 +5.962838405e+005 +5.962838405e+005 -6.5722e+000 -6.3331e+000 -2.5881e-001 +1.7591e+000 +4.1917e+000 +2.4221e+000 -7.9163e-001 -6.1826e+000 +1.4821e+000 -7.0465e+000 +2.0474e+000 -8.8550e+000 -1.1318e+000 -7.3773e+000 -2.4684e+000 +4.3976e+000 -5.0441e+000 -2.7855e+000 +2.3030e+000 +4.9844e+000
1575 +3.868627390e+005 +3.868627390e+005 +3.868077990e+005 +3.868077990e+005 -8.6079e+000 -4.2614e+000 -6.3094e-001 +4.7794e+000 +5.3448e+000 +1.8095e+000 -7.3977e-001 -5.5132e+000 +8.2671e-001 -8.3121e+000 +1.7510e+000 -8.9140e+000 -1.7342e+000 -6.3942e+000 +3.1981e-001 +2.3344e+000 -1.5524e+000 -2.4610e+000 +4.9710e+000 +3.9664e+000
1832 +2.355188621e+005 +2.355188621e+005 +2.354639221e+005 +2.354639221e+005 -1.0739e+001 -7.7165e-001 -5.2545e-001 +5.6326e+000 +3.7354e+000 -1.5379e+000 +2.3680e-002 -5.4974e+000 -3.5398e-001 -7.6949e+000 +8.2799e-001 -8.6846e+000 -2.7154e+000 -4.4398e+000 +1.7389e+000 -2.4257e-001 +2.0002e+000 -1.4425e+000 +7.5485e+000 +9.0031e-001
2308 +1.502307100e+005 +1.502307100e+005 +1.501757700e+005 +1.501757700e+005 -1.1392e+001 +1.8360e+000 -5.5612e-001 +6.8836e+000 +2.8676e+000 -3.9120e+000 +8.9845e-001 -6.2838e+000 -2.1099e+000 -7.2320e+000 +3.7488e-003 -8.1657e+000 -3.1567e+000 -2.9622e+000 +4.6011e+000 -2.5574e+000 +3.5777e+000 -3.5906e-002 +1.0323e+001 -1.7292e+000
3447 +8.993133011e+004 +8.993133011e+004 +8.987639011e+004 +8.987639011e+004 -1.1035e+001 -7.0097e-001 -4.9694e-001 +6.4390e+000 +3.1897e+000 -1.6689e+000 +1.2217e+000 -9.0058e+000 -1.6584e+000 -6.6846e+000 +3.8766e-001 -8.9553e+000 -2.5852e+000 -2.6192e+000 +3.4131e+000 -1.0376e+000 +1.8577e+000 -8.1864e-001 +8.6977e+000 +1.7826e+000
4248 +6.242471732e+004 +6.242471732e+004 +6.236977732e+004 +6.236977732e+004 -1.0578e+001 -1.0141e+000 -5.6504e-001 +6.4215e+000 +4.5422e+000 +5.9410e-001 +9.6230e-001 -1.0938e+001 -1.6897e+000 -6.6840e+000 +5.9510e-001 -9.5351e+000 -1.8361e+000 -2.0110e+000 +2.6731e+000 +1.4896e+000 +2.5238e+000 -2.1303e+000 +7.3129e+000 +3.3657e+000
5146 +3.883642532e+004 +3.883642532e+004 +3.878148532e+004 +3.878148532e+004 -9.1778e+000 -2.1570e+000 -5.0942e-001 +6.7074e+000 +4.8773e+000 +3.7289e+000 +1.4291e+000 -1.2427e+001 -1.4745e+000 -5.9971e+000 -3.3692e-002 -9.2553e+000 +8.3437e-001 -1.5900e+000 +1.9942e+000 +4.3965e+000 +9.5190e-001 -2.1434e+000 +6.9598e+000 +5.2982e+000
7969 +2.496671782e+004 +2.496671782e+004 +2.491177782e+004 +2.491177782e+004 -8.2876e+000 -1.9359e+000 -4.3097e-001 +6.5086e+000 +4.2880e+000 +6.3419e+000 +1.3139e+000 -9.3523e+000 -1.1763e+000 -6.9502e+000 -1.1093e+000 -8.6553e+000 +2.8069e+000 -1.9258e+000 +3.6938e+000 +4.6250e+000 -2.8521e-001 +4.3092e-001 +9.5392e+000 +5.1432e+000
