% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.754058964e+007 +1.754058964e+007 +1.754053470e+007 +1.754053470e+007 -3.4495e+000 +2.4020e+000 -5.1813e-001 -3.2070e+000 +3.5947e+000 +2.0991e-001 -3.7950e+000 -2.0622e+000 +5.2413e-001 -1.6329e+000 +4.6503e+000 +4.5657e+000 +3.1660e+000 -2.3777e+000 -4.0339e+000 +1.2907e+000 +2.3011e+000 +3.1450e+000 +2.0536e+000 +4.0123e+000
4 +1.364047434e+007 +1.364047434e+007 +1.364041940e+007 +1.364041940e+007 +3.8414e+000 -2.1017e+000 -3.5102e+000 +3.1210e+000 +3.3356e+000 -2.9909e+000 -2.2164e+000 +3.3219e+000 -1.7645e+000 -1.0903e+000 +1.6766e+000 +3.2844e+000 -3.7664e+000 -3.2880e+000 +2.2743e-001 -3.4552e+000 -2.9005e+000 -4.2135e+000 -1.5242e+000 -4.8046e-002
9 +5.267091295e+006 +5.267091295e+006 +5.267036355e+006 +5.267036355e+006 -3.9522e+000 +2.3937e+000 +3.7284e+000 +4.7765e+000 -1.2808e+000 +3.4693e+000 +4.6369e+000 +3.0482e+000 -2.9522e+000 -4.5032e+000 -1.7093e+000 +1.1139e+000 +3.0885e+000 -2.7955e+000 +1.9370e+000 -4.7221e+000 +3.2829e+000 -3.7006e-001 +1.1176e+000 -3.9612e-001
16 +3.681677921e+006 +3.681677921e+006 +3.681622981e+006 +3.681622981e+006 +2.5591e+000 -3.6989e+000 -4.4146e+000 +4.5357e-001 -1.0412e+000 -1.8038e+000 +3.0089e+000 +4.9767e+000 +3.0102e+000 -4.0407e+000 +7.3298e-001 +3.4115e+000 +1.1592e+000 -3.4757e+000 -4.2400e+000 +1.3937e+000 -2.0107e+000 +2.4072e+000 -3.4648e+000 +1.5597e+000
101 +1.254828311e+006 +1.254828311e+006 +1.254773371e+006 +1.254773371e+006 -7.4806e-001 -1.6439e+000 -2.1797e-001 -6.4275e+000 -2.9692e+000 +9.7198e+000 -7.2026e+000 +4.4987e+000 +1.2668e+000 +3.5229e+000 +4.5582e+000 +4.7184e+000 +4.9505e+000 -5.7621e-001 -5.5879e+000 -3.8848e+000 +4.1304e+000 +3.2060e+000 +1.1447e-001 +3.9940e+000
1981 +7.880047846e+005 +7.880047846e+005 +7.879498446e+005 +7.879498446e+005 -3.6562e-001 +2.8673e+000 -6.4502e-001 -4.2862e+000 +1.6779e+000 +2.5719e+000 -9.1931e-001 +5.0510e+000 +1.9627e+000 +4.1163e+000 +1.0941e+000 +1.9635e+000 +5.4738e+000 -5.0073e+000 +5.7332e-001 +3.9598e+000 +5.9103e+000 +6.0495e+000 +9.2531e+000 +2.1957e+000
5640 +5.711411969e+005 +5.711411969e+005 +5.710862569e+005 +5.710862569e+005 -7.7812e+000 +9.4815e-001 +3.4562e+000 +6.1615e+000 +5.9612e-001 +1.6608e+000 +4.3111e-001 -5.9192e+000 -2.7942e+000 +3.8892e+000 +5.1093e+000 -4.2538e+000 -1.8818e+000 +9.6229e-002 -2.0333e+000 +1.0870e+001 +9.0986e+000 -4.0945e+000 -2.2118e+000 -7.4943e-001
7712 +3.780990706e+005 +3.780990706e+005 +3.780441306e+005 +3.780441306e+005 -1.5425e+000 -7.5754e-001 -5.1731e-003 +2.2777e+000 +4.3247e+000 +3.0724e+000 +1.2222e+000 +3.8911e+000 -2.2889e+000 +2.8890e-001 -4.2039e+000 +4.7729e+000 +9.0082e-001 -2.8528e+000 -4.0533e+000 -7.9226e-001 +1.2751e+000 -2.1985e-001 +3.6183e+000 +1.7787e+000
149075 +2.460052756e+005 +2.460052756e+005 +2.459503356e+005 +2.459503356e+005 -7.9523e+000 -2.5803e+000 +2.5044e+000 +5.1897e+000 +7.1568e+000 +3.5963e+000 -5.8378e+000 -9.7904e+000 -3.4970e+000 +2.7992e+000 +2.1819e+000 -4.3787e+000 -3.8466e+000 +1.4019e+000 -6.5246e+000 +5.6990e+000 +6.0780e+000 -7.1940e+000 +8.3813e-002 +3.2268e+000
308051 +1.543071599e+005 +1.543071599e+005 +1.542522199e+005 +1.542522199e+005 +1.8412e+000 -1.5652e+000 -6.9952e+000 +9.3977e-001 +6.6826e+000 -2.3013e+000 +4.7385e+000 -1.5038e+000 -4.5383e+000 -6.4554e+000 +7.0834e+000 +2.1109e+000 -6.0924e-001 -5.0169e+000 +3.1738e+000 +3.3797e+000 +2.6568e+000 -8.9036e-001 +6.4488e-001 +9.4753e-001
1348996 +9.207784996e+004 +9.207784996e+004 +9.202290996e+004 +9.202290996e+004 -1.9890e+000 -1.0630e+000 -4.1355e+000 +3.3514e+000 +5.5705e+000 -5.6661e+000 +5.0330e+000 +1.0843e+000 -3.2376e+000 -4.3764e+000 -3.9297e-001 -5.5996e-001 +1.8740e+000 -9.5018e+000 +4.8481e+000 +2.6674e+000 -3.0296e-001 -2.9388e+000 +3.4476e+000 +2.4458e+000
% function evaluation | noise-free fitness - Fopt (5.913000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
