% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.594714289e+003 +1.594714289e+003 +2.594714289e+003 +2.594714289e+003 +4.1409e+000 +7.3475e-001 +4.6826e+000 -1.7915e+000 +4.5452e-001 -4.5169e+000 -3.6714e+000 +3.9957e+000 -2.8695e+000 -4.5839e+000 -1.3410e+000 -2.5214e+000 -2.3095e+000 +7.0275e-001 -4.6994e+000 -9.6003e-001 +5.0099e-001 -4.3990e+000 +1.8070e+000 -1.4434e+000
3 +1.267563582e+003 +1.267563582e+003 +2.267563582e+003 +2.267563582e+003 -1.7842e+000 +1.7848e+000 -4.5111e+000 +2.8914e+000 +4.4751e-001 -3.3542e+000 +4.0885e+000 +1.7416e+000 +2.1003e+000 +9.5915e-001 -7.2967e-001 +4.3371e-001 -2.7302e+000 -2.7467e-001 -4.5958e+000 -4.0354e+000 +2.6447e+000 -1.5119e+000 +1.7992e-001 +4.3533e+000
4 +9.365985640e+002 +9.365985640e+002 +1.936598564e+003 +1.936598564e+003 +4.9454e+000 +4.9750e+000 +1.2199e+000 +3.1999e+000 +4.0882e+000 +2.5199e+000 +2.0466e+000 +3.2390e+000 -2.5112e+000 -2.5990e+000 +1.5113e+000 -3.3692e+000 +1.1985e+000 -3.0376e+000 +3.1082e+000 -2.2483e+000 +4.1509e-001 -8.1121e-001 +4.4725e+000 +4.3245e+000
228 +5.522730971e+002 +5.522730971e+002 +1.552273097e+003 +1.552273097e+003 +1.2036e+000 +3.5244e+000 +2.0832e+000 +1.1364e+000 +2.5333e+000 -1.6143e+000 +2.3322e+000 -3.2338e+000 -4.8397e+000 +1.1308e+000 -1.7142e+000 -1.0233e+000 -3.2135e+000 -2.4408e+000 -1.5532e+000 +2.2023e+000 +2.5450e+000 -4.2199e-001 +9.3534e-001 -1.7680e+000
757 +3.796244476e+002 +3.796244476e+002 +1.379624448e+003 +1.379624448e+003 -2.2296e+000 +4.9201e+000 +7.3438e+000 +1.6445e+000 +1.9510e+000 -6.4829e-001 -4.8770e-001 +5.6318e-001 +4.5985e-002 -2.4652e+000 -2.4764e+000 +6.5659e-001 -1.2736e+000 -1.5819e+000 +3.7971e+000 +3.8527e+000 +1.9186e+000 -5.4445e-001 -1.2386e+000 -2.9292e+000
2401 +2.504409048e+002 +2.504409048e+002 +1.250440905e+003 +1.250440905e+003 -2.9082e+000 +1.2625e+000 +1.2221e+000 +4.1024e+000 +3.5896e+000 -2.9661e+000 -3.2143e+000 +1.6151e+000 -1.1943e+000 +4.5065e-001 -1.9139e+000 +8.5100e-001 -1.7342e+000 -2.0409e+000 +4.4478e+000 +4.2062e+000 +2.9166e+000 -1.1920e+000 -6.1691e-001 +1.7988e+000
10127 +1.429229740e+002 +1.429229740e+002 +1.142922974e+003 +1.142922974e+003 -2.4608e+000 +4.0988e+000 +4.7503e+000 +5.2598e+000 +2.4989e+000 -2.8685e+000 -1.8144e+000 +1.0793e-001 -2.3474e+000 -7.4893e-002 -2.6169e+000 -4.4185e-001 -5.9210e-001 -3.8793e+000 +1.3291e+000 +2.7594e+000 +4.8862e+000 -1.1691e+000 -7.3655e-001 -4.7638e-002
238962 +9.711321262e+001 +9.711321262e+001 +1.097113213e+003 +1.097113213e+003 -2.8986e+000 +3.2498e+000 +4.9657e+000 +4.2257e+000 +2.1797e+000 -2.3079e+000 -1.3402e+000 +4.2233e-001 -2.2430e+000 -8.1838e-001 -2.4830e+000 -9.3231e-001 +3.6244e-001 -2.6359e+000 +3.2950e+000 +3.6480e+000 +3.3289e+000 -9.1657e-002 -9.8958e-001 -1.3693e+000
% function evaluation | noise-free fitness - Fopt (7.003000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.473800785e+003 +1.473800785e+003 +1.543830785e+003 +1.543830785e+003 -4.8467e+000 -1.1904e+000 +1.3767e+000 -8.8226e-001 +4.5430e-001 -3.1440e+000 -2.9358e+000 -3.4664e+000 +3.9909e+000 -4.7417e+000 +6.8256e-001 +3.4191e-001 -3.6018e+000 -8.7913e-001 +8.2000e-001 -1.9408e+000 -2.8437e+000 -8.2133e-001 -1.5114e+000 -3.7404e+000
