% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.916091684e+006 +6.916091684e+006 +6.915881804e+006 +6.915881804e+006 +4.4809e+000 +1.2969e+000 -1.2970e+000 +3.9831e-001 +3.4633e+000 +3.0561e+000 -3.9021e+000 +2.7206e+000 +3.1465e+000 +3.4684e+000 +1.5191e+000 +7.7016e-001 -3.0610e+000 -4.7529e+000 -1.1244e+000 -1.0518e+000 -4.6597e+000 -1.4380e+000 -9.9895e-001 +2.1900e+000
63 +3.369602198e+006 +3.369602198e+006 +3.369392318e+006 +3.369392318e+006 -1.7176e+000 +4.8836e+000 +6.2071e+000 +6.1495e+000 +2.4623e+000 +3.9286e+000 -6.5050e+000 +3.3117e+000 +1.4541e+000 -6.1266e-001 +2.9836e+000 -6.6434e+000 -7.0801e+000 -7.3338e+000 -3.2991e+000 -6.9405e-001 -1.2145e+000 +1.2896e+000 -1.8584e+000 +1.8720e+000
148 +1.852023697e+006 +1.852023697e+006 +1.851813817e+006 +1.851813817e+006 +2.5011e+000 +1.1311e+001 +4.1144e-001 +6.5621e+000 -2.4302e+000 +3.3421e+000 -1.2354e+001 -7.5549e-001 +5.5058e-001 +2.5199e+000 -1.1217e-001 -9.9850e+000 -3.0258e+000 -3.9618e+000 -3.8887e+000 -5.7689e+000 -3.4634e+000 +4.4209e+000 -3.0096e+000 +1.8477e+000
297 +1.464177040e+006 +1.464177040e+006 +1.463967160e+006 +1.463967160e+006 +2.7583e+000 +7.6073e+000 +5.0343e-001 +4.6462e+000 +3.1740e-001 +4.7663e+000 -7.0448e+000 +2.8021e+000 +1.3427e+000 +3.7879e+000 -2.2770e+000 -6.7520e+000 +4.3443e-001 -4.7530e-001 -3.5236e+000 -4.3239e+000 -4.2873e+000 +1.3124e+000 -2.0908e+000 +1.9541e+000
615 +6.951097861e+005 +6.951097861e+005 +6.948999061e+005 +6.948999061e+005 +2.5011e+000 +1.1146e+001 +4.1144e-001 +6.8370e+000 +1.0126e+000 +3.8210e+000 +7.5459e+000 -3.4659e+000 -1.9450e+000 +5.5890e+000 +1.2886e+001 -3.0384e+000 +2.2879e+000 -3.9618e+000 -1.8553e+000 -2.0867e+000 -3.4634e+000 +3.1675e+000 -2.9704e+000 +1.8477e+000
633 +3.581158834e+005 +3.581158834e+005 +3.579060034e+005 +3.579060034e+005 +2.5062e+000 +1.0141e+001 +5.2092e+000 +5.7901e+000 +2.5849e+000 +4.6019e+000 +3.6546e+000 -1.1290e+000 -5.4194e-001 +5.8180e+000 +1.1695e+001 -1.7593e+000 +5.2478e+000 +3.1626e-001 -1.5110e+000 -4.0499e+000 -3.7551e+000 +2.9480e+000 -2.5264e+000 +1.6804e+000
1092 +2.473688366e+005 +2.473688366e+005 +2.471589566e+005 +2.471589566e+005 +3.7832e+000 +8.7612e+000 +6.9582e+000 +6.2844e+000 +3.3619e+000 +7.1073e+000 +6.5902e+000 +7.0062e-001 -1.0662e+000 +3.0209e+000 +9.2262e+000 -2.0763e+000 +4.6655e+000 +5.3687e-001 -2.1923e+000 -3.0875e+000 -3.2612e+000 +2.8745e+000 -2.4726e+000 +1.9783e+000
1249 +1.454749252e+005 +1.454749252e+005 +1.452650452e+005 +1.452650452e+005 +8.1494e-001 -9.9262e-001 +1.2730e+001 +1.4490e+001 +8.6780e+000 +7.3060e+000 +1.7334e+001 -1.6700e-001 -5.8288e+000 +4.6969e+000 +2.4773e+000 +2.3549e+000 +4.1563e+000 +5.0430e-001 -1.1258e+000 -4.0917e+000 -2.8038e+000 +3.4809e+000 -2.4357e+000 +2.0038e+000
1366 +8.457210046e+004 +8.457210046e+004 +8.436222046e+004 +8.436222046e+004 -1.5263e-001 +3.5448e+000 +9.3267e+000 +1.1427e+001 +6.1642e+000 +2.4316e+000 +1.5108e+001 +2.6801e-001 -4.2574e+000 +3.2502e+000 +3.1394e+000 +5.4513e-001 +4.4520e+000 -1.6990e-001 -1.4319e+000 -4.0501e+000 -2.7014e+000 +3.2026e+000 -2.3064e+000 +1.9852e+000
1665 +4.976608891e+004 +4.976608891e+004 +4.955620891e+004 +4.955620891e+004 -2.1955e+000 +8.9337e+000 +6.7611e+000 +9.3139e+000 +4.0965e+000 +2.2898e-001 -1.0841e+000 -9.3275e-001 +5.9234e-001 +3.6572e+000 +2.4804e+000 +8.6891e-001 +4.5365e+000 -1.0148e+000 -1.5317e+000 -4.2405e+000 -2.9925e+000 +3.1117e+000 -2.2146e+000 +2.0194e+000
