% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.664129644e+002 +3.664129644e+002 +3.572029644e+002 +3.572029644e+002 +4.6477e+000 -8.5333e-001 +2.4485e+000 +4.8635e+000 +8.6155e-002 +1.2186e+000 -2.8026e+000 +1.8868e-001 +3.7789e+000 -1.9920e+000 +7.2051e-001 +1.5637e+000 +2.7921e+000 -3.7520e+000 +1.8710e+000 -8.8334e-001 -2.4988e+000 +3.5056e+000 -1.4812e+000 +2.4716e-001
3 +1.985928834e+002 +1.985928834e+002 +1.893828834e+002 +1.893828834e+002 +2.9967e+000 +2.4952e-001 -1.7584e+000 +4.2807e+000 -4.9867e+000 -3.4343e+000 +3.6330e-001 -1.2756e+000 +4.2782e+000 -3.0303e+000 -3.0414e+000 -4.0353e+000 +4.7256e+000 +4.1390e+000 -3.5404e+000 -4.1882e+000 +1.5832e+000 -2.2613e+000 -4.3306e+000 +3.1123e+000
131 +1.563714828e+002 +1.563714828e+002 +1.471614828e+002 +1.471614828e+002 +2.4267e+000 -3.5853e+000 +5.8552e-001 +9.8799e-001 -6.8376e+000 +3.6739e+000 +3.1193e+000 -3.9769e+000 +5.5727e+000 -4.6528e+000 -9.2823e-001 -5.1655e+000 +1.6498e+000 -2.6620e-001 -8.6315e+000 -6.0850e+000 +3.3805e+000 +2.8949e+000 -4.4453e+000 +3.1781e+000
230 +9.937916400e+001 +9.937916400e+001 +9.016916400e+001 +9.016916400e+001 +4.7752e+000 -1.4330e+001 -6.7475e+000 +3.6849e+000 -2.1206e+001 +5.2330e+000 -6.1415e-001 -6.9723e+000 +1.6769e+001 -1.8249e+001 -1.6269e+001 -8.5888e+000 +5.8144e+000 +6.7703e-001 -2.2119e+001 -1.6887e+001 +7.9838e+000 +5.9951e+000 -8.9888e+000 +8.7807e+000
343 +5.550097687e+001 +5.550097687e+001 +4.629097687e+001 +4.629097687e+001 +9.0157e+000 -1.5252e+001 +2.6824e+000 +8.4740e+000 -8.1364e+000 +4.9428e+000 +2.6172e-001 +9.5851e-001 +2.9841e+001 -3.5524e+001 -5.8193e+000 -1.4137e+001 +3.3643e+000 +7.0537e+000 -2.6403e+001 -4.4585e+000 +7.0646e+000 +6.6527e+000 -1.5278e+001 +6.9301e+000
514 +3.973714015e+001 +3.973714015e+001 +3.052714015e+001 +3.052714015e+001 +1.1568e+001 -1.7456e+001 +5.6331e+000 +1.0551e+001 -2.9325e+001 +2.0023e+001 +1.2750e+000 +2.1397e+000 +3.5470e+001 -7.3190e+001 -1.1227e+001 -1.9934e+001 +5.8681e+000 +1.1053e+001 -4.8328e+001 -1.0991e+001 +8.6227e+000 +7.7516e+000 -2.6212e+001 +1.2135e+001
610 +1.565072127e+001 +1.565072127e+001 +6.440721266e+000 +6.440721266e+000 +1.2907e+001 +7.8453e+000 -2.6710e+000 +1.0626e+001 -3.2823e+001 +1.8246e+001 +2.1603e+000 +1.0358e+001 +3.0282e+001 -5.7505e+001 -8.3885e+000 -1.8289e+001 +7.0871e+000 +1.7225e+001 -3.7693e+001 -2.8331e+001 +5.7467e+000 +7.6484e+000 -2.4120e+001 +8.5083e+000
639 +4.985729625e+000 +4.985729625e+000 -4.224270375e+000 -4.224270375e+000 +1.5233e+001 +8.4110e+000 +1.0202e+001 +8.9707e+000 -4.1673e+001 +1.8443e+001 +4.9997e+000 +1.4655e+001 +4.6141e+001 -8.0340e+001 -4.9033e+000 -2.1958e+001 +6.8803e+000 +2.1983e+001 -4.4859e+001 -2.5568e+001 +5.0949e+000 +4.4062e+000 -3.1944e+001 +1.0227e+001
747 -3.552713679e-014 -3.552713679e-014 -9.210000000e+000 -9.210000000e+000 +1.1758e+001 +1.2742e+001 +1.0315e+001 +1.2636e+001 -5.2838e+001 +1.6917e+001 +7.2562e+000 +1.4306e+001 +2.1125e+001 -9.3250e+001 -1.1209e+001 -1.0346e+001 +5.3087e+000 +1.4816e+001 -5.6935e+001 -7.6263e+000 +9.2566e+000 +1.0926e+001 -7.2098e+000 +1.1041e+001
% function evaluation | noise-free fitness - Fopt (6.559900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.179185041e+002 +4.179185041e+002 +1.073908504e+003 +1.073908504e+003 -6.2896e-001 -2.3524e+000 -2.2559e+000 -1.2383e+000 +1.0253e+000 +2.7326e+000 -4.6812e+000 -3.8966e+000 +2.9957e+000 +3.7951e+000 -1.1943e+000 -4.8230e+000 +4.7290e+000 -2.6646e+000 -1.4408e-001 -3.0408e+000 +6.6585e-001 +2.8875e+000 +5.3233e-001 +3.4788e+000
3 +2.916720576e+002 +2.916720576e+002 +9.476620576e+002 +9.476620576e+002 -3.2232e+000 +1.7179e+000 -2.2139e+000 -3.2960e+000 +1.3695e+000 +4.9426e+000 -8.4006e-002 -5.8857e-001 -3.5283e+000 -3.9493e+000 +4.4397e+000 -3.3799e+000 +2.0894e+000 +1.9334e+000 +4.3990e+000 +1.0129e+000 +4.8709e-001 -3.8918e+000 +6.4420e-001 +4.1315e+000
41 +2.125151173e+002 +2.125151173e+002 +8.685051173e+002 +8.685051173e+002 +3.9163e+000 +2.4020e+000 +4.5700e+000 -4.3984e+000 -5.1184e-002 -4.1924e+000 -3.7998e+000 -2.9872e+000 -2.5103e+000 -2.8350e+000 +4.7774e+000 +2.2036e+000 +3.6487e+000 +4.3493e+000 +3.7447e+000 +4.6843e+000 -4.3396e+000 -8.0413e-001 +2.2621e+000 +4.9191e+000
62 +1.408240138e+002 +1.408240138e+002 +7.968140138e+002 +7.968140138e+002 +9.3610e+000 +1.7146e+000 +1.1815e+000 +2.3192e-002 +4.2140e+000 -8.9027e+000 -1.0886e+001 -6.9520e+000 -1.2878e+000 -5.0440e+000 +1.2363e+001 +2.5477e+000 +9.0147e-001 +2.5242e+000 +1.1539e+001 +7.3853e+000 -5.6638e+000 -4.7030e+000 +6.9484e+000 +1.2733e+001
112 +9.019201730e+001 +9.019201730e+001 +7.461820173e+002 +7.461820173e+002 +9.4553e+000 +3.0401e+000 -5.0404e+000 -4.1051e+000 +2.4678e+000 -6.7266e+000 -5.9819e+000 -6.6575e+000 -4.4633e+000 -6.5374e+000 +1.1742e+001 +3.6374e+000 +4.3581e+000 -4.2563e+000 +1.0598e+001 +3.8234e+000 -8.3876e+000 -3.9178e+000 +6.1874e+000 +9.9313e+000
277 +6.114767539e+001 +6.114767539e+001 +7.171376754e+002 +7.171376754e+002 +2.4258e+001 -1.7642e+000 -8.8168e+000 -9.5722e+000 +7.3314e+000 -8.5823e+000 -1.7943e+001 +1.5906e+000 -6.4878e+000 -9.0528e+000 +2.9118e+001 +3.9584e+000 +8.0371e+000 -4.0490e+000 +8.2156e+000 +6.8867e+000 -5.1133e+000 -1.0357e+001 +1.0978e+001 +1.6524e+001
406 +3.913407986e+001 +3.913407986e+001 +6.951240799e+002 +6.951240799e+002 +3.5518e+001 +2.9241e+000 -1.3942e+001 -4.7390e+000 +2.2903e+000 -1.8214e+001 -8.9421e+000 +8.2350e+000 -1.6296e+001 -1.7163e+001 +5.7246e+001 +3.8551e+000 +1.3670e+001 -7.9121e+000 +6.1141e+000 +1.9800e+001 -2.3865e+001 -1.8214e+001 +2.5936e+001 +2.5721e+001
472 +1.872178566e+001 +1.872178566e+001 +6.747117857e+002 +6.747117857e+002 +4.4681e+001 -3.5739e+000 -1.7402e+001 +1.6460e+001 +5.5384e+000 -2.6309e+001 -5.2764e+000 +7.9407e+000 -1.4038e+001 -2.6048e+001 +5.5955e+001 +1.1940e+001 +1.1706e+001 -9.6450e+000 +1.0129e+001 +1.3766e+001 -2.7381e+001 -1.3153e+001 +3.6440e+001 +1.7178e+001
496 +1.576950047e+001 +1.576950047e+001 +6.717595005e+002 +6.717595005e+002 +5.1654e+001 -1.9150e+000 -2.1849e+001 +4.0791e+001 +2.5670e+000 -3.6224e+001 -1.4183e+001 +1.6367e+001 -1.5924e+001 -2.2160e+001 +7.7934e+001 +1.7465e+001 +1.0919e+001 -1.3134e+001 +5.9587e+000 +1.6685e+001 -2.3843e+001 -2.5437e+001 +5.9128e+001 +2.2130e+001
533 +6.115314093e+000 +6.115314093e+000 +6.621053141e+002 +6.621053141e+002 +7.1343e+001 -1.8590e+000 -1.8307e+001 +3.3801e+001 -3.4175e+000 -1.4774e+001 -1.7718e+001 +1.1613e+001 -2.4949e+001 -1.8755e+001 +6.5631e+001 +1.9233e+001 +6.6312e+000 -1.5882e+001 +1.6941e+001 +2.1540e+001 -2.3743e+001 -2.2119e+001 +4.9702e+001 +3.6592e+001
547 +3.716105319e+000 +3.716105319e+000 +6.597061053e+002 +6.597061053e+002 +7.3050e+001 -1.7080e+000 -1.7898e+001 +2.8944e+001 -5.9234e+000 -2.2702e+001 -1.3400e+001 +1.4857e+001 -3.0763e+001 -2.5072e+001 +7.0055e+001 +1.3207e+001 +7.9891e+000 -1.8805e+001 +1.3697e+001 +2.1116e+001 -2.9641e+001 -2.4140e+001 +4.8191e+001 +2.9955e+001
563 +1.309440763e+000 +1.309440763e+000 +6.572994408e+002 +6.572994408e+002 +8.0098e+001 -3.8429e+000 -2.1691e+001 +3.0415e+001 -4.9980e+000 -2.7648e+001 -1.1083e+001 +2.0062e+001 -3.3427e+001 -3.2587e+001 +7.5924e+001 +1.4198e+001 +1.0657e+001 -2.1271e+001 +1.4013e+001 +1.6830e+001 -3.5905e+001 -2.3873e+001 +5.5673e+001 +2.9340e+001
574 +9.927526159e-001 +9.927526159e-001 +6.569827526e+002 +6.569827526e+002 +9.3824e+001 -4.1206e+000 -2.4556e+001 +3.8991e+001 -7.0015e+000 -3.2491e+001 -1.1680e+001 +2.6709e+001 -3.6811e+001 -3.6923e+001 +8.2169e+001 +1.5651e+001 +1.1019e+001 -2.6617e+001 +1.5515e+001 +1.8021e+001 -3.8043e+001 -2.6305e+001 +6.6552e+001 +2.9980e+001
587 -3.410605132e-013 -3.410605132e-013 +6.559900000e+002 +6.559900000e+002 +9.4068e+001 -6.9113e+000 -2.4539e+001 +2.9789e+001 -9.6596e+000 -3.2576e+001 -8.3803e+000 +2.7294e+001 -3.1414e+001 -4.2313e+001 +7.9467e+001 +1.5352e+001 +1.1297e+001 -2.4333e+001 +2.3760e+001 +1.4248e+001 -3.5970e+001 -2.3424e+001 +6.0898e+001 +1.8171e+001
% function evaluation | noise-free fitness - Fopt (6.671000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.037928725e+002 +4.037928725e+002 +4.705028725e+002 +4.705028725e+002 -4.3003e+000 +3.4132e+000 -6.1152e-001 +1.8536e-002 -3.9314e-001 +4.5698e+000 +8.6642e-001 +4.4147e+000 +1.2125e+000 -4.1247e+000 +3.7036e+000 -1.8963e+000 +3.2987e-001 -1.0133e+000 -2.4426e+000 -1.0481e+000 +1.5258e+000 +1.3656e+000 -1.2769e+000 -2.0375e+000
