% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.200795727e+006 +2.200795727e+006 +2.200831627e+006 +2.200831627e+006 -2.6125e+000 -3.5690e+000 -3.3727e+000 +5.1758e-001 -3.7399e-001 -4.0001e+000 -3.8805e-001 +6.3322e-001 +4.8612e+000 +3.3167e+000 +2.6477e+000 +3.9368e+000 -4.4611e+000 -4.9195e+000 +8.9322e-001 -4.8594e+000 -4.6188e+000 +4.1184e-001 -1.7700e+000 +3.3571e+000
3 +1.303164048e+006 +1.303164048e+006 +1.303199948e+006 +1.303199948e+006 +4.8156e+000 -1.3539e+000 +8.4959e-001 +1.9330e+000 +3.4239e+000 -3.9470e+000 -1.9852e-001 -1.4635e+000 -3.6676e+000 +4.5389e+000 -3.9903e+000 +2.6787e+000 +3.7777e+000 +3.4039e+000 -1.8902e+000 +1.6506e+000 -3.0405e+000 -2.6918e+000 -3.1308e+000 -1.2832e+000
11 +8.228438075e+005 +8.228438075e+005 +8.228797075e+005 +8.228797075e+005 +1.3160e+000 -9.3598e-001 +4.0537e+000 +3.8617e+000 -7.9287e-001 +1.1900e+000 -4.1610e-001 -3.5369e+000 -4.4893e+000 +2.6245e+000 -4.6339e+000 +4.0089e+000 -2.2132e+000 +2.8403e+000 +1.4039e+000 -1.5928e-001 +1.0786e+000 -2.6648e+000 -2.2830e+000 +2.7554e-001
33 +5.858471427e+005 +5.858471427e+005 +5.858830427e+005 +5.858830427e+005 +4.7783e-001 +1.9640e-001 -6.2078e-001 +3.9132e+000 +2.5333e+000 -4.2917e+000 +6.1043e-001 -1.7554e+000 -4.6447e+000 -2.4242e+000 +7.5098e-001 -1.7697e-001 -9.2624e-001 -4.0688e+000 -1.3731e+000 -3.8840e+000 +9.4994e-001 +5.6116e-001 -4.1955e+000 -3.2351e-001
222 +3.115027028e+005 +3.115027028e+005 +3.115386028e+005 +3.115386028e+005 +2.7991e+000 +1.6746e+000 +5.1944e+000 +6.4321e+000 +2.7001e+000 -8.2951e+000 +6.0304e+000 -2.9595e+000 +3.8296e-002 -5.7023e+000 -2.9976e+000 +1.0671e+000 +2.8171e+000 +6.9565e-001 -6.5523e+000 -2.8748e+000 -2.2356e+000 +8.4014e+000 -2.7313e+000 -2.0105e+000
260 +2.399136667e+005 +2.399136667e+005 +2.399495667e+005 +2.399495667e+005 +2.4630e+000 +6.2785e+000 +3.4740e+000 +7.4732e+000 -3.4594e+000 -6.9732e+000 -1.9212e+000 -4.8466e+000 +1.4283e+000 +3.4999e+000 -3.9371e-001 -6.2341e+000 -8.1382e-001 -4.8788e+000 +3.8724e+000 -5.8998e+000 +4.6375e+000 +6.0274e+000 -4.9040e+000 -1.0166e+000
528 +7.746913068e+004 +7.746913068e+004 +7.750503068e+004 +7.750503068e+004 +4.5901e+000 +5.1934e-001 +7.6864e+000 +5.8660e+000 -4.6398e+000 -4.8113e-001 -1.5695e+000 -2.5463e+000 +4.8969e+000 -3.8342e+000 -3.0118e+000 -5.6761e+000 -2.7528e+000 +2.1669e+000 +1.7613e+000 -5.3779e+000 -3.1188e-001 +1.0231e+001 -5.9380e+000 -1.7953e+000
897 +3.511820478e+004 +3.511820478e+004 +3.515410478e+004 +3.515410478e+004 +2.1558e-001 +1.0744e+001 +5.8534e+000 +2.2507e+000 -5.4401e+000 -1.1492e+001 +5.2475e+000 -4.6276e+000 +6.9409e+000 +2.7722e+000 +1.6883e-001 -1.0513e+001 -4.3250e+000 -4.6132e+000 +5.2373e+000 -3.8705e+000 -5.7833e+000 +1.0799e+001 -3.4765e+000 +2.9386e+000
1417 +3.672794358e+003 +3.672794358e+003 +3.708694358e+003 +3.708694358e+003 +1.4643e+000 +9.8240e+000 +1.2203e+001 +4.4698e+000 -2.2635e+000 -1.0405e+001 -4.6750e-001 -7.8041e+000 -2.4420e-002 -8.0171e+000 -4.0522e+000 -1.2031e+001 -2.9748e+000 -3.9531e+000 +6.7141e+000 -5.3046e+000 +9.6821e+000 +2.1449e+001 -7.0649e+000 -5.3767e+000
1557 +1.867824209e+003 +1.867824209e+003 +1.903724209e+003 +1.903724209e+003 -1.4551e+000 +6.9276e+000 +9.4491e+000 +4.9978e+000 -6.6003e+000 -1.5105e+001 +3.2469e-001 -1.3300e+001 +7.6706e+000 -4.2095e+000 +1.0177e+000 -7.3541e+000 +2.5773e+000 -5.7828e+000 +3.6241e+000 -2.9023e+000 +3.7548e+000 +2.2109e+001 -7.0907e+000 -9.2519e+000
1699 +9.253755338e+002 +9.253755338e+002 +9.612755338e+002 +9.612755338e+002 +3.8903e+000 +7.6025e+000 +1.7427e-001 +5.5658e+000 -7.4389e+000 -1.4248e+001 +8.1088e+000 -1.1650e+001 +8.3457e+000 -4.1299e+000 -1.5076e+000 -7.7930e+000 -5.3351e-001 -5.7127e-002 -2.0503e+000 -4.5619e-001 +2.1677e+000 +1.4761e+001 -6.0357e+000 -1.8271e+000
2234 +5.626449709e+002 +5.626449709e+002 +5.985449709e+002 +5.985449709e+002 -4.1326e+000 +3.8546e+000 +1.0405e+001 +8.5217e+000 -5.3389e+000 -9.4882e+000 -2.5536e+000 -1.1317e+001 +6.8587e-001 -6.2697e+000 +1.9922e-001 -5.4314e+000 -2.5947e+000 -7.4881e+000 -9.3034e-001 -5.6146e+000 +3.1822e+000 +7.9816e+000 -4.2390e+000 -6.3898e+000
