% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.061027845e+002 +6.061027845e+002 +1.606102785e+003 +1.606102785e+003 -3.2953e-001 +4.5402e+000 +3.4553e+000 -1.3009e+000 +1.1642e+000 -2.9419e+000 +2.5940e-001 +3.7046e+000 -4.8258e+000 -2.5040e+000 -1.1671e+000 -2.6509e+000 +3.0717e+000 -3.0199e-001 -1.2495e+000 +4.7050e+000 +1.7494e+000 -1.7532e+000 -1.6078e+000 -1.6982e+000
338 +3.734245027e+002 +3.734245027e+002 +1.373424503e+003 +1.373424503e+003 -1.4050e+000 +5.2168e+000 +3.1805e+000 +2.0285e+000 +1.6936e+000 -4.1880e+000 +1.3555e+000 +1.6458e+000 -5.9779e+000 -8.2298e-001 -1.4511e+000 +8.6300e-002 +1.8020e+000 -1.8132e+000 +1.7145e+000 +2.0480e+000 +8.7080e-001 +9.3287e-001 -1.4246e+000 -1.7412e+000
918 +2.344636629e+002 +2.344636629e+002 +1.234463663e+003 +1.234463663e+003 -2.6673e+000 +2.2839e+000 +2.3910e+000 +3.6566e+000 +4.4952e+000 -3.8578e+000 -1.6708e+000 +1.1531e+000 -3.4732e+000 -3.5742e+000 -2.2537e+000 -1.2446e+000 +5.3993e-001 -2.0182e+000 +4.0426e+000 +3.3254e+000 +1.3221e+000 +6.6052e-001 -4.8687e-001 -2.6108e+000
5692 +1.534712279e+002 +1.534712279e+002 +1.153471228e+003 +1.153471228e+003 -2.9338e+000 +2.5757e+000 +3.7521e+000 +2.9759e+000 +3.9142e+000 -3.5524e+000 -1.4810e+000 -2.5103e-001 -3.0871e+000 -1.4387e+000 -6.4888e-001 -1.3544e+000 -2.7763e-002 -2.3527e+000 +3.9740e+000 +2.2261e+000 +1.9390e+000 +5.0565e-001 +1.2937e+000 -6.0911e-001
% function evaluation | noise-free fitness - Fopt (7.003000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.404220081e+003 +1.404220081e+003 +1.474250081e+003 +1.474250081e+003 -2.9512e+000 +1.1908e+000 +1.5887e-001 +4.4336e+000 -3.7270e+000 -8.4186e-001 +8.5978e-001 +4.8172e+000 +1.3833e+000 -2.0055e+000 +3.4647e+000 -3.8523e+000 -2.5287e+000 -1.4184e+000 -1.4825e+000 -4.3501e+000 -3.4080e+000 +3.8906e-002 +1.1706e+000 -2.3379e+000
66 +9.550963664e+002 +9.550963664e+002 +1.025126366e+003 +1.025126366e+003 +3.7724e-002 -4.3689e-001 -4.5397e+000 -3.5703e+000 -1.5304e+000 -6.5866e-001 -2.2764e+000 +1.2810e-001 -2.9650e+000 -2.4023e+000 -3.3525e+000 -9.8414e+000 -5.5820e+000 -3.6913e-001 -6.1626e-001 -7.4092e-001 +6.1955e-001 +3.9340e+000 -4.7994e+000 +5.3657e+000
256 +6.069038143e+002 +6.069038143e+002 +6.769338143e+002 +6.769338143e+002 -2.4637e+000 -2.7874e+000 -1.9988e+000 -3.8526e-001 +5.0715e-001 -1.9547e+000 -2.9894e+000 -1.9731e+000 -2.8340e+000 -1.3746e+000 -1.7173e+000 -7.7298e+000 -1.4896e+000 -1.5471e+000 -2.2857e-001 -2.0845e+000 +2.7880e+000 +1.2203e+000 -2.3771e+000 +1.0131e+000
640 +3.463107923e+002 +3.463107923e+002 +4.163407923e+002 +4.163407923e+002 -3.0690e+000 -1.4771e+000 -3.4511e+000 -6.4249e-001 +1.0351e+000 -1.2922e+000 -1.2220e+000 -5.5104e-001 -4.2733e+000 -5.2618e-001 -1.5629e+000 -1.1097e+000 +1.1130e+000 -9.8325e-001 -1.0026e+000 +3.8007e-001 -8.0053e-001 +5.0207e+000 -2.9931e+000 +2.5380e+000
1027 +2.123980915e+002 +2.123980915e+002 +2.824280915e+002 +2.824280915e+002 -1.5692e+000 -2.7834e+000 -1.8499e+000 -4.2222e+000 -1.4666e+000 -2.4146e+000 -8.1196e-001 +1.5844e+000 -4.6318e+000 -9.0108e-001 -1.3959e+000 -3.1760e+000 +4.5692e+000 -1.2394e+000 -1.5464e+000 -1.2228e-001 -9.8598e-001 +3.2859e+000 -2.3207e+000 +3.1597e+000
1507 +1.571917999e+002 +1.571917999e+002 +2.272217999e+002 +2.272217999e+002 -1.2136e+000 -2.7816e+000 -3.3897e+000 -1.3340e+000 -3.3346e-001 -2.3526e+000 -7.2354e-001 -1.6385e-001 -4.4664e+000 -2.0596e-001 -1.1173e+000 -1.7098e+000 +5.3800e+000 -2.3078e+000 -2.2768e+000 -2.2993e+000 -7.8131e-001 +3.0518e+000 -2.1517e+000 +2.5030e+000
4267 +9.993334193e+001 +9.993334193e+001 +1.699633419e+002 +1.699633419e+002 -1.2201e+000 -2.8386e+000 -3.4191e+000 -1.6723e+000 -4.7567e-001 -2.3363e+000 -6.6246e-001 -2.4718e-001 -4.4608e+000 -2.0035e-001 -1.2272e+000 -1.7046e+000 +5.3409e+000 -2.3851e+000 -2.2545e+000 -2.3745e+000 -6.6890e-001 +2.9511e+000 -2.1569e+000 +2.5545e+000
6832 +6.300622745e+001 +6.300622745e+001 +1.330362275e+002 +1.330362275e+002 -1.2492e+000 -2.7423e+000 -3.5053e+000 -1.7635e+000 -5.2192e-001 -2.3985e+000 -5.8988e-001 -2.7614e-001 -4.5442e+000 -1.9169e-001 -1.2244e+000 -1.6769e+000 +5.2939e+000 -2.4225e+000 -2.4416e+000 -2.3900e+000 -6.5639e-001 +2.9266e+000 -2.1668e+000 +2.5596e+000
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.641967842e+003 +2.641967842e+003 +2.593747842e+003 +2.593747842e+003 -3.8243e+000 -4.8572e+000 -3.1609e+000 -4.9851e-002 +4.9565e+000 +4.3131e+000 -2.8470e+000 -7.2187e-001 +4.1852e+000 +3.2967e+000 -3.3461e+000 +1.0714e+000 +4.0550e+000 +2.6820e+000 +2.5280e+000 +4.9993e-001 +2.2097e+000 -3.6404e+000 +2.6057e+000 -3.8606e+000
