% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.001410893e+002 +1.001410893e+002 +8.320108925e+001 +8.320108925e+001 -1.6759e+000 +8.1087e-001 -6.7684e-001 -3.7878e-001 +3.5223e-001 +4.1516e+000 -4.9333e+000 -4.7896e+000 +4.4768e+000 -1.1321e+000 -4.5322e+000 -4.6367e+000 +3.0890e+000 -1.3732e+000 +2.7127e+000 +5.8004e-001 -1.0167e+000 -4.2617e+000 -1.2133e+000 +1.2937e+000
3 +9.241097874e+001 +9.241097874e+001 +7.547097874e+001 +7.547097874e+001 +1.3268e+000 -1.4167e+000 +1.3851e+000 -4.8673e+000 -1.5957e+000 +1.3814e+000 -3.4193e+000 +4.9604e+000 -4.0328e+000 -2.9274e+000 -3.5606e+000 +4.8660e+000 -3.0821e+000 -4.1017e+000 -1.5125e+000 +7.4420e-001 -2.2550e-001 -3.2060e+000 -3.5923e+000 -1.3451e+000
4 +2.767490353e+001 +2.767490353e+001 +1.073490353e+001 +1.073490353e+001 +5.9222e-001 +3.4318e+000 +4.4954e+000 +4.8061e+000 -5.5633e-002 -4.8408e+000 +4.2436e+000 -1.5957e+000 +6.2849e-001 -2.1813e+000 +4.0839e+000 +2.2030e+000 -4.9478e+000 -4.7848e+000 +1.6781e+000 +4.4271e+000 -1.2427e+000 +4.4334e+000 -4.0927e-001 +1.0754e+000
11 +1.880774494e+001 +1.880774494e+001 +1.867744937e+000 +1.867744937e+000 +1.3603e+000 +1.3193e+000 +9.4804e-001 +8.3262e-001 +3.8555e+000 +2.4018e+000 -2.0323e+000 -1.6284e+000 -2.6971e+000 -4.2015e+000 +3.8250e+000 -4.2215e-001 +4.1404e+000 -1.9136e+000 +3.2148e+000 +4.7244e+000 -1.2251e+000 -3.5445e+000 -5.8517e-001 +9.8016e-002
400 +1.550470164e+001 +1.550470164e+001 -1.435298365e+000 -1.435298365e+000 -2.6553e+000 +4.1466e+000 -4.5526e+000 -2.2495e+000 +1.7471e+000 -1.6663e+000 +3.3225e+000 -3.8485e+000 -2.3242e+000 -4.0826e+000 +3.4486e+000 -5.0172e+000 -3.5718e+000 -4.7261e+000 +1.7215e+000 -4.1322e+000 +4.1084e+000 -3.4295e+000 +2.5433e+000 -1.7093e+000
1219 +8.030577578e+000 +8.030577578e+000 -8.909422422e+000 -8.909422422e+000 +9.1053e-001 +4.4770e+000 +4.5131e-002 -1.3233e+000 +1.3813e+000 -2.1433e+000 +3.6827e+000 -1.9051e+000 -3.2732e+000 -2.9568e+000 +3.5422e+000 -2.6335e+000 -3.6414e+000 -3.5047e+000 +1.6437e+000 +4.1882e+000 +3.8584e+000 -2.4694e+000 -1.4059e+000 -1.4421e+000
1711 +4.397935670e+000 +4.397935670e+000 -1.254206433e+001 -1.254206433e+001 +3.2738e-001 +4.2012e+000 -5.9809e-001 -1.9152e+000 +1.5011e+000 -1.5645e+000 +3.3182e+000 -2.8843e+000 -2.1256e+000 -3.2763e+000 +3.9939e+000 -1.1690e+000 -2.4927e+000 -3.3644e+000 +1.8230e+000 +3.7124e+000 +3.2507e+000 -2.2126e+000 +4.6526e-003 -3.8927e-001
2069 +3.951046839e+000 +3.951046839e+000 -1.298895316e+001 -1.298895316e+001 +6.1826e-001 +4.7627e+000 -4.1244e+000 -2.2048e+000 +2.1010e+000 -1.5282e+000 +4.8391e+000 -2.5780e+000 -1.4427e+000 -3.6888e+000 +1.9688e+000 -7.4490e-001 -9.1390e-001 -2.1638e+000 +2.3299e+000 +2.9106e+000 +1.9020e+000 -1.3882e+000 -6.6493e-001 +1.1707e+000
3011 +2.343881189e+000 +2.343881189e+000 -1.459611881e+001 -1.459611881e+001 +2.9434e+000 +3.3916e+000 -1.5772e+000 +1.6588e+000 +2.5718e+000 -1.1122e+000 +3.1958e+000 -3.1642e+000 +6.9183e-001 -2.1009e+000 +4.0769e+000 +2.3054e-002 -2.9048e+000 -1.3323e+000 +2.4088e+000 +3.1013e+000 +4.5040e+000 +1.9835e-001 +3.5861e-001 +2.9740e+000
3983 +1.519196877e+000 +1.519196877e+000 -1.542080312e+001 -1.542080312e+001 +3.0789e+000 +3.0378e+000 -1.5626e+000 +1.6290e+000 +1.1131e+000 -1.9033e+000 +3.6731e+000 -2.6767e+000 -3.2867e-001 -1.9621e+000 +4.0316e+000 +1.4139e-001 -2.1503e+000 -1.3226e+000 +3.1971e+000 +2.3674e+000 +3.9688e+000 -5.0892e-002 +3.2483e-001 +2.6580e+000
