% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.039392900e+000 +6.039392900e+000 +1.290939290e+001 +1.290939290e+001 -3.3032e+000 -2.2592e+000 -3.6295e+000 +4.2197e+000 -3.7187e+000
15 +3.257518384e+000 +3.257518384e+000 +1.012751838e+001 +1.012751838e+001 +2.9431e+000 -1.8178e+000 -1.8417e+000 -1.4227e+000 +7.8964e-001
733 +1.997969792e+000 +1.997969792e+000 +8.867969792e+000 +8.867969792e+000 +2.1929e+000 -1.9494e+000 +4.8712e+000 +4.6379e-001 -1.7321e+000
3285 +1.370044631e+000 +1.370044631e+000 +8.240044631e+000 +8.240044631e+000 -1.2434e+000 +2.3767e+000 -8.4761e-001 +1.3355e+000 +6.9769e-002
6028 +8.457697260e-001 +8.457697260e-001 +7.715769726e+000 +7.715769726e+000 -9.5424e-001 +3.2254e-001 +1.8491e+000 +2.1384e+000 -1.3248e+000
18235 +5.027045179e-001 +5.027045179e-001 +7.372704518e+000 +7.372704518e+000 +3.8849e+000 +2.3767e+000 -8.4761e-001 -1.9058e-001 -2.5498e+000
103666 +2.876012103e-001 +2.876012103e-001 +7.157601210e+000 +7.157601210e+000 +1.7473e+000 +4.5516e+000 -1.3077e+000 -4.5267e-001 +9.8409e-001
154793 +2.076481298e-001 +2.076481298e-001 +7.077648130e+000 +7.077648130e+000 -2.8220e+000 +4.5269e+000 -1.5199e+000 -2.6975e+000 -2.9268e+000
313173 +1.454040939e-001 +1.454040939e-001 +7.015404094e+000 +7.015404094e+000 +1.1528e+000 +3.0020e+000 +8.5617e-001 +1.5297e+000 +2.8528e-001
408373 +6.994432230e-002 +6.994432230e-002 +6.939944322e+000 +6.939944322e+000 -4.4165e-001 +2.3579e+000 -2.0131e+000 -2.7226e+000 -4.2033e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e-002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.172740286e+001 +1.172740286e+001 +1.173740286e+001 +1.173740286e+001 +2.3413e+000 -4.5417e+000 -3.6502e+000 +2.5571e+000 +2.9577e+000
24 +9.502875681e+000 +9.502875681e+000 +9.512875681e+000 +9.512875681e+000 -4.9019e+000 +4.3492e+000 -2.8186e+000 +4.0663e+000 +1.1634e+000
33 +5.447008384e+000 +5.447008384e+000 +5.457008384e+000 +5.457008384e+000 -8.9756e-001 -2.7824e+000 +2.3753e+000 -1.5922e+000 -4.6205e+000
43 +1.714874132e+000 +1.714874132e+000 +1.724874132e+000 +1.724874132e+000 +2.1381e+000 +1.5653e-001 +1.1294e+000 -2.1218e+000 -3.9398e+000
2568 +1.327253904e+000 +1.327253904e+000 +1.337253904e+000 +1.337253904e+000 +2.0446e-001 +1.0163e+000 +1.4382e+000 +8.2495e-001 -4.9701e-002
38431 +9.861853572e-001 +9.861853572e-001 +9.961853572e-001 +9.961853572e-001 -1.4176e+000 -5.6130e-001 +2.8585e+000 +4.4056e+000 +3.4565e+000
63657 +5.258916642e-001 +5.258916642e-001 +5.358916642e-001 +5.358916642e-001 -3.7999e+000 +1.3347e+000 -1.5554e+000 -2.3947e+000 +8.6102e-001
158383 +2.768903365e-001 +2.768903365e-001 +2.868903365e-001 +2.868903365e-001 -3.9062e-001 +1.3571e+000 +4.1325e-002 -9.1867e-001 +1.1100e+000
208391 +1.787994357e-001 +1.787994357e-001 +1.887994357e-001 +1.887994357e-001 -1.0991e-001 +1.3084e+000 -4.3496e-001 +1.5053e-001 -1.0128e-001
241404 +1.241172624e-001 +1.241172624e-001 +1.341172624e-001 +1.341172624e-001 -1.5564e+000 +1.2718e+000 -5.7830e-001 -5.8293e-001 +2.3308e+000
345696 +5.784201065e-002 +5.784201065e-002 +6.784201065e-002 +6.784201065e-002 +2.4441e+000 -4.6988e-002 +3.4081e+000 +4.2134e+000 +2.7222e+000
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.043493268e+001 +3.043493268e+001 -1.001750673e+002 -1.001750673e+002 -8.9312e-001 +1.0361e+000 -4.5832e+000 -1.8225e+000 +5.1847e-001
3 +2.061002567e+001 +2.061002567e+001 -1.099999743e+002 -1.099999743e+002 +3.2607e-001 -2.0505e+000 +2.6443e-001 +6.2112e-001 -1.1919e+000
4 +1.150102549e+001 +1.150102549e+001 -1.191089745e+002 -1.191089745e+002 +4.6927e+000 -3.6180e+000 +3.5326e+000 +6.7751e-001 +6.7183e-001
8 +4.452632937e+000 +4.452632937e+000 -1.261573671e+002 -1.261573671e+002 +1.6677e+000 +6.4636e-001 +4.1545e+000 -4.6356e+000 +2.5643e-001
27 +2.472733914e+000 +2.472733914e+000 -1.281372661e+002 -1.281372661e+002 -2.1105e+000 +3.4168e+000 +3.3710e+000 +1.5347e+000 -3.0417e+000
1771 +1.502943354e+000 +1.502943354e+000 -1.291070566e+002 -1.291070566e+002 +2.9848e+000 +2.0698e+000 -1.9881e+000 -6.0779e-001 -2.1880e+000
22922 +9.819064402e-001 +9.819064402e-001 -1.296280936e+002 -1.296280936e+002 +2.3524e+000 -4.1482e+000 -5.4652e+000 -2.7417e+000 +1.8326e+000
66812 +5.929415405e-001 +5.929415405e-001 -1.300170585e+002 -1.300170585e+002 +4.8373e+000 +2.6726e+000 -1.3871e+000 -1.1336e+000 -4.1699e+000
145117 +2.802126322e-001 +2.802126322e-001 -1.303297874e+002 -1.303297874e+002 -2.7359e+000 +3.6624e+000 -4.8139e+000 -4.9380e+000 +4.7706e+000
215907 +1.458836816e-001 +1.458836816e-001 -1.304641163e+002 -1.304641163e+002 -2.1498e+000 +4.0277e+000 -4.8532e+000 -5.1147e+000 +3.3900e+000
406679 +9.535182995e-002 +9.535182995e-002 -1.305146482e+002 -1.305146482e+002 +5.3926e-001 +1.5110e+000 +1.8593e+000 +7.7818e-001 -7.8257e-001
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.783707316e+001 +2.783707316e+001 -1.952829268e+002 -1.952829268e+002 -3.2757e+000 -8.3507e-001 +3.1913e+000 -4.5252e-001 +4.0907e+000
4 +1.237481463e+001 +1.237481463e+001 -2.107451854e+002 -2.107451854e+002 -4.5085e+000 +2.9043e-002 -1.1755e+000 +2.8064e-001 -3.9428e+000
15 +6.838568106e+000 +6.838568106e+000 -2.162814319e+002 -2.162814319e+002 +1.0020e-001 -3.5890e+000 +3.9108e+000 +3.3813e+000 -2.1348e+000
87 +5.608546011e+000 +5.608546011e+000 -2.175114540e+002 -2.175114540e+002 +1.0228e+000 -4.0385e+000 -3.8863e+000 -7.0384e-001 +2.2839e+000
108 +3.484188769e+000 +3.484188769e+000 -2.196358112e+002 -2.196358112e+002 -3.4143e+000 -1.2484e+000 +1.8484e+000 -2.2897e+000 -3.2194e+000
160 +1.072161008e+000 +1.072161008e+000 -2.220478390e+002 -2.220478390e+002 +3.6685e+000 -1.5668e+000 -2.2499e+000 +1.6673e+000 -4.6556e+000
34230 +9.525890193e-001 +9.525890193e-001 -2.221674110e+002 -2.221674110e+002 +8.3583e-001 +2.1988e+000 -5.1285e+000 +4.5242e+000 -1.5268e+000
71792 +4.500079829e-001 +4.500079829e-001 -2.226699920e+002 -2.226699920e+002 -2.1046e+000 +3.1244e+000 +2.2394e+000 -2.6981e+000 +2.2334e-001
146570 +2.527023496e-001 +2.527023496e-001 -2.228672977e+002 -2.228672977e+002 -4.6987e+000 +3.4212e+000 -1.4444e+000 +9.3429e-001 -3.7401e+000
219611 +1.478741892e-001 +1.478741892e-001 -2.229721258e+002 -2.229721258e+002 +7.5044e-001 +1.8973e+000 -2.3014e-001 -1.6048e+000 +9.8937e-001
376460 +8.921752450e-002 +8.921752450e-002 -2.230307825e+002 -2.230307825e+002 +3.0582e+000 -2.2852e-001 -5.0599e-001 -1.0736e+000 +8.2425e-002
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.122681324e+001 +2.122681324e+001 -2.320318676e+001 -2.320318676e+001 +8.6252e-002 +2.7624e+000 -4.2188e+000 +4.6363e+000 +2.9056e+000
5 +1.461410762e+001 +1.461410762e+001 -2.981589238e+001 -2.981589238e+001 -3.5090e+000 +4.1524e+000 -4.3115e+000 +1.0935e+000 -3.7561e+000
14 +8.743915199e+000 +8.743915199e+000 -3.568608480e+001 -3.568608480e+001 +2.7281e+000 +4.8193e+000 +5.3483e-001 -4.9419e-001 -4.4724e+000
33 +4.119532724e+000 +4.119532724e+000 -4.031046728e+001 -4.031046728e+001 +1.8842e+000 +4.6543e+000 -3.9354e+000 -4.2387e+000 -1.2377e+000
37 +3.372196029e+000 +3.372196029e+000 -4.105780397e+001 -4.105780397e+001 -6.1188e-001 +3.7809e+000 -3.6992e+000 -4.4601e+000 -2.1368e+000
252 +1.941816752e+000 +1.941816752e+000 -4.248818325e+001 -4.248818325e+001 -4.9731e+000 +3.3483e+000 -2.1828e+000 +1.4621e+000 -2.8085e+000
11865 +1.450930449e+000 +1.450930449e+000 -4.297906955e+001 -4.297906955e+001 +4.8880e+000 -3.9548e+000 +3.7077e+000 -2.6225e+000 +2.8450e+000
76312 +9.728050146e-001 +9.728050146e-001 -4.345719499e+001 -4.345719499e+001 -4.3664e+000 +2.7004e+000 -3.8624e+000 +3.8990e+000 +3.6695e+000
93266 +5.095260673e-001 +5.095260673e-001 -4.392047393e+001 -4.392047393e+001 -2.4564e+000 -4.7699e-001 +4.2645e+000 +6.2792e-001 +1.7020e+000
147844 +3.691846133e-001 +3.691846133e-001 -4.406081539e+001 -4.406081539e+001 -1.0247e+000 +3.3446e+000 -1.3511e+000 -1.9381e+000 -5.7763e-001
323592 +2.451020248e-001 +2.451020248e-001 -4.418489798e+001 -4.418489798e+001 +5.0213e+000 -1.2256e+000 -1.3127e+000 +1.6556e+000 -1.9952e+000
391170 +1.553453552e-001 +1.553453552e-001 -4.427465464e+001 -4.427465464e+001 -4.5544e-001 +2.9103e+000 -4.7937e-001 -3.0519e-001 -3.2858e-001
% function evaluation | noise-free fitness - Fopt (1.994000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.473482707e+001 +2.473482707e+001 +4.467482707e+001 +4.467482707e+001 +3.8672e+000 -3.4167e+000 +2.5568e+000 -1.0498e+000 -1.2104e+000
4 +8.482846122e+000 +8.482846122e+000 +2.842284612e+001 +2.842284612e+001 -1.4781e+000 -1.7668e+000 -3.7953e-001 -1.6473e+000 +3.4737e+000
8 +3.678761048e+000 +3.678761048e+000 +2.361876105e+001 +2.361876105e+001 +3.7453e+000 +1.7857e+000 +2.7900e+000 +2.1395e+000 -1.4868e+000
1782 +1.921965969e+000 +1.921965969e+000 +2.186196597e+001 +2.186196597e+001 -5.5128e-001 +3.6806e+000 -1.2326e+000 -5.0869e-001 -1.2742e+000
5437 +1.103850172e+000 +1.103850172e+000 +2.104385017e+001 +2.104385017e+001 +1.7276e+000 +8.1175e-001 -1.4647e+000 +4.8793e+000 -2.8975e+000
16032 +3.834350337e-001 +3.834350337e-001 +2.032343503e+001 +2.032343503e+001 +1.5026e+000 +9.1579e-002 -1.2326e+000 +3.3004e+000 -1.2894e+000
187589 +2.047670762e-001 +2.047670762e-001 +2.014476708e+001 +2.014476708e+001 +1.0122e+000 +8.7417e-001 -2.8162e+000 +3.6185e+000 -2.6973e+000
286890 +1.310339036e-001 +1.310339036e-001 +2.007103390e+001 +2.007103390e+001 -2.0129e+000 -1.1007e-001 -1.2887e+000 +2.4061e-001 -8.5570e-001
% function evaluation | noise-free fitness - Fopt (2.047400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.728757178e+000 +6.728757178e+000 +2.114687572e+002 +2.114687572e+002 -4.3041e+000 -4.5562e+000 -1.0423e+000 -4.1378e+000 +3.8384e+000
11 +5.886538778e+000 +5.886538778e+000 +2.106265388e+002 +2.106265388e+002 -4.7046e+000 -4.2054e+000 -2.6645e+000 +2.8252e+000 +4.3839e+000
56 +1.838355786e+000 +1.838355786e+000 +2.065783558e+002 +2.065783558e+002 +3.7360e-001 +3.4022e+000 -1.7410e+000 +1.2439e+000 +4.3251e+000
516 +1.284568979e+000 +1.284568979e+000 +2.060245690e+002 +2.060245690e+002 +2.1014e+000 +1.6179e-001 +1.2790e+000 -3.6259e+000 -1.2050e+000
