% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.632013189e+002 +5.632013189e+002 +5.700713189e+002 +5.700713189e+002 +1.1555e+001 +7.5420e+000 +1.1175e+001 +1.3029e+001 +1.0125e+001 +1.0485e+001 +1.1101e+001 +5.4382e+000 +7.0752e+000 +5.7567e+000 +5.0150e+000 +6.1111e+000 +5.6833e+000 +1.1953e+001 +5.4930e+000 +8.7725e+000 +1.4810e+001 +1.4165e+001 +7.9445e+000 +1.1568e+001
33 +3.833788063e+002 +3.833788063e+002 +3.902488063e+002 +3.902488063e+002 +1.0721e+001 +9.6320e+000 +7.3270e+000 +5.9469e+000 +9.8691e+000 +7.5331e+000 +1.4698e+001 +7.6861e+000 +7.9532e+000 +8.3655e+000 +8.5108e+000 +1.0817e+001 +9.4146e+000 +1.0685e+001 +8.4024e+000 +1.0369e+001 +6.8583e+000 +6.6441e+000 +5.3118e+000 +8.3279e+000
169 +2.211053061e+002 +2.211053061e+002 +2.279753061e+002 +2.279753061e+002 +5.0705e+000 +5.3084e+000 +2.6287e+000 +6.3880e+000 +1.1089e+001 +7.4383e+000 +8.3780e+000 -2.3269e-001 +9.4153e+000 +5.9507e+000 +1.0310e+001 +6.0340e+000 +7.4296e+000 +1.2192e+001 +8.1910e-001 +1.0080e+001 +7.3610e+000 +3.6380e+000 +8.6020e+000 +7.1232e+000
589 +1.569702286e+002 +1.569702286e+002 +1.638402286e+002 +1.638402286e+002 +5.5199e+000 +6.2808e+000 +1.0699e+001 +6.9792e+000 -5.6061e+000 +2.4438e+000 +6.7569e+000 +6.9834e+000 -7.1906e-003 +3.1334e+000 +7.0815e+000 +7.6409e+000 +1.0878e+001 +6.7526e+000 +1.0268e+001 +5.9756e+000 +5.9783e+000 +9.5530e+000 +5.2954e+000 +5.3374e+000
717 +9.177342833e+001 +9.177342833e+001 +9.864342833e+001 +9.864342833e+001 +6.1885e+000 +8.6016e+000 +4.0786e+000 +4.1818e+000 +3.5083e+000 +1.8721e-001 +6.9400e-001 -5.9957e+000 +3.2005e+000 +5.7512e+000 +8.3821e+000 +8.8967e+000 +3.3000e+000 +3.4884e+000 +4.1829e+000 +9.3988e+000 +7.4513e+000 +9.6561e-001 +6.4288e+000 +7.5910e+000
833 +2.047688508e+001 +2.047688508e+001 +2.734688508e+001 +2.734688508e+001 +2.9060e+000 +5.1888e+000 -4.6951e+000 +3.3803e+000 +5.0319e+000 -4.5208e+000 +4.4367e+000 +3.6992e+000 +6.4349e+000 +4.7172e+000 +5.5483e+000 +5.7353e+000 +7.1377e-001 +5.1279e+000 +4.9108e+000 +3.5476e+000 -1.5829e-001 +4.0521e+000 +7.2107e+000 +4.3346e+000
1569 +1.491997567e+001 +1.491997567e+001 +2.178997567e+001 +2.178997567e+001 +4.2427e+000 +2.1251e+000 -2.0795e+000 +6.3263e+000 +3.8005e+000 +4.5033e+000 +2.6504e+000 -2.1500e+000 +4.0313e+000 +4.0147e+000 +5.9348e+000 +2.4333e+000 +3.9420e+000 +5.3065e-001 +4.3389e+000 +3.2519e+000 +8.3340e-001 +6.9425e+000 +4.9613e+000 -3.2247e+000
1704 +8.936698720e+000 +8.936698720e+000 +1.580669872e+001 +1.580669872e+001 -4.9703e+000 +6.5106e+000 +5.0573e+000 +4.5427e+000 -5.1083e-002 -3.8214e+000 +2.5913e+000 +3.4699e+000 +1.3211e+000 +4.9354e+000 +4.7616e+000 -1.7034e+000 -8.3684e-001 -4.4327e+000 -1.0861e+000 +6.7226e-001 +4.4901e+000 -2.6915e+000 +3.3548e+000 -4.2712e-001
1754 +5.849815467e+000 +5.849815467e+000 +1.271981547e+001 +1.271981547e+001 +5.0432e+000 +7.8448e-001 +5.0573e+000 +3.3166e+000 -5.1083e-002 -3.8214e+000 +2.5913e+000 +7.8579e-001 +1.3211e+000 +3.6877e+000 +1.2765e+000 -1.6184e+000 -8.3684e-001 -4.4327e+000 +1.9219e+000 +6.9143e-001 +4.4901e+000 -4.1161e+000 +4.3838e+000 +3.7675e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e-002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
