% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.924466271e+009 +3.924466271e+009 +3.924465650e+009 +3.924465650e+009 +3.0522e+000 -3.9157e-001 +4.0184e+000 +1.0215e+000 +3.1960e+000 -1.6674e+000 -2.8853e+000 +3.9510e+000 +2.8792e+000 +3.5848e+000 -7.5362e-001 -4.1365e-001 -3.2619e+000 -2.9177e-001 -4.1939e+000 +8.1090e-001 -9.7177e-001 +2.2173e+000 +1.8143e+000 +3.1591e+000
3 +6.282455476e+008 +6.282455476e+008 +6.282449265e+008 +6.282449265e+008 +2.1440e+000 +2.4933e+000 -1.5837e+000 +2.0422e+000 +2.3875e+000 +3.6196e+000 -2.2051e+000 +4.0422e+000 +3.4012e+000 +6.2840e-001 +3.2600e+000 -8.4693e-001 -1.8758e-001 +3.0841e+000 +1.5052e+000 +1.2587e-001 +5.5044e-001 -1.4201e-001 +2.2894e-001 +2.2513e+000
17 +3.605383300e+008 +3.605383300e+008 +3.605377089e+008 +3.605377089e+008 +2.8590e+000 -1.0099e+000 -7.3554e-001 -2.9274e-001 +2.4392e+000 -4.9627e+000 +2.0464e+000 +3.9016e-001 +3.3497e+000 +3.7977e+000 -4.4691e+000 -1.0612e+000 -1.9416e+000 +3.6622e+000 +1.0371e+000 +5.0740e-001 +3.3269e+000 +2.6757e+000 -1.0988e+000 -2.5449e+000
99 +2.360271907e+008 +2.360271907e+008 +2.360265696e+008 +2.360265696e+008 +2.8226e+000 +5.1785e+000 -5.3350e+000 +2.3954e-002 +5.9318e-001 +1.1379e-001 +2.6588e+000 +8.1866e+000 +1.0921e+000 +2.3402e-001 +6.9723e-001 +7.3927e+000 +4.8707e+000 +1.3008e+000 -5.8795e-001 -2.4206e+000 -3.7882e+000 -2.1651e+000 +2.5331e-001 +4.3953e-001
186 +1.235580675e+008 +1.235580675e+008 +1.235574464e+008 +1.235574464e+008 -1.0846e+000 +3.6367e+000 -1.9968e+000 -1.4753e+000 -1.3659e+000 -2.3801e-001 +1.9269e+000 +7.1120e+000 +3.1029e+000 -3.0707e+000 +9.7174e-001 +1.4059e+000 +4.6206e+000 +2.7363e-001 +1.8858e+000 -3.4036e-001 +1.2042e+000 +3.2685e-001 +1.7994e+000 +1.3102e+000
237 +7.769665789e+007 +7.769665789e+007 +7.769603678e+007 +7.769603678e+007 +8.1221e-001 +2.5005e+000 -1.9411e+000 -2.3944e+000 +8.7013e-002 -4.3169e+000 +1.1209e+000 +1.6531e+000 +1.7664e+000 -1.9248e+000 -4.6121e-002 -1.7598e+000 +1.8209e+000 +1.3617e+000 -5.7818e-001 -1.0398e+000 +2.9328e-001 +2.8487e+000 +4.5188e-001 +1.4329e+000
348 +6.242959004e+007 +6.242959004e+007 +6.242896893e+007 +6.242896893e+007 -9.9274e-002 +3.4408e+000 -2.1207e+000 -3.7099e+000 -9.7166e-001 -5.1621e+000 +1.8271e+000 +3.1850e+000 +3.2894e+000 -2.1198e+000 -1.0575e+000 -3.3831e-001 +3.8079e+000 +1.1548e+000 +2.7483e-001 -2.4233e+000 +2.3589e-001 +2.0748e+000 +9.9188e-001 +4.8164e-001
495 +3.659747955e+007 +3.659747955e+007 +3.659685844e+007 +3.659685844e+007 -3.3368e-001 +4.7885e+000 -1.6041e+000 -5.1131e+000 -9.6018e-001 -4.2556e+000 +4.3495e-001 +2.5043e+000 +2.5813e+000 -1.3647e+000 +6.0100e-001 +4.7344e-001 +4.0800e+000 +1.0200e+000 +5.6477e-001 -2.7334e+000 +1.5951e+000 +2.7592e+000 -4.3745e-001 +3.9293e-001
538 +1.732918146e+007 +1.732918146e+007 +1.732856035e+007 +1.732856035e+007 -5.9758e-001 +3.2256e+000 -4.6442e-001 -5.0877e+000 -9.7162e-001 -2.7544e+000 -2.1353e-001 +2.8031e-001 +2.2214e+000 -8.9040e-001 +1.3505e+000 +1.9555e+000 +4.0996e+000 +1.3075e+000 +8.5634e-001 -2.1092e+000 +3.3018e+000 +2.7537e+000 -8.9714e-001 +1.2365e+000
1021 +1.547269341e+007 +1.547269341e+007 +1.547207230e+007 +1.547207230e+007 +2.1311e-001 +3.0706e+000 -3.4646e-001 -3.8252e+000 -7.1288e-001 -2.1911e+000 -1.6080e-001 -6.2580e-001 +1.3617e+000 -6.3959e-001 +1.7711e+000 +3.0560e+000 +4.3978e+000 +9.0598e-001 +9.8361e-001 -1.9246e+000 +2.7060e+000 +1.1518e+000 -1.4879e+000 +1.4224e+000
1039 +7.509946303e+006 +7.509946303e+006 +7.509325193e+006 +7.509325193e+006 -5.7538e-001 +4.3177e+000 +1.1499e+000 -4.5560e+000 -1.2660e+000 -1.8906e+000 +6.0633e-001 -3.3934e-001 +1.7474e+000 -1.7749e+000 +1.0172e+000 +3.6074e+000 +3.8863e+000 +1.6632e+000 +1.6148e+000 -2.1350e+000 +1.4884e+000 +1.7394e+000 +3.8367e-001 +2.8358e-001
1130 +5.762494256e+006 +5.762494256e+006 +5.761873146e+006 +5.761873146e+006 -1.7620e-002 +4.2532e+000 +4.3482e-001 -3.9126e+000 -1.2906e+000 -2.1197e+000 +8.2628e-001 -1.6102e+000 +4.1084e-001 -8.4767e-001 +1.6101e+000 +3.0873e+000 +4.3968e+000 +1.4477e+000 +2.3916e+000 -1.1092e+000 +1.2271e+000 +1.3370e+000 +3.4149e-001 +4.9994e-001
1734 +3.804423044e+006 +3.804423044e+006 +3.803801934e+006 +3.803801934e+006 -4.7334e-001 +3.8356e+000 -9.8323e-002 -3.9472e+000 -1.4646e+000 -2.8138e+000 +1.2394e+000 -8.6439e-001 +9.0979e-001 -1.3936e+000 +1.2114e+000 +3.1388e+000 +4.1869e+000 +1.3883e+000 +2.4364e+000 -1.6344e+000 +1.7384e+000 +1.9197e+000 +5.6835e-002 +1.7920e-001
1950 +2.500333169e+006 +2.500333169e+006 +2.499712059e+006 +2.499712059e+006 -1.2240e+000 +3.8646e+000 +7.4463e-003 -3.9521e+000 -1.5605e+000 -2.3875e+000 +1.3161e+000 -5.0409e-001 +9.0239e-001 -7.5601e-001 +8.0735e-001 +2.6021e+000 +4.2688e+000 +1.3679e+000 +2.5661e+000 -1.8575e+000 +2.0168e+000 +1.9646e+000 -1.3005e-001 -4.3142e-002
2034 +1.510192060e+006 +1.510192060e+006 +1.509570950e+006 +1.509570950e+006 -1.2683e+000 +3.7102e+000 +4.0643e-001 -3.9785e+000 -1.0512e+000 -2.0656e+000 +1.7152e+000 -5.4027e-001 +1.2688e+000 -6.9636e-001 +7.5708e-001 +2.5118e+000 +4.0395e+000 +1.3949e+000 +2.1975e+000 -1.6855e+000 +1.5526e+000 +1.8307e+000 -6.7669e-002 +2.8359e-002
2349 +9.724543053e+005 +9.724543053e+005 +9.718331953e+005 +9.718331953e+005 -8.4050e-001 +3.7922e+000 +4.7793e-002 -3.4111e+000 -6.7694e-001 -2.2682e+000 +1.7179e+000 -9.4529e-001 +9.1699e-001 -4.9865e-001 +6.6378e-001 +2.9794e+000 +3.9891e+000 +1.7815e+000 +3.0653e+000 -1.9270e+000 +1.2193e+000 +1.8189e+000 +6.5055e-001 +3.3623e-002
