% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.699748663e+003 +2.699748663e+003 +2.237658663e+003 +2.237658663e+003 -4.1787e+000 -3.9987e+000 +3.3265e+000 +3.0144e+000 +2.2353e+000 -7.1511e-002 -1.8903e+000 -1.6280e+000 -4.9790e+000 -3.6103e+000 +4.7818e+000 +1.8169e+000 -1.6204e-001 -4.4675e+000 +2.2604e+000 +1.1897e+000 -3.6271e+000 -2.7162e+000 -5.6508e-001 -2.5514e+000
3 +9.311446036e+002 +9.311446036e+002 +4.690546036e+002 +4.690546036e+002 +3.3373e+000 +2.3160e+000 -2.7160e+000 -3.4992e+000 +1.3986e-001 +3.1813e+000 -3.7474e-001 -1.3445e+000 -2.2573e+000 +4.8867e+000 +2.1212e+000 -2.8130e+000 -3.1408e+000 +1.0852e-001 -3.0857e+000 -3.7680e+000 +2.7657e+000 +4.0103e+000 -2.7979e+000 +2.7938e+000
195 +5.874387539e+002 +5.874387539e+002 +1.253487539e+002 +1.253487539e+002 +4.2625e+000 -2.0317e-001 +1.2345e+000 -1.4268e+000 -1.8227e+000 +8.2186e-001 +1.3394e+000 +3.8097e+000 +5.3734e-001 +1.4988e+000 -1.4448e+000 -3.7153e+000 -5.0277e+000 -1.4340e-002 -3.5143e+000 -2.3599e+000 -2.3645e-001 +3.8256e+000 -5.4919e+000 +3.5047e+000
521 +3.834394971e+002 +3.834394971e+002 -7.865050288e+001 -7.865050288e+001 -2.5756e+000 -1.4048e-001 -2.5228e-001 -1.5268e-001 -5.6941e+000 +1.3172e+000 +4.4469e+000 +2.9850e+000 +3.6911e-001 +9.3344e-001 -1.1880e-002 -4.3464e+000 -1.3702e+000 -4.1213e+000 -6.9548e-001 -4.3451e+000 -2.1485e-001 +3.2416e+000 -2.8853e+000 +1.2018e+000
1101 +2.399125761e+002 +2.399125761e+002 -2.221774239e+002 -2.221774239e+002 -1.6620e+000 -4.0481e+000 +1.9555e+000 +1.3714e+000 -9.3513e-001 +1.4463e+000 +2.5416e+000 +1.3750e+000 +4.4673e-001 -1.5159e+000 -1.2862e+000 -4.1918e+000 +1.7746e-001 -3.0160e+000 -1.4724e+000 -3.0618e+000 +4.1456e-001 +3.6175e+000 -2.8959e+000 +1.9129e+000
2490 +1.522884705e+002 +1.522884705e+002 -3.098015295e+002 -3.098015295e+002 -2.5338e+000 +1.4860e+000 +1.2446e+000 +2.0348e+000 +1.7463e+000 +2.1063e+000 +3.1904e+000 +2.8454e+000 +1.8297e+000 -4.4307e-001 -1.0630e+000 -2.7864e+000 +3.5743e-001 -4.1862e+000 -9.5999e-001 -4.3970e+000 -1.6181e+000 +3.6926e+000 -2.8844e+000 +2.1219e+000
5259 +9.007743432e+001 +9.007743432e+001 -3.720125657e+002 -3.720125657e+002 -3.4073e+000 +2.3064e+000 +1.3183e+000 +2.4781e+000 +2.9910e+000 +1.5310e+000 +3.1338e+000 +3.8989e+000 +1.9001e+000 -6.3051e-001 -3.1662e+000 -3.0959e+000 +4.1530e-001 -2.9652e+000 -1.7382e+000 -3.9014e+000 +1.0173e-001 +2.9859e+000 -1.8159e+000 +2.1527e+000
7131 +6.208708980e+001 +6.208708980e+001 -4.000029102e+002 -4.000029102e+002 -3.4303e+000 +2.2107e+000 +1.3042e+000 +2.5651e+000 +3.0621e+000 +1.5186e+000 +3.1481e+000 +3.8045e+000 +1.9054e+000 -5.9182e-001 -3.2421e+000 -3.2600e+000 +3.3942e-001 -2.9371e+000 -1.7513e+000 -3.8960e+000 +1.2620e-001 +2.9805e+000 -1.8273e+000 +2.1760e+000
10820 +3.581006944e+001 +3.581006944e+001 -4.262799306e+002 -4.262799306e+002 -3.3494e+000 +2.2793e+000 +1.2778e+000 +6.0093e-001 +3.1580e+000 +8.3043e-001 +3.1519e+000 +3.7779e+000 +1.8673e+000 -5.6758e-001 -3.2718e+000 -3.2334e+000 -6.7099e-001 -2.9698e+000 -1.7584e+000 -3.9483e+000 +1.1302e-001 +2.9589e+000 -2.7866e+000 +2.1810e+000
12836 +2.298332644e+001 +2.298332644e+001 -4.391066736e+002 -4.391066736e+002 -3.3395e+000 +2.3297e+000 +1.2723e+000 +6.8510e-001 +3.1570e+000 +2.2244e+000 +3.2215e+000 +3.1764e+000 +1.8237e+000 -5.7008e-001 -3.2715e+000 -3.2642e+000 -5.8676e-001 -2.9356e+000 -1.7701e+000 -3.9246e+000 -6.9287e-001 +2.9744e+000 -2.1311e+000 +2.1740e+000
