% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.577884965e+002 +3.577884965e+002 +3.485784965e+002 +3.485784965e+002 +4.8197e+000 -2.0919e+000 -1.6360e+000 -1.6875e+000 -2.0883e+000 -1.4172e+000 +4.2282e+000 +4.3893e+000 +3.8580e+000 +4.2984e+000 -4.6080e+000 +1.2364e+000 -4.7693e+000 +3.3659e+000 +1.5898e+000 -2.8019e-001 +3.1062e+000 +3.2358e+000 +3.7070e+000 +1.2526e+000
32 +2.144896552e+002 +2.144896552e+002 +2.052796552e+002 +2.052796552e+002 +3.9011e+000 +1.6017e+000 -2.9882e+000 +1.7946e+000 +1.2290e+000 +8.5750e-001 +4.2309e+000 +4.9775e+000 +3.2757e+000 -3.1375e+000 +9.3940e-001 -4.7170e+000 +8.2140e-001 -4.6064e+000 -4.5975e+000 -4.6967e+000 +3.4255e+000 +4.3538e+000 -5.3552e-001 +2.9653e+000
128 +1.556653742e+002 +1.556653742e+002 +1.464553742e+002 +1.464553742e+002 +8.1369e+000 +6.4138e+000 -2.1879e+000 +3.8704e-001 +9.9708e+000 +5.0710e+000 +7.7314e+000 +6.3045e+000 +4.4498e+000 -4.4386e+000 +3.4600e+000 -9.2268e+000 +2.9850e+000 -6.0646e+000 -1.2517e+001 -7.4127e+000 +7.2297e+000 +1.1236e+001 -2.5262e+000 +5.6958e+000
172 +8.350161709e+001 +8.350161709e+001 +7.429161709e+001 +7.429161709e+001 +8.9698e+000 -1.0010e-001 -5.7064e+000 -7.4482e-001 +2.7097e+000 +1.2064e+000 +4.8736e+000 +7.6862e+000 +4.6609e+000 -8.2850e+000 +6.3514e-001 -1.0019e+001 +1.3607e+000 +9.4625e+000 -1.1147e+001 -6.2330e+000 +6.6357e+000 +1.0184e+001 -4.9215e+000 +7.0849e+000
244 +6.276151180e+001 +6.276151180e+001 +5.355151180e+001 +5.355151180e+001 +1.2181e+001 +2.4433e+000 -1.1451e+001 -7.2108e-001 +4.0916e+000 +1.9854e+000 +4.9541e+000 +5.9801e+000 +9.7516e+000 -1.6359e+001 -1.9345e+000 -1.4202e+001 +5.7631e+000 +1.6130e+001 -1.6416e+001 -1.3415e+001 +7.5166e+000 +1.7793e+001 -8.9739e+000 +1.5251e+001
354 +3.747671849e+001 +3.747671849e+001 +2.826671849e+001 +2.826671849e+001 +1.9167e+001 +2.3696e+000 -5.3480e+000 -4.9832e+000 -9.1921e+000 +1.2024e+000 +7.3164e+000 +1.5238e+001 +1.7111e+001 -3.1431e+001 -1.3353e+001 -1.1081e+001 +1.0132e+001 +1.7038e+001 -1.8469e+001 -7.9533e+000 +7.9055e+000 +2.8752e+001 -1.9402e+001 +2.4762e+001
419 +2.459633931e+001 +2.459633931e+001 +1.538633931e+001 +1.538633931e+001 +1.6653e+001 +4.7058e+000 -4.4677e+000 -2.3501e+000 -1.1985e+001 +4.1123e+000 +7.4942e+000 +1.6816e+001 +1.4756e+001 -2.8960e+001 -7.9357e+000 -1.9949e+001 +5.8165e+000 +7.7759e+000 -2.0034e+001 -8.2481e+000 +9.6839e+000 +2.1325e+001 -1.7030e+001 +2.3783e+001
497 +1.494378647e+001 +1.494378647e+001 +5.733786466e+000 +5.733786466e+000 +1.6420e+001 +4.3438e+000 +1.0578e+000 -1.3816e+000 -2.1180e+001 +6.6638e+000 +6.9759e+000 +3.3657e+001 +2.5646e+001 -4.5231e+001 -1.2604e+001 -3.5254e+001 +6.4871e+000 +3.4036e+001 -3.1672e+001 -1.0835e+001 +5.1197e+000 +1.5415e+001 -3.9505e+001 +2.5628e+001
561 +9.137944308e+000 +9.137944308e+000 -7.205569209e-002 -7.205569209e-002 +1.5860e+001 +4.6823e+000 +9.5095e+000 +3.9246e-001 -4.2417e+001 +9.5903e+000 +3.9602e+000 +4.8003e+001 +3.0376e+001 -5.0030e+001 -1.2165e+001 -5.3555e+001 +5.6254e+000 +6.2948e+001 -3.3076e+001 -1.4718e+001 +9.1923e+000 +6.4949e+000 -5.2993e+001 +3.4211e+001
604 +5.537213650e-001 +5.537213650e-001 -8.656278635e+000 -8.656278635e+000 +1.5441e+001 +6.1939e+000 +1.1023e+001 +4.6151e+000 -3.2553e+001 +9.4533e+000 +7.8369e+000 +6.0671e+001 +3.7000e+001 -4.8253e+001 -9.3626e+000 -4.7664e+001 +7.1824e+000 +5.2473e+001 -4.1275e+001 -1.4911e+001 +6.8956e+000 +6.7013e+000 -4.4342e+001 +3.0934e+001
