% function evaluation | noise-free fitness - Fopt (7.948000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.787085220e+002 +2.787085220e+002 +3.581885220e+002 +3.581885220e+002 -4.0509e+000 +4.8747e+000 +1.5578e+000 +1.6074e+000 +2.1642e-001 +4.0159e+000 -2.9266e+000 -6.2172e-001 +4.4953e+000 -1.9785e+000 +4.5326e-001 -4.7941e+000 +4.1971e+000 +2.7267e+000 +2.5471e+000 -3.5586e+000 -3.7174e+000 -2.8511e+000 +2.0618e+000 +4.5824e+000
6 +2.094289861e+002 +2.094289861e+002 +2.889089861e+002 +2.889089861e+002 -5.7361e-001 +2.9871e+000 +3.3464e+000 +2.0805e+000 -3.9177e-001 +4.4636e+000 -1.6555e+000 +1.2640e+000 +1.1669e+000 -1.0664e+000 +3.3507e+000 -1.5345e+000 -3.1357e+000 +3.7727e+000 +1.0770e+000 +3.6707e+000 -1.8374e+000 +1.6125e+000 +2.2334e+000 +1.4290e+000
20 +1.471010611e+002 +1.471010611e+002 +2.265810611e+002 +2.265810611e+002 -1.1821e+000 +2.8157e+000 -1.9947e+000 +2.1891e+000 -4.6427e+000 -4.3256e+000 -4.6452e-001 -3.9408e-001 +7.8072e-001 +3.0562e+000 -1.5169e+000 +1.8293e+000 +3.1881e+000 +1.3835e+000 +3.2098e+000 -2.5236e-001 -2.4887e+000 -4.4183e+000 -3.0580e+000 +1.5184e+000
246 +7.329921977e+001 +7.329921977e+001 +1.527792198e+002 +1.527792198e+002 +1.1821e+000 -7.0494e-001 -1.4878e+000 +1.5312e+000 -5.3681e+000 +2.1628e+000 -3.1517e+000 +1.4837e+000 -1.2644e+000 -3.2254e+000 -3.0475e+000 +3.8286e+000 +4.6787e+000 -2.2768e-001 +2.4562e+000 +1.8007e+000 -8.4968e-001 -3.0810e+000 -3.0347e+000 +1.7844e+000
394 +4.414666216e+001 +4.414666216e+001 +1.236266622e+002 +1.236266622e+002 +1.3467e+000 +1.0849e+000 -1.5245e+000 +3.2596e+000 -5.6721e+000 +3.2495e+000 -3.2336e+000 +1.6364e+000 -1.2342e+000 -2.7293e+000 -3.9454e+000 +3.9934e+000 +1.5307e+000 -1.4653e-001 +3.9774e+000 +1.8485e+000 -5.0422e-001 -3.0177e+000 +2.4597e+000 +1.1441e+000
596 +3.833216167e+001 +3.833216167e+001 +1.178121617e+002 +1.178121617e+002 +1.2716e+000 -1.0517e+000 -7.7817e-001 +2.9820e+000 -4.6890e+000 +2.6960e+000 -2.7607e+000 +1.7452e+000 -2.6029e+000 -3.1069e+000 -2.3209e+000 +3.9164e+000 +2.4541e+000 -2.4150e-001 +4.0572e+000 +1.8493e+000 -1.3407e+000 -2.9304e+000 +1.3419e+000 +3.3110e+000
953 +2.335229194e+001 +2.335229194e+001 +1.028322919e+002 +1.028322919e+002 +1.5988e+000 -2.1163e+000 -2.4164e+000 +2.8581e+000 -2.2894e+000 +1.4553e+000 -3.5345e-001 +2.9671e+000 -1.5767e+000 -3.7261e+000 -4.0405e+000 +3.3883e+000 +2.8173e-001 -6.5765e-001 +4.2525e+000 +2.1939e+000 +4.9127e-002 -3.4952e+000 +2.0198e+000 +3.0837e+000
1058 +1.397564191e+001 +1.397564191e+001 +9.345564191e+001 +9.345564191e+001 +1.9524e+000 -1.2279e+000 -1.6224e+000 +2.0800e+000 -2.6888e+000 +1.7232e+000 -7.1822e-001 +1.3538e+000 -9.5463e-001 -3.4650e+000 -4.8735e+000 +3.3308e+000 -2.2923e-001 -8.2062e-001 +3.8014e+000 +2.6368e+000 -3.6836e-001 -3.6022e+000 +2.9190e+000 +2.0431e+000
1197 +8.173593807e+000 +8.173593807e+000 +8.765359381e+001 +8.765359381e+001 +1.1898e+000 -8.6438e-001 -9.1235e-001 +1.7201e+000 -2.2894e+000 +5.6966e-001 +5.4300e-001 +8.8814e-001 -1.8157e+000 -3.9480e+000 -3.6427e+000 +2.6884e+000 +2.8173e-001 -6.4377e-001 +4.6899e+000 +2.1939e+000 -5.2532e-001 -3.1101e+000 +2.2795e+000 +2.4589e+000
1464 +5.689316670e+000 +5.689316670e+000 +8.516931667e+001 +8.516931667e+001 +9.2309e-001 +8.8371e-003 -9.8663e-001 +2.2289e+000 -2.7190e+000 +6.4730e-001 +5.6167e-001 +6.0257e-001 -1.8928e+000 -3.2925e+000 -4.7049e+000 +1.2878e+000 +1.6569e+000 -6.4762e-001 +4.4694e+000 +2.9326e+000 +1.9651e-001 -3.8344e+000 +2.5523e+000 +1.7320e+000
1579 +3.007411987e+000 +3.007411987e+000 +8.248741199e+001 +8.248741199e+001 +5.9857e-001 -1.0141e+000 -1.0113e+000 +2.1632e+000 -1.9117e+000 +2.5998e-001 +2.1984e-001 -1.8526e-001 -1.6300e+000 -3.2256e+000 -4.1428e+000 +1.4093e+000 +7.1473e-001 -1.8092e-001 +4.0623e+000 +3.0842e+000 -4.8397e-001 -3.5670e+000 +2.7559e+000 +2.1659e+000
