% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.775525277e+011 +5.775525277e+011 +5.775525270e+011 +5.775525270e+011 +9.9437e+000 +1.3369e+001 +6.6683e+000 +8.1661e+000 +6.7270e+000 +9.2225e+000 +1.4848e+001 +5.9000e+000 +5.8858e+000 +1.3705e+001 +7.6943e+000 +6.0518e+000 +1.2243e+001 +8.8448e+000 +8.7369e+000 +8.5030e+000 +9.0260e+000 +8.8533e+000 +6.5363e+000 +8.2838e+000
33 +2.899916115e+011 +2.899916115e+011 +2.899916109e+011 +2.899916109e+011 +1.0288e+001 +1.3147e+001 +1.4081e+001 +6.1679e+000 +8.2638e+000 +1.0375e+001 +8.4452e+000 +8.9214e+000 +1.4887e+001 +1.0176e+001 +6.4187e+000 +7.2725e+000 +7.2865e+000 +1.0710e+001 +1.0314e+001 +6.8814e+000 +6.5057e+000 +1.0240e+001 +1.3721e+001 +6.3536e+000
102 +1.970219652e+011 +1.970219652e+011 +1.970219646e+011 +1.970219646e+011 +1.1129e+001 +1.2396e+001 +5.6996e+000 +5.9512e+000 +6.3423e+000 +1.1108e+001 +6.9156e+000 +1.4700e+001 +7.3855e+000 +1.4173e+001 +9.1570e+000 +5.9492e+000 +1.1573e+001 +1.0040e+001 +7.9495e+000 +3.9811e+000 +1.1049e+001 +1.3289e+001 +1.0402e+001 +1.1239e+001
231 +1.377460852e+011 +1.377460852e+011 +1.377460846e+011 +1.377460846e+011 +7.8340e+000 +9.0362e+000 +6.5798e+000 +6.4568e+000 +5.3644e+000 +8.9029e+000 +8.4551e+000 +9.9138e+000 +9.0798e+000 +1.1706e+001 +7.8150e+000 +1.1667e+001 +1.2090e+001 +6.0513e+000 +1.0995e+001 +7.7353e+000 +9.9031e+000 +1.4825e+001 +9.6128e+000 +5.9490e+000
354 +9.576000863e+010 +9.576000863e+010 +9.576000800e+010 +9.576000800e+010 +1.3501e+001 +1.6935e+001 +6.4595e+000 +9.7233e+000 +4.8366e+000 +1.6681e+001 +8.6992e+000 +1.0870e+001 +1.3542e+001 +1.3778e+001 +1.0167e+001 +1.0157e+001 +1.3695e+001 +5.3867e+000 +8.6929e+000 +5.6421e+000 +8.8609e+000 +1.3983e+001 +7.3252e+000 +8.8513e+000
390 +3.485457058e+010 +3.485457058e+010 +3.485456996e+010 +3.485456996e+010 +1.4525e+001 +1.8638e+001 +6.0876e+000 +6.0230e+000 +9.8534e+000 +9.1246e+000 +8.4445e+000 +6.1595e+000 +1.2462e+001 +6.8594e+000 +7.9779e+000 +1.1520e+001 +1.4133e+001 +2.0472e+000 +9.8732e+000 +7.1287e+000 +1.1933e+001 +1.5897e+001 +1.7171e+001 +9.0882e+000
460 +2.166113024e+010 +2.166113024e+010 +2.166112962e+010 +2.166112962e+010 +1.5333e+001 +1.9946e+001 +4.8743e+000 +6.7402e+000 +9.3080e+000 +9.4353e+000 +7.6943e+000 +6.5120e+000 +1.4525e+001 +8.6691e+000 +8.4795e+000 +1.2507e+001 +1.4920e+001 +1.1377e+000 +1.0650e+001 +5.9146e+000 +1.2317e+001 +1.7251e+001 +1.6649e+001 +9.3176e+000
477 +4.374538902e+009 +4.374538902e+009 +4.374538281e+009 +4.374538281e+009 +2.8884e+000 +1.9825e+001 +7.3178e+000 +6.5746e+000 +8.1552e+000 +7.6744e+000 +1.4258e+001 +8.2390e+000 +1.0733e+001 +1.2888e+001 +5.3212e+000 +5.9870e+000 +1.0971e+001 -3.4576e+000 +3.3626e+000 +5.3230e+000 +5.2110e+000 +1.0809e+001 +1.6477e+001 +3.9539e+000
548 +3.305430622e+009 +3.305430622e+009 +3.305430001e+009 +3.305430001e+009 +6.8004e+000 +1.9825e+001 +7.3178e+000 +6.5746e+000 +8.1552e+000 +1.3763e+001 +1.2856e+001 +8.2390e+000 +8.7861e+000 +1.9305e+001 +9.5273e+000 +4.5225e+000 +1.0971e+001 +2.6441e+000 +3.3626e+000 +1.2825e+000 +1.2448e+001 +1.7534e+001 +1.6477e+001 +3.9539e+000
610 +2.335812698e+009 +2.335812698e+009 +2.335812077e+009 +2.335812077e+009 +9.7820e+000 +1.7790e+001 +3.4050e+000 +5.9234e+000 +6.8452e+000 +1.3085e+001 +1.0107e+001 +7.7469e+000 +1.7825e+001 +1.4054e+001 +6.7016e+000 +6.5129e+000 +1.8000e+001 -1.9153e+000 +9.2235e-001 +4.9045e+000 +9.5348e+000 +1.3522e+001 +1.5446e+001 +6.8550e+000
880 +1.567271694e+009 +1.567271694e+009 +1.567271073e+009 +1.567271073e+009 +1.2611e+001 +1.8753e+001 +4.1915e+000 +7.5728e+000 +4.0711e+000 +8.7558e+000 +8.8395e+000 +1.2496e+001 +1.2349e+001 +1.1583e+001 +6.4846e+000 +7.7655e+000 +1.4793e+001 -4.6765e+000 -4.2017e+000 +2.1023e+000 +4.8349e+000 +1.4174e+001 +1.2544e+001 +5.0865e+000
1289 +9.958019617e+008 +9.958019617e+008 +9.958013406e+008 +9.958013406e+008 +8.9769e+000 +1.3955e+001 +4.0550e+000 +6.5021e+000 +3.6449e+000 +7.1196e+000 +6.5173e+000 +1.0806e+001 +1.2699e+001 +1.0774e+001 +6.8934e+000 +9.0940e+000 +1.4370e+001 -1.3187e+000 -5.8044e-001 -2.6403e+000 +3.0198e+000 +1.0530e+001 +1.3178e+001 +3.0522e+000
1597 +6.235309889e+008 +6.235309889e+008 +6.235303678e+008 +6.235303678e+008 +8.5282e+000 +1.5424e+001 +3.2323e+000 +6.5754e+000 +1.8106e+000 +7.3983e+000 +6.8509e+000 +9.3304e+000 +1.2303e+001 +2.6338e+000 +6.5823e+000 +7.7804e+000 +9.2609e+000 -3.6155e-001 -2.9516e+000 -2.6333e+000 -7.3519e-001 +9.8214e+000 +1.4787e+001 +1.0793e+000
1956 +3.816740505e+008 +3.816740505e+008 +3.816734294e+008 +3.816734294e+008 +6.5545e+000 +1.4177e+001 +4.0850e+000 +7.2443e+000 +9.8858e-001 +6.8333e+000 +6.3887e+000 +7.7948e+000 +7.9913e+000 -2.1095e+000 +7.8367e+000 +8.3095e+000 +4.5760e+000 +8.4646e-001 -1.8925e+000 -4.1280e+000 -1.8043e+000 +6.2842e+000 +1.4602e+001 -2.8011e-002
2527 +2.473817467e+008 +2.473817467e+008 +2.473811256e+008 +2.473811256e+008 +6.0907e+000 +1.2542e+001 +5.1294e+000 +6.8991e+000 -4.1331e-001 +6.0512e+000 +5.2129e+000 +6.5592e+000 +5.5245e+000 -2.2791e+000 +7.6761e+000 +7.7658e+000 +4.4229e+000 +3.5986e+000 -2.1665e+000 -4.1604e+000 -3.7786e+000 +5.3887e+000 +1.4769e+001 -2.0403e+000
3555 +1.563334094e+008 +1.563334094e+008 +1.563327883e+008 +1.563327883e+008 +4.8697e+000 +1.0800e+001 +5.1947e+000 +5.7295e+000 -1.9340e+000 +3.8826e+000 +5.1239e+000 +5.7475e+000 +3.3918e+000 -3.0594e+000 +6.6365e+000 +8.1038e+000 +3.4545e+000 +4.4634e+000 -2.7421e+000 -3.8542e+000 -5.5779e+000 +5.6883e+000 +1.5087e+001 +9.8992e-001
4987 +9.953234946e+007 +9.953234946e+007 +9.953172835e+007 +9.953172835e+007 +4.9155e+000 +8.5726e+000 +5.1322e+000 +5.4230e+000 -2.4005e+000 +1.2609e+000 +5.2823e+000 +5.4955e+000 +3.3957e+000 -2.7625e+000 +5.6947e+000 +8.0275e+000 +3.1661e+000 +5.5133e+000 -2.8206e+000 -3.8059e+000 -5.3237e+000 +6.4188e+000 +1.4584e+001 +9.5383e-001
6949 +6.164462787e+007 +6.164462787e+007 +6.164400676e+007 +6.164400676e+007 +5.0839e+000 +7.5042e+000 +5.1814e+000 +5.5454e+000 -2.4074e+000 +5.5013e-001 +5.9381e+000 +5.4582e+000 +3.3218e+000 -2.8663e+000 +4.4371e+000 +8.1420e+000 +2.7566e+000 +5.3562e+000 -2.7107e+000 -3.9716e+000 -4.5613e+000 +6.9758e+000 +1.3272e+001 +8.1913e-001
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.477422885e+010 +1.477422885e+010 +1.477422859e+010 +1.477422859e+010 +1.4142e+001 +1.1502e+001 +1.1185e+001 +5.3026e+000 +1.1904e+001 +7.7637e+000 +7.6363e+000 +9.9176e+000 +1.0103e+001 +6.1830e+000 +1.3771e+001 +1.0459e+001 +9.2418e+000 +8.0186e+000 +8.2068e+000 +5.5606e+000 +9.4585e+000 +6.8333e+000 +1.3656e+001 +7.5446e+000
11 +6.908307006e+009 +6.908307006e+009 +6.908306751e+009 +6.908306751e+009 +1.1663e+001 +1.4676e+001 +5.3996e+000 +5.4367e+000 +6.2130e+000 +1.0293e+001 +7.3376e+000 +5.8031e+000 +8.6333e+000 +1.3182e+001 +5.4185e+000 +1.0177e+001 +9.1811e+000 +8.8233e+000 +9.3661e+000 +7.3598e+000 +1.2687e+001 +9.7099e+000 +5.4996e+000 +9.0457e+000
13 +6.153289776e+009 +6.153289776e+009 +6.153289521e+009 +6.153289521e+009 +1.4309e+001 +5.0701e+000 +1.0518e+001 +5.2521e+000 +5.3755e+000 +6.4097e+000 +6.9202e+000 +1.4943e+001 +9.1859e+000 +1.1061e+001 +1.2334e+001 +1.4316e+001 +1.1331e+001 +1.0841e+001 +1.0769e+001 +6.6666e+000 +1.3060e+001 +9.9115e+000 +5.6702e+000 +1.0980e+001
325 +3.661381545e+009 +3.661381545e+009 +3.661381290e+009 +3.661381290e+009 +9.0341e+000 +1.4026e+001 +1.3500e+001 +5.0738e+000 +7.6372e+000 +1.0285e+001 +1.7179e+001 +1.4643e+001 +9.0243e+000 +1.3142e+001 +1.3006e+001 +9.5415e+000 +1.1428e+001 +6.5319e+000 +5.2883e+000 +3.8804e+000 +1.3611e+001 +1.4507e+001 +8.4764e+000 +9.2214e+000
658 +2.438099172e+009 +2.438099172e+009 +2.438098917e+009 +2.438098917e+009 +1.1327e+001 +1.8508e+001 +1.1294e+001 +3.5915e+000 +7.0060e+000 +6.8012e+000 +1.6124e+001 +1.5695e+001 +8.3940e+000 +1.9692e+001 +6.8313e+000 +1.1219e+001 +9.6463e+000 +5.3468e+000 +7.7156e+000 +1.9816e+000 +1.1687e+001 +1.4261e+001 +7.7745e+000 +8.8069e+000
967 +1.577609566e+009 +1.577609566e+009 +1.577609311e+009 +1.577609311e+009 +7.3843e+000 +1.3931e+001 +9.7835e+000 +1.4067e+000 +3.0183e+000 +2.3737e+000 +8.8052e+000 +1.3299e+001 +7.7980e+000 +1.6314e+001 +5.1538e+000 +9.8164e+000 +9.2580e+000 +4.8831e+000 +7.4541e+000 +8.6222e-001 +1.2115e+001 +1.0355e+001 +7.0425e+000 +6.4267e+000
1304 +9.068009147e+008 +9.068009147e+008 +9.068006599e+008 +9.068006599e+008 +8.9294e+000 +9.2155e+000 +8.0672e+000 +5.4020e-001 -5.6906e-002 -6.0873e-001 +5.0704e+000 +1.1609e+001 +5.9643e+000 +1.5413e+001 +2.1766e+000 +5.7606e+000 +8.7305e+000 +2.7745e+000 +5.2687e+000 -1.9996e+000 +1.1933e+001 +6.7262e+000 +6.9168e+000 +4.1409e+000
1617 +6.232748646e+008 +6.232748646e+008 +6.232746098e+008 +6.232746098e+008 +9.0810e+000 +6.2042e+000 +6.8806e+000 -6.2277e-001 -1.5320e+000 -2.3464e+000 +4.2595e+000 +1.1242e+001 +5.4887e+000 +1.1982e+001 +5.3449e-001 +2.4949e+000 +9.6723e+000 +2.2546e+000 +3.4725e+000 -3.2876e+000 +1.0580e+001 +4.1114e+000 +5.6378e+000 +2.0253e+000
1954 +3.967078260e+008 +3.967078260e+008 +3.967075711e+008 +3.967075711e+008 +7.5608e+000 +3.2686e+000 +5.7331e+000 -1.3405e+000 -4.1548e+000 -5.2321e+000 -3.5684e-001 +9.4328e+000 +3.9164e+000 +8.4871e+000 -1.4693e+000 -1.1144e+000 +7.6672e+000 +1.3712e+000 +1.8642e+000 -4.2152e+000 +9.2920e+000 +2.1153e+000 +4.1342e+000 -1.2644e+000
2435 +2.449501985e+008 +2.449501985e+008 +2.449499437e+008 +2.449499437e+008 +5.9844e+000 +1.0216e+000 +4.2872e+000 -1.1151e+000 -4.6226e+000 -5.0340e+000 -6.7709e-001 +9.1185e+000 +2.2231e+000 +6.7293e+000 -1.4252e+000 -1.4561e+000 +6.0622e+000 +1.3907e+000 -1.1430e+000 -3.7524e+000 +8.1074e+000 +6.2726e-001 +2.3656e+000 -1.1774e+000
2812 +1.519234013e+008 +1.519234013e+008 +1.519231465e+008 +1.519231465e+008 +5.3473e+000 +1.1989e+000 +2.5199e+000 -7.9579e-001 -2.4982e+000 -3.1988e+000 -8.1125e-001 +8.5324e+000 +1.1196e+000 +6.2359e+000 +7.6066e-001 -9.6136e-001 +5.7430e+000 +1.2411e+000 -2.0863e+000 -4.4994e+000 +6.2172e+000 +7.7090e-001 -2.5902e-001 +1.3196e+000
3213 +9.987065618e+007 +9.987065618e+007 +9.987040136e+007 +9.987040136e+007 +4.9489e+000 +2.0537e+000 +2.0448e+000 -1.0136e+000 -3.0213e+000 -2.3895e+000 -8.4381e-001 +8.1588e+000 +1.7838e+000 +5.9310e+000 +2.5308e+000 -8.8441e-001 +3.6765e+000 +1.1721e+000 -2.4416e+000 -4.2766e+000 +4.4547e+000 +2.3969e-001 -1.1981e+000 +2.0725e+000
3697 +6.184390813e+007 +6.184390813e+007 +6.184365331e+007 +6.184365331e+007 +3.9373e+000 +1.6530e+000 +1.7926e+000 -8.8651e-001 -2.3978e+000 -1.3798e+000 -7.9058e-001 +7.8612e+000 +1.5137e+000 +5.8998e+000 +3.7559e+000 -5.4611e-001 +8.1892e-001 +1.1110e+000 -3.2784e+000 -2.7561e+000 +4.7494e+000 +5.5550e-001 -2.0414e+000 +2.8793e+000
4524 +3.921625854e+007 +3.921625854e+007 +3.921600372e+007 +3.921600372e+007 +3.9242e+000 +1.7910e+000 +1.0898e+000 -8.0782e-001 -2.8134e+000 -4.4493e-001 -1.5382e+000 +6.7981e+000 +1.0629e+000 +5.4813e+000 +3.2450e+000 -1.0377e-001 -6.4581e-001 +1.0666e+000 -3.4774e+000 -2.0782e+000 +5.3226e+000 +4.1117e-001 -2.4806e+000 +3.0237e+000
5118 +2.438630708e+007 +2.438630708e+007 +2.438605226e+007 +2.438605226e+007 +4.4623e+000 +1.8155e+000 +2.4336e-001 -7.3925e-001 -2.7012e+000 -7.8462e-002 -1.8069e+000 +4.9043e+000 +9.0673e-001 +5.1057e+000 +3.0294e+000 +2.0868e-001 -8.1976e-001 +1.0212e+000 -3.6061e+000 -1.7648e+000 +5.3547e+000 +3.9531e-001 -1.8483e+000 +2.9155e+000
5833 +1.579951528e+007 +1.579951528e+007 +1.579926046e+007 +1.579926046e+007 +4.6150e+000 +1.8043e+000 -3.3047e-001 -8.1458e-001 -2.9248e+000 -6.1411e-001 -1.8147e+000 +3.6609e+000 +8.5950e-001 +4.3208e+000 +3.1521e+000 +1.2361e-001 -5.0539e-001 +1.0150e+000 -3.5255e+000 -1.5231e+000 +5.4204e+000 +1.8568e-002 -1.8570e+000 +2.9399e+000
