% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.127456496e+002 +2.127456496e+002 +1.603956496e+002 +1.603956496e+002 +2.8124e+000 +6.3909e-001 +3.1593e+000 +1.9018e+000 -2.4888e+000 +3.7557e+000 +3.0266e+000 +4.3506e+000 -2.7821e+000 -1.7742e+000 -3.7911e+000 -3.9656e+000 +4.2154e+000 -2.1649e-001 -4.4689e-001 -1.1109e-001 -1.4419e+000 -4.4412e+000 +4.8358e+000 -2.5528e-001
13 +1.397883493e+002 +1.397883493e+002 +8.743834928e+001 +8.743834928e+001 -1.3008e+000 -3.8873e+000 +3.8440e+000 +3.8663e+000 +3.3395e+000 +1.0193e+000 -1.1311e+000 +4.2097e+000 +3.6308e-001 +3.6806e-001 -4.8041e+000 +1.0132e+000 -2.9257e+000 +8.9492e-001 -4.2965e+000 -2.3593e+000 +4.6383e+000 +4.4336e+000 +6.6334e-001 +7.1167e-001
16 +5.219477071e+001 +5.219477071e+001 -1.552292931e-001 -1.552292931e-001 +2.1751e+000 -3.0983e+000 -8.7470e-001 +1.7127e+000 +1.6543e+000 +3.7202e+000 +2.3544e+000 -3.1325e+000 +1.9611e+000 -1.0303e+000 +4.8071e+000 +1.6100e+000 +7.0380e-001 -1.9481e+000 +3.1572e+000 -4.1364e+000 -1.7237e+000 +2.9396e+000 +3.3733e+000 -3.2869e+000
271 +2.831110378e+001 +2.831110378e+001 -2.403889622e+001 -2.403889622e+001 +1.2034e-001 -5.2893e+000 -1.4321e+000 +6.7544e-001 -1.3823e+000 +3.3922e+000 +1.5880e+000 +2.7185e+000 +3.7677e+000 -3.1687e+000 +2.1701e+000 -2.7902e+000 -6.9991e-001 -3.6268e+000 -2.2406e-001 -6.5595e-001 +7.6059e-001 +2.7139e+000 +5.0458e+000 -1.6692e+000
698 +2.403753340e+001 +2.403753340e+001 -2.831246660e+001 -2.831246660e+001 -2.1993e+000 -4.7690e+000 -5.8712e-001 +1.1805e+000 -9.8573e-001 +2.5682e+000 -4.9904e-001 +4.4223e+000 +6.5127e+000 -1.0959e+000 +3.5855e+000 -4.2454e+000 +8.1567e-001 -4.2346e+000 -4.1922e+000 +1.8946e+000 +1.4910e+000 +3.3710e+000 +4.4929e+000 -4.4786e+000
1029 +1.518206977e+001 +1.518206977e+001 -3.716793023e+001 -3.716793023e+001 -1.5808e+000 -6.4447e+000 +1.3248e+000 +1.8245e-001 -2.1400e+000 +3.5080e+000 -1.5127e+000 +2.5046e+000 +7.1809e+000 -6.9150e-001 +3.2635e+000 -1.4615e+000 -6.5718e-001 -4.3443e+000 -1.8753e+000 +1.3831e+000 +9.6903e-001 +2.2547e+000 +2.9441e+000 -4.2775e+000
1706 +8.848747710e+000 +8.848747710e+000 -4.350125229e+001 -4.350125229e+001 -2.5459e+000 -5.5841e+000 +2.7106e+000 -1.1141e+000 -1.8166e+000 +3.7277e+000 -2.1460e+000 +1.3867e-001 +3.6553e+000 -7.3753e-001 +2.4156e+000 -4.1276e+000 +4.7511e-001 -2.7618e+000 -2.5695e+000 +1.6717e+000 -8.3405e-002 -2.7175e-002 +2.4644e+000 -4.4216e+000
2059 +5.866582081e+000 +5.866582081e+000 -4.648341792e+001 -4.648341792e+001 -2.1714e+000 -2.4230e+000 +3.2445e+000 -2.2944e+000 -2.9285e+000 +3.6925e+000 -1.3174e+000 -1.3363e+000 +3.2544e+000 -1.0157e+000 +1.6894e+000 -1.0228e+000 +1.1750e+000 -2.0571e+000 -2.9209e+000 +8.4583e-001 -2.7996e-001 +1.4006e+000 +2.7155e+000 -3.7351e+000
2697 +3.270738638e+000 +3.270738638e+000 -4.907926136e+001 -4.907926136e+001 -1.4361e+000 -2.1300e+000 +3.2683e+000 -2.7979e+000 -1.9583e+000 +3.8104e+000 -2.3496e+000 -5.1485e-001 +3.6439e+000 -1.0390e+000 +1.6249e+000 -1.1299e+000 +2.6773e+000 -1.0521e+000 -3.2587e+000 +1.3043e+000 -8.5401e-001 +2.6304e+000 +3.2629e+000 -3.8643e+000
3074 +2.311820029e+000 +2.311820029e+000 -5.003817997e+001 -5.003817997e+001 -1.4931e+000 -1.0379e+000 +2.8708e+000 -3.3642e+000 -1.6335e+000 +4.1554e+000 -3.6698e+000 -1.7112e-001 +2.7069e+000 -8.5534e-001 +1.6736e+000 -1.2382e+000 +3.0970e+000 -1.4057e+000 -2.4962e+000 +1.7766e+000 -4.7272e-001 +1.4689e+000 +3.3573e+000 -4.2263e+000
3113 +1.582946146e+000 +1.582946146e+000 -5.076705385e+001 -5.076705385e+001 -1.5777e+000 -8.7053e-001 +2.6929e+000 -2.6935e+000 -1.8054e+000 +3.7047e+000 -3.5293e+000 -2.6324e-001 +2.8049e+000 -1.6869e+000 +1.5424e+000 -1.0121e+000 +3.1341e+000 -9.8554e-001 -2.1907e+000 +1.7256e+000 -3.7033e-001 +1.5933e+000 +3.2074e+000 -4.1531e+000
3565 +8.394108954e-001 +8.394108954e-001 -5.151058910e+001 -5.151058910e+001 -1.3670e+000 -8.7202e-001 +2.5281e+000 -2.7218e+000 -1.6276e+000 +3.8487e+000 -3.4491e+000 -8.8803e-001 +2.8493e+000 -1.4570e+000 +2.8311e+000 -8.3540e-001 +3.8451e+000 -5.5956e-001 -2.3968e+000 +8.7173e-001 -4.4068e-001 +1.5956e+000 +3.2715e+000 -4.1536e+000
3984 +6.186454570e-001 +6.186454570e-001 -5.173135454e+001 -5.173135454e+001 -9.5893e-001 -1.3515e+000 +2.5181e+000 -2.2011e+000 -1.7641e+000 +3.5271e+000 -4.1087e+000 -5.6343e-001 +2.7767e+000 -1.6566e+000 +3.1693e+000 -6.8043e-001 +4.1159e+000 -7.8733e-001 -1.9458e+000 +1.2890e+000 -3.9144e-001 +1.9682e+000 +2.9891e+000 -3.8926e+000
