% function evaluation | noise-free fitness - Fopt (7.948000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.750239280e+002 +1.750239280e+002 +2.545039280e+002 +2.545039280e+002 +3.7674e+000 +2.1298e+000 -2.7473e-001 +2.1395e+000 -1.3753e+000 +3.8120e+000 -5.6280e-001 +5.4311e-001 +2.0549e+000 -4.9014e+000 +1.8154e+000 -2.0209e+000 +5.0336e-001 -2.2354e+000 +3.2726e+000 -2.7577e-001 -3.7050e-001 +6.2378e-001 +1.9978e+000 -4.6849e+000
3 +9.746011505e+001 +9.746011505e+001 +1.769401150e+002 +1.769401150e+002 -1.9947e+000 -2.2036e+000 -5.3793e-001 +2.0962e+000 -2.1016e+000 -2.1857e+000 +7.7962e-001 +3.6485e-001 -4.7013e+000 -4.0142e+000 -4.4580e+000 -1.8689e+000 +3.4076e-001 +1.8321e+000 +1.1419e+000 +5.4682e-001 +3.5811e+000 +5.9960e-001 +1.3160e+000 -1.0847e+000
402 +4.966830178e+001 +4.966830178e+001 +1.291483018e+002 +1.291483018e+002 -1.0105e+000 -2.2434e+000 -3.0120e-001 +2.1395e+000 -2.2042e+000 +9.2484e-003 -5.6280e-001 +5.4311e-001 -2.9198e+000 -1.7614e+000 -3.6157e+000 -4.2302e-001 +5.4643e-001 +6.8215e-001 +3.2726e+000 +7.7636e-002 -3.7050e-001 +6.2378e-001 +1.8266e+000 -1.1833e+000
802 +3.662534877e+001 +3.662534877e+001 +1.161053488e+002 +1.161053488e+002 -1.0105e+000 -3.3011e+000 -3.0120e-001 +2.1395e+000 -2.2042e+000 +9.2484e-003 -5.6280e-001 +3.4140e-001 -2.4851e+000 -1.7614e+000 -6.3855e+000 -4.2302e-001 +5.4643e-001 +2.2190e+000 +2.7617e+000 +5.0331e+000 -3.7050e-001 -3.6857e+000 +4.2931e+000 +1.1224e+000
1338 +2.184425091e+001 +2.184425091e+001 +1.013242509e+002 +1.013242509e+002 +1.0407e+000 -4.7224e-001 -5.2524e-001 +2.0476e+000 -1.8573e+000 +4.7660e-001 -2.4226e-002 -1.0451e+000 -1.9387e-001 -4.1543e+000 -5.9924e+000 +2.9603e+000 +3.0078e-001 +2.2041e-001 +4.3399e+000 +4.8648e+000 -1.4352e+000 -2.4060e+000 +3.1583e+000 +9.0724e-001
2053 +1.442128805e+001 +1.442128805e+001 +9.390128805e+001 +9.390128805e+001 +3.3883e-001 -1.3232e+000 +3.5319e-001 +2.8381e+000 -2.6494e+000 +6.9774e-001 -1.3888e-003 -1.4071e+000 -1.1655e+000 -2.9310e+000 -2.6712e+000 +7.2493e-001 -3.9684e-001 -1.0784e-002 +4.3340e+000 +4.1270e+000 -2.0859e-002 -2.8272e+000 +3.2825e+000 +2.0283e+000
2403 +5.954622080e+000 +5.954622080e+000 +8.543462208e+001 +8.543462208e+001 +3.3883e-001 -1.3232e+000 +3.5319e-001 +2.6211e+000 -3.0891e+000 +1.0450e+000 -1.3888e-003 -3.1122e-002 -1.1655e+000 -2.9310e+000 -2.6712e+000 +1.5561e+000 +1.2231e+000 -1.5582e-001 +4.3340e+000 +3.1463e+000 -2.0859e-002 -3.8800e+000 +3.2825e+000 +2.0283e+000
3227 +3.972520790e+000 +3.972520790e+000 +8.345252079e+001 +8.345252079e+001 +6.2777e-001 -1.5739e+000 -1.0029e+000 +2.4055e+000 -3.2023e+000 +9.1559e-002 -1.8862e-001 +7.0427e-002 -1.3372e+000 -3.0386e+000 -4.5084e+000 +1.5342e+000 +5.3536e-001 +5.3162e-002 +4.1653e+000 +2.9889e+000 -3.9038e-001 -3.7104e+000 +3.3147e+000 +2.1174e+000
3435 +1.449889414e+000 +1.449889414e+000 +8.092988941e+001 +8.092988941e+001 +7.7527e-001 -8.7490e-001 -1.0662e+000 +1.7872e+000 -2.2576e+000 +6.6556e-001 +8.5109e-002 -1.7983e-001 -1.9671e+000 -3.3104e+000 -4.0185e+000 +2.1908e+000 +9.6114e-001 +1.3817e-001 +3.4677e+000 +2.8113e+000 +1.0136e-001 -3.5728e+000 +2.6471e+000 +1.3439e+000
3949 +9.936832398e-001 +9.936832398e-001 +8.047368324e+001 +8.047368324e+001 +5.9822e-003 -1.0088e+000 -1.1746e+000 +2.1257e+000 -2.7311e+000 +6.5724e-001 +3.1263e-002 +7.9062e-002 -1.8833e+000 -3.0666e+000 -3.6492e+000 +2.2553e+000 +1.2922e+000 +2.2750e-001 +3.2844e+000 +2.5862e+000 -4.6254e-002 -3.7976e+000 +2.3445e+000 +1.5443e+000
4655 +5.787526853e-001 +5.787526853e-001 +8.005875269e+001 +8.005875269e+001 +1.6792e-001 -1.0930e+000 -4.4892e-001 +2.1322e+000 -2.5992e+000 +4.9032e-001 -4.0438e-002 +7.7142e-002 -1.6881e+000 -3.0974e+000 -4.1629e+000 +1.9894e+000 +1.2829e+000 +1.0354e-001 +4.0271e+000 +2.9129e+000 +1.8103e-001 -3.9137e+000 +2.2837e+000 +1.4702e+000
4903 +3.918325158e-001 +3.918325158e-001 +7.987183252e+001 +7.987183252e+001 +2.5761e-001 -8.4245e-001 -6.3817e-001 +2.1336e+000 -2.7375e+000 +3.6850e-001 -4.0429e-002 +1.6434e-001 -1.8040e+000 -3.0781e+000 -3.5897e+000 +1.9121e+000 +1.2176e+000 -2.2369e-002 +3.5118e+000 +2.7742e+000 -1.2458e-001 -4.0252e+000 +2.1475e+000 +1.2915e+000
5359 +2.377039010e-001 +2.377039010e-001 +7.971770390e+001 +7.971770390e+001 +4.4513e-001 -1.2832e+000 -7.8134e-001 +1.9594e+000 -2.6608e+000 +4.7582e-001 +2.2722e-002 +3.1151e-001 -1.5909e+000 -2.9684e+000 -3.8412e+000 +2.0086e+000 +1.2278e+000 -2.6717e-001 +3.6922e+000 +2.9469e+000 -2.5158e-001 -3.8426e+000 +2.2915e+000 +1.5278e+000
