% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.489938346e+007 +1.489938346e+007 +1.489932852e+007 +1.489932852e+007 +3.3555e+000 -1.2708e+000 -2.6830e+000 -1.4885e+000 -3.1090e+000 +4.3351e+000 -3.6076e+000 -3.5615e-001 -1.4311e+000 +3.5446e-001 +3.1180e+000 -3.4571e+000 -3.0589e+000 -3.9976e+000 +4.8737e+000 -6.3848e-001 +4.2824e+000 +1.7908e+000 +8.7214e-001 +1.9984e+000
13 +6.296132821e+006 +6.296132821e+006 +6.296077881e+006 +6.296077881e+006 -4.4499e+000 +3.1018e+000 +4.3137e+000 +3.6634e+000 -3.2668e+000 -1.1311e+000 +8.3862e-001 -3.4037e+000 +4.4026e+000 +3.8653e+000 -2.4268e+000 -2.9212e+000 +3.8703e+000 -4.9170e+000 -4.6164e+000 +3.1603e+000 +1.8959e-001 +4.7939e-001 -4.9627e+000 +1.5095e+000
65 +3.552219915e+006 +3.552219915e+006 +3.552164975e+006 +3.552164975e+006 +2.3488e+000 +1.7318e+000 -1.8247e+000 +3.3610e+000 -1.0394e+000 +7.2701e-001 +3.2154e+000 -6.6503e+000 -4.8284e+000 -1.5754e+000 +2.7081e+000 +4.8583e+000 +1.3107e+000 +3.1221e+000 -2.7068e-001 -4.5587e+000 +2.7206e+000 +7.8379e+000 +3.8331e+000 +1.1147e+000
165 +1.277382871e+006 +1.277382871e+006 +1.277327931e+006 +1.277327931e+006 +1.5027e+000 -3.2498e-001 -3.7551e+000 +1.8497e+000 -4.4424e+000 +4.9190e+000 -2.7230e+000 -4.0482e-001 -1.1213e+000 +3.5690e+000 +1.9583e-001 +2.0772e+000 +2.1094e+000 +8.8621e-001 +5.8868e-001 -4.3216e+000 +7.4168e-001 +3.9544e+000 +3.4433e-001 +5.4273e-001
234 +9.450315908e+005 +9.450315908e+005 +9.449766508e+005 +9.449766508e+005 +1.3905e-001 -9.3402e-001 -6.1296e+000 +2.9320e+000 -4.6810e+000 +5.4733e+000 -3.3442e+000 +1.8875e+000 -1.2825e+000 +4.7335e+000 -1.4152e+000 +2.3688e+000 +3.8732e+000 +3.3646e+000 +1.3610e+000 -5.1559e+000 +9.9757e-001 +5.3173e+000 -7.3940e-002 +1.4976e+000
732 +5.949941330e+005 +5.949941330e+005 +5.949391930e+005 +5.949391930e+005 +1.2236e+000 -1.4280e+000 -8.1633e+000 +4.5277e+000 -4.0756e+000 +4.4201e+000 -1.3447e+000 +1.4263e+000 -5.9629e-001 +1.6537e+000 -2.5067e+000 +1.8026e+000 +4.4787e+000 +2.0098e+000 +3.7040e+000 -7.0778e-001 +7.1752e-001 +7.5887e+000 +5.0164e-001 +7.8520e-001
924 +3.828469112e+005 +3.828469112e+005 +3.827919712e+005 +3.827919712e+005 +7.0111e-001 -2.0267e+000 -7.2725e+000 +4.5700e+000 -2.6190e+000 +2.6803e+000 +1.8857e+000 +7.9397e-001 +8.9188e-001 -8.9727e-001 -3.2474e+000 -1.4361e+000 +2.8347e+000 +2.2407e+000 +3.0805e+000 +7.0799e+000 +3.3435e-001 +8.8487e+000 +1.8339e-001 +4.0296e-001
1844 +2.511558907e+005 +2.511558907e+005 +2.511009507e+005 +2.511009507e+005 +1.1702e+000 -1.9241e+000 -6.9744e+000 +4.3601e+000 -2.4675e+000 +3.3208e+000 +1.2010e+000 +2.0828e+000 +2.9657e-001 +3.4912e-001 -3.0948e+000 -5.6441e-002 +2.3366e+000 +1.7466e+000 +3.1279e+000 +3.4734e+000 +3.7128e-001 +8.6179e+000 +1.3474e+000 +9.2473e-001
3025 +1.584010565e+005 +1.584010565e+005 +1.583461165e+005 +1.583461165e+005 +2.8558e+000 -1.6196e+000 -4.2772e+000 +8.7415e-001 -1.6034e+000 +3.8555e+000 +2.4864e+000 +6.6824e+000 -3.1649e-001 +1.4589e+000 -2.5309e+000 +3.3391e+000 +2.6030e+000 -1.0122e+000 +1.0556e+000 +2.8098e+000 +1.3603e+000 +8.7748e+000 +3.1291e+000 +2.6693e+000
4125 +9.939082942e+004 +9.939082942e+004 +9.933588942e+004 +9.933588942e+004 +2.0101e+000 -1.3919e+000 -3.9207e+000 +1.6204e+000 -1.7280e+000 +4.4951e+000 +1.1443e+000 +5.3634e+000 +3.6771e-001 +3.3211e+000 -2.1100e+000 +3.2385e+000 +3.1625e+000 +4.5756e-001 +9.5644e-001 +3.3398e+000 +2.1364e+000 +8.7143e+000 +2.5705e+000 +2.0553e+000
