% function evaluation | noise-free fitness - Fopt (-5.465000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.470258384e+004 +7.470258384e+004 +7.415608384e+004 +7.415608384e+004 +4.4671e+000 +2.3752e+000 -4.9157e+000 +2.4691e+000 +2.3855e+000 +7.0837e-001 -4.7694e+000 -3.0536e+000 -2.4160e+000 +4.6053e+000 -9.2871e-001 +2.4291e+000 -3.6325e+000 +4.3148e-001 +1.6883e+000 -2.0267e+000 +4.1401e+000 -2.4663e-002 +1.1588e+000 +3.1460e+000
8 +5.597560734e+004 +5.597560734e+004 +5.542910734e+004 +5.542910734e+004 +4.7386e+000 +8.0908e-001 -1.6693e+000 +2.2248e+000 +4.6296e+000 +4.2577e-001 +2.0747e+000 -7.8445e-001 -3.4047e+000 +7.8501e-001 +4.2485e+000 -1.4294e+000 +4.4642e+000 -2.3495e-001 +3.4792e+000 +1.1081e+000 -6.3646e-001 -7.5325e-001 +1.9467e+000 +1.4362e+000
124 +3.276903857e+004 +3.276903857e+004 +3.222253857e+004 +3.222253857e+004 +2.3220e+000 -1.3631e-001 -1.5682e+000 +3.8061e+000 +4.4949e+000 +1.1422e+000 -3.2998e+000 -2.1867e+000 -4.3650e+000 +4.5162e+000 -1.5967e+000 -8.0062e-001 -1.4314e+000 -2.9444e+000 -1.0698e+000 -7.3402e-001 +8.5184e-001 -4.2154e-001 -6.3073e-001 +3.3895e+000
510 +2.373919145e+004 +2.373919145e+004 +2.319269145e+004 +2.319269145e+004 +3.0187e+000 -1.2581e+000 +1.2441e+000 +3.9861e+000 +2.1146e+000 +1.7422e+000 +1.5133e-001 +2.6739e+000 -1.9616e+000 +3.7599e+000 +8.6389e-001 +6.4815e-002 +5.3815e+000 -1.6494e-001 +1.4334e-001 -1.2951e+000 +3.8946e+000 -6.6470e-001 -8.1332e-001 +1.8728e+000
721 +1.176204287e+004 +1.176204287e+004 +1.121554287e+004 +1.121554287e+004 -2.3527e+000 -2.3352e+000 -8.5399e-001 +2.7933e+000 +4.3575e+000 -1.5477e+000 -7.3573e-001 -1.4738e-001 +8.4497e-002 +2.4782e+000 +1.9058e+000 +1.1571e+000 -9.2658e-001 -2.4067e+000 +2.0615e+000 -2.1189e+000 -1.1624e+000 -1.3899e+000 -3.0218e+000 +1.4494e+000
924 +8.243583834e+003 +8.243583834e+003 +7.697083834e+003 +7.697083834e+003 +2.3220e+000 -1.3631e-001 +2.5100e+000 +3.8061e+000 +4.4949e+000 +1.1422e+000 -3.2998e+000 +1.7294e+000 -2.7895e+000 -4.8664e-001 +1.3396e+000 +2.7457e+000 +2.4379e+000 -2.9444e+000 -1.0698e+000 -8.2948e-001 +8.5184e-001 -6.6053e-001 -2.5330e+000 +2.8319e+000
1191 +6.039700395e+003 +6.039700395e+003 +5.493200395e+003 +5.493200395e+003 -2.2180e+000 -1.8869e+000 +5.7423e+000 +2.0004e+000 +3.3618e+000 +2.7601e+000 -2.5772e+000 -5.7788e-001 +2.3064e-001 +1.7856e+000 +1.4812e+000 +2.9822e+000 +8.0039e-001 -1.2359e+000 +1.7351e+000 -1.0802e+000 +1.9701e+000 -4.8653e-001 -1.7796e+000 +3.0106e+000
1241 +2.646919811e+003 +2.646919811e+003 +2.100419811e+003 +2.100419811e+003 +3.6591e+000 -1.6383e+000 +3.6823e+000 +2.0004e+000 +3.3618e+000 +5.1647e-001 -1.1936e+000 +4.2180e-001 -2.4123e+000 -1.0139e+000 +5.8818e-001 +2.9822e+000 +1.9017e+000 -2.3795e+000 +1.7351e+000 -1.0802e+000 +2.4121e+000 -4.8653e-001 -1.6250e+000 +2.9482e+000
1642 +4.164738076e+002 +4.164738076e+002 -1.300261924e+002 -1.300261924e+002 +2.0803e+000 -1.9973e-001 +6.4103e-002 +8.4734e-001 +2.2481e+000 -1.9110e+000 -2.9154e-001 +2.1590e-001 -2.6953e+000 -5.3556e-001 +2.9079e+000 +2.6137e+000 +2.1769e+000 -1.2943e+000 +1.3881e+000 -2.5385e+000 +7.3143e-001 -1.6041e+000 -1.8319e+000 +8.5329e-001
1939 +2.242806881e+002 +2.242806881e+002 -3.222193119e+002 -3.222193119e+002 +2.1014e+000 +5.0321e-001 +2.1656e+000 -1.8142e+000 +3.3756e-001 -5.2400e-001 -9.4859e-001 +2.1642e+000 -2.6339e+000 +7.7044e-001 +5.6215e-001 +1.4245e+000 +2.7025e+000 -2.2555e+000 +1.3563e+000 -5.2259e-001 +1.8928e+000 -1.9639e+000 -1.2355e+000 +1.8073e+000
